Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,100.77390004880726,2348.0,389.0,-0.04,0.03,0.98,0.85,0.06,-1.46,71.7,25.01,6.54,-423.70739579200745,1936.47038936615,246.3519424200058,1.6528091182812206,-0.5446268160557852,141.42103665652914
3,202.06889999099076,2309.0,349.0,-0.04,0.03,0.98,0.85,0.06,-1.34,71.52,24.47,5.68,-423.8406717777252,1936.5116357803345,246.1642175912857,1.886142424413906,-0.833290513855663,141.5831835092238
4,305.05820002872497,2325.0,354.0,-0.04,0.03,0.98,0.79,0.06,-1.4,71.52,26.26,6.03,-423.841655254364,1936.5168809890747,246.17010354995728,1.8920623740965365,-0.857343759191556,141.57397192867595
5,409.2002999968827,2368.0,370.0,-0.04,0.03,0.98,0.98,0.06,-1.46,70.81,25.55,6.37,-423.836350440979,1936.521053314209,246.17759883403778,1.8878084659056478,-0.8504175628121499,141.56267006804308
6,513.7095000827685,2330.0,362.0,-0.04,0.03,0.98,0.98,0.0,-1.46,73.29,26.62,6.72,-423.67827892303467,1936.4651441574097,246.3683933019638,1.64630898219839,-0.5671687226983716,141.41615926991602
7,616.2317000562325,2324.0,357.0,-0.04,0.03,0.98,0.85,0.06,-1.46,70.99,26.44,6.54,-423.83629083633423,1936.5172386169434,246.17651104927063,1.896814903861707,-0.8925829088361101,141.5767033465985
8,719.6809999877587,2309.0,368.0,-0.04,0.03,0.98,0.92,0.06,-1.28,72.58,26.62,6.37,-423.68143796920776,1936.4697933197021,246.35832011699677,1.6641351502783648,-0.5669526287186967,141.42941498896823
9,1605.9068000176921,2325.0,369.0,-0.04,0.03,0.98,0.92,0.06,-1.46,71.16,26.26,4.99,-423.678994178772,1936.468243598938,246.37502431869507,1.6459673126736394,-0.5830133076782381,141.41829482506282
10,1707.7357000671327,2318.0,355.0,-0.04,0.03,0.98,0.92,0.18,-1.4,71.16,25.55,6.03,-423.84031414985657,1936.5177154541016,246.17834389209747,1.9131612879409872,-0.9143650480267619,141.56995579423253
11,1809.7888000775129,2312.0,345.0,-0.04,0.03,0.99,0.85,0.06,-1.4,70.81,25.55,5.68,-423.6851930618286,1936.457633972168,246.35843932628632,1.6553723075844788,-0.5717939349580913,141.4273363714629
12,1914.7260000463575,2303.0,341.0,-0.04,0.03,0.98,0.92,0.06,-1.4,70.81,24.12,7.06,-423.8651990890503,1936.5265369415283,246.16941809654236,1.892974790798619,-0.8811455252173775,141.57510570347355
13,2018.8902000663802,2302.0,346.0,-0.04,0.03,0.98,1.04,0.06,-1.28,71.52,26.97,6.37,-423.68748784065247,1936.4542961120605,246.36080861091614,1.653435466280819,-0.6025242118310736,141.42074279870624
14,2122.0707000466064,2303.0,340.0,-0.04,0.03,0.98,0.85,0.06,-1.46,71.7,27.51,6.2,-423.66787791252136,1936.4591836929321,246.3742196559906,1.6534215898417013,-0.5914255297574312,141.4220045785627
15,2227.1748000057414,2308.0,351.0,-0.04,0.03,0.98,0.98,0.0,-1.4,71.52,26.97,6.37,-423.8516092300415,1936.5177154541016,246.15977704524994,1.8988804928568193,-0.890651178557893,141.58351734552238
16,2331.4784000394866,2308.0,371.0,-0.04,0.03,0.98,0.92,0.0,-1.46,71.16,25.9,6.03,-423.88343811035156,1936.533808708191,246.14737927913666,1.9003474302850378,-0.8952268417511962,141.5683350190905
17,2433.277999982238,2310.0,375.0,-0.04,0.03,0.98,0.98,0.06,-1.4,71.34,25.37,5.85,-423.84594678878784,1936.509609222412,246.15460634231567,1.8951259371619285,-0.8980867169759302,141.56800733447702
18,2536.2386000342667,2321.0,397.0,-0.04,0.03,0.98,0.92,0.06,-1.4,71.52,25.19,5.68,-423.8508343696594,1936.5090131759644,246.16746604442596,1.8949811743246021,-0.8927437396189656,141.58535631113367
19,2639.6071000490338,2307.0,383.0,-0.04,0.03,0.98,0.92,0.06,-1.4,71.52,25.19,7.75,-423.69115352630615,1936.4712238311768,246.35867774486542,1.650006963987148,-0.5794185338692924,141.41609162065672
20,2744.8786000022665,2329.0,376.0,-0.04,0.03,0.98,0.92,0.06,-1.4,70.63,26.44,6.2,-423.8283634185791,1936.5040063858032,246.18284404277802,1.901697300904515,-0.9088852411559649,141.5811386495974
21,2848.597800009884,2341.0,383.0,-0.04,0.03,0.98,0.92,-0.06,-1.4,72.05,26.44,6.89,-423.84201288223267,1936.5137815475464,246.16739153862,1.9112170281880354,-0.905561694162458,141.58598061867363
22,2952.217400074005,2329.0,376.0,-0.04,0.03,0.98,0.92,0.0,-1.4,70.63,25.72,5.51,-423.6723482608795,1936.458706855774,246.35528028011322,1.6535181271089383,-0.5831679879088832,141.4265926337575
23,3111.3175000064075,2322.0,367.0,-0.04,0.03,0.98,0.85,0.12,-1.34,71.34,25.72,6.2,-423.6675202846527,1936.456799507141,246.36517465114594,1.6435618493912512,-0.5652251394369218,141.42109536972998
24,3212.92160009034,2325.0,357.0,-0.04,0.03,0.98,0.98,0.06,-1.34,72.41,27.15,7.23,-423.67762327194214,1936.460256576538,246.36131525039673,1.6415569422464455,-0.595376327653882,141.412043235476
25,3323.2080000452697,2329.0,363.0,-0.04,0.03,0.98,0.85,0.06,-1.34,70.63,25.01,7.92,-423.8300323486328,1936.5092515945435,246.18619680404663,1.9109843205924784,-0.8607807233939163,141.5924446586879
26,3428.814599988982,2342.0,361.0,-0.04,0.03,0.98,0.85,0.06,-1.34,71.52,26.62,6.37,-423.85217547416687,1936.5198612213135,246.1736798286438,1.900654677259398,-0.864748200553094,141.58366960246488
27,3531.648200005293,2334.0,351.0,-0.04,0.03,0.98,0.85,0.06,-1.4,71.87,26.26,7.06,-423.8557815551758,1936.5278482437134,246.15272879600525,1.8964983504013588,-0.8773896050128758,141.57200205287933
28,3634.104400058277,2314.0,351.0,-0.04,0.03,0.98,0.85,0.06,-1.4,70.99,25.72,6.2,-423.68897795677185,1936.4697933197021,246.36155366897583,1.6458299213144678,-0.579536915351597,141.41412536836054
29,3737.7835999941453,2313.0,343.0,-0.04,0.03,0.98,0.92,0.06,-1.34,72.05,25.72,6.89,-423.70617389678955,1936.4794492721558,246.3473081588745,1.6419277134654997,-0.5539144555763279,141.41536832991437
30,3842.423400026746,2310.0,336.0,-0.04,0.03,0.98,0.85,0.06,-1.4,71.7,26.8,6.2,-423.82878065109253,1936.510443687439,246.17721140384674,1.897231298123489,-0.8963921849084902,141.5801601198869
31,3945.7649000687525,2300.0,343.0,-0.04,0.03,0.98,0.92,0.06,-1.4,71.16,26.62,5.68,-423.83694648742676,1936.5142583847046,246.18251621723175,1.890245386137139,-0.8959146290967249,141.58127543808206
32,4049.39739999827,2295.0,341.0,-0.04,0.03,0.99,0.92,0.06,-1.34,72.23,27.33,6.03,-423.84129762649536,1936.5170001983643,246.17156386375427,1.8932130002049168,-0.8984550598343551,141.57469564685604
33,4152.952400036156,2282.0,349.0,-0.04,0.03,0.98,0.85,-0.06,-1.4,70.45,27.33,6.72,-423.68167638778687,1936.462163925171,246.36772274971008,1.6430114978601318,-0.5675669464489645,141.41314207202566
34,4257.154199993238,2293.0,363.0,-0.04,0.03,0.98,0.85,0.06,-1.4,70.81,25.9,7.4,-423.83289337158203,1936.5155696868896,246.17154896259308,1.8865820747290079,-0.867919691216859,141.56633459376337
35,4448.468900052831,2304.0,347.0,-0.04,0.03,0.98,0.92,0.18,-1.34,71.87,25.19,6.03,-423.69362711906433,1936.4559650421143,246.36565148830414,1.6488678254802074,-0.5647895850251915,141.4188826113613
36,4630.23760006763,2298.0,315.0,-0.04,0.03,0.98,0.92,0.0,-1.4,72.41,26.44,6.54,-423.85134100914,1936.5124702453613,246.18539214134216,1.9009239251630803,-0.8863069628476752,141.5688945370754
37,4733.137300005183,2299.0,326.0,-0.04,0.03,0.98,0.92,0.06,-1.34,70.28,26.8,6.89,-423.84785413742065,1936.523675918579,246.16463482379913,1.899974373372354,-0.900374972701204,141.58081753323498
38,4838.360600057058,2311.0,333.0,-0.04,0.03,0.98,0.92,0.12,-1.34,70.81,25.9,4.65,-423.8334894180298,1936.5103244781494,246.19951844215393,1.892074963254578,-0.9020511055665886,141.5692866109458
39,4961.728900088929,2319.0,351.0,-0.04,0.03,0.98,0.85,0.06,-1.4,70.45,26.97,7.4,-423.836350440979,1936.5133047103882,246.18768692016602,1.8907995679125038,-0.8785988362655557,141.57824036909716
40,5143.043600022793,2330.0,348.0,-0.04,0.03,0.98,0.98,0.12,-1.4,71.52,26.97,6.37,-423.83208870887756,1936.5185499191284,246.18221819400787,1.902727267573715,-0.9157308935042342,141.570827560957
