Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,203.24139995500445,-57.0,7214.0,-0.03,0.03,0.99,0.73,0.12,-1.46,58.21,73.6,-56.48,1475.2765893936157,-1831.3432931900024,266.0471200942993,0.6735257587365107,1.111753022736309,55.74183072098771
3,310.66429999191314,-90.0,7296.0,-0.04,0.03,0.99,0.79,0.12,-1.46,60.34,73.24,-56.48,1475.3155708312988,-1831.369400024414,266.0059928894043,0.6977485359509864,1.101056878678891,55.74379022340047
4,413.08440000284463,-33.0,7184.0,-0.03,0.03,0.99,0.73,0.18,-1.4,58.92,73.24,-56.14,1475.2466678619385,-1831.3443660736084,266.04458689689636,0.6990381115072145,1.0976113543626616,55.73994986775726
5,516.723099979572,-32.0,7189.0,-0.04,0.03,0.99,0.79,0.31,-1.4,60.16,73.42,-56.65,1475.2750396728516,-1831.3534259796143,266.0323977470398,0.6904090336854403,1.1400482640649043,55.73788372052024
6,620.4953000415117,33.0,7067.0,-0.03,0.03,0.99,0.73,0.24,-1.4,58.74,73.42,-55.62,1475.3031730651855,-1831.3748836517334,266.00340008735657,0.6815650457852005,1.0929419202164405,55.73597686983562
7,724.0605000406504,-97.0,7234.0,-0.03,0.02,1.01,0.85,0.73,-1.4,60.16,73.06,-56.31,1475.2655029296875,-1831.3430547714233,266.0391330718994,0.6814860494144508,1.1183234396017405,55.74528111452315
8,827.6579000521451,11.0,7238.0,-0.03,0.03,0.99,0.79,0.18,-1.4,59.98,73.6,-57.17,1475.2453565597534,-1831.3496112823486,266.0332918167114,0.6878400167886849,1.107192270756495,55.73026219605727
9,931.360200047493,-74.0,7307.0,-0.04,0.03,0.99,0.73,0.12,-1.4,61.23,73.78,-57.34,1475.297212600708,-1831.382393836975,266.00149273872375,0.6882819636873193,1.0792742710005707,55.733187721207514
10,1035.0881000049412,-30.0,7286.0,-0.03,0.03,0.99,0.73,0.12,-1.4,59.63,73.24,-57.51,1475.3103256225586,-1831.3863277435303,265.9790813922882,0.7282204465925896,1.0245905453304374,55.72886926620667
11,1137.0556999463588,13.0,7209.0,-0.03,0.03,0.99,0.79,0.12,-1.46,59.98,72.88,-54.41,1475.2795696258545,-1831.3653469085693,266.02110266685486,0.6965984230425631,1.1030186800498363,55.753847528904565
12,1239.8653000127524,-16.0,7245.0,-0.04,0.03,0.99,0.73,0.18,-1.4,59.27,73.24,-56.14,1475.2715826034546,-1831.3428163528442,266.0321891307831,0.6997294801549625,1.1113922051463014,55.74017478808049
13,1343.2778000133112,-8.0,7271.0,-0.04,0.03,0.99,0.67,0.18,-1.4,59.63,73.24,-56.14,1475.3010272979736,-1831.3771486282349,266.00900292396545,0.6769129516125848,1.112001668032047,55.72569976725833
14,1446.6063999570906,-50.0,7292.0,-0.04,0.03,0.99,0.79,0.24,-1.28,59.27,74.31,-56.14,1475.290060043335,-1831.3804864883423,266.01675152778625,0.6744884496309071,1.097047707866544,55.74646148541717
15,1550.0422000186518,-44.0,7292.0,-0.03,0.03,0.99,0.79,0.06,-1.4,58.56,73.6,-55.45,1475.2565622329712,-1831.38108253479,266.00682735443115,0.6899973292515779,1.1216990518403123,55.735180456429546
16,1653.753799968399,-61.0,7286.0,-0.03,0.03,0.99,0.73,0.18,-1.34,59.1,74.85,-55.62,1475.2823114395142,-1831.3699960708618,266.0108804702759,0.6843232549433449,1.1327346422219837,55.73983859508183
17,1757.5049999868497,-68.0,7219.0,-0.04,0.03,0.99,0.79,0.24,-1.4,58.21,73.6,-55.45,1475.2947092056274,-1831.3783407211304,266.0166323184967,0.6925043752527051,1.1188587971634463,55.73748880008264
18,1861.1849000444636,9.0,7140.0,-0.03,0.03,0.99,0.79,0.18,-1.46,60.87,73.78,-54.93,1475.272536277771,-1831.367015838623,266.03344082832336,0.6890255497377602,1.0971604920450093,55.74355076519365
19,1965.088100056164,-4.0,7179.0,-0.03,0.03,0.99,0.79,0.12,-1.4,59.63,74.67,-56.14,1475.2627611160278,-1831.3525915145874,266.0680413246155,0.6903954110543999,1.1524658320739554,55.74210500649104
20,2068.6942000174895,-24.0,7223.0,-0.03,0.03,0.99,0.73,0.18,-1.4,58.74,73.78,-56.65,1475.3258228302002,-1831.382393836975,265.99377393722534,0.6909544687309839,1.1073867284106578,55.736837736369374
21,2172.260700026527,-37.0,7184.0,-0.03,0.03,0.99,0.67,0.24,-1.4,59.45,74.13,-56.31,1475.3098487854004,-1831.359624862671,265.9896910190582,0.687058244401672,1.088902963027247,55.73283044726329
22,2275.8741000434384,-27.0,7191.0,-0.04,0.03,0.99,0.79,0.12,-1.4,59.45,73.78,-56.65,1475.2373695373535,-1831.3604593276978,266.03513956069946,0.6767642233950321,1.1103563822683156,55.735813660063855
