Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.40149993821979,65.0,3467.0,-0.03,0.02,0.98,0.85,-0.06,-1.34,50.93,78.06,-55.96,1467.5102233886719,-1092.5254821777344,260.02708077430725,2.380096815771062,-0.993433809615129,-39.47792106411771
3,204.75209993310273,680.0,3450.0,-0.03,0.03,0.98,0.79,0.06,-1.34,51.64,78.06,-55.27,1467.5238132476807,-1092.5179719924927,259.9996030330658,2.38023285605467,-0.9718732486966628,-39.48231569140385
4,308.72919992543757,624.0,3461.0,-0.04,0.02,0.98,0.85,0.06,-1.34,50.4,77.17,-55.45,1467.5489664077759,-1092.5326347351074,259.99677181243896,2.384834042739661,-0.989988039048479,-39.48148227091051
5,412.6584999030456,605.0,3489.0,-0.03,0.02,0.98,0.85,0.0,-1.34,49.87,78.06,-56.65,1467.5318002700806,-1092.5201177597046,259.9957287311554,2.3884141143365696,-0.9936654618804075,-39.46962245077531
6,515.6922999303788,586.0,3497.0,-0.03,0.02,0.98,0.92,0.0,-1.34,49.87,78.06,-56.65,1467.519760131836,-1092.516541481018,259.99489426612854,2.385496432247293,-0.9829793767374357,-39.47760737299847
7,618.1604999583215,544.0,3567.0,-0.04,0.02,0.98,0.85,0.18,-1.4,52.89,77.89,-57.17,1467.5567150115967,-1092.507243156433,259.9932551383972,2.3909575397812866,-0.9863211096969401,-39.473278847446196
8,721.6298999264836,623.0,3471.0,-0.04,0.02,0.98,0.92,0.06,-1.28,52.53,79.67,-55.79,1467.5631523132324,-1092.5058126449585,260.00136137008667,2.3852539046067878,-0.9988059712940525,-39.47671360152915
9,825.2591999480501,633.0,3475.0,-0.04,0.02,0.98,0.92,0.0,-1.4,53.77,79.49,-55.96,1467.4923419952393,-1092.5219058990479,260.0265443325043,2.3793298147840236,-0.9867362641466642,-39.47915273748347
10,983.1822999985889,632.0,3473.0,-0.04,0.03,0.98,0.92,0.0,-1.34,52.0,77.35,-57.34,1467.545509338379,-1092.503547668457,259.98178124427795,2.375038964670585,-0.9672631066132081,-39.47642922864748
11,1086.9907999876887,568.0,3538.0,-0.04,0.02,0.98,0.98,0.0,-1.34,52.0,77.35,-56.65,1467.5451517105103,-1092.5127267837524,260.0029408931732,2.3806734346061176,-0.974317904496579,-39.47368162613716
