Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.64570005144924,3265.0,1509.0,-0.04,0.04,0.98,0.92,0.12,-1.4,87.85,65.2,-51.83,-1294.45219039917,1046.465277671814,244.45797502994537,1.7197253937507866,-0.41262760704986035,132.6473216239895
3,205.16879996284842,3285.0,1406.0,-0.04,0.03,0.98,0.79,0.12,-1.4,86.43,65.2,-51.49,-1294.4809198379517,1046.4565753936768,244.45587396621704,1.7048046790292852,-0.3479770529294092,132.64217150458217
4,308.69049998000264,3347.0,1451.0,-0.04,0.03,0.98,0.85,0.12,-1.34,85.54,65.02,-52.0,-1294.5036888122559,1046.4566946029663,244.45867538452148,1.7011509779151548,-0.3706260420110006,132.6311816340511
5,411.7788999574259,3244.0,1456.0,-0.04,0.03,0.98,0.92,0.12,-1.4,86.07,65.92,-52.86,-1294.4663763046265,1046.4831590652466,244.4833666086197,1.731597398117257,-0.45486147481796063,132.63811871729604
6,516.4311999687925,3257.0,1494.0,-0.04,0.04,0.98,0.92,0.06,-1.4,85.72,65.56,-51.49,-1294.6131229400635,1046.4141368865967,244.5211261510849,1.770991777005833,-0.8226497269411954,132.6564541065962
7,619.2466999636963,3304.0,1461.0,-0.04,0.03,0.98,0.79,0.12,-1.34,86.25,64.31,-53.73,-1294.5356369018555,1046.4712381362915,244.43556368350983,1.735335380658853,-0.42526631497366724,132.633201724173
8,722.6781999925151,3286.0,1477.0,-0.04,0.03,0.98,0.92,0.12,-1.34,86.25,65.02,-52.0,-1294.4971323013306,1046.4848279953003,244.4572001695633,1.7103342499791716,-0.4678412343106318,132.61682923777227
9,826.061200001277,3281.0,1461.0,-0.04,0.04,0.98,0.92,0.0,-1.34,86.43,64.49,-52.52,-1294.526219367981,1046.4805364608765,244.4198727607727,1.697187883702251,-0.3769069163813637,132.62552154527688
10,2028.6215000087395,3307.0,1467.0,-0.04,0.03,0.98,0.92,0.12,-1.4,85.72,65.2,-53.21,-1294.492483139038,1046.4844703674316,244.46691572666168,1.7297963155345268,-0.5075623973822526,132.6290675855224
11,2131.797199952416,3307.0,1461.0,-0.04,0.03,0.98,0.92,0.06,-1.4,87.31,66.1,-52.35,-1294.4926023483276,1046.4798212051392,244.4513738155365,1.7134463351760607,-0.40554783216801704,132.6332667178973
12,2235.0680000381544,3288.0,1480.0,-0.04,0.04,0.98,0.85,0.0,-1.34,88.02,65.38,-53.38,-1294.4930791854858,1046.4801788330078,244.46196854114532,1.7213194693900598,-0.4624294823979038,132.6370818988619
13,2465.017099981196,3242.0,1502.0,-0.04,0.04,0.98,0.98,0.12,-1.46,85.18,65.38,-54.76,-1294.5798635482788,1046.4051961898804,244.54818665981293,1.7803453139430137,-0.9351417684940228,132.64952915553835
14,2567.915300023742,3253.0,1483.0,-0.04,0.04,0.98,0.85,0.06,-1.4,86.78,65.92,-52.52,-1294.5297956466675,1046.4855432510376,244.45311725139618,1.7017753895339844,-0.38214346456966225,132.63088951297047
15,2773.9556999877095,3252.0,1487.0,-0.04,0.04,0.98,0.92,0.06,-1.4,85.89,65.02,-52.69,-1294.541835784912,1046.4632511138916,244.43773925304413,1.7291503477309509,-0.4350321973351066,132.63197055470377
