Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.39290010556579,594.0,2032.0,-0.04,0.03,0.98,0.79,0.06,-1.34,95.65,103.07,-34.96,1352.4378538131714,413.6175215244293,253.91799211502075,2.781915348221401,-0.936432472332393,-125.68428564473746
3,205.09500009939075,574.0,1954.0,-0.04,0.03,0.98,0.85,0.06,-1.34,94.94,102.72,-35.3,1352.4140119552612,413.6132597923279,253.89602780342102,2.7966927598086864,-0.9791983797463572,-125.70491917288525
4,318.4369000373408,593.0,1983.0,-0.04,0.03,0.98,0.92,0.06,-1.34,96.01,104.5,-34.96,1352.431297302246,413.6105179786682,253.90625,2.787280714780739,-0.9554010677343787,-125.68991935667809
5,432.68140009604394,602.0,2016.0,-0.04,0.03,0.98,0.85,0.06,-1.34,95.48,104.68,-35.47,1352.4219989776611,413.6137664318085,253.88553738594055,2.7966072853158703,-0.9913989362169728,-125.69955236476294
6,546.7937000794336,569.0,2032.0,-0.04,0.02,0.98,0.92,0.12,-1.4,95.65,104.5,-35.3,1352.4278402328491,413.60050439834595,253.90690565109253,2.7878421214651308,-0.9514688093283411,-125.6975777113666
7,664.3951000878587,545.0,1949.0,-0.04,0.03,0.98,0.79,0.06,-1.4,94.59,105.22,-35.99,1352.4171113967896,413.59883546829224,253.91876697540283,2.785150838863137,-0.9543292214421081,-125.6949394414369
8,778.3074000617489,589.0,2004.0,-0.04,0.03,0.98,0.92,0.0,-1.34,94.23,103.79,-35.99,1352.428674697876,413.61626982688904,253.91128659248352,2.787830053195681,-0.9467029983613618,-125.68349546154052
9,891.2951000966132,566.0,1975.0,-0.04,0.03,0.98,0.85,0.0,-1.4,96.01,103.43,-36.33,1352.4302244186401,413.60366344451904,253.9062798023224,2.7865124695523718,-0.9694957966681818,-125.69368109530531
10,1003.2479000510648,30.0,2036.0,-0.04,0.03,0.98,0.79,0.06,-1.4,94.94,105.58,-35.3,1352.3963689804077,413.6202335357666,253.89111042022705,2.800463519358568,-0.9529636306921848,-125.69090128801696
11,1115.5416000401601,592.0,1956.0,-0.04,0.03,0.98,0.85,0.0,-1.4,94.77,104.32,-36.51,1352.4218797683716,413.58962655067444,253.8948655128479,2.799707321110772,-0.9856219163253855,-125.70404809537084
