Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.42449999693781,1734.0,2568.0,-0.04,0.03,0.98,0.92,0.0,-1.28,77.2,32.69,-70.77,490.05505442619324,-511.1083388328552,254.7796666622162,1.999138356988953,-0.48546508306456515,73.51130832717084
3,204.81000002473593,1699.0,2654.0,-0.04,0.03,0.98,0.98,0.12,-1.34,77.02,32.15,-71.98,490.0688827037811,-511.102557182312,254.8033595085144,1.9794762716775034,-0.44291897634315824,73.50689029742423
4,308.2909999648109,1696.0,2639.0,-0.04,0.03,0.98,0.85,0.12,-1.34,78.26,32.69,-70.08,490.03496766090393,-511.0425353050232,254.87053394317627,2.040419522517748,-0.8459712782232564,73.50553185832678
5,411.5213999757543,1708.0,2599.0,-0.04,0.03,0.98,0.85,0.0,-1.4,76.84,33.41,-71.12,490.07710814476013,-511.1045241355896,254.78780269622803,1.9994126487649775,-0.4922662575121194,73.50987489520654
6,515.1030999841169,1694.0,2662.0,-0.04,0.03,0.98,0.79,0.06,-1.34,78.97,32.33,-70.43,490.07701873779297,-511.12300157546997,254.90829348564148,2.0217614673574396,-0.8169721961673784,73.45274926821563
7,618.7851999420673,1692.0,2639.0,-0.04,0.03,0.98,0.79,0.06,-1.4,76.67,32.51,-70.26,490.02718925476074,-511.05767488479614,254.89339232444763,2.016159891007105,-0.8236543956699286,73.50396487567458
8,722.5725000025705,1644.0,2750.0,-0.04,0.03,0.98,0.92,0.12,-1.46,77.38,32.87,-71.63,490.04271626472473,-511.03919744491577,254.8850178718567,2.0380114854715905,-0.920975722420838,73.5047102753302
9,825.8295999839902,1688.0,2646.0,-0.04,0.02,0.98,0.79,0.0,-1.34,77.91,33.41,-72.49,490.01628160476685,-511.0543966293335,254.90671396255493,2.0098923473480252,-0.8229649544390246,73.50301553260952
10,929.20969997067,1689.0,2657.0,-0.04,0.02,0.98,0.85,0.06,-1.4,77.38,32.15,-69.91,490.0229275226593,-511.05213165283203,254.8924684524536,2.0140818025125142,-0.8295193914779809,73.50807699805826
11,1032.5222000246868,1661.0,2731.0,-0.04,0.03,0.98,0.85,0.06,-1.34,77.73,33.58,-70.6,490.04533886909485,-511.0360383987427,254.88683581352234,2.041712230150362,-0.9136798588768545,73.49647543719821
12,1136.063399957493,1643.0,2760.0,-0.04,0.02,0.98,0.98,0.0,-1.46,75.78,33.05,-70.43,490.0669753551483,-511.10589504241943,254.80523705482483,1.979003705812724,-0.46528014249002075,73.50214198511085
13,1239.369499962777,1595.0,2847.0,-0.04,0.03,0.98,0.92,0.0,-1.4,76.67,32.87,-70.94,490.01798033714294,-511.06762886047363,254.90179657936096,2.0134202970046364,-0.8204406301496487,73.5042958384694
14,1342.78850001283,1577.0,2897.0,-0.04,0.02,0.98,0.85,0.06,-1.34,77.02,32.51,-71.63,490.06056785583496,-511.1144781112671,254.78598475456238,1.9967246772118445,-0.4851176511077952,73.5123220059183
15,1472.970400005579,1580.0,2855.0,-0.04,0.03,0.99,0.85,0.18,-1.34,77.2,33.76,-71.12,490.0113642215729,-511.0628008842468,254.9009621143341,2.016599326154097,-0.8330149221461645,73.49999107025687
16,1621.314199990593,1598.0,2830.0,-0.04,0.03,0.98,0.79,0.0,-1.4,77.73,32.87,-71.29,490.0360405445099,-511.0512971878052,254.8978328704834,2.037595707299323,-0.9038976057155884,73.50277032449425
17,1882.8003000235185,1598.0,2856.0,-0.04,0.03,0.98,0.79,0.0,-1.28,78.09,32.87,-70.6,490.04215002059937,-511.05058193206787,254.86862659454346,2.030890635412022,-0.8442051773525905,73.50789418077933
18,1985.8223999617621,1612.0,2814.0,-0.04,0.03,0.98,0.85,0.06,-1.4,77.38,33.94,-70.6,490.14073610305786,-511.17807626724243,254.78890538215637,2.000749518404374,-0.48151981635176316,73.4568328719044
19,2088.925699936226,1632.0,2776.0,-0.04,0.03,0.98,0.98,0.06,-1.34,78.09,31.8,-70.26,490.1009202003479,-511.1094117164612,254.90590929985046,2.0256074643473596,-0.9015850711696721,73.44406037376899
20,2192.81979999505,1653.0,2757.0,-0.04,0.02,0.98,0.92,0.06,-1.34,78.44,32.15,-70.6,490.02790451049805,-511.04557514190674,254.91204857826233,2.0213831828621514,-0.9028454918665116,73.48929098385932
21,3299.454699968919,1689.0,2723.0,-0.04,0.03,0.98,0.79,0.0,-1.34,76.67,34.3,-69.57,490.04000425338745,-511.0456347465515,254.91249561309814,2.0179359917213433,-0.9047812670875566,73.49602087419635
22,3731.554799946025,1653.0,2779.0,-0.04,0.03,0.98,0.98,0.0,-1.4,77.38,32.51,-70.6,490.03371596336365,-511.0465884208679,254.87038493156433,2.0327916029570523,-0.8371487670057155,73.50628448016295
23,3934.380099992268,1658.0,2731.0,-0.04,0.02,0.98,0.73,0.12,-1.4,78.09,33.58,-70.94,490.0375008583069,-511.04146242141724,254.90790605545044,2.0491848347562684,-0.9410232366345403,73.4948382491812
24,4241.620299988426,1668.0,2697.0,-0.04,0.03,0.98,0.92,0.0,-1.34,77.73,33.23,-70.6,490.0343418121338,-511.06542348861694,254.88156080245972,2.015571962774683,-0.829976338113988,73.50623955202636
25,4751.752799958922,1713.0,2689.0,-0.04,0.03,0.98,0.79,-0.06,-1.34,78.09,33.23,-70.6,490.02787470817566,-511.04748249053955,254.88585233688354,2.0371263214463493,-0.9131355003404414,73.4974030327083
26,4855.514399940148,1699.0,2683.0,-0.04,0.03,0.98,0.85,0.12,-1.28,77.91,32.69,-70.43,490.0808334350586,-511.13247871398926,254.88832592964172,2.0212815806441373,-0.829400674153173,73.44870499084502
27,5164.376899949275,1705.0,2724.0,-0.04,0.02,0.98,0.85,0.06,-1.4,77.38,31.8,-70.26,490.0667369365692,-511.11531257629395,254.81083989143372,1.9786506454420874,-0.4478078144905779,73.5072380148907
28,5267.85199996084,1659.0,2792.0,-0.04,0.02,0.98,0.79,0.06,-1.4,77.02,33.94,-71.98,490.0165796279907,-511.0621452331543,254.87235188484192,2.029339880989615,-0.852624131836944,73.50827674362534
29,6309.374399948865,1696.0,2722.0,-0.04,0.03,0.98,0.92,0.06,-1.34,78.09,33.23,-70.26,490.06766080856323,-511.1098885536194,254.7834813594818,1.9964802034718805,-0.47284091981536885,73.51019455067286
30,6613.302399986424,1672.0,2750.0,-0.04,0.03,0.98,0.85,0.12,-1.46,78.09,33.23,-69.57,490.1162087917328,-511.1934542655945,254.777729511261,2.002351985968281,-0.4848074090970678,73.45008284982772
31,6727.024400024675,1643.0,2836.0,-0.04,0.03,0.98,0.85,0.06,-1.34,78.62,32.69,-70.08,490.0744557380676,-511.121928691864,254.90441918373108,2.02660518344564,-0.8994144210644825,73.44821606770255
32,7014.873299980536,1652.0,2764.0,-0.04,0.02,0.98,0.85,0.06,-1.34,76.49,31.26,-70.43,490.05720019340515,-511.11721992492676,254.78562712669373,1.9970731330034457,-0.47014920498411833,73.50815041591169
33,7574.505200027488,1674.0,2730.0,-0.04,0.02,0.98,0.79,0.0,-1.34,77.91,33.41,-71.12,490.06152153015137,-511.11775636672974,254.80934977531433,1.9828685142751057,-0.46110892274317233,73.50388053354983
34,7840.100699919276,1696.0,2685.0,-0.04,0.03,0.98,0.85,0.06,-1.34,78.09,34.3,-70.6,490.011066198349,-511.05690002441406,254.87637519836426,2.031030191003033,-0.8358906044023634,73.50779151003427
35,8460.037200013176,1710.0,2652.0,-0.04,0.02,0.98,0.85,0.06,-1.34,76.67,32.51,-69.91,490.1280999183655,-511.19959354400635,254.7895312309265,1.9965843548614526,-0.49126821466540854,73.46000772383628
36,8650.100199971348,1701.0,2657.0,-0.04,0.03,0.98,0.85,0.06,-1.34,76.49,32.33,-71.12,490.0185465812683,-511.05713844299316,254.907488822937,2.023182182088119,-0.8952893145788778,73.49512865698131
37,9167.056999984197,1698.0,2675.0,-0.04,0.03,0.98,0.79,0.06,-1.28,77.02,32.51,-70.26,490.0568127632141,-511.12544536590576,254.79716062545776,1.9804821314459702,-0.45037641415822444,73.50428529106388
38,9279.244699981064,1709.0,2671.0,-0.04,0.03,0.98,0.92,0.12,-1.34,77.73,33.23,-70.26,490.02230167388916,-511.05815172195435,254.8908293247223,2.011401424849709,-0.8193450901556102,73.50155103553767
39,9393.393600010313,1711.0,2654.0,-0.04,0.03,0.98,0.85,0.0,-1.4,77.38,32.15,-70.26,490.0597035884857,-511.1193656921387,254.8009753227234,1.977871400076373,-0.4697267023889787,73.4984455250898
40,9509.833500022069,1710.0,2652.0,-0.04,0.03,0.98,0.85,0.12,-1.34,77.2,31.26,-71.46,490.05022644996643,-511.13224029541016,254.80854511260986,1.978949584025628,-0.4562932635858143,73.50434132023281
41,9881.942400010303,1733.0,2587.0,-0.04,0.03,0.98,0.85,0.0,-1.34,76.31,32.51,-69.91,490.01723527908325,-511.0659599304199,254.89148497581482,2.0054710577735366,-0.8216571992246662,73.50279151248598
42,9993.705199914984,1724.0,2605.0,-0.04,0.03,0.98,0.85,0.06,-1.34,77.02,32.51,-69.91,490.0664985179901,-511.1187696456909,254.78577613830566,1.9897009161016295,-0.49114156971054035,73.51006050059847
43,10108.509799931198,1728.0,2618.0,-0.04,0.03,0.98,0.85,0.06,-1.46,77.55,33.41,-70.43,490.12094736099243,-511.19810342788696,254.8104226589203,1.9827848756481565,-0.46652881144367603,73.45093169215598
44,10223.48729998339,1734.0,2604.0,-0.04,0.03,0.98,0.85,0.12,-1.34,77.55,33.76,-71.46,490.0210201740265,-511.0701322555542,254.86597418785095,2.027952163771123,-0.8509811853631696,73.50586825980278
45,10338.82399997674,1741.0,2631.0,-0.04,0.03,0.98,0.79,0.0,-1.4,77.38,33.23,-70.6,490.05624651908875,-511.11727952957153,254.80183959007263,1.9822188073666496,-0.4639501875441881,73.50140437068207
46,11313.742999918759,1715.0,2661.0,-0.04,0.03,0.98,0.73,0.0,-1.4,77.38,31.8,-70.94,490.02036452293396,-511.069118976593,254.89100813865662,2.0119131871735347,-0.8283066885971335,73.50013099055977
47,11425.755699980073,1707.0,2700.0,-0.04,0.03,0.98,0.79,0.06,-1.4,76.67,32.87,-71.29,490.0803565979004,-511.1393928527832,254.90033626556396,2.0162413814350515,-0.8175640119107614,73.45172756734071
48,11538.266299990937,1704.0,2697.0,-0.04,0.03,0.98,0.85,0.06,-1.34,76.84,32.69,-72.15,490.058034658432,-511.12300157546997,254.78148460388184,1.9969166968725378,-0.4846223406279999,73.50535615215252
49,11930.260199937038,1730.0,2637.0,-0.04,0.02,0.98,0.92,0.06,-1.28,76.31,33.58,-71.29,490.07508158683777,-511.13224029541016,254.86236810684204,2.0360838896809166,-0.8460510778619276,73.45780625234259
