Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.54659999534488,2348.0,3562.0,-0.04,0.03,0.98,0.79,0.06,-1.4,91.57,58.95,-43.39,-357.2126626968384,-1162.8543138504028,252.23809480667114,2.5666493803123482,-0.9270238453366659,-141.10013491046797
3,205.5147000355646,2341.0,3588.0,-0.04,0.03,0.98,0.92,0.12,-1.4,91.93,61.09,-43.39,-357.2056293487549,-1162.8730297088623,252.27990746498108,2.531430098413741,-0.8980487920324336,-141.0728709341391
4,309.1547000221908,2340.0,3573.0,-0.04,0.03,0.98,0.85,0.0,-1.4,91.57,58.59,-42.36,-357.2034239768982,-1162.8659963607788,252.26709246635437,2.532356547518616,-0.9273179411792722,-141.07423805513244
5,412.601700052619,2337.0,3588.0,-0.04,0.03,0.98,0.98,0.06,-1.4,92.28,59.67,-41.67,-357.2123944759369,-1162.8613471984863,252.24891304969788,2.569507547384337,-0.9725864281553015,-141.09780807177214
6,515.8216999843717,2348.0,3605.0,-0.04,0.03,0.98,0.92,0.12,-1.4,91.57,61.45,-42.02,-357.2273850440979,-1162.8631353378296,252.23559141159058,2.5694591098939106,-0.9409326576496981,-141.10140477764745
7,619.2691000178456,2343.0,3611.0,-0.04,0.03,0.99,0.85,0.12,-1.4,92.64,59.67,-41.33,-357.2201728820801,-1162.8574132919312,252.23425030708313,2.5770844438675637,-0.9225899614104425,-141.10560476326756
8,721.9667000463232,2325.0,3556.0,-0.04,0.03,0.98,0.79,0.12,-1.34,91.22,60.74,-43.05,-357.22655057907104,-1162.8611087799072,252.23392248153687,2.5691094310754496,-0.9715896276135527,-141.10531203694632
9,825.5528000881895,2339.0,3554.0,-0.04,0.03,0.98,0.92,0.0,-1.4,91.75,61.63,-42.88,-357.2371304035187,-1162.8614664077759,252.26688385009766,2.5376159387808483,-0.8965318581531514,-141.08841473500965
10,929.0751999942586,2331.0,3579.0,-0.04,0.03,0.98,0.92,0.12,-1.34,91.4,60.56,-42.53,-357.1978807449341,-1162.8669500350952,252.2272765636444,2.566414454826764,-0.9315865172287683,-141.09081355216665
11,1779.2089000577107,2337.0,3620.0,-0.04,0.03,0.98,0.85,0.06,-1.46,91.4,60.92,-41.5,-357.1946620941162,-1162.8639698028564,252.24211812019348,2.5788817079450124,-0.9726802702589774,-141.08863650185467
12,1939.421100076288,2348.0,3585.0,-0.04,0.03,0.98,0.98,0.12,-1.46,91.04,60.2,-42.19,-357.1711480617523,-1162.8670692443848,252.2592544555664,2.592654969506513,-0.8582870812358503,-141.08077930830504
13,2073.5121000325307,2349.0,3584.0,-0.04,0.03,0.98,0.85,0.12,-1.4,91.4,59.84,-43.22,-357.1893572807312,-1162.8693342208862,252.2498071193695,2.5746818783839203,-0.9602043927771955,-141.0945943396661
14,2177.0433000056073,2354.0,3593.0,-0.04,0.03,0.98,0.92,0.06,-1.4,91.93,60.38,-41.67,-357.2080135345459,-1162.8634929656982,252.27391719818115,2.539512419143084,-0.9106001459436578,-141.075061238878
15,2280.0881000002846,2346.0,3575.0,-0.04,0.03,0.98,0.85,0.12,-1.4,92.64,59.67,-42.7,-357.2274148464203,-1162.862777709961,252.2408664226532,2.573353529361043,-0.9245491320027821,-141.1013141352147
16,2383.7655000388622,2341.0,3587.0,-0.04,0.03,0.98,0.85,0.12,-1.4,91.04,58.77,-42.53,-357.1976125240326,-1162.8659963607788,252.27594375610352,2.5885726070822708,-0.8906486912262791,-141.08806305680747
