Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.51429998222739,1516.0,4608.0,-0.04,0.03,0.98,0.85,0.12,-1.34,75.6,85.03,-35.13,483.5413992404938,-2098.374843597412,260.84935665130615,2.2134137813372945,-0.5382322944524098,-41.17316350047146
3,205.18059993628412,1543.0,4678.0,-0.04,0.03,0.98,0.85,0.0,-1.4,77.2,85.57,-33.92,483.5391342639923,-2098.3643531799316,260.8436346054077,2.195796829470731,-0.5193852267587166,-41.19568902636254
4,309.13219996728003,1483.0,4613.0,-0.04,0.03,0.98,0.92,0.06,-1.4,75.6,85.39,-35.13,483.5181534290314,-2098.3529090881348,260.8792781829834,2.1813607331025135,-0.5009873081730838,-41.2226671878462
5,412.2516999486834,1495.0,4609.0,-0.04,0.02,0.98,0.92,0.0,-1.4,75.25,85.75,-33.41,483.52107405662537,-2098.3543395996094,260.8448266983032,2.189048518994936,-0.5750669189975115,-41.21447053397327
6,515.9949999069795,1495.0,4620.0,-0.03,0.03,0.98,0.85,0.12,-1.34,75.07,84.85,-33.92,483.53561758995056,-2098.3591079711914,260.8523666858673,2.1901613474692057,-0.5460031513751148,-41.20589114568958
7,619.448299985379,1516.0,4613.0,-0.04,0.03,0.98,0.85,0.0,-1.4,75.78,85.92,-33.92,483.4993779659271,-2098.3288288116455,260.87960600852966,2.1672613736131,-0.5028914479871831,-41.23645748043444
8,722.8556999471039,1538.0,4696.0,-0.03,0.03,0.98,0.92,0.06,-1.46,75.42,85.92,-35.3,483.48304629325867,-2098.311185836792,260.88064908981323,2.169405991190978,-0.49918427435031193,-41.23995859754945
9,826.5353000024334,1506.0,4642.0,-0.03,0.02,0.98,0.79,0.0,-1.46,75.96,85.39,-34.78,483.5149943828583,-2098.325729370117,260.8819901943207,2.1729482818444184,-0.48867033895336803,-41.23003554047725
10,929.9877999583259,1554.0,4692.0,-0.04,0.03,0.98,0.98,0.12,-1.34,76.84,85.57,-34.61,483.52667689323425,-2098.342180252075,260.858029127121,2.191823210212854,-0.5072393487919549,-41.22034922324132
11,1033.339299960062,1485.0,4615.0,-0.04,0.02,0.98,0.92,0.06,-1.4,74.89,84.67,-34.44,483.5290312767029,-2098.3612537384033,260.866641998291,2.182427447508295,-0.5009725873712623,-41.22654204917539
12,1136.0645999666303,1517.0,4628.0,-0.04,0.03,0.98,0.92,0.06,-1.34,75.96,85.39,-33.41,483.516126871109,-2098.35147857666,260.87120175361633,2.1879257540655193,-0.5229965100660167,-41.21902711418583
