Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.54559998773038,3310.0,625.0,-0.04,0.03,0.98,0.98,0.12,-1.4,94.41,75.39,-47.53,-1312.025785446167,1908.3553552627563,243.34250390529633,1.8982069684743546,-0.8556233815190533,140.8021481046285
3,205.6234999326989,3282.0,613.0,-0.04,0.03,0.98,0.85,0.12,-1.34,93.17,76.28,-47.01,-1312.0611906051636,1908.3727598190308,243.3369755744934,1.9081682580090586,-0.9267922724777152,140.7975757743968
4,307.3195000179112,3290.0,732.0,-0.04,0.03,0.98,0.92,0.06,-1.4,94.77,76.46,-47.18,-1312.0018243789673,1908.3019495010376,243.35862696170807,1.9082326282884983,-0.9004219119505895,140.81337970533764
5,410.313899978064,3263.0,568.0,-0.04,0.03,0.98,0.92,0.0,-1.4,95.48,75.39,-47.53,-1312.0077848434448,1908.3157777786255,243.35551261901855,1.8947794528145092,-0.9479912602604018,140.78620415052637
6,513.7410999741405,3323.0,624.0,-0.04,0.03,0.98,0.92,0.06,-1.46,95.65,76.28,-48.04,-1312.0499849319458,1908.3651304244995,243.32284927368164,1.900875005244693,-0.9105967012828255,140.79584738616646
7,617.1319999266416,3288.0,631.0,-0.04,0.03,0.98,0.92,0.12,-1.28,94.59,75.92,-47.7,-1312.0744228363037,1908.347487449646,243.342787027359,1.9139501883566417,-0.8894136577830855,140.79590830714804
8,720.1272000093013,3260.0,660.0,-0.04,0.03,0.98,0.92,0.12,-1.34,95.12,76.81,-47.53,-1312.0232820510864,1908.3361625671387,243.35877597332,1.9193436985191483,-0.9127465699697662,140.82194133490836
9,824.3067999137565,3373.0,684.0,-0.04,0.03,0.98,0.85,0.12,-1.46,92.99,75.74,-47.18,-1312.0421171188354,1908.3470106124878,243.3287650346756,1.9264135840865684,-0.939006886571148,140.81420886340817
10,926.7649999819696,3277.0,674.0,-0.04,0.03,0.98,0.79,0.06,-1.4,94.94,75.21,-45.98,-1312.0137453079224,1908.3296060562134,243.34077537059784,1.8971726701901173,-0.8768796160771946,140.8050958472088
11,1030.952399945818,3267.0,692.0,-0.04,0.03,0.98,0.85,0.0,-1.4,94.94,76.28,-47.35,-1312.0193481445312,1908.3348512649536,243.3495670557022,1.9045585774369123,-0.876596912169847,140.81256467175115
12,1133.6979999905452,3257.0,748.0,-0.04,0.03,0.98,0.92,0.06,-1.46,94.94,75.92,-47.01,-1312.0441436767578,1908.3420038223267,243.34456026554108,1.9126499549181921,-0.8944246799029432,140.79931555484376
13,1238.0217999452725,3278.0,700.0,-0.04,0.03,0.98,0.92,0.06,-1.46,93.35,76.46,-47.87,-1311.998724937439,1908.2977771759033,243.35666000843048,1.9043663914100164,-0.9359514807421574,140.8023540434398
14,1340.3109000064433,3284.0,544.0,-0.04,0.03,0.98,1.04,0.06,-1.4,94.59,75.21,-47.35,-1312.011480331421,1908.3139896392822,243.35786700248718,1.8884466544909857,-0.8604860938286516,140.79132449736693
15,1733.2327999174595,3321.0,674.0,-0.04,0.03,0.98,0.92,0.0,-1.34,95.83,76.1,-46.15,-1312.066674232483,1908.3207845687866,243.3520406484604,1.9161972310294617,-0.881730312743321,140.8036049065699
16,1837.5228999648243,3357.0,683.0,-0.04,0.03,0.98,0.92,0.0,-1.4,93.88,75.92,-45.63,-1312.0890855789185,1908.3834886550903,243.30924451351166,1.8949975252629787,-0.9010211484119569,140.79927258146742
17,1940.6409999355674,3344.0,639.0,-0.04,0.03,0.98,0.92,0.0,-1.34,95.48,75.74,-47.18,-1312.0427131652832,1908.3220958709717,243.34773421287537,1.9045687546209646,-0.9476319436225328,140.80066272714782
18,2044.5839000167325,3322.0,650.0,-0.04,0.03,0.98,0.85,0.18,-1.46,95.83,76.1,-47.53,-1312.0143413543701,1908.309817314148,243.3524876832962,1.9123794889666954,-0.8865898134956346,140.80004664971904
19,2148.167399922386,3313.0,651.0,-0.04,0.03,0.98,0.92,0.06,-1.34,95.3,77.35,-48.39,-1312.0169639587402,1908.3144664764404,243.35697293281555,1.9281007177784963,-0.913446097779376,140.8295243413262
20,2251.9236999796703,3323.0,685.0,-0.04,0.03,0.98,0.85,0.06,-1.34,94.23,75.92,-47.01,-1312.0256662368774,1908.3245992660522,243.34195256233215,1.909629559010047,-0.8856226714761631,140.82083837797012
21,2356.0730000026524,3331.0,623.0,-0.04,0.03,0.98,0.85,0.0,-1.34,94.77,75.39,-47.87,-1311.983346939087,1908.3064794540405,243.38854849338531,1.903132718811614,-0.9213721799455181,140.79757872478214
22,2459.6749999327585,3319.0,626.0,-0.04,0.03,0.98,0.98,0.0,-1.34,94.59,76.28,-47.35,-1312.0100498199463,1908.328890800476,243.32861602306366,1.9100492707983405,-0.8797989959450441,140.82125882940656
23,2637.2527999337763,3298.0,688.0,-0.04,0.03,0.98,1.04,0.0,-1.4,94.41,76.81,-46.49,-1312.0367527008057,1908.360481262207,243.3457374572754,1.9094770163009533,-0.9239778754430029,140.81794061513688
24,2740.66769995261,3288.0,689.0,-0.04,0.03,0.98,0.92,0.06,-1.4,95.12,75.39,-47.18,-1312.0332956314087,1908.3690643310547,243.32864582538605,1.9219510063872185,-0.9095180441722117,140.80963451325795
25,2843.6142000136897,3289.0,686.0,-0.04,0.03,0.98,0.92,0.12,-1.46,92.99,76.1,-46.15,-1312.0259046554565,1908.333659172058,243.37103962898254,1.9097667037305028,-0.9376104434509948,140.80697587614878
26,2946.730599971488,3266.0,685.0,-0.04,0.03,0.98,0.85,0.0,-1.34,93.17,76.28,-46.32,-1312.014102935791,1908.3752632141113,243.3701902627945,1.9311777419327896,-0.9113348479425247,140.81945606692204
27,3051.662900019437,3270.0,675.0,-0.04,0.03,0.98,0.92,0.12,-1.4,93.88,76.99,-47.35,-1312.0228052139282,1908.353567123413,243.36551129817963,1.9039606580086905,-0.8708927457505202,140.7987322349617
28,4234.6921999705955,3351.0,592.0,-0.04,0.03,0.98,0.98,0.0,-1.4,94.59,76.64,-47.7,-1312.0183944702148,1908.323884010315,243.3561235666275,1.9160140535003531,-0.9273734350827813,140.81468724856268
29,4339.080199948512,3279.0,659.0,-0.04,0.04,0.98,0.85,0.0,-1.46,95.3,73.78,-46.66,-1312.0765686035156,1908.3433151245117,243.3256208896637,1.908514575376946,-0.8366930909409716,140.81536633091713
30,4442.411799915135,3275.0,650.0,-0.04,0.03,0.98,0.98,0.18,-1.4,93.17,75.56,-45.98,-1312.013864517212,1908.3473682403564,243.35338175296783,1.9031507591964154,-0.907563288696274,140.79144586058814
31,5732.77679993771,3315.0,588.0,-0.04,0.03,0.98,0.92,0.0,-1.34,93.88,76.64,-47.7,-1312.0673894882202,1908.3213806152344,243.34865808486938,1.9205222840132652,-0.9206561319005575,140.81596986518184
32,5836.972999968566,3308.0,656.0,-0.04,0.03,0.98,0.92,0.43,-1.46,94.06,75.03,-47.18,-1312.0412826538086,1908.3384275436401,243.35597455501556,1.9001460368835161,-0.9192325597557371,140.78962412733662
33,5941.833499935456,3301.0,679.0,-0.04,0.03,0.98,0.98,-0.06,-1.34,96.54,74.31,-47.87,-1312.0484352111816,1908.3223342895508,243.34995448589325,1.9131070651150506,-0.9293746919494911,140.79005921308087
34,6045.228599919938,3283.0,678.0,-0.04,0.03,0.98,0.92,0.0,-1.34,94.77,75.39,-47.18,-1312.0496273040771,1908.308982849121,243.35885047912598,1.911324410934488,-0.8657342376594778,140.8076641017996
35,6148.523699957877,3270.0,670.0,-0.04,0.03,0.98,0.85,0.12,-1.34,94.77,76.1,-47.53,-1312.027096748352,1908.3399772644043,243.34284663200378,1.9062237014548613,-0.8913543881968837,140.79731213951516
36,6251.741699990816,3257.0,662.0,-0.04,0.03,0.98,0.92,0.06,-1.53,95.65,75.92,-46.66,-1312.033772468567,1908.3492755889893,243.33982169628143,1.9249541537655972,-0.9615086327498663,140.8349983374476
37,6354.843799956143,3257.0,666.0,-0.04,0.03,0.98,0.79,0.06,-1.4,92.64,75.03,-46.49,-1312.0479583740234,1908.3300828933716,243.34155023097992,1.9139902932051844,-0.8764742450956723,140.78897601410935
38,6459.778100019321,3265.0,671.0,-0.04,0.03,0.99,0.92,0.12,-1.34,94.77,76.1,-46.49,-1312.0304346084595,1908.3528518676758,243.34755539894104,1.9215624438771528,-0.8625221534057302,140.80898738398554
39,6563.067700015381,3276.0,686.0,-0.04,0.03,0.98,0.92,0.06,-1.34,94.41,76.46,-47.53,-1312.0256662368774,1908.339262008667,243.337482213974,1.9070234245313336,-0.9140221872118398,140.80961359912203
40,6666.864799917676,3263.0,678.0,-0.04,0.03,0.98,0.98,0.12,-1.4,95.3,74.49,-48.04,-1312.0386600494385,1908.3402156829834,243.32088232040405,1.916426486244689,-0.9291632158868139,140.81043139499423
41,6771.827399963513,3255.0,676.0,-0.04,0.03,0.98,0.85,0.06,-1.34,96.01,75.21,-47.7,-1312.049150466919,1908.3112478256226,243.34363639354706,1.9141884198960788,-0.8692757543590545,140.79959855379792
42,6875.507600023411,3247.0,669.0,-0.04,0.03,0.98,0.85,0.0,-1.34,95.12,75.03,-47.18,-1312.0380640029907,1908.3067178726196,243.35721135139465,1.918499394781736,-0.9026899669468523,140.7947772138639
43,6978.86859998107,3261.0,622.0,-0.04,0.04,0.98,0.98,0.0,-1.4,93.7,75.03,-47.87,-1312.0505809783936,1908.3013534545898,243.35379898548126,1.9125723900539797,-0.8677130578722724,140.79152108504292
44,7247.018900001422,3304.0,620.0,-0.04,0.03,0.98,0.85,0.06,-1.34,94.23,76.28,-47.01,-1312.024712562561,1908.3222150802612,243.35698783397675,1.906392376089122,-0.8843477621412786,140.80205758531358
45,7349.051799974404,3276.0,623.0,-0.04,0.03,0.98,0.92,0.12,-1.28,92.82,76.28,-45.98,-1312.0259046554565,1908.3106517791748,243.35986375808716,1.9014035381125876,-0.8432721371413985,140.79999567932546
46,7452.6007999666035,3269.0,628.0,-0.04,0.03,0.98,0.85,0.12,-1.4,93.35,75.03,-47.87,-1312.0115995407104,1908.3287715911865,243.35168302059174,1.9091668037453797,-0.8459761479682659,140.79895810324317
