Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.84040002059191,1439.0,1314.0,-0.04,0.03,0.98,0.85,0.18,-1.4,92.11,46.62,3.27,331.74118399620056,1499.0612268447876,253.27926874160767,1.4028949193493996,-0.7913722792298109,143.36226636160754
3,205.0417000427842,1435.0,1350.0,-0.04,0.03,0.98,0.73,0.0,-1.4,92.99,47.16,2.76,331.76329731941223,1499.0767240524292,253.28564643859863,1.4107917240380254,-0.8077499529461118,143.36327520771457
4,308.04529995657504,1435.0,1360.0,-0.04,0.03,0.98,0.79,0.06,-1.34,92.11,48.05,3.62,331.7646384239197,1499.1042613983154,253.2670795917511,1.4123008493624054,-0.7795005520523117,143.36226794891093
5,412.74880000855774,1444.0,1324.0,-0.03,0.03,0.98,0.92,0.0,-1.4,91.22,46.8,3.1,331.7717909812927,1499.1439580917358,253.24931740760803,1.420754958169676,-0.7281954621031037,143.3554928167022
6,516.5549999801442,1433.0,1346.0,-0.04,0.03,0.98,0.79,0.06,-1.34,91.75,46.62,2.58,331.7670524120331,1499.1610050201416,253.24904918670654,1.4239058117944832,-0.7207064694880968,143.3571275560857
7,620.7127999514341,1446.0,1324.0,-0.04,0.03,0.98,0.79,0.0,-1.4,93.53,46.62,3.96,331.7784070968628,1499.184250831604,253.24201583862305,1.4258489948780324,-0.7310534857388615,143.36199352972537
8,724.2495999671519,1424.0,1336.0,-0.04,0.03,0.98,0.85,0.06,-1.34,91.57,46.45,4.13,331.7752182483673,1499.2082118988037,253.22195887565613,1.4306954615890208,-0.7281712020247978,143.34901879454813
9,828.654499957338,1446.0,1305.0,-0.04,0.03,0.98,0.85,0.06,-1.28,92.28,46.8,3.79,331.7940831184387,1499.2376565933228,253.23578715324402,1.4372748884155555,-0.7570496415129688,143.3428877622234
10,932.3865999467671,1419.0,1343.0,-0.04,0.03,0.98,0.85,0.06,-1.34,91.4,45.91,4.99,331.79351687431335,1499.2517232894897,253.20711731910706,1.4372320261469638,-0.7302783121841149,143.34887152510998
11,1035.3305999888107,1441.0,1314.0,-0.04,0.03,0.98,0.92,0.0,-1.46,92.64,46.45,4.13,331.79283142089844,1499.2828369140625,253.20416688919067,1.4497640585917095,-0.725627525211062,143.35164847281834
12,1136.912600020878,1435.0,1345.0,-0.04,0.03,0.98,0.85,0.06,-1.4,91.22,46.09,4.13,331.7983150482178,1499.3101358413696,253.20786237716675,1.4588516773260478,-0.7176480517912286,143.34048155884116
13,1240.2351000346243,1442.0,1351.0,-0.03,0.04,0.98,0.85,0.0,-1.4,96.9,38.59,-6.2,331.79065585136414,1499.32861328125,253.19629907608032,1.453530201555671,-0.717035241246671,143.33653426024358
14,1345.8885999862105,1442.0,1369.0,-0.02,0.03,0.98,1.71,0.24,-0.24,92.11,4.11,14.29,331.80224895477295,1499.3537664413452,253.18866968154907,1.4664863230314713,-0.7041970757899056,143.34144741214615
15,1449.094200041145,1436.0,1341.0,-0.03,0.02,0.98,0.92,0.0,-1.22,91.57,26.44,-0.69,331.8134546279907,1499.375581741333,253.1888484954834,1.4634784714917028,-0.6971319911739994,143.337971550905
16,1552.2525999695063,1467.0,1362.0,-0.04,0.03,0.98,0.85,0.06,-1.4,93.35,48.23,0.0,331.80898427963257,1499.4057416915894,253.17323207855225,1.4714941864501954,-0.7136016135336387,143.33873815800135
17,1654.9728999380022,1444.0,1304.0,-0.04,0.03,0.98,0.98,0.06,-1.34,92.82,46.27,0.52,331.81387186050415,1499.4341135025024,253.15847992897034,1.4755729116795768,-0.6842055320515527,143.33611184740965
18,1756.5640000393614,1461.0,1336.0,-0.03,0.03,0.98,0.79,0.06,-1.4,88.02,27.51,2.76,331.83109760284424,1499.4689226150513,253.1587779521942,1.4816355850309635,-0.7049702796279423,143.33975268214505
19,1861.6195999784395,1441.0,1366.0,0.06,0.08,0.98,1.34,-0.12,-18.55,70.28,39.3,-135.69,331.82844519615173,1499.480128288269,253.15210223197937,1.4770274466885014,-0.6997679292715715,143.3317423239779
20,1964.76480003912,1093.0,1340.0,-0.04,0.03,0.98,0.85,0.06,-1.46,80.21,11.79,-14.46,331.8212926387787,1499.49312210083,253.15478444099426,1.4786592803821197,-0.6872196646951247,143.33696735441333
21,2068.337299977429,1075.0,1354.0,-0.05,0.14,0.73,64.39,-51.64,0.73,64.07,33.05,-22.9,331.82018995285034,1499.524712562561,253.139466047287,1.4896466748702097,-0.6848243091906994,143.3370728326243
22,2172.016700031236,1089.0,928.0,-0.04,0.02,0.98,0.85,0.0,-1.34,62.47,22.15,-38.92,331.83854818344116,1499.5359182357788,253.1285583972931,1.4918930135362773,-0.6823587475400549,143.33385215282536
23,2277.317799977027,1106.0,975.0,-0.12,0.05,0.97,0.31,1.16,-0.24,87.31,171.85,-323.73,331.8324089050293,1499.5490312576294,253.12650203704834,1.492236701692845,-0.6724880690515113,143.33367109424924
24,2381.243000039831,1471.0,944.0,0.14,0.05,0.99,0.49,-0.18,-5.0,294.59,1020.02,-775.91,331.8283259868622,1499.5708465576172,253.12259793281555,1.4982881108323378,-0.6789590303067792,143.3337772328227
25,2482.873599976301,1613.0,848.0,-0.03,0.04,0.98,0.79,0.12,-1.4,63.53,47.88,-36.16,331.83401823043823,1499.6191263198853,253.10713052749634,1.507995913986579,-0.6749969259409514,143.33022135752805
26,2586.4695999771357,1609.0,864.0,-0.03,0.04,0.98,0.73,0.12,-1.34,64.24,48.23,-37.88,331.82844519615173,1499.650478363037,253.10441851615906,1.5071756825995033,-0.6690025835825202,143.3395148404458
27,2688.047399977222,1633.0,929.0,-0.03,0.04,0.98,0.73,0.12,-1.4,64.07,48.05,-37.37,331.83568716049194,1499.6591806411743,253.0977725982666,1.5109952152028552,-0.6617350289550759,143.33341616596985
28,2793.1707999669015,1620.0,894.0,-0.03,0.04,0.98,0.73,0.06,-1.4,65.13,47.34,-36.68,331.8420946598053,1499.6793270111084,253.08027863502502,1.5156672268257667,-0.6807733920792659,143.32868400959399
29,2896.0133999353275,1634.0,906.0,-0.03,0.04,0.98,0.79,0.12,-1.34,64.78,49.48,-36.68,331.84918761253357,1499.701738357544,253.08099389076233,1.515726613759992,-0.6593159499999001,143.32505882346095
30,2999.110999982804,1632.0,900.0,-0.03,0.04,0.98,0.73,0.12,-1.4,64.24,47.16,-37.19,331.8426012992859,1499.7363090515137,253.06174159049988,1.530755121635062,-0.6695778607915374,143.33455480595808
31,3104.1375999338925,1643.0,942.0,-0.04,0.04,0.98,0.85,0.18,-1.34,65.66,47.52,-37.19,331.85186982154846,1499.7508525848389,253.0728280544281,1.527982367869381,-0.6236446473888841,143.33119911141844
32,3243.3076000306755,1637.0,912.0,-0.03,0.04,0.98,0.79,0.06,-1.4,64.42,47.7,-38.06,331.86566829681396,1499.782919883728,253.05533409118652,1.53740644364208,-0.659575089457471,143.33049780517587
33,3346.5103999478742,1633.0,933.0,-0.03,0.04,0.98,0.73,-0.06,-1.34,63.53,47.88,-37.19,331.86793327331543,1499.8135566711426,253.04651260375977,1.547879444312745,-0.6439068045904467,143.33001008471638
34,3450.1682999543846,1628.0,909.0,-0.03,0.04,0.98,0.79,0.06,-1.4,63.89,49.3,-37.54,331.85338973999023,1499.8327493667603,253.0359923839569,1.5578729099763133,-0.6510234578869553,143.32834885422253
35,4591.494699940085,1602.0,922.0,-0.03,0.04,0.98,0.79,0.12,-1.34,64.07,48.05,-38.4,331.89988136291504,1500.0699758529663,252.96205282211304,1.6159656414881791,-0.6178483107228906,143.3199851640288
36,4695.114200003445,1598.0,898.0,-0.03,0.04,0.98,0.79,0.06,-1.34,63.53,47.52,-37.54,331.8970501422882,1500.0849962234497,252.95382738113403,1.6173923260092653,-0.6247949264525968,143.32532979791137
37,4798.850200022571,1609.0,879.0,-0.03,0.04,0.98,0.73,0.06,-1.34,63.53,47.52,-37.54,331.91487193107605,1500.1095533370972,252.94151902198792,1.6200770812064822,-0.6014505813224875,143.32702350761525
38,4902.773599955253,1602.0,891.0,-0.03,0.04,0.98,0.73,0.12,-1.4,65.13,48.77,-39.43,331.912100315094,1500.1291036605835,252.93904542922974,1.6288476060792407,-0.6094489059121815,143.33012568758315
39,5006.836700020358,1606.0,876.0,-0.03,0.04,0.98,0.79,0.06,-1.34,63.89,48.95,-37.54,331.90321922302246,1500.1490116119385,252.92980670928955,1.6247801962787232,-0.6231676683801364,143.32119845189524
40,5145.001700031571,1609.0,902.0,-0.03,0.04,0.98,0.79,0.12,-1.4,64.78,47.7,-37.37,331.916868686676,1500.178575515747,252.91764736175537,1.6376795622656095,-0.6067759869631782,143.32391306119442
