Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.76570003386587,2502.0,4480.0,-0.03,0.02,0.98,0.92,0.06,-1.4,76.13,55.2,-34.96,-481.66942596435547,-1992.4538135528564,255.68827986717224,2.223152621408804,-0.8433845701796798,73.92913627276242
3,205.70040005259216,2498.0,4492.0,-0.03,0.02,0.98,0.92,0.06,-1.4,76.49,54.48,-35.99,-481.70697689056396,-1992.4739599227905,255.6951642036438,2.220118334885695,-0.8070474400878134,73.9346838160893
4,309.2285000020638,2492.0,4476.0,-0.03,0.02,0.99,0.92,0.06,-1.4,75.42,54.84,-35.3,-481.5698266029358,-1992.6522970199585,255.717933177948,2.19825957778995,-0.8109514429501059,73.79000021131306
5,412.34899999108166,2497.0,4435.0,-0.03,0.02,0.98,0.79,0.0,-1.4,75.78,54.13,-35.3,-481.6933572292328,-1992.478370666504,255.6714117527008,2.212813198095663,-0.8465195192472571,73.93361153208477
6,515.9028000198305,2522.0,4483.0,-0.03,0.02,0.98,0.79,0.18,-1.4,75.96,55.38,-34.44,-481.5989136695862,-1992.6481246948242,255.7176947593689,2.203634129982269,-0.7926875885975887,73.79227077961102
7,621.9894000096247,2514.0,4498.0,-0.03,0.02,0.98,0.85,0.12,-1.4,77.02,53.95,-35.47,-481.66659474372864,-1992.4496412277222,255.71194291114807,2.2257523392043725,-0.8436825675210232,73.92199341109567
8,724.3570999708027,2493.0,4522.0,-0.03,0.02,0.98,0.85,0.06,-1.4,77.38,55.74,-36.16,-481.66677355766296,-1992.455005645752,255.70732355117798,2.2221657766429344,-0.8161532540957497,73.92311318737568
9,826.8483000574633,2504.0,4487.0,-0.03,0.02,0.98,0.98,0.06,-1.4,77.38,54.66,-35.82,-481.59098625183105,-1992.641568183899,255.6987702846527,2.2094165275485285,-0.7803503015608335,73.78520190839279
10,928.998599993065,2513.0,4514.0,-0.03,0.02,0.98,0.85,0.0,-1.34,78.26,53.06,-35.3,-481.6778898239136,-1992.4638271331787,255.7019293308258,2.219684560848525,-0.838570297425621,73.92309930035614
11,2291.9995000120252,2536.0,4557.0,-0.03,0.02,0.98,0.79,0.18,-1.46,76.31,53.59,-34.78,-481.60266876220703,-1992.640733718872,255.69751858711243,2.208423589721037,-0.7596197649568632,73.77471521449192
12,2395.2117000008,2511.0,4556.0,-0.03,0.02,0.98,0.92,0.06,-1.34,77.2,54.84,-34.96,-481.5935492515564,-1992.6408529281616,255.7104527950287,2.2037652693532785,-0.8105425902859132,73.78006803417504
13,2498.3801000053063,2506.0,4543.0,-0.03,0.02,0.98,0.85,0.06,-1.34,76.67,55.38,-35.13,-481.68838024139404,-1992.476463317871,255.68246841430664,2.2257325201417544,-0.8250066568769246,73.92433152182159
14,2602.070900029503,2500.0,4531.0,-0.03,0.02,0.98,0.92,0.0,-1.4,75.78,54.48,-34.96,-481.62490129470825,-1992.6888942718506,255.68363070487976,2.1942897153053535,-0.794135620562514,73.79881117692702
15,2703.8594000041485,2508.0,4501.0,-0.03,0.02,0.98,0.92,0.12,-1.46,75.07,53.41,-34.96,-481.6814959049225,-1992.466926574707,255.6951642036438,2.2225701780882607,-0.8354920905909439,73.92543799960863
16,2808.1618000287563,2517.0,4475.0,-0.03,0.02,0.98,0.79,0.06,-1.46,77.55,54.84,-35.64,-481.6173017024994,-1992.6713705062866,255.7007074356079,2.199604005191633,-0.8113008088942797,73.78681988994477
17,2911.889099981636,2516.0,4490.0,-0.03,0.02,0.98,0.92,0.12,-1.4,75.07,55.91,-35.99,-481.57912492752075,-1992.6365613937378,255.71095943450928,2.2036641343963494,-0.7842768021554853,73.78817563092228
18,3015.8665999770164,2500.0,4528.0,-0.03,0.02,0.99,0.98,0.12,-1.46,77.73,53.95,-35.82,-481.6775918006897,-1992.4613237380981,255.71715831756592,2.2264803935383974,-0.8038859569379702,73.93201387094419
19,3124.521999969147,2504.0,4521.0,-0.03,0.02,0.98,0.85,0.0,-1.46,76.31,54.31,-35.13,-481.59265518188477,-1992.6401376724243,255.70902228355408,2.2080549232694784,-0.7832291212897364,73.77851951502474
20,3227.5045999558643,2503.0,4521.0,-0.03,0.02,0.98,0.92,0.06,-1.4,75.78,54.84,-34.96,-481.6886782646179,-1992.4803972244263,255.68357110023499,2.211296192840185,-0.8386954354597684,73.92747494073866
21,3333.687699981965,2502.0,4513.0,-0.03,0.01,0.98,0.85,0.12,-1.28,76.67,53.95,-35.13,-481.7004203796387,-1992.464542388916,255.69114089012146,2.231646677469322,-0.8284302160643103,73.93103943261299
22,3446.941399946809,2497.0,4510.0,-0.03,0.02,0.98,0.85,0.12,-1.4,78.09,55.02,-35.13,-481.6780686378479,-1992.4768209457397,255.6697428226471,2.213629764963361,-0.842668420761545,73.9402638534949
23,3639.1696999780834,2499.0,4473.0,-0.03,0.02,0.98,0.85,0.0,-1.34,78.09,56.09,-35.82,-481.6721975803375,-1992.4626350402832,255.67588210105896,2.225296712194904,-0.8273202744078784,73.91563649935306
24,3742.5775999436155,2499.0,4482.0,-0.03,0.02,0.98,0.85,0.06,-1.4,75.42,54.84,-35.64,-481.68814182281494,-1992.4659729003906,255.68553805351257,2.2219039033082733,-0.846259217204116,73.92461611442684
25,3847.514200024307,2500.0,4481.0,-0.02,0.02,0.98,0.92,-0.06,-1.4,77.2,54.48,-35.3,-481.69708251953125,-1992.4671649932861,255.68631291389465,2.216405980564667,-0.8466326824098159,73.92719780502206
26,3950.4289999604225,2506.0,4496.0,-0.03,0.02,0.99,0.85,0.12,-1.4,77.02,55.38,-35.13,-481.60848021507263,-1992.6633834838867,255.69647550582886,2.2128767273009067,-0.7849697637544181,73.78381128838318
27,4053.578400053084,2507.0,4473.0,-0.03,0.02,0.98,0.79,0.18,-1.46,77.38,55.38,-34.78,-481.66099190711975,-1992.460012435913,255.6951940059662,2.2161333599887283,-0.8305331595899013,73.92504879898769
28,4157.152800005861,2503.0,4458.0,-0.03,0.02,0.98,0.85,0.06,-1.34,76.49,53.41,-37.37,-481.6831350326538,-1992.4626350402832,255.68875670433044,2.228957982094049,-0.8285376655639999,73.93223503581491
29,4259.351599961519,2496.0,4476.0,-0.03,0.02,0.98,0.85,0.0,-1.28,75.96,54.31,-35.47,-481.6848039627075,-1992.4730062484741,255.7010054588318,2.2225230284043027,-0.8243159653094784,73.92606204343025
30,4432.817399967462,2499.0,4472.0,-0.03,0.01,0.98,0.92,0.06,-1.4,77.38,54.31,-35.13,-481.6797375679016,-1992.4691915512085,255.6905448436737,2.22093946861153,-0.8383681944080609,73.92716318376979
31,4535.529299988411,2508.0,4436.0,-0.03,0.02,0.98,0.85,0.06,-1.46,76.67,54.31,-36.51,-481.6865026950836,-1992.4647808074951,255.7079792022705,2.227903926496771,-0.8222486701397979,73.92492565843831
32,4746.25249998644,2509.0,4454.0,-0.03,0.02,0.98,0.92,0.12,-1.46,77.55,54.13,-34.61,-481.6456139087677,-1992.4333095550537,255.70613145828247,2.237301836559567,-0.8275980735498603,73.89538194772123
33,4849.671000032686,2514.0,4449.0,-0.03,0.02,0.98,0.92,0.06,-1.4,75.42,53.77,-34.96,-481.65833950042725,-1992.4465417861938,255.70350885391235,2.2299964673142,-0.8020340339871501,73.90997245885757
34,4953.411699971184,2512.0,4430.0,-0.03,0.02,0.98,0.79,0.06,-1.46,77.73,54.31,-36.16,-481.6758632659912,-1992.4771785736084,255.70723414421082,2.2285472475996304,-0.815110421473603,73.92184998356053
35,5079.8635999672115,2504.0,4454.0,-0.03,0.02,0.98,0.92,0.06,-1.4,77.38,56.81,-35.82,-481.67693614959717,-1992.4688339233398,255.68559765815735,2.2293551929786357,-0.8402796716108654,73.91811720148904
36,5182.506300043315,2510.0,4489.0,-0.03,0.02,0.98,0.92,0.06,-1.46,76.31,55.74,-34.78,-481.670618057251,-1992.4694299697876,255.71170449256897,2.2144821643445725,-0.8244452816530441,73.93562047697006
37,5286.150899948552,2524.0,4495.0,-0.03,0.02,0.98,0.92,0.12,-1.34,76.84,54.84,-34.27,-481.58273100852966,-1992.626667022705,255.72600960731506,2.20630615182122,-0.7852933008834211,73.78106418223233
