Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,108.01810002885759,687.0,4607.0,-0.04,0.02,0.98,0.85,0.18,-1.4,76.84,74.13,-40.12,1324.5307207107544,-2087.808609008789,264.308899641037,2.19362833698857,-0.8231189648394389,-41.50349304813156
3,232.6807000208646,671.0,4604.0,-0.03,0.02,0.98,0.92,0.06,-1.4,76.67,74.31,-39.6,1324.5627880096436,-2087.794780731201,264.2761468887329,2.190966401875917,-0.8155816448067847,-41.507622840135845
4,345.85090004839003,676.0,4571.0,-0.04,0.02,0.98,0.79,0.06,-1.4,78.44,73.6,-40.29,1324.556589126587,-2087.8005027770996,264.2870545387268,2.2141264179550504,-0.8452949242614206,-41.484821479407174
5,521.1918000131845,640.0,4624.0,-0.04,0.02,0.98,0.85,0.06,-1.4,75.6,73.24,-39.6,1324.5294094085693,-2087.7861976623535,264.2849385738373,2.2024663468678223,-0.803571604722643,-41.500059579085246
6,879.701100056991,647.0,4638.0,-0.03,0.02,0.98,0.85,0.12,-1.4,77.91,74.13,-40.12,1324.5313167572021,-2087.798833847046,264.2957866191864,2.191407449433837,-0.8817710021583373,-41.524506378724716
7,1113.9990000519902,630.0,4645.0,-0.04,0.02,0.99,0.85,0.0,-1.4,76.31,74.67,-39.6,1324.5455026626587,-2087.81099319458,264.3105089664459,2.204848139016384,-0.8774644477967662,-41.498152261177715
8,1289.3597000511363,647.0,4593.0,-0.04,0.02,0.98,0.85,0.06,-1.4,77.38,73.24,-39.95,1324.5311975479126,-2087.812662124634,264.2946243286133,2.1901256836427194,-0.8322416959000476,-41.50298826923409
9,1462.644200073555,668.0,4565.0,-0.04,0.02,0.98,0.85,0.06,-1.4,77.38,74.31,-38.57,1324.5540857315063,-2087.784767150879,264.2834186553955,2.202831765279209,-0.8619896024821321,-41.49532441883486
10,1638.4951000800356,671.0,4585.0,-0.04,0.02,0.98,0.92,0.12,-1.46,77.02,74.31,-40.29,1324.516773223877,-2087.7678394317627,264.33151960372925,2.2012536161833047,-0.8361650971615153,-41.50571079389394
11,1775.7554000709206,681.0,4594.0,-0.04,0.02,0.98,0.73,0.12,-1.4,77.73,75.03,-39.95,1324.5422840118408,-2087.801694869995,264.28598165512085,2.209523897280777,-0.8433210528022583,-41.50014359144203
