Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.39269998762757,3244.0,2703.0,-0.03,0.03,0.98,0.92,0.12,-1.34,97.25,47.16,-45.12,-1316.0526752471924,-292.40313172340393,247.9681670665741,1.8218999392494133,-0.4596028465393405,144.7614405696871
3,204.92140005808324,3240.0,2714.0,-0.04,0.03,0.98,0.85,-0.06,-1.4,96.54,48.59,-44.08,-1316.0487413406372,-292.40038990974426,247.95790016651154,1.8226892586042571,-0.4565451495081598,144.76502821233385
4,308.19660006091,3262.0,2734.0,-0.04,0.03,0.99,0.79,0.06,-1.4,96.01,47.7,-44.6,-1316.0502910614014,-292.4002707004547,247.9526847600937,1.8244127542910387,-0.4589597354806686,144.76616563679463
5,411.5274000214413,3221.0,2717.0,-0.04,0.03,0.98,0.79,0.06,-1.4,96.72,48.05,-44.25,-1316.0582780838013,-292.39484667778015,248.00539016723633,1.804966355568899,-0.36836526414795445,144.76464642441877
6,514.3066000891849,3219.0,2693.0,-0.04,0.03,0.98,1.04,0.12,-1.34,96.72,48.41,-44.94,-1316.0529136657715,-292.399525642395,247.96494841575623,1.8240850807477276,-0.46776863450099415,144.7641792952561
7,616.8110000435263,3209.0,2733.0,-0.04,0.03,0.99,0.85,0.12,-1.34,97.61,47.88,-45.12,-1316.0676956176758,-292.39752888679504,248.00775945186615,1.8099770053567468,-0.3893383937558654,144.7695387341394
8,722.1535000717267,3217.0,2749.0,-0.04,0.03,0.98,0.79,0.0,-1.4,96.9,47.88,-44.43,-1316.0512447357178,-292.39165782928467,247.97236919403076,1.836207787197252,-0.420296287937335,144.75970327695327
9,825.183300068602,3200.0,2751.0,-0.04,0.03,0.98,0.85,0.06,-1.46,97.25,49.3,-44.77,-1316.0475492477417,-292.3927307128906,247.96025454998016,1.8221892278209515,-0.44453149355149923,144.76845352929408
10,926.6185000305995,40.0,2685.0,-0.04,0.03,0.98,0.92,0.12,-1.4,97.25,46.8,-44.08,-1316.049337387085,-292.39824414253235,247.97235429286957,1.8238517027969379,-0.4742346737662699,144.76130659103194
11,1028.9734000107273,3218.0,2766.0,-0.04,0.03,0.98,0.92,0.06,-1.46,96.9,47.52,-44.77,-1316.0537481307983,-292.38495230674744,247.95563519001007,1.820530813677032,-0.4646185086306892,144.7647927441093
12,1132.1444000350311,3214.0,2726.0,-0.04,0.03,0.98,0.92,0.12,-1.34,98.14,47.34,-45.29,-1316.0479068756104,-292.40232706069946,247.96263873577118,1.82361523120767,-0.4445901417608907,144.7636720829101
13,1238.6185000650585,3194.0,2716.0,-0.03,0.03,0.99,0.85,0.06,-1.4,96.36,48.05,-45.29,-1316.055417060852,-292.38972067832947,247.96265363693237,1.8249111901631139,-0.45540088279343743,144.76566794434686
14,1342.2480000881478,3205.0,2735.0,-0.04,0.03,0.98,0.92,0.06,-1.4,97.96,47.88,-44.08,-1316.051721572876,-292.39755868911743,247.97388911247253,1.8232975256893451,-0.4594904625672293,144.76574037106326
15,1444.2143000196666,3220.0,2723.0,-0.04,0.03,0.99,0.79,0.12,-1.46,96.54,48.23,-45.12,-1316.0465955734253,-292.39240288734436,247.96538054943085,1.8153243082417496,-0.4608560322293582,144.75625026507558
16,1546.6264000860974,3223.0,2729.0,-0.04,0.03,0.98,0.85,0.06,-1.34,97.07,47.7,-44.6,-1316.0520792007446,-292.3891544342041,247.9645162820816,1.8197816564155935,-0.4422502542563996,144.76188172611654
17,1691.938600037247,3209.0,2710.0,-0.04,0.03,0.98,0.92,0.12,-1.4,96.72,47.34,-42.88,-1316.0525560379028,-292.4022674560547,247.96634912490845,1.8194408605561903,-0.4654220965199833,144.7615104678776
18,1795.3438000986353,3228.0,2751.0,-0.03,0.03,0.98,0.92,0.06,-1.4,97.43,49.48,-45.29,-1316.057562828064,-292.3954427242279,247.96266853809357,1.8283431590672203,-0.4635308541213392,144.76708488408258
19,1899.595000082627,3230.0,2750.0,-0.04,0.03,0.98,0.92,0.06,-1.4,97.61,48.95,-44.43,-1316.0520792007446,-292.39603877067566,247.95915186405182,1.819568993417256,-0.42967864495171026,144.7658006307988
20,2002.3260000161827,3224.0,2741.0,-0.04,0.03,0.98,0.92,0.0,-1.4,97.07,47.7,-44.25,-1316.0377740859985,-292.3893332481384,247.96807765960693,1.8202878001446374,-0.4728199502043465,144.7658922988618
21,3288.992900052108,3234.0,2697.0,-0.04,0.03,0.98,0.92,0.12,-1.4,96.36,49.13,-44.94,-1316.0479068756104,-292.39678382873535,247.95730412006378,1.8195150276096619,-0.45262054606593155,144.7575236220523
22,3441.4481000276282,3247.0,2696.0,-0.04,0.03,0.98,0.85,0.12,-1.4,97.61,48.23,-43.05,-1316.0468339920044,-292.3826575279236,247.9580044746399,1.8203506315870395,-0.44999603817085515,144.7634359833423
23,3617.9678000044078,3222.0,2730.0,-0.03,0.03,0.98,0.92,0.06,-1.4,97.07,48.05,-44.25,-1316.0630464553833,-292.3862040042877,247.99217283725739,1.7896524406406258,-0.42575467469010114,144.76916855939265
24,3721.2586000096053,3216.0,2726.0,-0.04,0.03,0.98,0.85,0.12,-1.4,96.72,48.77,-44.25,-1316.0545825958252,-292.39383339881897,247.96324968338013,1.8231307849136162,-0.4672748263409249,144.76702243795552
25,3826.1813001008704,3212.0,2713.0,-0.03,0.03,0.98,0.85,0.12,-1.4,96.9,46.8,-44.43,-1316.0433769226074,-292.39773750305176,247.95183539390564,1.8241124547183376,-0.4422924897932277,144.76262309285306
26,3930.0246000057086,3226.0,2708.0,-0.04,0.04,0.98,0.92,0.06,-1.34,96.01,47.34,-44.6,-1316.0580396652222,-292.3884391784668,247.95544147491455,1.8247809600768667,-0.4760727084403715,144.76526193068426
27,4033.111400087364,3225.0,2713.0,-0.03,0.03,0.98,0.85,0.18,-1.46,95.12,47.88,-45.46,-1316.056251525879,-292.3949658870697,247.97658622264862,1.826001161455884,-0.4596124755322424,144.76161802771875
28,4136.464799987152,3241.0,2712.0,-0.03,0.03,0.98,0.92,0.06,-1.4,96.36,48.77,-45.29,-1316.0367012023926,-292.3952639102936,247.94737994670868,1.82887600486238,-0.4567211065007821,144.75655240412325
29,4240.199299994856,3251.0,2694.0,-0.03,0.03,0.99,0.98,0.0,-1.34,97.78,48.41,-44.6,-1316.0449266433716,-292.39654541015625,247.9589879512787,1.8182136459670748,-0.447637507884671,144.7588678525697
30,4345.227900077589,3261.0,2693.0,-0.03,0.03,0.98,0.98,-0.12,-1.4,97.61,47.16,-44.08,-1316.0547018051147,-292.38733649253845,247.96605110168457,1.8219846952088283,-0.495235294670103,144.7575922166547
31,4466.585100046359,3262.0,2692.0,-0.03,0.03,0.98,0.79,0.24,-1.34,95.65,46.98,-45.29,-1316.0399198532104,-292.400062084198,247.95809388160706,1.818354396896046,-0.4542805793115329,144.76050944679454
32,4639.8451999993995,3230.0,2702.0,-0.04,0.03,0.99,0.79,0.12,-1.46,97.07,47.7,-43.57,-1316.0465955734253,-292.38855838775635,247.9643076658249,1.8176068548829116,-0.43962031218046255,144.76027895428533
33,4743.67760005407,3223.0,2720.0,-0.04,0.03,0.98,0.85,0.06,-1.34,97.43,48.77,-44.25,-1316.0417079925537,-292.3969626426697,247.96365201473236,1.832461333335538,-0.4652042411610845,144.75504838659492
34,4877.813099999912,3212.0,2728.0,-0.04,0.03,0.98,0.92,0.06,-1.34,96.9,48.59,-45.12,-1316.0512447357178,-292.38951206207275,247.9694038629532,1.8201926944907922,-0.45355905439983185,144.76700628544393
35,4981.906200060621,3235.0,2737.0,-0.04,0.04,0.99,0.79,0.12,-1.34,97.25,48.23,-46.15,-1316.0371780395508,-292.39264130592346,247.97283113002777,1.819871003072259,-0.4715284062642216,144.7639549396665
36,5085.892500006594,3227.0,2730.0,-0.03,0.03,0.98,0.85,0.06,-1.4,96.72,47.7,-43.22,-1316.046953201294,-292.4033999443054,247.9705959558487,1.8277477927374954,-0.4585381896835572,144.75905968155868
37,5192.208599997684,3229.0,2734.0,-0.03,0.03,0.98,0.85,0.0,-1.34,97.07,48.05,-46.32,-1316.0336017608643,-292.402982711792,247.9572296142578,1.8145824252203016,-0.46533960337252256,144.76336014871572
38,5296.253300039098,3228.0,2750.0,-0.03,0.03,0.99,0.92,0.06,-1.34,97.61,47.16,-44.77,-1316.0580396652222,-292.39678382873535,247.96006083488464,1.828819675841672,-0.43770603270800074,144.76441869134382
39,5399.704799987376,3214.0,2726.0,-0.04,0.04,0.98,0.85,0.12,-1.4,96.54,46.8,-44.08,-1316.0557746887207,-292.3964858055115,247.96341359615326,1.8176214317045345,-0.4562307732796402,144.76496987814858
