Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.87200000109442,3539.0,2993.0,-0.04,0.02,0.98,0.98,0.24,-1.53,47.38,32.69,-35.64,1488.1854057312012,353.16941142082214,253.33243608474731,-2.487192972467808,1.1801534305757408,52.219195302312656
3,205.1662000012584,3433.0,2890.0,-0.04,0.02,0.98,0.92,0.18,-1.59,47.03,32.69,-34.61,1488.1805181503296,353.15102338790894,253.28955054283142,-2.4872548575280544,1.2805780754383822,52.21494386709877
4,309.03570000009495,3421.0,2852.0,-0.04,0.02,0.98,0.85,0.12,-1.46,47.56,32.15,-34.44,1488.1731271743774,353.1813621520996,253.3363699913025,-2.4871483219381316,1.1675642152273067,52.22358793020213
5,412.71690000030503,3464.0,2854.0,-0.04,0.02,0.98,0.98,0.18,-1.65,48.09,31.98,-34.96,1488.183856010437,353.1612753868103,253.3169388771057,-2.4805761340277726,1.1799625758918963,52.21430167549047
6,516.7089000005944,3503.0,2917.0,-0.04,0.02,0.98,0.92,0.12,-1.71,47.56,33.94,-34.09,1488.1703853607178,353.17930579185486,253.32167744636536,-2.483159133562563,1.1842769127536075,52.21807775388275
7,620.9794999995211,3445.0,2845.0,-0.04,0.02,0.98,0.98,0.12,-1.53,46.85,31.8,-33.75,1488.1776571273804,353.18177938461304,253.31100821495056,-2.4845845742049506,1.1803071009720387,52.224996487567374
8,725.3479999999399,3526.0,2931.0,-0.04,0.02,0.98,0.98,0.06,-1.59,47.38,33.05,-33.23,1488.1778955459595,353.15632820129395,253.28198075294495,-2.487619348880969,1.2855902580464835,52.21306173673216
9,829.7038000000612,3515.0,2920.0,-0.04,0.02,0.98,0.85,0.18,-1.65,46.5,33.23,-34.78,1488.1727695465088,353.17617654800415,253.31580638885498,-2.4881110304163156,1.2140018422901282,52.22803508843114
10,933.7544000009075,3496.0,2909.0,-0.04,0.02,0.98,0.98,0.18,-1.53,47.56,32.15,-34.78,1488.168716430664,353.1780540943146,253.3118724822998,-2.476900702760294,1.1787455650525922,52.225726852562
11,1037.7845000002708,3451.0,2877.0,-0.04,0.02,0.98,0.98,0.12,-1.59,47.21,32.87,-34.78,1488.178014755249,353.18562388420105,253.31303477287292,-2.4865330898000035,1.1851242559364104,52.223431327508074
