Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.80070000023989,2293.0,1211.0,-0.04,0.02,0.98,0.92,0.18,-1.59,58.92,75.39,-48.9,284.6071720123291,-1310.157299041748,255.165696144104,-2.5469215610311244,1.4524282891291873,53.71810899178529
3,204.30110000052082,2276.0,1188.0,-0.04,0.02,0.98,0.85,0.18,-1.53,59.81,73.42,-49.08,284.60586071014404,-1310.1576566696167,255.18685579299927,-2.5431424678460313,1.4162722417954847,53.71793165196152
4,307.28199999975914,2295.0,1188.0,-0.04,0.02,0.98,0.92,0.24,-1.59,58.74,74.13,-49.42,284.60493683815,-1310.1543188095093,255.1857829093933,-2.5427734987080264,1.4529015631929103,53.71975151253672
5,410.82730000016454,2275.0,1175.0,-0.04,0.02,0.98,0.85,0.24,-1.59,59.81,75.21,-49.08,284.6086025238037,-1310.160756111145,255.16292452812195,-2.542893362379904,1.453696070432794,53.71676830705352
6,514.3504000006942,2275.0,1222.0,-0.04,0.02,0.98,0.85,0.12,-1.59,59.45,75.21,-49.76,284.61170196533203,-1310.1541996002197,255.18137216567993,-2.550403504980452,1.442186605523387,53.717805319423356
7,619.7747999995045,2279.0,1209.0,-0.04,0.02,0.98,0.98,0.12,-1.65,57.5,75.39,-48.9,284.6054434776306,-1310.1626634597778,255.18637895584106,-2.5415772290790812,1.44700666907787,53.710943145724755
8,723.8739999993413,2284.0,1226.0,-0.04,0.02,0.98,0.92,0.12,-1.59,59.63,74.31,-49.94,284.6129536628723,-1310.159683227539,255.15881180763245,-2.546893734649622,1.4492560049457905,53.7156691076189
9,827.6607999996486,2265.0,1219.0,-0.04,0.02,0.98,0.92,0.18,-1.59,59.45,75.92,-48.73,284.5989763736725,-1310.1606369018555,255.17651438713074,-2.5423680460266063,1.4545538713837065,53.71373374645175
10,943.9340999997512,2261.0,1217.0,-0.04,0.02,0.98,0.92,0.12,-1.59,58.21,74.67,-48.9,284.6081554889679,-1310.1619482040405,255.16438484191895,-2.5458916389397412,1.4533916755451395,53.71483781144933
11,1047.312200000306,2265.0,1221.0,-0.04,0.02,0.98,0.85,0.06,-1.53,59.1,74.13,-49.42,284.59522128105164,-1310.1555109024048,255.16697764396667,-2.5462246768394556,1.457623230213454,53.71353565239091
