Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.89009999976406,1768.0,659.0,-0.04,0.02,0.98,0.98,0.12,-1.65,71.16,58.77,-23.59,-305.2164316177368,-1830.3121328353882,254.72867488861084,-1.666091628551284,2.1052403477900326,62.44202868316971
3,206.08509999965463,1790.0,622.0,-0.04,0.02,0.98,0.85,0.12,-1.71,70.63,59.67,-24.45,-305.2118420600891,-1830.300211906433,254.74321842193604,-1.6658437768350696,2.107800022348846,62.43677110213663
4,311.54979999973875,1781.0,647.0,-0.04,0.02,0.98,0.92,0.24,-1.65,70.81,58.77,-24.97,-305.2237033843994,-1830.3033113479614,254.72944974899292,-1.669948832279763,2.0957790926938915,62.439771164255035
5,414.6580999995422,1786.0,639.0,-0.04,0.01,0.98,0.92,0.12,-1.65,71.34,60.74,-24.8,-305.1990568637848,-1830.3064107894897,254.73254919052124,-1.6650605715412525,2.101429296605648,62.433810711140936
6,518.1141000002754,1791.0,626.0,-0.04,0.02,0.98,0.92,0.24,-1.65,70.63,60.74,-24.45,-305.2237629890442,-1830.3039073944092,254.73913550376892,-1.670177475029237,2.1028315982950527,62.43741071419372
7,622.4247999998624,1751.0,667.0,-0.04,0.02,0.98,0.98,0.18,-1.65,69.57,60.38,-24.11,-305.216908454895,-1830.3027153015137,254.7321617603302,-1.662678746154607,2.1061927169572185,62.43290062673694
8,726.2882999993963,1749.0,676.0,-0.04,0.02,0.98,1.04,0.18,-1.65,71.52,59.84,-26.35,-305.2010238170624,-1830.2963972091675,254.734605550766,-1.6598100361711503,2.1036406707077915,62.43464760879516
9,829.5330999999351,1761.0,635.0,-0.04,0.01,0.98,0.98,0.12,-1.65,69.92,58.95,-24.11,-305.21759390830994,-1830.3066492080688,254.75287437438965,-1.663952730457336,2.101487592251794,62.44116527215006
10,931.8370999999388,1768.0,654.0,-0.04,0.02,0.98,0.85,0.12,-1.65,71.16,59.49,-24.97,-305.21324276924133,-1830.298900604248,254.742830991745,-1.666634145993727,2.102098432115798,62.43763210541185
11,1035.276900000099,1786.0,571.0,-0.04,0.01,0.98,0.98,0.12,-1.65,70.45,59.84,-24.62,-305.2109181880951,-1830.2974700927734,254.73850965499878,-1.6587806032020522,2.119066801265594,62.43672183184378
12,1139.4866999999067,1785.0,641.0,-0.04,0.02,0.98,0.92,0.18,-1.59,70.1,60.2,-24.62,-305.2041530609131,-1830.306053161621,254.74566221237183,-1.668633208931946,2.094702229216606,62.4348634294536
13,1243.0515999994896,1772.0,642.0,-0.04,0.02,0.98,0.92,0.24,-1.65,71.34,60.38,-23.76,-305.2385151386261,-1830.3115367889404,254.71413135528564,-1.6746781110857647,2.1032157025060125,62.44339818120599
14,1363.1107000001066,1796.0,620.0,-0.04,0.01,0.98,0.85,0.12,-1.59,71.7,60.02,-25.48,-305.2124083042145,-1830.3065299987793,254.72936034202576,-1.6631374284783227,2.099071640890282,62.43018521881695
15,1466.0228000002462,1782.0,625.0,-0.04,0.02,0.98,0.92,0.24,-1.65,70.99,60.38,-24.8,-305.23306131362915,-1830.3110599517822,254.73791360855103,-1.6614573526376235,2.092153506806711,62.4367953052443
16,1570.5753000002005,1769.0,635.0,-0.04,0.02,0.98,1.04,0.18,-1.65,70.1,59.13,-25.66,-305.1924705505371,-1830.3097486495972,254.7423541545868,-1.668600110600693,2.1126837379114436,62.438430706721064
17,1676.8305999994482,1778.0,636.0,-0.04,0.01,0.98,0.92,0.18,-1.71,69.92,58.24,-25.14,-305.217444896698,-1830.2980661392212,254.72491979599,-1.6624967080941366,2.1088157828835246,62.43544113954134
18,1878.30539999959,1776.0,656.0,-0.04,0.02,0.98,0.98,0.12,-1.59,70.28,59.67,-23.42,-305.21461367607117,-1830.29305934906,254.7236979007721,-1.6599655111019112,2.0783594240186356,62.43449752276386
19,1981.9026999994094,1771.0,660.0,-0.04,0.01,0.98,0.92,0.12,-1.59,72.05,58.95,-24.8,-305.21664023399353,-1830.307960510254,254.73365187644958,-1.669833734296801,2.118396228244256,62.436033801022894
20,2085.8515999998417,1771.0,644.0,-0.04,0.02,0.98,0.85,0.18,-1.65,70.63,59.31,-23.76,-305.2148222923279,-1830.3182125091553,254.7421157360077,-1.665405684257813,2.09693289866381,62.436140984435276
21,2289.0920999998343,1766.0,658.0,-0.04,0.01,0.98,0.92,0.12,-1.65,70.63,60.02,-23.42,-305.2084147930145,-1830.3107023239136,254.73636388778687,-1.669769640184761,2.103703648971724,62.43896800986843
22,2391.5741000000708,1779.0,640.0,-0.04,0.02,0.98,0.92,0.18,-1.65,70.45,59.49,-24.97,-305.21413683891296,-1830.299735069275,254.74968552589417,-1.6624776826117988,2.0688431691199423,62.43855169724817
23,2495.3433999999106,1778.0,647.0,-0.04,0.01,0.98,0.92,0.18,-1.59,69.92,58.24,-26.52,-305.2075207233429,-1830.3114175796509,254.73737716674805,-1.6684512838418912,2.117927186206393,62.43933894086334
24,2598.428999999669,1777.0,636.0,-0.04,0.02,0.98,0.92,0.12,-1.65,69.92,60.74,-25.14,-305.2109479904175,-1830.310583114624,254.73523139953613,-1.669117979642931,2.094713808808413,62.43592295741639
25,2703.3991999996942,1771.0,664.0,-0.04,0.02,0.98,0.92,0.18,-1.65,70.81,60.56,-24.62,-305.21976947784424,-1830.3096294403076,254.73126769065857,-1.665306747299919,2.103768645129922,62.43570982445629
26,2806.342400000176,1770.0,655.0,-0.04,0.02,0.98,0.92,0.18,-1.65,72.05,59.67,-23.42,-305.2113354206085,-1830.3197622299194,254.72864508628845,-1.6677983224223762,2.1006620833358998,62.44009458333633
27,2910.046899999543,1769.0,650.0,-0.04,0.02,0.98,0.92,0.18,-1.59,71.7,58.59,-24.8,-305.22024631500244,-1830.3078413009644,254.73329424858093,-1.6624163867197226,2.09313420800355,62.43337029252681
28,3366.149399999813,1757.0,670.0,-0.04,0.02,0.98,0.98,0.18,-1.65,70.81,60.92,-23.59,-305.2147626876831,-1830.3025960922241,254.74485754966736,-1.6717833762529688,2.1147366184813507,62.440580162198756
29,3470.0678999997763,1769.0,641.0,-0.04,0.02,0.98,0.98,0.12,-1.59,70.45,58.77,-24.97,-305.22820353507996,-1830.3171396255493,254.7307014465332,-1.6607147845491377,2.1162727559994754,62.43879971123404
30,3573.1043999994654,1763.0,635.0,-0.04,0.02,0.98,0.92,0.06,-1.59,71.16,59.84,-23.94,-305.21151423454285,-1830.320119857788,254.73067164421082,-1.6625717127571793,2.087885973989635,62.43345632080945
31,3677.7663000002576,1754.0,657.0,-0.04,0.01,0.98,0.98,0.18,-1.65,70.99,59.67,-24.11,-305.2118420600891,-1830.301284790039,254.74759936332703,-1.6724362671363744,2.0834396551193075,62.43293484360665
32,3781.506399999671,1773.0,657.0,-0.04,0.02,0.98,0.85,0.24,-1.59,72.05,60.74,-24.45,-305.203914642334,-1830.3050994873047,254.73546981811523,-1.6630627959823365,2.0966067632566356,62.43379139902327
33,3885.1687999995193,1767.0,646.0,-0.04,0.02,0.98,0.92,0.12,-1.59,70.28,60.02,-23.76,-305.20913004875183,-1830.30104637146,254.73371148109436,-1.664396198474091,2.1079873940721354,62.43256692232487
34,3988.2079999997586,1764.0,639.0,-0.04,0.01,0.98,0.92,0.12,-1.65,68.86,59.67,-26.17,-305.23571372032166,-1830.3134441375732,254.73013520240784,-1.6726493067041628,2.088327259751225,62.44105691079123
