Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.64920000079292,467.0,3460.0,-0.05,0.02,0.98,0.92,0.18,-1.65,64.07,56.63,-49.08,-1358.0846786499023,1023.247480392456,247.09561467170715,-1.7425202841139193,0.8569392558502305,45.2288055034463
3,205.4682000007233,491.0,3490.0,-0.05,0.02,0.98,0.98,0.18,-1.53,65.84,56.27,-48.39,-1358.1119775772095,1023.2616662979126,247.08649516105652,-1.7435844580891917,0.8731325573844225,45.22903599962816
4,308.5324000003311,469.0,3434.0,-0.05,0.02,0.98,0.85,0.12,-1.53,64.78,55.56,-49.42,-1358.0901622772217,1023.242712020874,247.08935618400574,-1.7249683880162048,0.840632756376512,45.23550340412565
5,411.8672000004153,452.0,3463.0,-0.05,0.02,0.98,0.98,0.24,-1.65,64.6,56.09,-48.56,-1358.105182647705,1023.2429504394531,247.04048037528992,-1.7336616057396,0.8446613345561332,45.2411245947237
6,516.053300000749,428.0,3423.0,-0.05,0.02,0.98,0.98,0.12,-1.65,65.66,57.52,-48.56,-1358.067274093628,1023.2549905776978,247.0804750919342,-1.738355898212122,0.827112716853179,45.24608312534428
7,619.7701000000961,502.0,3482.0,-0.05,0.02,0.98,0.92,0.12,-1.65,65.66,54.66,-49.59,-1358.0573797225952,1023.2433080673218,247.10573256015778,-1.7443029054940167,0.8717981920537694,45.23338216419443
8,723.1994000003397,433.0,3425.0,-0.04,0.02,0.98,0.98,0.0,-1.59,65.49,53.77,-49.08,-1358.0985069274902,1023.2453346252441,247.07423150539398,-1.7306391045709146,0.855373355421806,45.233768960688224
9,827.367800000502,455.0,3453.0,-0.05,0.02,0.98,0.92,0.06,-1.53,66.55,56.27,-49.76,-1358.079433441162,1023.2371091842651,247.0930516719818,-1.7252334522995452,0.8757914900253286,45.238508755717405
10,932.3004000007131,465.0,3453.0,-0.05,0.02,0.98,0.92,0.18,-1.65,65.66,55.74,-47.87,-1358.0825328826904,1023.2300758361816,247.1025437116623,-1.7415648767602665,0.8341621905437414,45.22958226341718
11,1036.4974000003713,431.0,3451.0,-0.05,0.02,0.98,0.98,0.31,-1.59,64.24,56.81,-49.94,-1358.0708503723145,1023.2276916503906,247.0942735671997,-1.7416540242371243,0.835871985539934,45.232806360914495
12,1139.156200000798,432.0,3437.0,-0.05,0.02,0.98,0.92,0.0,-1.53,65.13,54.84,-49.42,-1358.0760955810547,1023.2244729995728,247.08998203277588,-1.7482570947875167,0.8539535557701383,45.23844583238168
13,1242.667700000311,493.0,3481.0,-0.05,0.02,0.98,0.92,0.12,-1.59,67.08,56.45,-47.87,-1358.1035137176514,1023.2521295547485,247.0598965883255,-1.7246536441535423,0.825853820223636,45.23795371114452
14,1347.5838000003932,494.0,3440.0,-0.05,0.02,0.98,0.98,0.18,-1.59,67.61,54.13,-48.39,-1358.0678701400757,1023.2373476028442,247.0797747373581,-1.7264582837616975,0.8179373804335237,45.2471673764633
15,1450.925200000711,491.0,3464.0,-0.05,0.02,0.98,0.98,0.18,-1.71,66.55,55.2,-48.04,-1358.0572605133057,1023.2300758361816,247.0959722995758,-1.742278748326092,0.8426308768111533,45.22950900336677
16,1554.3809000000692,506.0,3474.0,-0.05,0.02,0.98,1.04,0.12,-1.46,64.95,56.09,-47.53,-1358.0743074417114,1023.2470035552979,247.0950037240982,-1.7475145477242753,0.8589753518457504,45.23735293037091
17,3349.087900000086,457.0,3433.0,-0.05,0.02,0.98,0.98,0.18,-1.53,64.42,56.63,-49.08,-1358.0961227416992,1023.2497453689575,247.0843940973282,-1.7436271656924527,0.8648162182874201,45.22595984173999
18,3452.5749000004,449.0,3437.0,-0.05,0.02,0.98,0.92,0.12,-1.59,64.6,55.38,-48.21,-1358.0926656723022,1023.2415199279785,247.0841407775879,-1.7373603098910122,0.8732873918852381,45.227150483018924
19,3657.3549000004277,427.0,3412.0,-0.05,0.02,0.98,0.92,0.18,-1.65,65.66,56.09,-49.59,-1358.1122159957886,1023.25439453125,247.081458568573,-1.7394570713038409,0.8704689774232635,45.22820353005743
20,3760.8536000007007,407.0,3399.0,-0.05,0.02,0.98,0.98,0.06,-1.65,65.49,56.27,-50.11,-1358.109951019287,1023.2560634613037,247.06655740737915,-1.7231454242681499,0.8396446307713926,45.24738225873436
