Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.88749999906577,1472.0,3492.0,-0.05,0.02,0.98,0.85,0.18,-1.65,62.65,63.77,-29.79,-384.63252782821655,1049.3947267532349,248.62392246723175,-1.9203649704808703,0.8422420927897949,46.212611976150136
3,205.97389999966254,1462.0,3459.0,-0.05,0.02,0.98,0.98,0.18,-1.65,61.58,65.92,-29.79,-384.6234083175659,1049.4078397750854,248.62991273403168,-1.9620595907023404,0.9784618371617605,46.24320010451129
4,309.4186999987869,1471.0,3470.0,-0.05,0.02,0.98,0.92,0.06,-1.59,63.18,64.67,-31.34,-384.6396505832672,1049.4236946105957,248.65217506885529,-1.9456346480758768,0.9033119167892882,46.249987024058406
5,413.37639999983367,1494.0,3520.0,-0.05,0.02,0.98,0.98,0.12,-1.59,61.58,63.77,-31.86,-384.71996784210205,1049.3988990783691,248.70601296424866,-1.8976609904528285,1.0506989412982142,46.30766797217747
6,516.9912999990629,1465.0,3476.0,-0.05,0.03,0.98,0.85,0.12,-1.59,61.76,64.31,-31.68,-384.64075326919556,1049.4128465652466,248.64795804023743,-1.9192953030816613,0.8327347513240796,46.212396878263576
7,621.8110999998316,1478.0,3524.0,-0.05,0.02,0.98,1.04,0.12,-1.59,63.0,65.56,-31.86,-384.70616936683655,1049.4056940078735,248.69705736637115,-1.9061188682935721,1.1694113186214379,46.283043131055905
8,724.979099999473,1465.0,3501.0,-0.05,0.02,0.98,0.92,0.12,-1.59,63.53,65.02,-31.68,-384.7009241580963,1049.4022369384766,248.7110048532486,-1.8952531402136525,1.0765664341515888,46.28572034152197
9,828.9987999996811,1487.0,3550.0,-0.05,0.03,0.98,0.98,0.24,-1.59,63.0,63.42,-31.51,-384.63547825813293,1049.4129657745361,248.63092601299286,-1.9586605668680803,0.9813706328585434,46.23482313706538
10,932.0655999999872,1481.0,3512.0,-0.05,0.03,0.98,0.92,0.18,-1.65,62.11,64.31,-31.68,-384.70780849456787,1049.3929386138916,248.69316816329956,-1.9022276785361347,1.1632785235653293,46.275356196068564
11,1036.6143999999622,1490.0,3516.0,-0.05,0.03,0.98,1.04,0.12,-1.59,61.23,62.7,-30.82,-384.6576511859894,1049.3924617767334,248.6111968755722,-1.9274974334129018,0.9488666825068892,46.20460350686469
12,1138.9373000001797,1494.0,3532.0,-0.05,0.02,0.98,0.98,0.12,-1.53,63.0,64.13,-30.82,-384.741336107254,1049.3909120559692,248.69179725646973,-1.9055441298694629,1.1659717032457841,46.3065964300201
13,1286.5904999998747,1478.0,3526.0,-0.05,0.02,0.98,0.85,0.12,-1.59,61.94,65.92,-31.51,-384.64853167533875,1049.4203567504883,248.6499398946762,-1.9500409923511042,0.895586967112802,46.23919340828061
14,1435.1986000001489,1488.0,3534.0,-0.05,0.02,0.98,0.98,0.12,-1.53,61.05,63.6,-30.31,-384.63887572288513,1049.4259595870972,248.64773452281952,-1.9572385166904238,0.8998762722533941,46.245802618291734
15,1539.0217000003759,1498.0,3545.0,-0.05,0.02,0.98,0.92,0.12,-1.53,61.05,66.1,-31.34,-384.628027677536,1049.4219064712524,248.659148812294,-1.9569328789785938,0.8844571848482087,46.24113742661801
16,1642.2580999987986,1503.0,3559.0,-0.05,0.02,0.98,0.98,0.18,-1.59,61.4,65.02,-31.68,-384.70956683158875,1049.4004487991333,248.69024753570557,-1.8948192967285797,1.1661497256182127,46.28556578702132
17,1745.8171999987826,1503.0,3548.0,-0.05,0.02,0.98,0.85,0.24,-1.59,62.11,65.02,-30.65,-384.64659452438354,1049.4043827056885,248.6431747674942,-1.9621772283371741,0.973132466073757,46.24151740155254
18,1850.6563999999344,1498.0,3525.0,-0.05,0.02,0.98,0.92,0.12,-1.59,62.11,65.38,-29.62,-384.6346437931061,1049.410343170166,248.63773584365845,-1.969412634824019,0.984845794997619,46.240981776421975
19,1953.7061999999423,1474.0,3504.0,-0.05,0.02,0.98,0.98,0.12,-1.59,61.58,63.42,-31.51,-384.6634030342102,1049.3800640106201,248.59519302845,-1.9290331622238583,0.960914159828248,46.20207649242554
20,2056.9780000005267,1473.0,3495.0,-0.05,0.03,0.98,0.92,0.12,-1.59,62.65,64.85,-30.13,-384.6530318260193,1049.3810176849365,248.61250817775726,-1.9252242758200857,0.9626708289629324,46.20738134903646
21,2160.2220999993733,1476.0,3506.0,-0.05,0.02,0.98,0.98,0.12,-1.65,61.58,65.56,-30.82,-384.64629650115967,1049.3981838226318,248.64478409290314,-1.9179762682880461,0.8684698709343741,46.21043349508714
