Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.83980000056181,503.0,4067.0,-0.04,0.01,0.98,0.98,0.12,-1.53,73.12,48.23,-43.39,-1293.168067932129,1739.247441291809,247.32084572315216,-1.8123303572521938,1.1842081473449948,40.55903348379302
3,205.1009000006161,505.0,4109.0,-0.04,0.01,0.98,0.92,0.18,-1.59,72.41,50.73,-43.74,-1293.2021617889404,1739.259123802185,247.3156899213791,-1.8219637310084522,1.1894277792255177,40.56798832480571
4,309.0959999999541,479.0,4071.0,-0.04,0.01,0.98,0.98,0.12,-1.65,72.41,48.59,-43.39,-1293.1853532791138,1739.260196685791,247.3202496767044,-1.8203015753796286,1.2004897460053479,40.56578779434799
5,412.60220000003756,480.0,4077.0,-0.04,0.01,0.98,0.98,0.24,-1.65,73.47,49.3,-42.36,-1293.1991815567017,1739.2688989639282,247.31023609638214,-1.8325361708796037,1.1918970608304897,40.570493636028495
6,517.4022999999579,520.0,4124.0,-0.04,0.01,0.98,0.85,0.24,-1.65,72.41,50.02,-44.08,-1293.1798696517944,1739.2678260803223,247.33392894268036,-1.81509511810185,1.2118691546537517,40.56445342140223
7,621.4113000005455,545.0,4155.0,-0.04,0.01,0.98,0.98,0.12,-1.59,73.47,50.02,-43.05,-1293.1948900222778,1739.2922639846802,247.3144382238388,-1.82020530946525,1.1936895949002277,40.574033494930845
8,725.1726000004055,481.0,4086.0,-0.04,0.01,0.98,0.92,0.12,-1.59,73.65,50.2,-43.57,-1293.2060956954956,1739.2586469650269,247.30519950389862,-1.8224817026656448,1.1492670499133335,40.558143448660395
9,829.7643000005337,522.0,4137.0,-0.04,0.01,0.98,0.92,0.12,-1.53,73.65,49.84,-43.57,-1293.2029962539673,1739.2607927322388,247.31959402561188,-1.8106981661604893,1.1942849076115756,40.559805136541414
10,933.8794000004782,486.0,4116.0,-0.04,0.01,0.98,0.85,0.12,-1.65,72.76,48.95,-43.74,-1293.2196855545044,1739.2805814743042,247.30397760868073,-1.8286788650079104,1.1293485770137148,40.55357464012607
11,1037.5871000005645,516.0,4131.0,-0.04,0.01,0.98,0.98,0.18,-1.59,73.29,49.84,-44.25,-1293.197512626648,1739.2759323120117,247.3011165857315,-1.8310490200068648,1.1584759250702241,40.568330980651076
12,1140.2704000001904,540.0,4103.0,-0.04,0.01,0.98,0.85,0.18,-1.59,74.18,48.95,-43.74,-1293.1920289993286,1739.2590045928955,247.34753370285034,-1.8152614454535914,1.1557563523087457,40.56683297113528
13,1244.0429000007498,494.0,4116.0,-0.04,0.01,0.98,0.85,0.06,-1.59,73.65,50.2,-44.6,-1293.2260036468506,1739.2816543579102,247.3013699054718,-1.830590190358129,1.1283219842376988,40.57393600393976
14,1347.1349999999802,529.0,4151.0,-0.04,0.01,0.98,0.85,0.12,-1.53,72.58,49.13,-43.57,-1293.209195137024,1739.269495010376,247.31944501399994,-1.8213402935375582,1.2025124551738653,40.567658602094376
15,1450.9376000005432,539.0,4160.0,-0.04,0.01,0.98,0.98,0.12,-1.53,72.41,50.02,-43.39,-1293.1972742080688,1739.2548322677612,247.32564389705658,-1.8167618898192335,1.1669808212380293,40.55898541223051
16,2275.3073000003496,533.0,4136.0,-0.04,0.01,0.98,0.98,0.18,-1.59,73.65,49.13,-42.19,-1293.1989431381226,1739.2747402191162,247.29444086551666,-1.8372889071183993,1.1419090524900393,40.563624952914395
17,2377.9858000007152,506.0,4113.0,-0.04,0.01,0.98,0.92,0.06,-1.65,72.05,48.95,-42.7,-1293.1917905807495,1739.2646074295044,247.33267724514008,-1.8071694278270047,1.191861738570163,40.562292723237995
18,2479.721200000313,499.0,4102.0,-0.04,0.01,0.98,0.98,0.18,-1.65,74.71,49.13,-43.57,-1293.1939363479614,1739.2512559890747,247.31674790382385,-1.8299168219373805,1.2287492630916534,40.5699504608462
19,2583.277200000339,480.0,4085.0,-0.05,0.01,0.98,0.92,0.06,-1.65,73.47,48.95,-42.7,-1293.2140827178955,1739.2797470092773,247.30440974235535,-1.8016534732674534,1.200120620191399,40.569727644201734
20,3777.3055000006934,523.0,4110.0,-0.04,0.01,0.98,0.92,0.24,-1.53,74.0,49.84,-43.57,-1293.2090759277344,1739.2878532409668,247.31960892677307,-1.8257772026891916,1.2051812744051225,40.56441223914767
21,3880.6603000002724,521.0,4129.0,-0.04,0.01,0.98,0.92,0.12,-1.53,72.05,48.59,-43.05,-1293.2149171829224,1739.279866218567,247.31634557247162,-1.8170372397598087,1.168390780438927,40.56908866530636
22,4238.322500000322,488.0,4105.0,-0.04,0.01,0.98,0.98,0.12,-1.65,72.94,49.13,-44.94,-1293.2013273239136,1739.2714023590088,247.3173439502716,-1.8318014991890947,1.197549410349572,40.5703509360763
23,4646.479600000021,532.0,4139.0,-0.04,0.02,0.98,0.85,0.06,-1.59,72.94,49.13,-43.22,-1293.1756973266602,1739.2570972442627,247.34118580818176,-1.8126067352787931,1.1779980747820153,40.55286455980592
24,4750.059800000599,560.0,4160.0,-0.04,0.01,0.98,0.92,0.18,-1.53,72.23,49.84,-44.25,-1293.1710481643677,1739.255666732788,247.33968079090118,-1.8220813557607565,1.1558780800282031,40.55922505235755
25,4854.072099999939,519.0,4109.0,-0.04,0.02,0.98,0.85,0.12,-1.65,72.41,48.59,-42.7,-1293.1978702545166,1739.270806312561,247.3086416721344,-1.8270030625316966,1.158424341087775,40.57247140048736
26,5771.685600000637,504.0,4085.0,-0.04,0.01,0.98,0.98,0.12,-1.59,72.94,49.13,-43.22,-1293.1909561157227,1739.2642498016357,247.3340630531311,-1.8319530486013127,1.1586892667397213,40.55635029755416
27,6078.9644000005865,488.0,4074.0,-0.04,0.01,0.98,0.92,0.12,-1.53,72.05,48.23,-41.67,-1293.2294607162476,1739.2784357070923,247.32165038585663,-1.806321110578849,1.1724291818708223,40.56263049995397
28,6182.58220000007,472.0,4061.0,-0.05,0.01,0.98,0.92,0.12,-1.59,72.76,49.3,-44.08,-1293.20228099823,1739.2553091049194,247.30722606182098,-1.8105059576146487,1.1592771419808756,40.54697050413114
29,6286.140600000181,487.0,4078.0,-0.04,0.01,0.98,0.85,0.12,-1.59,73.29,49.13,-44.25,-1293.1830883026123,1739.2752170562744,247.3161220550537,-1.8228185700607527,1.1740185949542803,40.5495233593778
30,6389.637000000221,495.0,4095.0,-0.05,0.01,0.98,0.98,0.12,-1.65,73.83,50.02,-42.7,-1293.2275533676147,1739.283800125122,247.31458723545074,-1.823318901541853,1.1964373561352124,40.5700460060634
31,6492.328700000144,499.0,4102.0,-0.04,0.01,0.98,0.98,0.06,-1.59,72.76,50.38,-43.74,-1293.182611465454,1739.2791509628296,247.32814729213715,-1.81932778754993,1.1971588602579255,40.559691425129884
32,6596.658299999945,477.0,4067.0,-0.04,0.01,0.98,0.92,0.06,-1.59,73.29,49.13,-44.25,-1293.2186126708984,1739.2839193344116,247.31874465942383,-1.827174599956935,1.1366616017722422,40.57346663041911
33,7000.726000000213,553.0,4136.0,-0.04,0.01,0.98,1.04,0.24,-1.59,73.47,49.66,-43.39,-1293.1655645370483,1739.249348640442,247.3314106464386,-1.827715537041994,1.1525929272076991,40.55605929952447
34,7104.201800000737,517.0,4093.0,-0.04,0.01,0.98,1.04,0.12,-1.59,72.94,48.77,-43.57,-1293.186068534851,1739.2570972442627,247.3389208316803,-1.805318517646275,1.2572345709685733,40.56396188144321
35,7206.190600000809,482.0,4059.0,-0.04,0.01,0.98,0.85,0.12,-1.59,72.05,50.02,-44.08,-1293.186902999878,1739.256739616394,247.32017517089844,-1.8205268884504306,1.198588708844025,40.57050127163199
36,8279.482800000551,533.0,4125.0,-0.04,0.01,0.98,0.98,0.12,-1.65,72.94,50.2,-42.19,-1293.228030204773,1739.2847537994385,247.30715155601501,-1.8081882960420377,1.1466598089176634,40.581377231689444
37,8382.701500000621,562.0,4139.0,-0.04,0.01,0.98,0.92,0.12,-1.59,71.87,50.91,-43.57,-1293.1902408599854,1739.2504215240479,247.3136931657791,-1.814834751124511,1.1803967604751398,40.57320446280856
38,8486.64480000025,574.0,4156.0,-0.04,0.01,0.98,0.92,0.12,-1.53,73.12,49.66,-43.05,-1293.1901216506958,1739.2467260360718,247.32324481010437,-1.8198068705294568,1.1378796071432757,40.55239844632721
39,9050.761700000294,549.0,4122.0,-0.04,0.01,0.98,0.85,0.18,-1.53,72.94,49.13,-43.22,-1293.1578159332275,1739.247441291809,247.33249843120575,-1.8264129200606545,1.1267575360720117,40.55806017339579
