Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.36730000067473,502.0,445.0,-0.04,0.02,0.98,1.04,0.18,-1.59,70.99,55.02,-55.79,-1481.6263914108276,-2049.63755607605,252.7782917022705,-1.573290210549683,1.313649716325003,55.22179410397707
3,204.90570000038133,517.0,421.0,-0.04,0.02,0.98,0.92,0.24,-1.65,72.05,55.38,-56.14,-1481.6536903381348,-2049.633026123047,252.74693965911865,-1.571226726863684,1.3020895851344085,55.237674692673835
4,308.23360000067623,541.0,415.0,-0.04,0.02,0.98,0.98,0.12,-1.65,71.34,55.38,-55.45,-1481.644630432129,-2049.66402053833,252.7504861354828,-1.568856310772442,1.2759762583596996,55.24908891978245
5,411.5769,533.0,409.0,-0.04,0.02,0.98,0.92,0.18,-1.65,71.16,55.56,-54.59,-1481.6635847091675,-2049.665927886963,252.72226333618164,-1.5734145072656425,1.2833777112895979,55.23542838210768
6,515.0979000000007,535.0,409.0,-0.04,0.02,0.98,0.85,0.24,-1.65,70.81,55.2,-54.93,-1481.6436767578125,-2049.6461391448975,252.77069211006165,-1.5742901748264324,1.2962319575117134,55.2330968236821
7,618.4259999999995,551.0,362.0,-0.04,0.02,0.98,0.92,0.18,-1.59,70.45,55.2,-55.27,-1481.6652536392212,-2049.6551990509033,252.75900959968567,-1.5836493556169295,1.2558990907197625,55.23665009399151
8,722.1512000005532,562.0,407.0,-0.04,0.02,0.98,0.85,0.18,-1.59,70.45,56.27,-55.27,-1481.626272201538,-2049.635410308838,252.76511907577515,-1.5732965178699891,1.2567786492444841,55.251885992964674
9,825.6436000001486,518.0,460.0,-0.04,0.02,0.98,0.98,0.12,-1.53,71.52,55.91,-56.31,-1481.6700220108032,-2049.6342182159424,252.75859236717224,-1.5799766889931928,1.2719852701371326,55.23609805420271
10,929.476700000123,535.0,432.0,-0.04,0.02,0.98,0.98,0.12,-1.59,71.87,55.2,-55.27,-1481.6564321517944,-2049.6394634246826,252.75984406471252,-1.5793120320591116,1.3079511841852607,55.24577309828629
11,1032.7973000003112,569.0,377.0,-0.04,0.02,0.98,0.92,0.18,-1.65,69.21,54.31,-55.79,-1481.6454648971558,-2049.651861190796,252.76267528533936,-1.5731560770217294,1.2774934641692501,55.241247641976315
12,1136.2060999999812,521.0,410.0,-0.04,0.02,0.98,0.98,0.18,-1.59,70.63,55.02,-54.41,-1481.667399406433,-2049.6277809143066,252.79253721237183,-1.5819191595217885,1.3463592654806429,55.244851323002536
13,1238.7045000004946,539.0,453.0,-0.04,0.02,0.98,0.85,0.18,-1.65,69.74,55.91,-56.65,-1481.6545248031616,-2049.66402053833,252.75498628616333,-1.5631743495290964,1.2674774194306204,55.232587988477526
14,1342.1711999999388,522.0,429.0,-0.04,0.02,0.98,0.85,0.18,-1.59,69.92,53.95,-54.07,-1481.6664457321167,-2049.6554374694824,252.76252627372742,-1.5727222021798526,1.2665066301028207,55.23869407245765
15,1445.5925000002026,533.0,451.0,-0.04,0.02,0.98,0.98,0.24,-1.65,70.63,56.81,-56.82,-1481.6241264343262,-2049.632787704468,252.7727484703064,-1.5623708482202707,1.303509550061598,55.23943920453901
16,1549.0300000001298,512.0,435.0,-0.04,0.02,0.98,0.85,0.12,-1.59,70.45,54.84,-56.31,-1481.6454648971558,-2049.6554374694824,252.75760889053345,-1.5714266307879399,1.2834666010137243,55.22193596517404
17,1652.675100000124,546.0,420.0,-0.04,0.02,0.98,0.98,0.24,-1.59,70.1,54.13,-55.27,-1481.6392660140991,-2049.671173095703,252.75027751922607,-1.5721108697502522,1.3170751408655985,55.24559757868801
18,1756.4764000007926,575.0,420.0,-0.04,0.02,0.98,1.04,0.12,-1.65,69.39,55.91,-55.62,-1481.6720485687256,-2049.6468544006348,252.73552536964417,-1.566342729690334,1.2706133418313572,55.22833277007708
19,1859.5219000008,526.0,461.0,-0.04,0.01,0.98,0.92,0.12,-1.59,70.81,55.56,-54.93,-1481.6545248031616,-2049.677610397339,252.74881720542908,-1.5743319923110477,1.268220845948547,55.23292112898687
20,1962.8025000001799,542.0,396.0,-0.04,0.02,0.98,0.98,0.18,-1.65,69.74,55.56,-55.96,-1481.6555976867676,-2049.6299266815186,252.80195474624634,-1.5834863573833076,1.2928353415001284,55.24670517199738
21,2066.511700000774,560.0,448.0,-0.04,0.02,0.98,0.92,0.12,-1.59,70.99,55.74,-55.45,-1481.6877841949463,-2049.6582984924316,252.75874137878418,-1.5633737919673552,1.297904856772009,55.233032637843365
