Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,102.29629999957979,3370.0,548.0,-0.04,0.02,0.98,0.98,0.12,-1.53,64.6,70.38,-33.75,1335.1975679397583,-2032.2766304016113,261.8038058280945,-2.7072878119231083,1.505131926463073,47.34951445809475
3,205.59599999978673,3381.0,564.0,-0.04,0.02,0.98,0.92,0.12,-1.59,63.36,70.92,-33.23,1335.210680961609,-2032.3007106781006,261.7824375629425,-2.7108161339394172,1.5495102382245907,47.336534516769404
4,308.8152000000264,3382.0,577.0,-0.04,0.02,0.98,0.85,0.18,-1.59,64.78,70.92,-33.23,1335.2092504501343,-2032.2656631469727,261.8037164211273,-2.7101586918728744,1.5198652552423086,47.34689452519149
5,412.5043000003643,3368.0,557.0,-0.04,0.02,0.98,0.92,0.12,-1.53,61.4,72.88,-35.13,1335.1837396621704,-2032.2449207305908,261.83032989501953,-2.7155891475991325,1.5107167393936771,47.35160050147238
6,517.1385000012378,3357.0,529.0,-0.04,0.02,0.98,0.98,0.18,-1.59,64.07,71.63,-33.92,1335.215449333191,-2032.271385192871,261.8035674095154,-2.7040680473696526,1.525005916941941,47.336552070445975
7,620.6911999997828,3347.0,539.0,-0.04,0.02,0.98,1.04,0.18,-1.53,64.95,70.38,-34.44,1335.1904153823853,-2032.2542190551758,261.8284523487091,-2.7208558494044452,1.5377775593815943,47.34731560335205
8,726.0631999997713,3382.0,571.0,-0.04,0.02,0.98,0.92,0.12,-1.46,63.89,71.46,-35.13,1335.2081775665283,-2032.261610031128,261.8032991886139,-2.7055115037569117,1.5152069700064423,47.34765026234681
9,828.9748000006512,3365.0,553.0,-0.04,0.02,0.98,0.92,0.12,-1.59,63.36,71.63,-34.96,1335.2049589157104,-2032.273292541504,261.80198788642883,-2.7033189123392334,1.5254795457152754,47.343871071559114
10,933.0910999997286,3377.0,576.0,-0.04,0.02,0.98,1.04,0.12,-1.59,62.82,71.46,-34.44,1335.1969718933105,-2032.2611331939697,261.80967688560486,-2.6976831623622473,1.5182608820853862,47.355345888217904
11,1036.898000000292,3370.0,564.0,-0.04,0.02,0.98,0.92,0.06,-1.53,64.24,71.46,-33.06,1335.2069854736328,-2032.2728157043457,261.8051767349243,-2.7226910430198643,1.491149843899915,47.35060875806728
12,1139.6068000012747,3360.0,531.0,-0.04,0.02,0.98,0.85,0.18,-1.65,61.94,70.92,-32.89,1335.210680961609,-2032.2644710540771,261.7994546890259,-2.707456926973949,1.509673484368608,47.349108444900125
13,1243.2023000001209,3413.0,587.0,-0.04,0.02,0.98,0.92,0.12,-1.65,63.89,72.17,-33.41,1335.2110385894775,-2032.2597026824951,261.80028915405273,-2.7002968751461744,1.5063587783533654,47.350597876750925
14,1389.9670000009792,3379.0,586.0,-0.04,0.02,0.98,0.92,0.06,-1.65,63.89,71.1,-34.09,1335.1881504058838,-2032.2673320770264,261.803537607193,-2.7061389874162067,1.5295911609150628,47.337915445419725
15,1493.1613999997353,3374.0,564.0,-0.04,0.02,0.98,1.04,0.06,-1.53,63.18,72.53,-35.47,1335.2168798446655,-2032.2785377502441,261.7984414100647,-2.706315365269915,1.4918266121801622,47.35193564874756
16,1597.0804000007774,3374.0,545.0,-0.04,0.02,0.98,0.98,0.12,-1.65,63.71,71.63,-33.58,1335.192322731018,-2032.264232635498,261.80335879325867,-2.6985724301536913,1.522014729931207,47.34256550700586
17,1700.3568000000087,3396.0,567.0,-0.04,0.02,0.98,0.92,0.12,-1.53,63.0,71.28,-34.27,1335.1942300796509,-2032.2411060333252,261.802077293396,-2.71389652306287,1.5065473206013202,47.34715988340441
18,1804.371899999751,3385.0,558.0,-0.04,0.02,0.98,0.98,0.0,-1.65,63.0,69.85,-33.92,1335.2155685424805,-2032.2613716125488,261.81140542030334,-2.7075414827483786,1.5076518250285342,47.34405522938444
19,3079.021300000022,3406.0,565.0,-0.04,0.03,0.98,0.98,0.12,-1.65,63.36,72.35,-34.27,1335.1911306381226,-2032.3317050933838,261.7364525794983,-2.7070903722198887,1.4983464154705828,47.350875208267276
20,3230.32559999956,3391.0,590.0,-0.04,0.02,0.98,1.04,0.18,-1.53,64.42,71.28,-34.61,1335.168957710266,-2032.2761535644531,261.81939244270325,-2.707473005253636,1.4900414168567666,47.35877364626674
