Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.4738000012585,3690.0,3541.0,-0.05,0.02,0.98,0.92,0.12,-1.59,47.03,49.13,-34.61,1612.23304271698,1000.6664991378784,251.7332136631012,-2.2754555373682703,0.931546766802457,53.628112477759146
3,204.7699000013381,3658.0,3597.0,-0.04,0.02,0.98,0.92,0.18,-1.46,46.67,48.41,-34.27,1612.1963262557983,1000.6792545318604,251.74304842948914,-2.280556737764138,0.9973358392446954,53.615237424622315
4,307.760400000916,3606.0,3541.0,-0.05,0.02,0.98,0.98,0.12,-1.59,46.5,48.23,-34.78,1612.2077703475952,1000.6753206253052,251.71831250190735,-2.2755999996915626,0.9679867266727418,53.62968011845682
5,409.967500001585,3648.0,3541.0,-0.04,0.02,0.98,0.98,0.06,-1.59,47.03,48.05,-33.92,1612.2134923934937,1000.7023811340332,251.72191858291626,-2.266831918676693,1.0022894862021148,53.627964438435605
6,513.7408999999025,3646.0,3520.0,-0.04,0.02,0.98,0.92,0.12,-1.53,46.5,49.66,-34.44,1612.2123003005981,1000.7011890411377,251.7298460006714,-2.2782084099543543,1.0049527173716724,53.63370548028805
7,617.6837000002706,3621.0,3553.0,-0.04,0.02,0.98,0.92,0.06,-1.53,48.27,49.3,-34.44,1612.2028827667236,1000.6887912750244,251.7131268978119,-2.2693280874031916,0.9967764938774902,53.63136949854765
8,724.8030999999173,3649.0,3510.0,-0.04,0.02,0.98,0.92,0.18,-1.65,47.21,49.66,-33.75,1612.1938228607178,1000.6643533706665,251.75520777702332,-2.275247126619942,0.929784125144467,53.62917440973637
9,828.3647000007477,3647.0,3541.0,-0.05,0.02,0.98,0.92,0.12,-1.53,47.03,48.41,-34.61,1612.2114658355713,1000.6651878356934,251.74856185913086,-2.276872351115463,0.9241533382285966,53.62888646515287
10,932.5868000014452,3644.0,3544.0,-0.05,0.02,0.98,0.85,0.18,-1.53,45.79,49.66,-34.09,1612.200379371643,1000.6958246231079,251.74766778945923,-2.2744358428289106,0.9928573159884874,53.62676618449739
11,1066.4413000013155,3632.0,3537.0,-0.04,0.02,0.98,0.98,0.12,-1.59,47.38,47.7,-34.61,1612.197995185852,1000.6932020187378,251.72743201255798,-2.276787428620597,0.9872343601509834,53.622334478576285
12,1171.3963000001968,3650.0,3554.0,-0.04,0.02,0.98,0.98,0.06,-1.59,46.67,49.13,-35.64,1612.2175455093384,1000.6970167160034,251.71399116516113,-2.2769998904900715,0.9791689365491077,53.628362788781025
13,1274.611900000309,3624.0,3508.0,-0.04,0.02,0.98,0.92,0.12,-1.65,46.85,50.02,-35.82,1612.210988998413,1000.6793737411499,251.75216794013977,-2.262786431346878,0.933346550622448,53.62592989661722
14,1478.2654999999068,3621.0,3512.0,-0.04,0.02,0.98,0.85,0.12,-1.59,47.92,50.38,-34.09,1612.1950149536133,1000.686764717102,251.72802805900574,-2.28175063754587,1.0133515338017431,53.617306512778796
15,1684.6722999998747,3657.0,3526.0,-0.05,0.02,0.98,0.92,0.18,-1.53,48.27,48.95,-34.09,1612.2533082962036,1000.6880760192871,251.7097294330597,-2.2766116874777724,1.0069483164297646,53.62379145939458
16,1890.3384000004735,3650.0,3524.0,-0.05,0.02,0.98,0.85,0.18,-1.59,47.74,48.77,-33.92,1612.2230291366577,1000.6777048110962,251.7383098602295,-2.272211267031404,0.9176638437116471,53.62090726622601
17,1993.9669000013964,3672.0,3487.0,-0.05,0.02,0.98,0.98,0.18,-1.59,47.03,49.13,-34.61,1612.1958494186401,1000.6734132766724,251.73982977867126,-2.2815755507207935,1.0114054454556076,53.620895518035425
18,2097.828500000105,3648.0,3494.0,-0.05,0.02,0.98,0.98,0.12,-1.59,45.96,48.05,-35.3,1612.2347116470337,1000.6953477859497,251.72385573387146,-2.2789428588133944,0.9964437521062895,53.626569213635044
19,2201.44160000018,3621.0,3501.0,-0.05,0.02,0.98,0.98,0.18,-1.59,45.79,48.95,-34.78,1612.2148036956787,1000.6780624389648,251.75023078918457,-2.2710083376477743,0.9301954433166534,53.62322670468649
