Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.31779999937862,3479.0,1422.0,-0.04,0.02,0.98,0.92,0.06,-1.59,59.63,60.74,-73.01,1363.141655921936,-1207.598090171814,258.13794136047363,-2.685301420601695,1.8263843722060027,45.97856821766262
3,205.2015000008396,3429.0,1366.0,-0.04,0.02,0.98,0.92,0.06,-1.65,58.92,60.02,-72.32,1363.1370067596436,-1207.6084613800049,258.1685483455658,-2.686581521967343,1.8128176893342096,45.97813061419971
4,309.0049000002182,3455.0,1398.0,-0.04,0.02,0.98,0.98,0.18,-1.53,58.03,61.27,-71.81,1363.14058303833,-1207.5846195220947,258.1849992275238,-2.685490440276551,1.8101247083254113,45.98011928514607
5,412.92989999965357,3460.0,1449.0,-0.04,0.02,0.98,0.85,0.18,-1.59,58.92,59.67,-73.01,1363.1306886672974,-1207.6002359390259,258.1470012664795,-2.6870213128537683,1.805517968836086,45.976691273897586
6,516.8398000005254,3496.0,1417.0,-0.04,0.02,0.98,0.85,0.12,-1.59,57.85,61.45,-73.36,1363.1534576416016,-1207.6059579849243,258.1343948841095,-2.659847920326144,1.7916539451270492,45.99498632094919
7,620.5159000001004,3485.0,1421.0,-0.04,0.02,0.98,0.85,0.12,-1.59,58.74,61.63,-72.49,1363.1491661071777,-1207.6064348220825,258.1658065319061,-2.6876353683190035,1.7840988026817552,45.98237784192339
8,724.312700000155,3474.0,1409.0,-0.04,0.02,0.98,0.92,0.06,-1.59,58.56,59.31,-72.67,1363.124132156372,-1207.5955867767334,258.1581175327301,-2.688463568666291,1.8196488691191441,45.978642757420566
9,828.2510000008187,3459.0,1396.0,-0.04,0.02,0.98,0.98,0.12,-1.59,59.1,60.56,-73.87,1363.1561994552612,-1207.6213359832764,258.14831256866455,-2.6783399593316686,1.8121035449539225,45.974797103661125
10,934.0484000003926,3434.0,1352.0,-0.04,0.02,0.98,0.92,0.18,-1.53,58.74,59.84,-71.81,1363.128900527954,-1207.5917720794678,258.16836953163147,-2.692280700283458,1.8253381535607287,45.9786862593467
11,1037.2870000010153,3474.0,1413.0,-0.04,0.02,0.98,0.98,0.18,-1.53,57.5,61.45,-71.29,1363.1503582000732,-1207.5954675674438,258.1677436828613,-2.6824125081476375,1.8271860834733535,45.98381767014067
