Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,101.71919999993406,1524.0,1923.0,-0.05,0.02,0.98,0.92,0.18,-1.53,40.46,45.73,-43.74,-416.6654646396637,-518.9878344535828,251.10125541687012,-1.7059833559168125,1.2895598586909751,47.33410268485681
3,756.4628999998604,1521.0,1883.0,-0.05,0.02,0.98,0.92,0.18,-1.59,39.22,45.91,-44.6,-416.6598320007324,-518.977701663971,251.11180543899536,-1.7018400375605867,1.3015643616048667,47.34663330994475
4,858.6663000005501,1558.0,1961.0,-0.05,0.02,0.98,0.98,0.18,-1.59,40.46,45.73,-42.7,-416.6527986526489,-518.9834833145142,251.11213326454163,-1.7032702851768753,1.2879709974317255,47.34056255826825
5,961.9247999999061,1542.0,1965.0,-0.05,0.02,0.98,0.98,0.06,-1.65,39.58,45.55,-42.88,-416.66966676712036,-518.9957618713379,251.10024213790894,-1.7009693278343734,1.283514971638886,47.33557162916662
6,1064.913300000626,1584.0,1976.0,-0.05,0.02,0.98,0.85,0.18,-1.59,40.11,45.37,-43.74,-416.6629910469055,-518.9967751502991,251.11597776412964,-1.7039379971517838,1.286173421743895,47.337417988620835
8,1267.9155000005267,1574.0,2003.0,-0.05,0.02,0.98,0.85,0.18,-1.53,40.11,46.09,-43.74,-416.657418012619,-518.9881920814514,251.10381841659546,-1.7085509583199348,1.3028753228481351,47.334310075921294
9,1931.8737000003239,1565.0,1927.0,-0.05,0.02,0.98,0.98,0.06,-1.65,41.35,45.2,-43.57,-416.6584312915802,-518.9835429191589,251.11228227615356,-1.705428928376609,1.2921145823162208,47.34416305688984
10,2034.3137999998362,1560.0,1983.0,-0.05,0.02,0.98,0.92,0.06,-1.65,41.17,46.09,-44.43,-416.6651666164398,-518.9768075942993,251.11383199691772,-1.6986617599792648,1.2890098617737018,47.34199642299815
11,2137.726200000543,1593.0,1955.0,-0.05,0.02,0.98,0.92,0.24,-1.53,40.82,46.09,-43.05,-416.6530966758728,-518.9891457557678,251.10912322998047,-1.7050681809762396,1.2777340773064805,47.33854716649125
13,2343.4241000004477,1562.0,1987.0,-0.05,0.02,0.98,0.85,0.12,-1.59,40.46,45.37,-43.05,-416.66582226753235,-518.9840793609619,251.1136829853058,-1.7073755328468043,1.3076286876491003,47.34194497204734
14,2446.461000000454,1547.0,1914.0,-0.05,0.02,0.98,0.98,0.12,-1.65,40.28,46.27,-44.6,-416.6644215583801,-518.9729332923889,251.10650062561035,-1.7093127550273164,1.292022785711857,47.34050998498443
15,2549.5404000002964,1535.0,1919.0,-0.05,0.02,0.98,0.92,0.06,-1.59,38.87,45.2,-42.88,-416.67112708091736,-518.9862251281738,251.11454725265503,-1.7091338054257859,1.2879732783422924,47.34590111836169
16,2653.2225999999355,1540.0,1943.0,-0.05,0.02,0.98,0.98,0.18,-1.53,41.35,46.27,-43.22,-416.6637659072876,-518.9909338951111,251.11210346221924,-1.7072683471893972,1.286278796564847,47.335346387222764
17,2757.6288999998724,1573.0,1965.0,-0.05,0.02,0.98,0.92,0.12,-1.59,41.53,44.66,-43.39,-416.6620373725891,-518.9802646636963,251.1029839515686,-1.7018878980808971,1.293053068589297,47.34161213210087
18,2861.7512999999235,1588.0,1981.0,-0.05,0.02,0.98,1.04,0.18,-1.59,40.82,45.02,-44.43,-416.6608154773712,-519.0062522888184,251.10837817192078,-1.7051722685871389,1.3007404430952592,47.3332067159017
19,2965.148600000248,1570.0,1938.0,-0.05,0.02,0.98,0.98,0.12,-1.65,41.53,44.3,-43.05,-416.6639745235443,-518.993079662323,251.11284852027893,-1.7046089488972798,1.2890572188656333,47.33707350138545
20,3069.074300000466,1553.0,1894.0,-0.05,0.02,0.98,0.92,0.12,-1.59,40.28,45.91,-43.91,-416.66650772094727,-518.9982652664185,251.11183524131775,-1.6992841278478892,1.3019812700130862,47.33895596670163
21,3172.5505000003977,1566.0,1876.0,-0.05,0.02,0.98,0.92,0.0,-1.59,39.93,46.27,-44.6,-416.6686534881592,-518.9730525016785,251.10086798667908,-1.7026813646595176,1.292864284191317,47.3440369817204
22,3276.2539000004836,1576.0,1921.0,-0.05,0.02,0.98,1.04,0.12,-1.53,39.58,46.98,-43.22,-416.6708290576935,-518.9915895462036,251.10825896263123,-1.7042363032744643,1.2738809910727344,47.33481378061047
23,3379.885800000011,1601.0,1951.0,-0.05,0.02,0.98,0.85,0.06,-1.59,42.24,46.09,-42.7,-416.65953397750854,-518.9881920814514,251.10623240470886,-1.7033121816452188,1.2903160203142903,47.33568313226743
24,3484.287299999778,1599.0,1963.0,-0.05,0.02,0.98,0.85,0.06,-1.65,40.11,45.37,-44.43,-416.67458415031433,-518.9982652664185,251.12482905387878,-1.7303389927430426,1.3448114781340565,47.32138982945583
25,3788.604899999882,1556.0,1909.0,-0.05,0.02,0.98,0.92,0.12,-1.71,39.58,45.2,-44.25,-416.665256023407,-518.9878940582275,251.1117458343506,-1.7121055781657797,1.2920638039487866,47.33257462620842
26,3892.7733000000444,1541.0,1903.0,-0.05,0.02,0.98,0.98,0.18,-1.59,39.4,46.09,-44.43,-416.6628122329712,-518.999457359314,251.10501050949097,-1.699409121368024,1.2915297221663042,47.33586952902105
