Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
58,7409.591700008605,548.0,3131.0,48.0,0.11,0.0,-1.28,-5.27,-3.12,3.62,86.72,58.79,-18.12,-1278.5899639129639,792.4175262451172,226.45501792430878,-0.17133190074194035,-1.3660434837201858,52.60958334787889
59,7514.061800000491,554.0,3188.0,47.0,-0.09,0.04,-0.85,-2.9,-2.44,0.68,87.89,58.79,-18.12,-1278.8856029510498,824.6147036552429,226.4268845319748,0.053757871341097906,-1.5219960469519036,51.68516960624867
60,7619.493900012458,569.0,3238.0,48.0,-0.04,0.05,-1.18,-14.13,3.39,4.8,87.89,59.96,-19.26,-1280.1251411437988,854.0120124816895,226.37511789798737,-0.0257913158716044,-1.674147834928817,51.21984649343225
61,7723.353200010024,574.0,3266.0,51.0,0.07,0.25,-1.06,6.2,-14.92,-0.81,87.89,59.96,-19.26,-1282.6036214828491,885.6275677680969,226.59659385681152,-0.6034230824967134,-2.216771548101237,51.291253612834794
62,7827.300600009039,584.0,3302.0,56.0,-0.02,-0.1,-0.79,-1.8,2.49,0.83,89.06,58.79,-18.12,-1281.680703163147,914.6146178245544,226.6453504562378,-0.45115070885057545,-2.3198692162392227,50.90801794115084
63,7931.402599991998,548.0,3293.0,42.0,0.03,-0.1,-1.26,1.92,1.49,1.47,89.06,57.61,-21.52,-1281.3096046447754,946.0520148277283,227.30694711208344,0.11864636048044486,-1.3833495316126392,51.24820981385419
64,8036.246400006348,530.0,3294.0,46.0,-0.3,0.06,-0.97,-0.72,2.1,6.47,87.89,58.79,-18.12,-1280.6861400604248,975.3084778785706,227.31149196624756,0.22222046742358154,-1.115502703856779,51.31107135632853
65,8139.772499998799,522.0,3318.0,49.0,-0.22,0.05,-1.06,-1.29,5.03,6.71,84.37,58.79,-21.52,-1281.0962200164795,994.8669075965881,227.36221551895142,0.02809186281074324,-1.0189194137522966,50.811636864693085
66,8283.229599997867,567.0,3397.0,59.0,0.01,0.02,-0.99,-0.01,-1.03,0.9,86.72,57.61,-19.26,-1281.1455726623535,997.8457689285278,227.16544568538666,-0.08308270074679869,-1.7378629050295793,50.48339120595053
67,8480.296900001122,563.0,3413.0,55.0,0.07,-0.03,-0.96,0.07,5.12,48.24,86.72,56.44,-16.99,-1281.1803817749023,997.715413570404,227.3552268743515,0.14047825208616566,-1.170646216890675,50.5782053872029
68,8584.198099997593,548.0,3407.0,49.0,0.01,-0.0,-0.98,-3.57,-2.37,110.62,85.55,57.61,-18.12,-1280.8626890182495,997.3790645599365,227.07121074199677,-0.07437509743352577,-2.0201799312798747,49.15424601511246
69,8686.54590001097,542.0,3468.0,56.0,0.05,-0.1,-1.02,-11.91,-2.28,137.67,85.55,57.61,-18.12,-1281.812071800232,995.8716630935669,227.12375223636627,0.07568874191112254,-1.673168294848898,39.76513029722639
70,8791.414900013478,548.0,3482.0,53.0,0.06,-0.02,-1.06,-16.48,-4.38,156.74,77.34,59.96,-18.12,-1282.881736755371,995.9827661514282,227.2564172744751,-0.04167109851806907,-1.8089661578125142,26.697207177102566
71,8895.551699999487,528.0,3440.0,42.0,-0.02,-0.05,-1.0,-2.88,0.49,63.49,71.48,67.02,-19.26,-1284.058690071106,996.4853525161743,226.95784270763397,-0.33859531945775356,-1.8333349442549063,10.300621774118426
72,9000.50100000226,555.0,3436.0,57.0,-0.04,-0.02,-1.0,1.23,-0.19,-2.86,67.97,68.2,-20.39,-1284.31236743927,997.7529048919678,226.89305245876312,-0.42378147934382415,-1.6302351547644058,-0.017370379308607485
73,9103.314500011038,568.0,3471.0,62.0,0.0,0.01,-0.99,-0.07,-0.45,-0.54,67.97,68.2,-20.39,-1283.3497524261475,998.1238842010498,227.01598703861237,-0.20120224886850097,-1.844287169674765,-0.7078464695304172
74,9208.03780001006,577.0,3500.0,63.0,0.01,0.0,-1.0,-0.09,0.22,0.17,70.31,69.37,-20.39,-1283.441185951233,998.1919527053833,226.9981950521469,-0.23327535407780176,-1.8546937224042044,-0.6889919887990896
75,9311.002100002952,608.0,3519.0,64.0,0.01,0.01,-1.0,-0.06,-0.03,0.03,71.48,68.2,-22.66,-1283.4762334823608,998.2192516326904,226.9791215658188,-0.240289872853317,-1.8498670629837968,-0.6881117343557369
76,9418.579399993178,622.0,3512.0,61.0,0.33,-0.09,-0.8,-0.95,-14.1,-1.72,67.97,67.02,-21.52,-1283.425211906433,998.1968998908997,226.99272632598877,-0.24687929539777423,-1.8320566673997898,-0.6844007354748793
77,9522.681700007524,621.0,3494.0,57.0,0.1,-0.07,-1.02,-2.39,-0.71,0.61,69.14,69.37,-20.39,-1279.0429592132568,1002.0794868469238,226.93577408790588,-0.34530569946282896,-1.9235996906069548,-0.7476794564183142
78,9626.03109999327,634.0,3499.0,61.0,0.13,-0.02,-0.87,17.82,-10.37,-2.51,69.14,69.37,-20.39,-1266.7171955108643,1012.7800703048706,226.71639919281006,-0.2723801857331261,-2.261190845690972,-0.457345660189898
79,9730.665799987037,638.0,3497.0,56.0,-0.29,0.01,-1.06,-11.41,9.76,10.07,69.14,64.67,-20.39,-1246.3270425796509,1027.2972583770752,226.87064111232758,0.02077267662548842,-1.9355954697999864,-0.36132892977096465
80,9834.48240000871,651.0,3507.0,62.0,-0.04,0.1,-1.07,-2.3,-4.25,20.18,71.48,68.2,-20.39,-1235.8087301254272,1035.7786417007446,227.12865471839905,-0.16567174702266388,-1.7734304788217694,-0.7637904140148116
81,9938.678800011985,665.0,3514.0,63.0,0.05,0.05,-1.01,1.05,-5.26,102.94,69.14,65.84,-18.12,-1234.0906858444214,1037.9722118377686,227.0989567041397,-0.23173276199492213,-1.6303012377190287,-5.145130987365905
82,10043.444200011436,700.0,3517.0,70.0,0.05,0.12,-1.0,2.33,2.23,58.87,66.8,76.43,-19.26,-1234.8614931106567,1037.6572608947754,226.98569297790527,0.03328834889246877,-1.3230776232318853,-16.026425838960527
83,10148.53239999502,703.0,3538.0,64.0,0.0,-0.02,-0.81,0.35,-12.86,8.32,66.8,76.43,-19.26,-1229.8305034637451,1039.5591259002686,227.1125465631485,0.03761526368844576,-1.2590257217581435,-20.51208883870372
84,10252.58759999997,691.0,3527.0,58.0,0.07,-0.06,-0.99,6.62,-4.81,1.73,67.97,76.43,-21.52,-1214.4498825073242,1045.831322669983,227.18873620033264,-0.09651761762592644,-1.5517109542672176,-21.307897449810408
85,10355.363700015005,687.0,3541.0,61.0,0.2,0.25,-0.9,4.71,-2.85,-1.09,65.62,75.25,-18.12,-1190.90735912323,1052.5529384613037,227.38401591777802,-0.07038911908234902,-1.1562084587786423,-21.3322070953958
86,10459.662600012962,667.0,3513.0,48.0,0.15,0.13,-1.05,0.7,-12.31,2.54,67.97,74.07,-19.26,-1166.5163040161133,1060.2034330368042,227.24895179271698,-0.061795791925934915,-1.00594583598189,-21.54932824992205
87,10564.217600011034,682.0,3550.0,65.0,0.06,0.17,-0.76,-6.93,-7.12,0.68,67.97,76.43,-19.26,-1138.6960744857788,1070.6275701522827,227.11816430091858,-0.2998729305830852,-1.472915332181926,-21.75691837524683
88,10668.585800012806,707.0,3545.0,63.0,-0.19,0.11,-0.74,-8.54,-1.01,39.46,67.97,76.43,-19.26,-1114.7838830947876,1079.3633460998535,227.5061458349228,-0.453978139255169,-1.2752359286318316,-23.351272606000535
89,10772.31989998836,689.0,3530.0,60.0,-0.0,-0.12,-1.08,-3.14,-4.5,98.5,67.97,74.07,-18.12,-1103.2371520996094,1083.3206176757812,227.04128921031952,-0.3628287467882579,-1.638146062169981,-30.82496071101139
90,10876.521099999081,719.0,3548.0,69.0,0.09,0.04,-0.96,-4.03,-2.98,33.91,67.97,79.95,-20.39,-1099.6001958847046,1083.7986469268799,227.04024612903595,-0.4699762623286842,-1.5572522452494262,-39.3555951614081
91,10980.434199998854,771.0,3506.0,63.0,0.16,-0.01,-1.16,0.24,3.83,0.39,69.14,83.48,-20.39,-1089.9046659469604,1084.326148033142,227.2193282842636,-0.5595122373902647,-1.9289747666464305,-40.78303082805224
92,11085.351099987747,793.0,3518.0,66.0,0.02,0.06,-0.75,1.06,10.35,-1.78,69.14,83.48,-20.39,-1071.4967250823975,1083.4285020828247,227.45952010154724,-0.5588409458991612,-1.6785901490072423,-41.11379575921847
93,11191.776399995433,831.0,3543.0,78.0,-0.07,0.09,-0.68,5.76,10.66,-0.99,66.8,83.48,-20.39,-1046.712040901184,1082.4674367904663,227.36479341983795,-0.5741216763354815,-1.5961431863760822,-41.00379471431897
94,11296.274399996037,839.0,3506.0,64.0,-0.03,-0.14,-0.76,2.9,8.94,-2.23,64.45,79.95,-19.26,-1018.7555551528931,1080.1990032196045,227.60756313800812,-0.011711850834789369,-1.026210597869009,-40.815583598033754
95,11400.335100013763,874.0,3505.0,73.0,-0.15,-0.18,-1.32,-9.52,1.48,3.86,66.8,81.13,-16.99,-990.9957647323608,1079.2443752288818,227.66366600990295,0.10298485214847296,-1.0524548405341116,-40.692496855768574
96,11504.816200002097,905.0,3501.0,67.0,0.11,0.07,-1.13,-1.77,-10.25,7.34,66.8,81.13,-16.99,-959.656298160553,1079.5676708221436,227.2937148809433,-0.5148653175536874,-1.4176326790734324,-41.7256773721936
97,11655.059599986998,925.0,3482.0,67.0,-0.01,-0.01,-0.64,-3.75,4.65,2.37,66.8,81.13,-16.99,-916.5170192718506,1077.5456428527832,226.92155838012695,-0.18996609507969647,-1.2808093088234218,-42.15154007461519
98,11760.166199994273,963.0,3519.0,78.0,0.06,0.07,-1.21,10.19,-3.36,-0.06,66.8,77.6,-15.86,-887.0607614517212,1077.0118236541748,227.05164551734924,-0.25952495474648596,-1.4241797126635245,-42.061140512581375
99,11864.299500011839,997.0,3529.0,77.0,-0.05,-0.08,-0.86,-5.24,5.17,1.79,67.97,79.95,-11.33,-855.3964495658875,1075.4321813583374,227.40229964256287,-0.463443054369139,-1.3502237414533929,-42.35609659419205
100,11968.923000007635,1019.0,3545.0,74.0,-0.03,0.03,-1.18,-7.02,6.66,4.4,66.8,81.13,-10.2,-825.9048461914062,1073.8375186920166,227.53670811653137,-0.5119375765702526,-1.364748615454285,-42.619591024803114
101,12073.27819999773,1042.0,3512.0,71.0,-0.01,0.24,-0.97,-4.61,0.4,-4.12,65.62,82.3,-10.2,-793.7871813774109,1069.7228908538818,227.6514172554016,-0.015648218782839632,-0.7584338075246863,-42.689969800756586
102,13085.288000002038,1368.0,3426.0,73.0,0.07,0.12,-0.72,9.36,7.35,-0.36,83.2,84.66,2.27,-494.25897002220154,1044.488787651062,226.5319973230362,-0.24279345333721528,-1.304838161888525,-46.54257101526397
103,13189.501799992286,1404.0,3416.0,87.0,-0.11,0.07,-1.0,-0.48,0.95,2.64,80.86,85.83,4.53,-465.8457934856415,1039.3567085266113,226.5685647726059,0.42526935769963015,-0.7959640271938965,-46.71206849694643
104,13294.034999998985,1448.0,3438.0,78.0,-0.02,0.07,-0.82,3.82,2.2,-64.49,78.52,89.36,-2.27,-449.80669021606445,1037.0137691497803,226.8141806125641,0.48410399953676314,-0.861396023844077,-47.118301826930036
105,13398.023699992336,1464.0,3400.0,73.0,0.02,0.03,-0.94,4.21,-4.82,-64.36,79.69,84.66,2.27,-444.68602538108826,1038.0676984786987,226.96875035762787,-0.24678699665563122,-1.317988680408745,-43.13934167040736
106,13503.556000010576,1487.0,3380.0,79.0,-0.02,-0.03,-1.02,0.07,-1.19,-3.02,80.86,84.66,0.0,-443.3540999889374,1037.7163887023926,226.93373262882233,-0.04681506823436747,-1.3668834179523508,-36.19922178219119
107,13606.850599986501,1555.0,3502.0,93.0,0.28,-0.01,-1.02,-1.62,3.0,-4.44,80.86,84.66,0.0,-442.9924488067627,1037.6752614974976,226.91398859024048,0.018774581167462764,-1.5564087765664547,-37.06736571605107
108,13710.728300007759,1536.0,3513.0,78.0,0.06,0.04,-0.95,-3.07,9.78,-3.34,79.69,84.66,1.13,-432.11159110069275,1037.9308462142944,226.91482305526733,-0.11595314157934848,-1.3313176643465054,-36.2026325137419
109,13814.884099992923,1537.0,3619.0,75.0,0.02,0.01,-0.84,2.46,-8.9,-2.32,79.69,85.83,0.0,-411.71687841415405,1038.8925075531006,227.23500430583954,-0.07381880780342356,-1.2593596378347223,-35.61260919806143
110,13919.801599986386,1569.0,3672.0,93.0,-0.06,-0.06,-0.92,7.84,10.8,-1.39,78.52,85.83,1.13,-387.8459632396698,1039.2159223556519,227.3246943950653,0.32806285249263645,-0.8468821906686541,-35.51775836121452
111,14024.014099995838,1571.0,3701.0,78.0,-0.02,0.31,-1.11,5.07,-3.25,-2.57,77.34,84.66,4.53,-359.76046323776245,1041.0345792770386,227.67432034015656,0.381774118038013,-1.0682144264843996,-35.03865184249586
112,14126.414099999238,1580.0,3743.0,79.0,0.07,-0.04,-1.55,-9.73,-0.79,6.15,77.34,84.66,4.53,-332.3785364627838,1043.92409324646,227.61426866054535,0.13775039170996267,-1.3067212973943099,-34.80185155227496
113,14230.855000001611,1619.0,3694.0,81.0,-0.01,0.01,-0.9,-1.33,-2.59,4.38,78.52,84.66,1.13,-301.1462688446045,1046.1056232452393,227.37398743629456,0.09386317453498855,-0.9151893844920145,-35.99560527640965
114,14335.398700000951,1651.0,3727.0,91.0,-0.01,0.08,-1.01,-17.27,5.15,3.07,77.34,87.01,0.0,-272.41194248199463,1048.746109008789,227.38118469715118,0.04383998347792322,-1.3823561033995597,-35.74726534973054
115,14439.480900007766,1641.0,3804.0,81.0,-0.02,0.11,-1.11,0.76,4.24,0.99,77.34,83.48,2.27,-240.61790108680725,1051.213026046753,227.573961019516,-0.33941826730952157,-1.38741947381035,-36.15760107158042
116,14544.290699996054,1652.0,3796.0,80.0,0.05,0.1,-0.73,0.25,9.28,2.86,78.52,85.83,4.53,-211.55616641044617,1051.8697500228882,227.94121503829956,0.17567399890409244,-0.838852082778809,-35.96437282860053
117,14649.888099986129,1691.0,3792.0,91.0,0.04,-0.08,-0.95,0.25,8.31,4.97,78.52,85.83,4.53,-180.23550510406494,1054.6457767486572,228.03965210914612,-0.271606214603741,-1.3120996426300904,-36.33803726219263
