Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,223.822799998743,694.0,3172.0,-0.04,0.02,0.98,0.92,0.06,-1.65,58.39,74.85,-42.88,-1196.341872215271,604.2184233665466,247.74694442749023,-2.1866040723805744,1.2387998185594222,-50.35078034522551
3,326.88729999972566,704.0,3172.0,-0.04,0.02,0.98,0.92,0.06,-1.65,56.43,74.31,-45.12,-1196.3634490966797,604.2066216468811,247.7138638496399,-2.1735376069334165,1.2661830174496116,-50.35942840119937
4,431.70659999850614,707.0,3131.0,-0.04,0.02,0.98,0.98,0.12,-1.65,56.61,75.21,-42.88,-1196.3719129562378,604.193925857544,247.70288169384003,-2.1669966577462194,1.280774097701382,-50.35856404013171
5,537.2096999999485,673.0,3219.0,-0.04,0.02,0.98,0.92,0.12,-1.59,57.68,76.28,-44.94,-1196.3456869125366,604.2086482048035,247.72131443023682,-2.1857436993314616,1.296127285870439,-50.359085032266265
6,641.1337999998068,706.0,3095.0,-0.04,0.02,0.98,0.92,0.12,-1.59,57.32,75.56,-44.6,-1196.3403224945068,604.1982769966125,247.7252632379532,-2.1796644947228017,1.3122002779768054,-50.358325030880174
7,744.4278999992093,707.0,3134.0,-0.04,0.02,0.98,1.04,0.12,-1.59,58.03,73.06,-44.6,-1196.3701248168945,604.1954159736633,247.71158397197723,-2.190709614812625,1.2902712656077961,-50.358365919157805
8,848.3956000000035,659.0,3174.0,-0.04,0.02,0.98,0.85,0.12,-1.59,56.79,74.31,-44.77,-1196.359395980835,604.2110323905945,247.71420657634735,-2.1803629078265385,1.284964676677909,-50.366490440561854
9,1744.173499999306,761.0,3112.0,-0.08,-0.12,0.97,4.03,-11.05,2.93,56.79,71.1,-38.57,-1077.3699283599854,588.5602235794067,247.93945252895355,-2.800564376617249,0.8369585662303036,-50.920988605748974
10,1848.7203999993653,775.0,3124.0,0.02,0.05,1.27,-0.12,-5.43,4.39,54.13,72.35,-35.64,-1047.011137008667,582.9319953918457,247.80620634555817,-2.4123225052904145,0.9059063280850151,-50.480552837772436
11,1952.7283999996143,814.0,3125.0,-0.08,0.02,0.81,-5.74,-1.04,0.31,53.24,70.74,-34.09,-1013.5717391967773,577.1889090538025,247.82931804656982,-2.0689160332105936,1.2054826677793136,-49.97538595337213
12,2057.333099999596,826.0,3153.0,0.02,0.15,1.06,0.79,1.28,0.98,53.24,69.67,-32.37,-982.3050498962402,572.6180076599121,248.0589896440506,-2.1552625683178173,1.2808615422056255,-49.936314313688584
13,2161.2183999986883,873.0,3143.0,-0.04,0.07,0.9,5.62,-3.05,-2.44,51.29,68.78,-30.82,-947.8389024734497,567.8372979164124,247.89655208587646,-2.022941172379331,1.2282473767388216,-49.58346906931175
14,2265.9893999989436,917.0,3140.0,-0.14,-0.05,0.81,-2.75,1.83,2.32,48.27,67.53,-26.52,-915.1933193206787,565.4419660568237,248.0918914079666,-2.5614867525441145,1.1153966706953267,-49.84266048336407
15,2369.763499998953,936.0,3125.0,-0.0,0.11,0.97,-0.73,1.46,1.53,48.98,69.67,-26.52,-880.9552788734436,561.9159936904907,248.07235598564148,-2.676574619612954,0.8945836019062404,-49.819654129981366
16,2473.7881000000925,962.0,3135.0,-0.11,0.18,0.93,-1.65,-5.86,2.32,48.45,71.63,-24.28,-850.013017654419,556.7848086357117,248.0015605688095,-2.2242762891371766,1.0798063233067916,-49.18554391109105
17,2578.9157999988674,992.0,3158.0,-0.19,0.0,0.77,-1.46,0.98,1.83,47.92,70.03,-22.39,-815.2737617492676,552.757203578949,248.0122148990631,-2.3060330131057514,1.0516052660218045,-48.69530990358207
18,2682.7331999993476,1029.0,3171.0,0.04,-0.05,1.05,-2.81,-4.15,3.97,49.16,70.56,-22.9,-783.6520075798035,549.6442317962646,248.1107860803604,-2.2850328486811966,0.9397649997851003,-48.56313021870804
19,2786.387399999512,1070.0,3163.0,-0.02,-0.05,1.05,3.78,-8.12,1.65,47.21,68.6,-22.04,-749.3308782577515,543.9525842666626,247.99978733062744,-1.887164706279032,1.3261132446706037,-48.16156381843687
20,2888.9392000000953,1109.0,3157.0,-0.06,0.02,0.76,5.13,6.35,-5.86,46.32,69.49,-22.21,-716.8577909469604,541.510283946991,248.30010533332825,-2.142235480466882,1.1922218399700335,-48.242312881579586
