Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,209.64790019206703,3401.0,4354.0,-0.05,0.02,0.98,0.85,0.24,-1.46,81.1,64.13,-62.51,-0.0,-0.0,-444.07498836517334,-24.794895180258255,-5.922471047205314,-5.8084408562427665
4,4501.2835001107305,3398.0,4323.0,-0.05,0.02,0.98,0.73,0.18,-1.53,79.68,63.77,-63.88,-0.0,-0.0,-444.07498836517334,-24.794895180258255,-5.922471047205314,-5.8084408562427665
5,74822.38940009847,3425.0,4370.0,-0.05,0.02,0.98,0.92,0.18,-1.46,81.1,63.77,-62.16,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
6,74928.3150001429,3397.0,4327.0,-0.05,0.02,0.98,0.79,0.18,-1.59,81.81,63.42,-62.16,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
7,75032.79670001939,3426.0,4387.0,-0.05,0.02,0.98,0.85,0.12,-1.53,80.39,64.49,-62.51,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
8,75137.38239998929,3456.0,4417.0,-0.05,0.02,0.98,0.79,0.06,-1.46,81.63,65.02,-63.02,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
9,75334.47370002978,3403.0,4361.0,-0.05,0.02,0.98,0.79,0.12,-1.53,80.92,65.38,-62.33,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
10,75439.80110017583,3388.0,4352.0,-0.05,0.02,0.98,0.79,0.24,-1.46,79.33,63.77,-63.2,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
11,75639.29480011575,3410.0,4349.0,-0.05,0.02,0.98,0.92,0.31,-1.53,80.21,64.31,-64.06,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
12,75744.33750007302,3399.0,4353.0,-0.05,0.02,0.98,0.85,0.24,-1.53,82.7,63.6,-64.4,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
13,75848.40390016325,3402.0,4355.0,-0.05,0.03,0.98,0.79,0.12,-1.46,80.92,64.31,-64.06,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
14,75953.76319997013,3393.0,4352.0,-0.05,0.02,0.98,0.79,0.18,-1.46,81.46,63.06,-63.88,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
15,76058.88050002977,389.0,4363.0,-0.05,0.02,0.98,0.79,0.06,-1.53,79.51,63.6,-63.02,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
16,76162.46010013856,3428.0,4316.0,-0.05,0.02,0.98,0.79,0.18,-1.59,81.28,64.67,-61.99,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
17,76355.8628000319,3430.0,4421.0,-0.05,0.02,0.98,0.85,0.12,-1.53,80.75,63.42,-63.54,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
18,76463.68020004593,3426.0,4378.0,-0.05,0.03,0.98,0.79,0.18,-1.53,81.1,63.06,-63.2,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
19,76569.93890018202,3448.0,4433.0,-0.05,0.02,0.98,0.85,0.12,-1.53,80.75,65.2,-63.54,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
20,76675.03070016392,3430.0,4413.0,-0.05,0.02,0.98,0.79,0.18,-1.53,82.17,63.42,-63.2,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
21,76868.12910018489,3409.0,4364.0,-0.05,0.02,0.98,0.85,0.12,-1.46,82.17,65.2,-62.51,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
22,76972.90880000219,3390.0,4375.0,-0.05,0.03,0.98,0.73,0.18,-1.46,81.46,63.77,-62.85,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
23,77079.04550014064,3406.0,4357.0,-0.05,0.02,0.98,0.92,0.12,-1.34,79.51,65.38,-63.71,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
24,77183.12910012901,3352.0,4425.0,-0.05,0.02,0.98,0.85,0.06,-1.53,81.81,63.77,-62.85,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
25,77288.19210012443,3410.0,4414.0,-0.05,0.02,0.98,0.85,0.18,-1.46,80.75,65.2,-62.16,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
26,77486.10430001281,3425.0,4411.0,-0.05,0.02,0.98,0.73,0.24,-1.46,81.63,65.02,-63.37,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
27,77592.2067000065,3413.0,4367.0,-0.05,0.02,0.98,0.79,0.12,-1.46,81.63,63.24,-63.02,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
28,77696.75190001726,3464.0,4473.0,-0.05,0.02,0.98,0.85,0.24,-1.4,80.04,63.77,-62.85,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
29,77896.16350014694,96.0,4360.0,-0.05,0.02,0.98,0.92,0.18,-1.46,80.57,63.24,-63.71,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
30,78001.7441001255,3423.0,4433.0,-0.05,0.02,0.98,0.85,0.12,-1.53,80.21,63.6,-62.33,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
31,78108.13469998538,3379.0,4343.0,-0.05,0.02,0.98,0.85,0.18,-1.53,81.81,64.13,-62.51,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
32,78305.42220012285,3389.0,4402.0,-0.05,0.02,0.98,0.79,0.12,-1.53,81.28,65.02,-63.37,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
33,78411.79030016065,3407.0,4365.0,-0.05,0.03,0.98,0.85,0.12,-1.53,81.46,65.2,-62.85,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
34,78516.88260002993,3410.0,4393.0,-0.05,0.02,0.98,0.92,0.12,-1.46,79.86,65.38,-60.96,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
35,78711.92500018515,3401.0,4365.0,-0.05,0.03,0.98,0.85,0.12,-1.53,82.52,63.42,-64.92,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
36,78816.38239999302,3394.0,4370.0,-0.05,0.02,0.98,0.85,0.18,-1.53,81.28,65.38,-63.71,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
37,78920.31350010075,3429.0,4424.0,-0.05,0.02,0.98,0.85,0.24,-1.59,79.51,64.31,-64.06,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
38,79024.51870008372,3410.0,4382.0,-0.05,0.02,0.98,0.85,0.31,-1.53,81.81,64.49,-62.85,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
39,79130.38770016283,3400.0,4381.0,-0.05,0.02,0.98,0.79,0.12,-1.46,80.57,64.31,-63.71,-0.0,-0.0,-444.07498836517334,130.4113560402106,29.795057357769505,-16.968041624096884
