Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,1010.9874999998283,433.0,1422.0,-0.05,0.02,0.98,0.92,0.18,-1.65,76.84,50.91,-24.97,-1620.1492547988892,-1117.332935333252,249.19137358665466,-1.432407493706639,1.5933073770689323,139.9652630545814
3,1126.69249999999,441.0,1404.0,-0.05,0.02,0.98,0.92,0.12,-1.59,77.91,51.63,-25.66,-1620.147705078125,-1117.3343658447266,249.19843673706055,-1.4325168875702723,1.57705770026989,139.95307845850039
4,1239.6180999994613,480.0,1385.0,-0.05,0.02,0.98,0.92,0.18,-1.65,76.31,51.81,-25.48,-1620.1494932174683,-1117.3418760299683,249.1908073425293,-1.4313309833117898,1.5820480951109532,139.94827583668234
5,1355.391199999758,469.0,1427.0,-0.05,0.02,0.98,0.98,0.18,-1.59,77.38,51.45,-25.48,-1620.1761960983276,-1117.3256635665894,249.1803765296936,-1.4422441420820187,1.613971804457145,139.95546384261843
6,1467.1220999998695,383.0,1481.0,-0.05,0.02,0.98,0.98,0.24,-1.59,77.55,52.34,-24.62,-1620.1385259628296,-1117.3382997512817,249.1866648197174,-1.4361575833534577,1.5381545394559417,139.95630677947887
7,1578.962099999444,474.0,1403.0,-0.05,0.02,0.98,0.92,0.18,-1.65,76.84,52.34,-24.62,-1620.1565265655518,-1117.323875427246,249.20104444026947,-1.4328108084750386,1.5720080709453907,139.94863651866208
8,1692.586599999231,460.0,1452.0,-0.05,0.02,0.98,0.79,0.06,-1.53,76.67,51.45,-25.48,-1620.1480627059937,-1117.32017993927,249.2055743932724,-1.4363514769764694,1.5844562466332075,139.9465385114213
9,1807.9718999997567,491.0,1435.0,-0.05,0.02,0.98,0.85,0.31,-1.59,77.02,53.59,-25.14,-1620.1565265655518,-1117.3272132873535,249.18927252292633,-1.4322679960456424,1.5769444304141005,139.952587522105
10,1922.3700999991706,429.0,1449.0,-0.05,0.02,0.98,0.92,0.18,-1.65,76.84,51.63,-24.62,-1620.1368570327759,-1117.3303127288818,249.2045760154724,-1.4372348876860168,1.5724394412455343,139.9590863727289
11,2036.1211999997977,545.0,1412.0,-0.05,0.02,0.98,0.85,0.18,-1.65,75.6,52.52,-23.76,-1620.14639377594,-1117.3288822174072,249.19694662094116,-1.4385411778902817,1.57826984972933,139.96649464039155
12,2149.3086999998923,473.0,1371.0,-0.05,0.02,0.98,0.92,0.18,-1.65,78.09,51.09,-25.14,-1620.140552520752,-1117.328405380249,249.1864413022995,-1.4330376818651884,1.5758242852716462,139.95878356756526
13,2262.895999999273,452.0,1340.0,-0.05,0.02,0.98,0.98,0.18,-1.53,77.38,51.81,-23.76,-1620.1386451721191,-1117.332100868225,249.18849766254425,-1.431638356798453,1.5899591867985277,139.9662944907407
