Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,211.92359999986365,3025.0,2089.0,-0.04,0.01,0.98,0.98,0.18,-1.65,55.19,45.55,-42.53,1036.8728637695312,-320.7702040672302,254.3935477733612,-2.4548006898028354,1.3832954436579135,45.400912309606966
3,316.0539999989851,3029.0,2074.0,-0.04,0.01,0.98,0.92,0.18,-1.59,54.66,46.09,-42.7,1036.902666091919,-320.73521614074707,254.41232323646545,-2.438223742714044,1.4397563768256,45.39711089333312
4,419.9020999985805,3021.0,2169.0,-0.04,0.01,0.98,1.04,0.18,-1.53,55.37,44.66,-43.39,1036.8863344192505,-320.7634687423706,254.40925359725952,-2.444731003037279,1.4197960452396179,45.4062596112698
5,525.2796999993734,3023.0,2088.0,-0.04,0.01,0.98,1.04,0.18,-1.59,53.59,46.8,-43.39,1036.8666648864746,-320.744127035141,254.3841004371643,-2.4492671476748984,1.3867164917520656,45.39528119623741
6,628.9952999995876,3012.0,2068.0,-0.04,0.01,0.98,0.98,0.12,-1.59,53.95,46.8,-42.7,1036.8907451629639,-320.7516372203827,254.40135598182678,-2.449294945961599,1.4071326385390786,45.40408666477889
7,1397.5782999987132,3042.0,2076.0,-0.04,0.01,0.97,0.92,0.18,-1.53,54.84,45.91,-41.84,1037.2605323791504,-292.378306388855,254.73058223724365,-2.7819055867688576,1.3842648379838964,45.68959800916849
8,1500.8897999996407,3064.0,2081.0,-0.12,-0.14,1.01,2.62,2.44,3.48,53.95,45.37,-40.64,1038.835883140564,-268.1392431259155,254.60639595985413,-2.4161298975471044,1.3527388246427987,46.00071803862325
9,1738.0286999996315,3040.0,2127.0,-0.26,0.03,0.95,0.85,4.03,-1.16,50.76,48.23,-42.36,1038.8343334197998,-199.06048476696014,254.22000885009766,-2.5301875465736443,1.0229582168788054,46.84764533491432
10,1841.1104999995587,3035.0,2138.0,0.09,0.1,1.09,2.5,0.55,5.07,50.93,47.34,-45.63,1038.2612943649292,-165.52230715751648,253.99163365364075,-2.649783979702705,1.031370774544155,47.2561666971625
11,1944.0925999988394,3023.0,2160.0,-0.03,-0.23,0.85,-0.43,-10.86,7.81,50.4,45.73,-43.39,1038.895606994629,-134.07659530639648,254.0876567363739,-2.5615856091925333,1.1564687345682727,47.89611026532744
12,2047.6110999989032,3013.0,2150.0,-0.14,-0.04,0.78,-3.42,-0.31,2.93,49.51,45.55,-45.29,1038.1678342819214,-99.52274709939957,253.92800569534302,-2.6585808555158392,1.3623568408129438,48.41630414277425
13,3399.234200000137,2960.0,2641.0,0.01,-0.07,0.89,12.27,-10.19,1.71,48.09,21.62,-26.69,1001.9016265869141,330.80145716667175,252.6015341281891,-2.32295194481948,1.2652879765820955,56.16885871405945
14,3502.8089999996155,3008.0,2739.0,-0.1,-0.24,1.04,-3.36,3.23,4.09,47.03,21.62,-24.28,997.3137974739075,362.4400794506073,252.48995423316956,-2.295786190778263,1.324533089554798,56.69384535033632
15,3606.1503999990236,3021.0,2788.0,-0.03,0.03,1.05,-0.79,-4.58,5.49,46.67,19.83,-22.9,990.2008175849915,396.94300293922424,252.41535902023315,-2.6344908459687515,1.27472941366025,57.26464115510457
16,3709.3707999993057,3014.0,2814.0,-0.08,-0.03,0.77,-1.28,5.68,3.72,46.67,19.11,-20.15,984.6785664558411,428.81011962890625,252.26593017578125,-2.631432063853545,1.339988023228232,57.760001134928444
17,3813.041499999599,3001.0,2813.0,0.06,0.08,1.12,3.36,2.69,0.43,44.72,18.22,-14.81,978.2037734985352,459.5968425273895,251.95497274398804,-2.5258821725123872,0.9492062291282815,58.05644619792642
18,3916.9095999986894,2983.0,2849.0,-0.18,0.13,0.94,2.38,-5.25,6.59,44.19,19.11,-11.19,971.1588621139526,493.32180619239807,251.6975998878479,-2.5243632245441483,0.8400040157074017,58.790701972504635
19,4025.6754999991244,2977.0,2973.0,-0.0,0.1,0.93,2.99,-1.77,0.31,41.88,23.94,-2.76,963.8670086860657,527.1216034889221,251.67790055274963,-2.6255480390603414,0.8441489183296068,59.442739063180916
20,4128.162999999404,2942.0,2961.0,-0.16,0.03,0.94,4.88,-7.02,7.69,39.04,28.94,0.34,956.8400382995605,558.5036277770996,251.64064764976501,-2.7191392585590335,0.8424671764423715,60.07259860220649
21,4232.033899999806,2936.0,2988.0,-0.04,-0.0,1.13,3.91,3.78,5.0,38.33,35.01,0.0,950.236976146698,592.3548936843872,251.8039345741272,-2.4058148430163175,1.2502438341198416,60.84673365363437
22,4335.00709999862,2943.0,3065.0,-0.04,-0.33,0.79,0.18,-2.08,5.25,36.91,40.73,0.34,942.1878457069397,623.0254769325256,251.4178454875946,-2.426739393717386,0.9837429913169126,61.43433258577582
