Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
38,6125.439800001914,670.0,2886.0,65.0,0.28,0.16,-1.16,-5.75,10.51,-5.95,83.2,50.56,-7.93,-1188.4856224060059,466.6161239147186,227.22449898719788,-0.6013933195955242,-1.7267425343175902,50.889964275962285
39,6229.505400027847,655.0,2892.0,65.0,0.03,0.18,-0.95,-10.11,2.72,-4.39,83.2,50.56,-7.93,-1187.679648399353,484.28812623023987,227.46367752552032,-0.3179432368431177,-1.1781552113053806,51.53605148175892
40,7194.80910000857,682.0,3167.0,54.0,0.0,-0.11,-0.81,-9.48,10.52,3.96,90.23,59.96,-13.59,-1192.208170890808,733.2002520561218,226.3355404138565,-0.08446738214708514,-1.5259272455320274,51.21735103202325
41,7298.975600017002,671.0,3190.0,49.0,0.01,-0.09,-0.94,-7.0,10.44,4.07,86.72,59.96,-14.73,-1193.9390897750854,762.209951877594,226.43619775772095,-0.16511050911410735,-1.445628880765753,51.10537758151725
42,7418.682300020009,694.0,3233.0,60.0,0.03,-0.28,-1.22,8.18,-0.1,-0.32,89.06,61.14,-15.86,-1194.379210472107,793.4699654579163,225.64414143562317,-0.36320970365447736,-2.415345101537087,50.75734047380002
43,7523.282300011488,693.0,3237.0,60.0,0.04,0.11,-1.1,-2.45,0.02,1.19,90.23,61.14,-13.59,-1193.3867931365967,822.5365281105042,225.8908897638321,-0.09465928873509827,-2.108597306336666,50.65472170511395
44,7628.002700017532,662.0,3201.0,51.0,-0.08,0.01,-0.97,3.76,-3.62,-1.54,89.06,61.14,-16.99,-1193.9866542816162,849.025547504425,226.44244134426117,-0.1960591241198975,-1.8510187552284718,50.76910364993071
45,7755.452600016724,611.0,3206.0,51.0,-0.13,0.23,-0.91,8.2,-3.04,-3.54,89.06,58.79,-13.59,-1194.6022510528564,883.5185170173645,226.62396728992462,-0.3188808422788744,-2.015407526228149,50.65552613146948
46,7858.620900020469,644.0,3273.0,59.0,-0.13,-0.02,-1.03,0.74,0.59,1.53,89.06,58.79,-15.86,-1194.6470737457275,910.1227521896362,226.9597053527832,-0.6433073157403019,-2.041187978034781,50.73176145445792
47,7961.913700011792,655.0,3332.0,57.0,0.21,0.19,-0.72,-4.91,-9.41,0.84,89.06,61.14,-18.12,-1194.417119026184,923.676609992981,226.90388560295105,-0.48375349768357284,-1.7188482826011136,50.663063232353196
48,8065.178600023501,674.0,3360.0,64.0,0.07,0.14,-1.02,-6.72,-2.73,1.65,84.37,59.96,-19.26,-1193.6365365982056,935.7359409332275,227.1183878183365,0.16028667312414685,-1.4601638886424442,50.51726498871134
49,8168.698500026949,687.0,3387.0,59.0,-0.03,-0.06,-1.1,10.55,-0.39,1.87,84.37,59.96,-19.26,-1193.9606666564941,954.9322724342346,226.7564833164215,-0.10117838032250527,-1.960485261676621,50.26290043553363
50,8272.264000028372,657.0,3378.0,50.0,-0.29,0.08,-1.01,-14.22,0.99,4.57,89.06,58.79,-18.12,-1194.488525390625,979.9428582191467,226.8577665090561,-0.16513192726286466,-2.10569971859196,50.18504930932042
51,8375.869500014232,637.0,3381.0,49.0,0.05,0.02,-0.86,-6.5,-12.95,36.68,86.72,56.44,-18.12,-1195.5974102020264,997.4699020385742,226.6906499862671,-0.5846391936477303,-2.412282346009497,49.9391415208196
52,8479.905400017742,615.0,3377.0,48.0,-0.08,-0.01,-1.02,-9.45,-2.11,94.53,85.55,56.44,-14.73,-1196.3179111480713,1003.2219886779785,226.6959846019745,-0.7179540416220276,-2.4456973105486135,47.57275090335835
53,8583.224800007883,612.0,3395.0,51.0,0.05,0.01,-1.05,-10.18,-1.63,124.13,80.86,57.61,-16.99,-1196.68447971344,1004.1524171829224,226.58716142177582,-0.6305579585175229,-2.5462968343372494,39.31463236423203
54,8687.894000002416,649.0,3441.0,69.0,0.06,0.04,-1.0,2.29,0.57,147.01,80.86,57.61,-16.99,-1197.1900463104248,1003.7640333175659,226.887047290802,-0.20351043642065422,-1.823831857401045,27.475861990011627
55,8791.500500024995,656.0,3464.0,65.0,-0.01,0.09,-1.07,-8.02,2.99,156.69,75.0,61.14,-13.59,-1197.7354288101196,1002.738356590271,226.61085426807404,-0.13042505537589916,-2.180782171954768,11.949179423284743
56,8895.564700011164,634.0,3436.0,47.0,-0.02,0.02,-1.09,-6.35,5.0,117.04,70.31,65.84,-18.12,-1198.851227760315,1003.4723281860352,226.95057094097137,-0.14106580001241603,-1.8003570405842566,-3.4112847497195293
57,9059.084600012284,671.0,3468.0,59.0,-0.0,0.01,-1.0,-0.44,0.3,0.46,67.97,72.9,-18.12,-1198.077917098999,1004.1495561599731,227.06300020217896,-0.1614239220455743,-1.4001238793434354,-16.150014010910688
58,9162.747700000182,681.0,3483.0,59.0,-0.03,-0.02,-1.03,-1.71,-1.75,42.58,67.97,72.9,-18.12,-1198.2568502426147,1004.1211843490601,227.02303528785706,-0.15615275921606392,-1.45313642400309,-16.118423401555905
59,9267.284200002905,690.0,3469.0,59.0,-0.08,-0.04,-0.93,1.72,1.79,-10.15,67.97,76.43,-18.12,-1199.7393369674683,1003.5845041275024,227.1159440279007,-0.14621558499757076,-1.2334434359501614,-20.179675372887214
60,9399.738400010392,684.0,3522.0,70.0,-0.01,0.0,-0.99,0.85,-0.5,0.8,67.97,75.25,-19.26,-1199.951171875,1003.8546323776245,227.13392972946167,-0.1752377478103462,-1.1964118017466896,-22.07095229873536
61,9503.369900019607,680.0,3535.0,56.0,0.02,0.02,-1.0,-0.24,-0.55,0.56,65.62,76.43,-20.39,-1200.0608444213867,1003.9199590682983,227.11950540542603,-0.22268849268291052,-1.2253121396394697,-22.080146827764764
62,9607.066399999894,657.0,3493.0,52.0,0.03,0.02,-0.96,-4.01,-0.1,79.01,65.62,74.07,-16.99,-1199.9365091323853,1004.0980577468872,227.1471619606018,-0.22098911753352696,-1.1780149779042683,-23.884951384372282
63,9712.262900022324,638.0,3483.0,47.0,-0.05,-0.05,-1.05,-1.43,-2.0,114.99,65.62,74.07,-16.99,-1200.5009651184082,1005.2056312561035,227.0725965499878,-0.49268904936396984,-1.6356792424735198,-32.09014025587619
64,10697.735900001135,812.0,3480.0,66.0,0.14,-0.21,-1.27,9.0,-10.13,-1.13,67.97,81.13,-15.86,-1052.5624752044678,982.0883870124817,226.8497794866562,0.252035229974522,-1.024950022977441,-47.40202205081209
65,10801.052200025879,818.0,3514.0,67.0,-0.04,-0.14,-1.33,5.97,-7.04,3.25,69.14,81.13,-13.59,-1026.280164718628,978.874146938324,227.20424830913544,0.02321142009826553,-1.0300506403954222,-47.53081404697907
66,12197.175300010713,1122.0,3447.0,79.0,-0.01,0.16,-1.01,2.35,-3.55,-1.25,72.66,76.43,-4.53,-771.7928290367126,945.9714889526367,227.16540098190308,-0.09478858396529818,-1.0292762838106915,-45.545111786695145
67,12300.197700009448,1145.0,3447.0,94.0,-0.01,0.19,-0.85,-11.83,-2.05,5.99,72.66,77.6,-5.66,-745.8399534225464,942.8932666778564,226.9788682460785,-0.048563480144111076,-1.134677374475521,-45.51672235123432
68,12403.73480002745,1178.0,3432.0,71.0,-0.06,-0.01,-1.08,-17.0,5.38,2.8,72.66,74.07,-1.13,-718.7681198120117,940.5116438865662,226.7635017633438,-0.21890613679870513,-0.9871454159567393,-45.69207248890212
69,12507.237300014822,1212.0,3411.0,77.0,0.06,-0.03,-1.06,-6.71,7.42,2.45,75.0,74.07,1.13,-689.6194815635681,938.003659248352,226.52345895767212,-0.4303630745517178,-1.1651026663244175,-46.3269146849564
70,12609.286800026894,1228.0,3435.0,83.0,-0.1,0.08,-1.01,11.77,-1.08,-49.63,75.0,74.07,1.13,-667.1885251998901,936.1296892166138,226.16919875144958,-0.8026252569925891,-1.2189469277834364,-46.47844411050935
71,12711.1287000007,1258.0,3421.0,76.0,0.04,0.05,-0.98,2.74,2.78,-61.83,75.0,74.07,1.13,-660.0874662399292,934.1946840286255,226.20199620723724,-0.37779772380104754,-1.2690138127014923,-41.39794141222864
72,12815.311800019117,1288.0,3444.0,88.0,-0.0,0.03,-1.0,-0.01,-2.52,-0.59,78.52,70.55,6.8,-654.8647880554199,933.9384436607361,226.04680061340332,-0.35512719919993924,-1.120567380052127,-36.79815221823436
73,12918.597700016107,1304.0,3413.0,76.0,0.04,0.09,-0.9,-1.54,-8.2,-1.25,78.52,72.9,7.93,-654.076337814331,933.7559938430786,225.91567039489746,-0.05996029842795577,-1.347226310196994,-36.63881769474757
74,13023.668500012718,1326.0,3382.0,75.0,-0.01,-0.01,-0.94,-5.61,5.42,3.02,79.69,74.07,6.8,-638.4947299957275,934.3479871749878,226.04726254940033,-0.16853212070072274,-1.098002383557102,-36.17377149038608
75,13126.976000028662,1346.0,3402.0,75.0,0.04,-0.07,-1.0,6.13,-3.28,0.96,79.69,74.07,6.8,-618.8210248947144,935.005784034729,226.27076506614685,-0.12279377075337027,-0.7655637354134535,-36.13147794529072
76,13230.866500001866,1343.0,3385.0,75.0,0.08,0.26,-0.98,-7.86,2.31,-3.47,80.86,72.9,9.06,-594.4868326187134,936.9368553161621,226.23403370380402,-0.17280759056622405,-1.2166885446123799,-36.01098528128825
77,13334.77430001949,1359.0,3365.0,80.0,0.04,0.13,-0.89,-7.12,-1.6,-1.12,83.2,74.07,13.59,-569.7380900382996,938.5052919387817,226.30080580711365,-0.27733858420879404,-1.1853218934169796,-35.891432505865886
78,13438.131700007943,1376.0,3367.0,79.0,0.01,0.28,-0.82,-1.57,-0.99,-6.88,86.72,76.43,11.33,-541.9066548347473,938.118577003479,226.39158368110657,0.22263169438971506,-0.9151032672476704,-35.57165530525178
79,13561.49630001164,1438.0,3375.0,82.0,-0.04,-0.05,-0.5,-5.96,3.59,6.09,84.37,79.95,12.46,-511.7183327674866,940.4752850532532,226.3001799583435,0.2113280633354001,-0.9504416118774749,-35.464758915406215
80,13666.067100013606,1476.0,3330.0,79.0,0.06,0.07,-0.69,-9.23,1.25,2.85,82.03,83.48,13.59,-483.04131627082825,942.9304599761963,226.19400918483734,0.13353517588804162,-0.9774022958258822,-36.04015649150964
81,13769.421100005275,1497.0,3362.0,87.0,-0.08,-0.02,-0.89,-12.38,3.43,1.64,83.2,85.83,10.2,-457.2771191596985,945.1022148132324,226.07672214508057,0.1349817053428098,-1.2423391822871421,-36.18258665292396
82,13874.558600015007,1578.0,3460.0,92.0,0.03,-0.02,-1.11,-5.23,-1.34,3.39,82.03,85.83,10.2,-428.822785615921,947.1331238746643,225.94383358955383,0.09404060156507545,-1.521805169817734,-36.18949500745409
83,15204.286700027296,1816.0,3607.0,83.0,-0.04,-0.19,-1.17,8.72,-0.25,1.07,83.2,83.48,9.06,-82.74880051612854,964.3887281417847,227.604940533638,0.0017570238615678333,-1.2144350071379282,-36.27262449875185
84,15403.761900000973,1856.0,3620.0,83.0,0.05,-0.03,-0.99,8.3,-5.83,-2.14,82.03,83.48,13.59,-32.45171532034874,968.095064163208,227.63970494270325,-0.06326096773258137,-1.0360640430234607,-37.01339897583737
85,15513.629700028105,1873.0,3596.0,78.0,0.07,0.19,-1.02,-7.18,-3.43,1.28,85.55,83.48,13.59,-2.369595691561699,969.9336886405945,227.3007184267044,-0.22680603294232168,-1.391189674371002,-36.984826554467446
86,15711.345200019423,1950.0,3602.0,93.0,0.07,0.11,-1.01,-0.75,0.34,-1.52,82.03,87.01,16.99,47.11245745420456,971.4924693107605,227.61909663677216,-0.2040416756829136,-1.4674577165303182,-36.79331185843872
87,15814.712800027337,1978.0,3630.0,92.0,-0.15,-0.11,-0.97,16.6,-0.13,-4.41,80.86,84.66,18.12,75.1260444521904,972.8070497512817,227.83499956130981,-0.2256039943764457,-1.1269088524239907,-37.03775164459033
88,15922.428400022909,2017.0,3622.0,84.0,0.01,0.08,-0.9,3.65,-0.15,-2.73,82.03,84.66,20.39,103.69551926851273,972.9464054107666,227.985680103302,-0.1335350097183817,-0.9348091497849355,-36.965518595906
89,16025.649400020484,2065.0,3612.0,90.0,0.02,0.3,-1.24,-4.33,-4.24,2.09,79.69,84.66,18.12,129.45017218589783,974.2611050605774,227.88579761981964,0.019817637184952833,-0.9997153241411075,-36.8884883880203
90,16129.380400001537,2094.0,3624.0,91.0,0.07,0.29,-0.98,-7.91,-8.71,1.29,79.69,84.66,18.12,155.8639109134674,975.7502675056458,227.99505293369293,0.07473027279819648,-0.8112517020069399,-37.33119020658163
91,16234.107000025688,2155.0,3540.0,74.0,-0.06,0.2,-1.13,-6.62,-4.35,0.04,79.69,84.66,21.52,183.83926153182983,977.5340557098389,227.8340756893158,-0.01616299780400031,-1.3169692013403236,-37.391147939074585
92,16337.477100023534,2211.0,3507.0,81.0,0.06,-0.07,-1.12,1.44,10.79,-3.55,75.0,84.66,20.39,209.34520661830902,979.030191898346,227.3915708065033,-0.061322477032907635,-1.5311216232389495,-37.24129664085554
93,16441.140500013717,2233.0,3484.0,81.0,0.04,0.03,-1.04,-9.14,7.02,3.5,77.34,88.18,22.66,238.02752792835236,979.21222448349,227.83289849758148,-0.05779160479505416,-1.1795748075989314,-37.24457105913148
94,16543.631000007736,2245.0,3532.0,95.0,0.11,0.31,-1.23,-5.33,2.65,2.35,76.17,88.18,24.92,263.29120993614197,980.1386594772339,227.85253822803497,-0.11638292503194397,-1.2250380496608193,-37.162427244124814
95,16648.65970000392,2248.0,3546.0,95.0,0.01,0.13,-0.96,-15.42,-2.82,4.53,76.17,88.18,24.92,290.96779227256775,981.2914133071899,228.17187011241913,-0.021584830279210824,-1.0221915805576156,-37.30840335760486
96,16751.822700025514,2229.0,3562.0,87.0,-0.0,0.22,-1.21,-11.96,-0.52,-1.22,71.48,85.83,26.05,317.29423999786377,981.1819791793823,228.28516364097595,-0.1275771967398189,-0.7860919872463348,-37.170936383421534
97,16854.989300016314,2251.0,3606.0,88.0,-0.05,-0.15,-0.89,-13.94,6.99,9.38,73.83,88.18,30.59,345.01802921295166,982.3576807975769,228.23387384414673,0.12854059392268496,-0.9215689876376002,-36.95626360741129
98,16958.699100010563,2247.0,3584.0,87.0,0.04,0.1,-1.17,-10.12,-0.99,4.38,67.97,87.01,31.72,371.61681056022644,983.9017987251282,228.3656746149063,0.1376082556084206,-0.9268950791859619,-37.37509020246128
99,17062.410400016233,2258.0,3576.0,82.0,0.01,0.04,-1.32,-11.83,-3.0,2.03,67.97,87.01,31.72,397.26051688194275,985.3191375732422,228.186696767807,-0.0375705511140081,-1.1882457249032166,-37.528081430562224
100,17659.443300013663,2435.0,3589.0,82.0,0.06,-0.18,-1.01,1.12,1.9,3.36,66.8,89.36,53.24,554.5729994773865,989.8579120635986,228.8123071193695,-0.11333514657524886,-1.253546526199856,-37.324119477797154
101,17762.899800000014,2468.0,3572.0,77.0,0.07,-0.11,-0.75,6.22,-2.42,-0.13,65.62,94.06,56.64,583.3318829536438,990.8135533332825,228.75383496284485,-0.025118735433365017,-1.2297913625975556,-37.95556747315144
102,17866.70920002507,2498.0,3550.0,79.0,0.05,-0.06,-0.69,8.1,-1.34,-3.79,63.28,102.29,60.04,609.8319888114929,992.5642609596252,228.6149114370346,-0.23677535081926848,-1.2082206562192679,-38.098106745961694
103,17971.013500005938,2523.0,3531.0,78.0,-0.03,0.03,-0.71,5.14,-3.11,-3.12,62.11,110.52,62.3,635.7304453849792,993.9568638801575,228.1443178653717,-0.33616367553802423,-1.530862797392098,-38.0920796076952
104,18075.191300013103,2539.0,3510.0,79.0,0.04,0.1,-0.78,8.0,0.84,0.36,62.11,110.52,62.3,663.585364818573,993.8894510269165,228.5468727350235,-0.06279440477613618,-1.8680272960528808,-37.63749535609926
105,18180.613500007894,2583.0,3499.0,78.0,-0.06,0.07,-0.92,5.45,-0.66,-1.35,62.11,121.11,60.04,689.8051500320435,994.1287040710449,228.8440763950348,0.10039547230591704,-1.4843323494135332,-37.77252465290037
106,18284.600000013597,2594.0,3483.0,78.0,-0.09,0.12,-1.12,5.82,-0.96,0.17,62.11,129.34,50.98,718.6904549598694,995.2450394630432,228.81829738616943,-0.281206758814684,-1.237152546766759,-38.20487543329718
107,18387.77120001032,2634.0,3499.0,76.0,0.12,0.1,-1.12,-2.27,-3.25,0.65,59.77,135.21,47.58,746.7426657676697,994.4433569908142,228.8990169763565,0.03475221536320246,-1.4209070909363284,-37.82430665872292
108,18491.999300022144,2644.0,3500.0,81.0,-0.05,0.03,-1.38,-9.68,-2.95,6.41,63.28,135.21,40.78,773.180365562439,994.9349761009216,228.79183292388916,0.23743656945045027,-1.2635682107835182,-37.87439070696618
109,18595.637100021122,2674.0,3499.0,74.0,-0.08,-0.0,-1.58,-7.86,-0.89,5.76,63.28,135.21,40.78,799.8244762420654,996.4418411254883,228.93571853637695,0.1325144691843137,-1.3384210464124455,-38.129231573878606
110,19706.167900003493,2976.0,3595.0,77.0,-0.05,-0.05,-1.47,-9.96,-1.75,0.07,69.14,126.98,6.8,1094.141960144043,1000.9188652038574,228.18699479103088,-0.06665757987507016,-1.0564251891625398,-38.92038432764647
111,19809.658900019713,3013.0,3620.0,77.0,-0.0,-0.08,-1.48,-13.43,-1.21,2.06,66.8,124.63,5.66,1120.0666427612305,1000.9220838546753,228.30235958099365,-0.010263275215940702,-1.0311378849327377,-38.85855897055452
112,19913.60010000062,3029.0,3602.0,72.0,0.03,0.02,-1.27,8.97,-8.49,-2.66,66.8,125.81,1.13,1148.0590105056763,1001.766562461853,228.44648361206055,-0.05116366288080342,-1.1086718318441193,-38.829553919869255
113,20016.765200009104,3015.0,3552.0,74.0,-0.03,0.01,-1.39,-13.17,-0.32,45.47,69.14,124.63,2.27,1174.4928359985352,1000.8668899536133,228.56253385543823,-0.021891915383900725,-0.7930820273610266,-38.51112836002188
114,20121.094800007995,3022.0,3530.0,70.0,-0.07,-0.05,-0.98,-0.68,2.19,25.57,69.14,124.63,2.27,1188.0064010620117,1001.6995668411255,229.30747270584106,-1.1546872276153446,-0.3474391194057081,-43.38943960667746
115,20224.44700001506,3080.0,3573.0,62.0,0.01,0.03,-0.98,0.53,0.38,-0.56,69.14,123.46,-2.27,1189.2437934875488,1001.6012191772461,229.341059923172,-0.8778125372687989,-0.28715652351916265,-45.153292360467866
116,20329.12340000621,3088.0,3553.0,62.0,0.0,0.01,-1.0,0.14,0.09,0.16,70.31,124.63,0.0,1188.571572303772,1001.5581846237183,229.34095561504364,-0.9065118360817402,-0.31926460632827536,-44.83781488681217
117,20433.03850002121,3099.0,3531.0,64.0,0.0,0.0,-1.0,-0.18,0.11,0.42,69.14,124.63,0.0,1188.5899305343628,1001.5549659729004,229.31832075119019,-0.92166239793766,-0.34288342778444164,-44.86017475340043
