Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
34,3774.126000003889,842.0,1674.0,67.0,0.01,0.0,-1.0,-0.3,-0.01,-0.03,57.42,49.38,-10.2,-1231.5218448638916,-329.23513650894165,227.2200882434845,-0.4044259757968546,-1.8094061040945622,54.93000472016913
35,3878.362899995409,786.0,1637.0,55.0,0.01,0.0,-0.99,-0.35,0.4,0.13,56.25,49.38,-13.59,-1234.7302436828613,-299.37833547592163,227.10482776165009,-0.6607002913043657,-2.246191407728558,54.920133487181275
36,3983.5500000044703,803.0,1656.0,62.0,0.01,0.01,-1.0,-0.14,0.28,0.02,56.25,50.56,-12.46,-1236.56165599823,-273.25937151908875,227.38152742385864,-0.7723576455991213,-1.8813301865152474,54.92895467045488
37,4087.507699994603,804.0,1640.0,60.0,0.01,0.0,-1.0,-0.22,0.08,-0.11,56.25,49.38,-12.46,-1236.181139945984,-264.04425501823425,227.4472415447235,-0.3288508295186334,-1.6418909813151779,54.7567689840515
38,4191.585199994734,813.0,1675.0,64.0,0.01,0.0,-1.0,-0.07,0.27,-0.03,56.25,49.38,-10.2,-1236.2757921218872,-264.28452134132385,227.4002730846405,-0.3359823542288543,-1.7275330571555125,54.60930276299387
39,4295.650399988517,780.0,1635.0,58.0,0.01,-0.0,-1.0,-0.2,0.17,0.2,57.42,49.38,-11.33,-1237.0617389678955,-265.36521315574646,227.37520933151245,-0.45993162516280944,-2.023040062729678,50.83792859138592
40,4399.755999998888,790.0,1687.0,56.0,0.01,0.01,-0.99,-0.1,0.08,0.04,56.25,51.73,-12.46,-1237.7924919128418,-265.8335566520691,227.42903232574463,-0.5953865980503659,-2.087851964871106,43.81936896896667
41,4503.920299990568,814.0,1638.0,62.0,0.01,0.01,-1.0,-0.22,0.18,-0.09,57.42,51.73,-13.59,-1235.7521057128906,-258.14884901046753,227.45203971862793,-0.15319579418692583,-1.903529605952798,44.69505743122861
42,4608.915999997407,791.0,1604.0,58.0,0.01,0.01,-1.0,-0.3,0.24,0.16,56.25,49.38,-12.46,-1234.8864078521729,-240.43579399585724,227.75641083717346,-0.5697715019316905,-1.8848319119309436,44.77568995269714
43,4713.3971999865025,798.0,1627.0,60.0,0.0,0.0,-1.0,-0.22,0.27,0.17,57.42,49.38,-12.46,-1230.8449745178223,-216.98811650276184,227.70094871520996,-0.19669585539648882,-1.5149245989223303,45.0311283403789
44,4817.140400002245,789.0,1615.0,57.0,0.01,0.0,-1.0,-0.25,-0.05,0.26,57.42,51.73,-10.2,-1229.593276977539,-192.16984510421753,227.84917056560516,-0.6070573487136836,-1.723706872482647,45.14346531290935
45,4921.190599998226,822.0,1674.0,61.0,0.01,0.0,-1.0,-0.27,0.29,-0.05,57.42,50.56,-13.59,-1227.1678447723389,-164.33775424957275,227.62705385684967,-0.6199125185879415,-1.8367030905964177,45.2178184636158
46,5025.8419000019785,805.0,1627.0,60.0,0.0,0.0,-1.0,-0.09,0.35,0.14,57.42,50.56,-12.46,-1223.8026857376099,-137.8992795944214,227.35662758350372,-0.25928473151581316,-1.7419643033606045,45.07910811224747
47,5130.027200008044,817.0,1633.0,59.0,0.01,0.01,-1.0,-0.23,0.27,-0.16,56.25,49.38,-12.46,-1223.4923839569092,-116.24296009540558,227.39247977733612,-0.5355619674371422,-2.183839617135173,44.87817358944214
48,5234.132599987788,804.0,1637.0,63.0,0.01,0.0,-1.0,-0.33,0.24,0.03,56.25,51.73,-10.2,-1223.3294248580933,-109.80582237243652,227.2978276014328,-0.7807135968770209,-2.246170449669745,45.817846512441754
49,5338.141799991718,831.0,1695.0,56.0,0.0,0.0,-1.0,-0.09,0.49,0.06,57.42,50.56,-13.59,-1222.3080396652222,-108.9887022972107,227.3375689983368,-0.4957990599954368,-1.9549368971244836,47.65201532687471
50,5442.880499991588,818.0,1647.0,55.0,0.01,0.0,-1.0,-0.34,0.24,-0.0,55.08,49.38,-10.2,-1222.653865814209,-106.98183625936508,227.19569504261017,-0.4124914001959667,-2.200535303795055,47.59519637582487
51,5547.378899995238,825.0,1684.0,59.0,0.0,0.0,-1.0,-0.08,0.27,0.06,55.08,51.73,-13.59,-1220.6908464431763,-90.58206528425217,227.32697427272797,-0.30596591265395706,-1.8155493388346402,47.80214716322221
52,5651.742799993372,786.0,1636.0,55.0,0.0,0.0,-0.99,-0.13,0.49,-0.06,58.59,50.56,-10.2,-1219.15864944458,-70.0022429227829,227.2353619337082,-0.238056740874638,-1.635507823307323,48.448682660139575
53,5756.223800010048,785.0,1598.0,57.0,0.0,0.01,-1.0,-0.1,0.39,0.14,57.42,50.56,-11.33,-1218.5015678405762,-44.39413174986839,227.41727530956268,-0.3671692939456672,-1.7304073210603945,48.61721799413902
54,5860.924899985548,775.0,1625.0,61.0,0.01,0.01,-1.0,-0.05,0.07,-0.03,57.42,52.91,-11.33,-1217.9906368255615,-19.15140077471733,227.69202291965485,-0.35221952928816175,-1.666166879732786,48.59996845785331
55,5965.650800004369,804.0,1647.0,53.0,0.01,0.01,-1.0,-0.1,0.16,0.15,56.25,50.56,-10.2,-1216.794729232788,9.278626181185246,227.8013974428177,-0.593241824648409,-1.8000269959340385,48.62815642423064
56,6070.282700005919,779.0,1580.0,60.0,0.01,0.01,-1.0,-0.3,0.22,-0.03,64.45,43.5,-11.33,-1215.0213718414307,38.00031170248985,227.58804261684418,-0.21266749284555064,-1.5201784358212442,48.69576644602276
57,6173.734499985585,794.0,1594.0,60.0,0.17,-0.04,-0.97,4.63,-7.57,-5.46,56.25,63.49,-14.73,-1214.5907878875732,65.2008205652237,227.5071144104004,-0.22687967065999878,-1.5720783859444807,48.67377243689166
58,6277.759699994931,769.0,1652.0,64.0,0.01,-0.01,-1.0,-0.44,0.54,0.01,59.77,50.56,-14.73,-1214.8816585540771,94.80423480272293,227.1985560655594,-0.5310577592097725,-1.892187908769753,48.062993958470315
59,6380.0966999842785,750.0,1645.0,53.0,0.01,0.0,-1.0,-0.1,0.32,0.09,60.94,49.38,-13.59,-1214.5583629608154,121.95699661970139,227.0028591156006,-0.9408214721659284,-2.100992034446269,48.057681505848535
60,6481.840399996145,753.0,1588.0,56.0,0.01,0.0,-1.0,-0.32,0.33,-0.07,62.11,49.38,-14.73,-1211.0979557037354,148.95299077033997,227.14759409427643,-0.20055507520771645,-1.5771238873374538,48.283043548591344
61,6586.813900008565,798.0,1620.0,62.0,0.01,0.0,-1.0,-0.13,0.41,0.04,60.94,49.38,-12.46,-1209.9536657333374,176.14351212978363,227.69396007061005,-0.048611453121357576,-1.3909350771018862,48.506957556226936
62,6690.628200012725,801.0,1626.0,64.0,0.01,0.0,-1.0,-0.1,0.01,0.15,62.11,49.38,-14.73,-1209.869384765625,205.13002574443817,227.4140864610672,-0.5471033583726856,-1.8324447649600843,48.1943774656182
63,6794.574600004125,761.0,1665.0,56.0,0.01,0.0,-1.0,-0.07,0.31,0.16,62.11,48.21,-15.86,-1208.220362663269,234.94860529899597,227.60632634162903,-0.5842331344713206,-1.5349749462569415,48.17770609338628
64,6900.536300003296,746.0,1537.0,60.0,0.01,0.0,-1.0,-0.29,-0.04,0.1,63.28,50.56,-14.73,-1207.5608968734741,258.98924469947815,227.43511199951172,-0.6043266174480457,-1.7161772790550471,48.23740360732564
65,7005.370800005039,769.0,1616.0,63.0,0.01,0.0,-1.0,-0.11,0.17,0.16,63.28,50.56,-13.59,-1206.8408727645874,267.56203174591064,227.4642139673233,-0.515425415167694,-1.6452209025847435,52.41977875137672
66,7109.253800008446,779.0,1586.0,60.0,0.01,0.0,-1.0,-0.2,0.2,-0.01,62.11,49.38,-14.73,-1205.7660818099976,273.09495210647583,227.25790739059448,-0.20052316294517858,-1.2471341870867922,57.099739508662026
67,7212.7283999871,803.0,1674.0,62.0,0.01,0.0,-1.0,-0.14,0.04,0.26,62.11,49.38,-12.46,-1206.0515880584717,276.5502333641052,227.3234724998474,-0.08858298967619717,-1.2585290601083796,57.311430860667976
68,7316.315500007477,767.0,1611.0,56.0,0.01,0.0,-1.0,-0.05,0.11,0.06,60.94,48.21,-14.73,-1208.3895206451416,289.35155272483826,227.310448884964,-0.14584973237742313,-1.136930085367437,57.264777798097775
69,7420.80980000901,755.0,1617.0,54.0,0.01,0.0,-1.0,-0.14,0.17,0.07,63.28,49.38,-14.73,-1211.9057178497314,310.46295166015625,227.2581160068512,-0.5888024736107299,-1.7424817673187143,57.37948513033601
70,7524.426299991319,759.0,1853.0,61.0,0.03,0.04,-1.21,-1.33,-0.27,4.67,60.94,48.21,-11.33,-1214.6012783050537,333.4924876689911,226.86424851417542,-0.32272058954677185,-1.3985773745237924,57.45942590698705
71,7628.517200006172,703.0,2047.0,72.0,-0.12,0.01,-0.93,-1.27,1.23,6.17,53.91,37.63,-9.06,-1217.6746129989624,360.6938123703003,227.1481454372406,-0.2361803560475208,-1.3777916513204698,57.811784765562884
72,7732.299499999499,742.0,2262.0,77.0,0.1,-0.03,-1.16,-2.91,-3.76,1.16,56.25,45.86,2.27,-1222.5327491760254,386.0432207584381,227.22966969013214,-0.8140978258376141,-1.9723305225154084,57.98262135120722
73,7836.678699997719,725.0,2771.0,77.0,0.07,0.01,-0.92,-2.68,-3.05,0.31,73.83,55.26,-12.46,-1223.4077453613281,406.97553753852844,227.1978259086609,-0.3822060945769337,-1.3760173025711548,57.836335174490294
74,7941.041599988239,700.0,2870.0,75.0,-0.01,-0.02,-1.03,-8.62,-1.07,57.43,80.86,50.56,-9.06,-1224.5755195617676,412.7374291419983,227.33356058597565,-0.4659451826488736,-1.490718130095627,54.70748728565316
75,8044.672799995169,688.0,2875.0,71.0,0.3,-0.02,-0.95,-0.51,-4.59,-1.9,77.34,55.26,-12.46,-1225.4568338394165,414.7155284881592,227.19988226890564,-0.6493669830576702,-1.6093187271308282,49.39683511244626
76,8149.036399991019,677.0,2886.0,59.0,0.02,0.04,-1.03,2.68,0.08,-3.78,78.52,54.09,-10.2,-1224.7211933135986,420.3764796257019,227.15382277965546,-0.3278262461100588,-1.6727290627482738,49.821757393316396
77,8253.788500005612,688.0,2923.0,63.0,0.02,-0.11,-0.98,12.12,-0.75,-6.4,78.52,54.09,-10.2,-1224.3001461029053,437.88525462150574,227.34585404396057,-0.4495965535352172,-1.6577318657935298,50.3987558441353
78,8357.844399986789,695.0,2958.0,65.0,-0.03,-0.03,-1.01,-11.56,4.54,0.35,80.86,52.91,-7.93,-1224.1668701171875,459.21486616134644,227.3576855659485,-0.29760970108932516,-1.483523648034576,50.877346548043576
79,8461.694199999329,689.0,2968.0,65.0,0.08,-0.02,-0.89,-4.48,5.26,0.18,80.86,55.26,-10.2,-1225.1485586166382,486.2963855266571,227.15821862220764,-0.6378897929675185,-1.6609707454424016,50.793932729665826
80,8567.399699997623,671.0,2964.0,73.0,0.04,-0.12,-0.77,-9.76,7.34,4.39,85.55,55.26,-9.06,-1225.1352071762085,512.2230052947998,226.86441242694855,-0.4840719794290111,-1.7352279484681008,50.73481261768153
81,10325.164500012761,653.0,3285.0,56.0,0.06,-0.17,-0.82,4.66,6.38,2.4,89.06,58.79,-18.12,-1223.1957912445068,971.5754985809326,226.42777860164642,-0.2956088839915749,-2.226786591044345,48.53537911101335
82,10426.919199991971,645.0,3350.0,52.0,0.0,0.01,-0.99,-0.01,-0.72,0.36,87.89,57.61,-19.26,-1223.7162590026855,973.4976887702942,226.40521824359894,-0.49847982633194143,-2.493796381796788,48.33456818766724
83,10542.225999990478,657.0,3390.0,60.0,0.09,0.11,-0.85,4.42,-5.43,-3.82,89.06,56.44,-16.99,-1223.8634824752808,973.5196828842163,226.438507437706,-0.56523101240787,-2.546274723936557,48.20756315408889
84,10646.873099991353,629.0,3380.0,45.0,-0.16,-0.04,-1.02,5.09,5.86,-4.36,89.06,57.61,-18.12,-1222.7667570114136,984.8616123199463,226.787269115448,-0.06798206419378423,-1.4522644923649204,48.908493696255654
85,10750.73520001024,643.0,3408.0,59.0,-0.06,-0.02,-0.97,0.9,-5.61,1.0,89.06,57.61,-18.12,-1221.6269969940186,996.6919422149658,226.4438271522522,-0.2375063002517867,-2.10183918485042,49.05993997572948
86,10857.070700003533,619.0,3487.0,56.0,-0.07,0.04,-0.99,-5.41,-0.19,41.78,86.72,56.44,-14.73,-1221.7817306518555,996.5959191322327,226.5215963125229,-0.1463595898150464,-2.201232065284035,48.43859012596834
87,10961.408900009701,647.0,3478.0,64.0,-0.01,-0.07,-1.05,-1.84,3.51,88.01,85.55,58.79,-15.86,-1222.3811149597168,994.8532581329346,226.54809057712555,-0.2752746717194597,-2.2287947208464765,42.31627879356327
88,11065.447300003143,642.0,3492.0,59.0,-0.07,-0.07,-0.93,-2.65,1.81,-19.86,79.69,61.14,-19.26,-1223.1554985046387,993.4009313583374,226.87511146068573,-0.1373902477099091,-2.0966537909963514,34.33203807687378
89,11167.793900007382,618.0,3464.0,48.0,-0.01,0.07,-1.04,-2.39,-7.69,17.4,82.03,55.26,-15.86,-1223.34623336792,993.0775165557861,226.8323004245758,-0.08144628757274641,-1.900782154914588,35.31340496239969
90,11271.581200009678,608.0,3527.0,60.0,0.03,-0.04,-0.97,-3.13,3.39,82.65,82.03,55.26,-15.86,-1223.9021062850952,993.3347702026367,226.8606275320053,-0.22590924396504178,-2.128642965842829,31.09098521913518
91,11374.86790001276,596.0,3495.0,52.0,-0.1,0.16,-1.0,-0.74,-0.44,18.43,80.86,57.61,-16.99,-1223.6562967300415,993.5603141784668,226.7708033323288,-0.16889840879125617,-2.0638247149909903,27.018018468741005
92,11478.647000010824,593.0,3502.0,50.0,0.04,0.08,-1.01,-5.98,-0.89,90.67,78.52,61.14,-12.46,-1223.6957550048828,992.8470253944397,226.84063017368317,0.07860450824859508,-1.9474733668128652,21.832238359986892
93,11582.282399991527,564.0,3477.0,41.0,-0.01,-0.07,-0.96,-4.18,-0.67,-14.13,72.66,63.49,-18.12,-1224.51651096344,992.396891117096,226.99154913425446,-0.1649134263218771,-1.815319263364792,14.457804744619784
94,13319.929699995555,694.0,3512.0,54.0,0.01,-0.01,-0.99,-1.14,0.81,0.16,65.62,82.3,-20.39,-1231.4021587371826,990.1108145713806,227.19117999076843,-0.08207437433964193,-1.4129732843859926,-39.473703677931816
95,13423.19659999339,691.0,3478.0,50.0,0.06,0.17,-0.83,-6.25,5.48,0.97,65.62,79.95,-18.12,-1217.4296379089355,989.6201491355896,227.10661590099335,-0.018896302071551938,-1.1686563920832067,-39.41316830517073
96,13526.852400013013,680.0,3469.0,54.0,0.02,-0.09,-1.1,10.26,-4.82,2.63,65.62,79.95,-20.39,-1197.8604793548584,990.2948141098022,226.97660326957703,-0.15874832365375616,-1.6084181803856983,-39.42076855209825
97,13630.936500005191,700.0,3486.0,65.0,0.02,-0.19,-1.06,-0.91,2.34,3.25,65.62,79.95,-20.39,-1172.2116470336914,990.9071326255798,226.79327428340912,-0.371026800880275,-1.3808349124278247,-39.7400022123696
98,13736.282099998789,701.0,3463.0,59.0,0.03,-0.09,-0.98,8.78,6.83,-1.69,66.8,82.3,-19.26,-1147.247076034546,991.3058876991272,226.57622396945953,-0.34713276732038717,-1.573489957803764,-39.815042907726564
99,13840.093100006925,745.0,3472.0,67.0,-0.12,0.0,-1.19,2.2,3.59,-1.56,67.97,81.13,-15.86,-1118.6316013336182,990.4913902282715,226.57641768455505,-0.3441931078274982,-1.3011738950234244,-39.64328489034391
100,13945.039999991423,761.0,3468.0,61.0,0.0,-0.03,-1.11,2.5,-4.09,0.48,66.8,79.95,-16.99,-1092.2088623046875,991.1477565765381,226.72995924949646,-0.630797707653801,-1.7707344913324274,-39.548308082039
101,14049.419199989643,776.0,3504.0,70.0,-0.0,0.05,-1.18,0.42,2.77,0.08,67.97,79.95,-14.73,-1062.9802942276,989.762008190155,227.123960852623,-0.14716487139677437,-1.035643004041771,-39.88755904079084
102,14153.332099987892,807.0,3478.0,62.0,-0.01,0.08,-0.93,8.08,-8.09,-0.66,67.97,79.95,-14.73,-1033.8443517684937,989.1465306282043,227.22521424293518,-0.24836306690221202,-1.1954915049526416,-39.87307267462043
103,14256.987700005993,850.0,3482.0,72.0,-0.07,0.17,-0.92,-9.94,-0.66,6.25,70.31,81.13,-12.46,-1006.7455768585205,988.7804985046387,227.07103192806244,-0.21531436302524007,-1.0851780193895735,-39.90971874331755
104,14360.855999984778,889.0,3478.0,74.0,-0.01,-0.09,-0.88,-13.63,7.61,2.71,69.14,77.6,-14.73,-977.0195484161377,988.3713722229004,226.85621678829193,0.02426070169115681,-1.0181395144142522,-40.39404578880498
105,14465.800200006925,920.0,3466.0,71.0,-0.0,-0.17,-0.96,-0.29,2.44,2.0,69.14,78.78,-12.46,-949.7004747390747,989.2399311065674,226.86535120010376,-0.25698992074443333,-1.395538226449912,-40.589801551484726
106,14569.882799987681,927.0,3519.0,74.0,0.01,0.07,-0.77,9.04,-2.19,-5.01,67.97,76.43,-10.2,-920.4084873199463,989.5452260971069,226.3575941324234,-0.5981436209414119,-1.7297990300830135,-40.9706838976038
107,14673.09289998957,966.0,3530.0,74.0,0.03,0.15,-0.84,-7.78,-4.59,0.46,67.97,76.43,-10.2,-890.9705281257629,986.8144989013672,226.7337143421173,0.033473116229735644,-0.9521798295871391,-40.39377408600348
108,14777.021699992474,995.0,3548.0,71.0,-0.09,0.19,-0.96,-8.36,0.62,2.39,72.66,78.78,-7.93,-866.2045001983643,986.4619374275208,227.0616590976715,0.025534212872513423,-1.0442430590611922,-40.712827001658994
109,14880.738200008636,1025.0,3505.0,68.0,-0.02,0.11,-0.99,-4.29,7.46,1.56,70.31,78.78,-9.06,-837.3540043830872,986.4367246627808,226.9483059644699,-0.25514615479988584,-1.261109564871378,-40.716087701698164
110,14984.353800013196,1049.0,3488.0,75.0,-0.01,0.1,-1.3,-9.97,-5.15,2.45,71.48,76.43,-7.93,-809.7106218338013,985.1062893867493,227.32186317443848,-0.3921704511818869,-1.0008694156343714,-40.883580542824795
111,15143.089999997756,1131.0,3465.0,76.0,0.07,-0.31,-0.77,-2.96,8.44,4.73,72.66,77.6,-5.66,-766.842782497406,983.8966131210327,227.02395915985107,-0.12485385789350609,-1.0893796119736756,-41.14942473885936
112,15256.15669999388,1150.0,3426.0,69.0,0.02,0.02,-0.6,5.5,0.88,1.37,75.0,76.43,-5.66,-735.3136539459229,983.8008284568787,226.94282233715057,-0.0811446305460082,-1.2818985204593054,-41.396869448883585
113,15369.093799992697,1177.0,3396.0,66.0,-0.11,-0.02,-0.79,-1.58,-1.13,-0.22,75.0,77.6,-2.27,-703.6743760108948,983.4869503974915,226.52164101600647,-0.6314845952812415,-1.5402625733598834,-42.13779961010628
114,15472.900499997195,1176.0,3367.0,65.0,0.04,0.07,-1.21,-14.36,0.05,1.48,78.52,74.07,-1.13,-677.0271062850952,979.9193143844604,226.54208540916443,0.05482052234315532,-1.1477503373023739,-41.896227077792176
115,15576.586999988649,1224.0,3390.0,83.0,-0.04,-0.04,-1.37,-10.55,-3.59,4.41,77.34,77.6,0.0,-649.8680710792542,979.1116118431091,227.06210613250732,0.008840688792784695,-0.722474354198086,-41.58994686793424
116,15680.156599992188,1262.0,3399.0,79.0,0.03,0.08,-1.15,-1.88,0.08,2.21,77.34,77.6,0.0,-621.2325692176819,978.4741997718811,226.56194865703583,-0.4208236516525309,-1.0642293409992356,-42.030867410020704
117,15784.848100011004,1296.0,3402.0,83.0,0.05,-0.01,-1.09,-4.2,-10.19,-0.27,83.2,76.43,4.53,-593.711256980896,976.6242504119873,226.8788069486618,-0.33110164885272464,-0.754958237834365,-42.288118634191825
