Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
61,9255.096200009575,767.0,2986.0,76.0,-0.08,0.05,-1.04,0.89,-1.82,-2.68,90.23,51.73,-3.4,-1149.5946645736694,533.7039232254028,226.71422362327576,-0.5073221689348141,-1.5562110758366463,49.62379876127998
62,9393.534400005592,748.0,2992.0,60.0,0.01,0.02,-1.0,-0.74,0.65,-0.71,85.55,51.73,-3.4,-1149.9027013778687,539.4954085350037,226.74910724163055,-0.64758959575667,-1.7424257192856283,49.56410100391132
63,9562.335199996596,724.0,2996.0,63.0,0.0,0.01,-1.0,-0.32,0.24,0.32,89.06,51.73,-2.27,-1149.8202085494995,539.3952131271362,226.75751149654388,-0.623529854679562,-1.6756729053101014,49.53373472589923
64,9762.642699992284,728.0,3042.0,60.0,0.01,0.0,-1.0,-0.1,0.27,0.29,86.72,51.73,-5.66,-1149.846911430359,539.3943190574646,226.7749011516571,-0.6485116253493388,-1.655440648145644,49.512965165046936
65,9866.808899998432,717.0,3058.0,55.0,0.01,-0.0,-1.0,-0.31,-0.12,0.11,87.89,51.73,-3.4,-1149.8582363128662,539.3908619880676,226.75329446792603,-0.6293859420363009,-1.7156135465345648,49.51257610198022
66,9970.962899998995,713.0,3066.0,62.0,0.01,-0.0,-1.0,-0.2,0.16,0.17,89.06,51.73,-2.27,-1149.867296218872,539.3862128257751,226.76487267017365,-0.6524658198117044,-1.6756022245745748,49.51127373872309
67,11083.277800003998,734.0,3010.0,69.0,0.0,0.0,-1.0,-0.12,0.3,0.03,90.23,51.73,-3.4,-1149.7178077697754,539.5258069038391,226.54427587985992,-0.5386810344445332,-1.575222572016393,54.784365752018154
68,11185.001500009093,735.0,3031.0,62.0,0.27,0.01,-0.98,-1.8,-13.96,6.09,89.06,50.56,-3.4,-1149.7273445129395,539.5315289497375,226.5443205833435,-0.550560405198369,-1.5690982097535309,54.78720672005125
69,11287.30500000529,731.0,3014.0,68.0,0.15,0.03,-0.95,6.29,1.4,-4.17,91.41,55.26,-3.4,-1150.2183675765991,542.564868927002,226.4883816242218,-0.5447455793586219,-1.7026540685703624,54.802015442903134
70,12581.43530000234,690.0,3180.0,42.0,0.01,-0.01,-0.95,1.31,-0.12,0.24,90.23,58.79,-13.59,-1174.1257905960083,871.0499405860901,226.99826955795288,-0.2095749939293527,-1.404119598092491,53.070103824168264
71,12684.49650000548,682.0,3240.0,56.0,0.0,0.02,-1.0,0.28,0.24,0.59,91.41,58.79,-14.73,-1174.6488809585571,871.2892532348633,226.86365246772766,-0.3677700006270458,-1.7590659569893599,53.01002956159924
72,12789.699399989331,700.0,3293.0,63.0,0.02,0.01,-1.0,-0.28,0.11,0.63,91.41,61.14,-15.86,-1174.8073101043701,871.1715936660767,226.85526311397552,-0.4072513598614154,-1.8123637343002539,53.01807241955563
73,12893.521899997722,701.0,3287.0,51.0,0.01,0.01,-1.0,-0.19,0.27,0.18,92.58,58.79,-18.12,-1174.69322681427,871.1786866188049,226.8637716770172,-0.3597158062053672,-1.733442845915807,53.01566572265068
74,12997.690199990757,713.0,3329.0,60.0,0.01,0.0,-1.0,-0.03,-0.14,0.13,91.41,59.96,-15.86,-1174.6530532836914,871.2018728256226,226.8608659505844,-0.3374713936511674,-1.747227943674964,53.0161495771092
75,13102.271799987648,706.0,3308.0,48.0,0.01,0.0,-1.0,-0.02,0.14,-0.05,91.41,59.96,-15.86,-1174.6768951416016,871.1753487586975,226.8918752670288,-0.354662781914602,-1.7490022954517206,53.01357441829972
76,13206.648599996697,707.0,3332.0,58.0,0.01,0.01,-0.99,-0.25,0.04,-0.2,90.23,61.14,-14.73,-1174.669861793518,871.2212443351746,226.8894463777542,-0.33068082866428194,-1.7536199865099982,52.98741262974017
77,13310.41710000136,680.0,3336.0,47.0,0.01,0.01,-0.99,-0.24,0.11,0.17,91.41,61.14,-16.99,-1174.6556758880615,871.1916208267212,226.85374319553375,-0.3715599598296233,-1.800866137704895,53.01259923207487
78,13414.305899990723,679.0,3319.0,56.0,0.01,0.0,-1.0,-0.3,-0.01,-0.15,91.41,62.32,-15.86,-1174.6668815612793,871.1791634559631,226.87532007694244,-0.3469791943362623,-1.7464482563957795,53.01048947436812
