Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,220.22800000013376,3275.0,2770.0,-0.04,0.02,0.98,0.92,0.12,-1.59,56.97,25.9,-42.19,1414.8194789886475,39.59987312555313,254.4921636581421,-2.652214455918169,1.7063550543683383,130.13103635121263
3,323.3194000004005,3316.0,2832.0,-0.04,0.02,0.98,0.85,0.24,-1.65,57.14,25.72,-41.67,1414.8290157318115,39.612337946891785,254.4994056224823,-2.6467766529324974,1.713445113697413,130.12762189829883
4,426.9064000000071,3223.0,2714.0,-0.04,0.02,0.98,0.92,0.12,-1.59,55.37,25.72,-41.67,1414.8271083831787,39.60133716464043,254.49791550636292,-2.653871767208194,1.7319393165023471,130.13536549802194
5,530.6758000006084,3257.0,2742.0,-0.04,0.02,0.98,0.92,0.12,-1.59,57.14,26.8,-41.33,1414.8060083389282,39.63376209139824,254.5102834701538,-2.6501729943012022,1.730637955047082,130.12355908036542
6,634.386200001245,3305.0,2805.0,-0.04,0.02,0.98,0.92,0.24,-1.59,57.32,24.47,-40.47,1414.8423671722412,39.58781436085701,254.48673963546753,-2.646737577378706,1.7228762254187833,130.1255067287248
7,738.6138000001665,3262.0,2730.0,-0.04,0.02,0.98,0.92,0.12,-1.46,56.43,26.44,-42.36,1414.8316383361816,39.60268199443817,254.5034885406494,-2.654274971900761,1.7146005560883937,130.1231667019601
8,842.3211999997875,3267.0,2690.0,0.03,0.02,0.94,0.61,-3.6,25.27,43.48,31.26,-41.15,1414.8091077804565,39.6445095539093,254.50211763381958,-2.641158475567656,1.7115120226798781,130.1269289671558
9,945.8958000013808,3244.0,2733.0,-0.35,-0.0,1.03,1.83,7.39,2.14,45.61,31.62,-40.47,1414.824366569519,39.616908878088,254.484623670578,-2.6487832870315375,1.7300955087581502,130.12862786600255
10,1048.969200001011,3246.0,2916.0,-0.1,0.06,1.02,2.26,-6.29,4.64,45.96,31.26,-25.66,1415.6451225280762,41.13111272454262,254.5490860939026,-2.7680879420726487,1.460364721277309,127.8357158915122
11,1151.6568000006373,3282.0,3085.0,-0.04,0.02,0.98,0.92,0.06,-1.59,46.67,36.26,-19.46,1422.3824739456177,48.270080238580704,254.29770350456238,-2.7496240100523934,1.418631748786474,117.44398370375772
12,1255.8043000008183,3315.0,3135.0,-0.04,0.02,0.98,1.04,0.18,-1.59,46.85,35.37,-18.6,1430.9418201446533,55.331580340862274,254.39533591270447,-2.89090020033839,1.2046067861779224,104.70159556422756
13,1359.8008000008122,3275.0,3140.0,-0.04,0.02,0.98,0.92,0.12,-1.53,47.21,35.01,-18.25,1431.9926500320435,56.2305822968483,254.39608097076416,-2.81915868733577,1.2274007393062911,103.29165899821093
14,1463.591700001416,3297.0,3112.0,-0.04,0.02,0.98,0.92,0.18,-1.53,46.67,36.26,-17.39,1432.150959968567,56.18453398346901,254.42081689834595,-2.7982354697762455,1.1383426467989766,103.22471200557014
15,1566.7613000005076,3288.0,3096.0,0.05,0.03,0.93,8.24,-5.68,-5.43,46.14,32.15,-21.7,1437.791347503662,59.95623394846916,254.41500544548035,-2.876221509560161,1.021218852591175,95.10254576387527
16,1670.4177000010532,3273.0,2794.0,-0.04,0.0,1.13,-5.25,-9.77,26.0,45.25,33.76,-49.08,1446.0172653198242,62.700070440769196,254.20057773590088,-2.7040277350844737,0.963309508968666,85.89705697525523
17,1774.015099999815,3308.0,2655.0,-0.56,0.02,0.83,-0.49,20.14,-0.61,89.44,39.66,-52.69,1445.8128213882446,62.84187734127045,254.20039892196655,-2.8022404255202775,0.8909078797693647,85.62998381316275
18,1877.3118000008253,3257.0,2714.0,-0.04,0.02,0.98,1.04,0.06,-1.65,96.01,49.13,-55.96,1438.8314485549927,69.92790102958679,254.21926379203796,-2.981585187304177,0.7374029036209926,85.70823406377563
19,1981.4801000011357,3333.0,2672.0,-0.04,-0.01,1.02,1.28,0.55,-95.03,83.41,38.23,-54.41,1427.465558052063,85.70288866758347,254.1748583316803,-2.7765667674620613,0.6834020475622322,85.9430044601836
20,2086.064000000988,3378.0,2629.0,-0.05,0.03,0.97,-0.67,0.98,-2.32,82.7,36.8,-54.41,1410.3015661239624,107.5906753540039,254.20871376991272,-2.73413140128811,0.9296503040769676,86.26230338643319
21,2542.599500000506,3407.0,2594.0,-0.01,-0.0,1.07,3.23,7.45,1.22,74.36,28.05,-39.09,1322.8647708892822,214.6066427230835,253.1585991382599,-2.3882883387617158,1.2035037453414905,87.91271849254903
22,2775.791800000661,3357.0,2692.0,0.05,0.05,1.16,1.46,1.53,6.41,74.71,26.62,-35.64,1274.0637063980103,269.4416344165802,253.14968824386597,-2.788489023482207,1.004149925294386,88.68497170024902
23,2879.668900000979,3339.0,2729.0,-0.13,-0.05,0.96,-8.0,-2.5,5.25,73.83,25.01,-33.41,1254.0072202682495,293.5149669647217,252.86105275154114,-2.4792224954631394,1.036563936422169,89.23419667409671
24,2983.819700000822,3322.0,2760.0,-0.26,-0.04,0.77,-4.88,2.75,0.43,73.83,25.72,-31.68,1233.7470054626465,318.040668964386,252.75692343711853,-2.2939983954991083,1.412089276967198,89.90679700507532
25,4042.8599000006216,3129.0,2972.0,0.04,-0.0,1.09,11.96,-10.8,2.01,66.37,20.01,-5.17,994.8976039886475,559.5266222953796,251.43054127693176,-2.690946097890253,0.8274836750061126,93.64556249169904
26,4146.881900000153,3107.0,3027.0,-0.17,-0.04,0.88,-7.75,-1.65,4.27,63.89,21.44,-3.44,971.6542363166809,581.0205936431885,251.43438577651978,-2.734111760172348,0.7904769817061755,94.09613470348211
27,4250.962300000538,3086.0,3032.0,0.06,0.06,1.02,-0.37,-3.97,2.08,61.05,24.29,-3.1,947.3397731781006,605.1841378211975,251.35928392410278,-2.4014984072776273,0.9301784852856128,94.7583366418108
28,4355.354799999986,3055.0,3074.0,-0.05,0.01,0.85,3.54,-9.03,1.34,58.03,25.19,-0.52,924.3137240409851,627.2011399269104,251.39248371124268,-2.3907154090899545,1.287326787868683,95.21071042603924
29,4521.671100001186,3035.0,3154.0,-0.08,-0.04,1.05,10.31,-5.19,2.26,53.24,29.65,-0.34,885.8639001846313,661.8419885635376,250.99164247512817,-2.2646028031269885,1.192109352052681,95.82860473164607
30,4624.975800001266,3022.0,3185.0,-0.24,-0.02,0.87,1.83,6.1,0.0,52.53,32.51,-1.38,862.1047735214233,682.1263432502747,251.11916661262512,-2.2392934774998112,1.1467575361845481,96.19740905682656
31,4727.592000001096,2993.0,3160.0,0.1,0.1,1.14,7.45,-3.42,6.23,53.42,33.76,-2.24,836.0046148300171,702.7531266212463,250.95608830451965,-2.4644736422386937,0.47323276647948714,96.47402636331105
32,5138.719800001127,2842.0,3200.0,0.11,0.0,0.97,2.2,-7.45,1.77,56.79,31.8,-2.76,748.3238577842712,776.7135500907898,250.87398290634155,-2.376956543144582,1.15231710524102,98.54776020197647
33,5342.813799999931,2810.0,3252.0,-0.15,0.04,0.9,1.59,5.92,-37.96,58.92,30.73,0.0,744.4942593574524,779.8986434936523,250.94884634017944,-2.492788996376304,1.0863421970332183,98.23640046357394
34,5540.782000000036,2770.0,3237.0,-0.04,0.05,0.99,0.98,0.79,-0.31,53.77,35.19,-4.99,749.8812079429626,782.4704647064209,250.93111395835876,-2.4850552778552593,0.9527120904888412,91.38935738197837
35,5644.450700001471,2782.0,3292.0,-0.04,0.01,0.99,1.46,0.49,-0.49,53.24,36.44,-4.13,750.1023411750793,782.3891043663025,250.91439485549927,-2.434894036709265,0.9452301699511868,91.43311142564565
36,5748.174500000459,2774.0,3315.0,-0.27,-0.04,1.09,-0.06,-11.35,-1.89,55.37,34.3,-3.44,747.174084186554,785.7930660247803,250.92002749443054,-2.206811692598203,0.8363908141867435,91.31172130085682
37,5851.880100000926,2765.0,3290.0,-0.17,-0.08,1.0,2.14,-0.06,-0.37,52.35,33.05,-2.93,732.5028777122498,800.5013465881348,250.70935487747192,-2.5190300985704006,0.880517759508543,91.40190608898583
38,5955.54280000033,2733.0,3256.0,-0.09,0.0,0.88,8.48,-5.07,2.5,54.48,33.76,0.52,714.6185040473938,818.0853128433228,250.76055526733398,-2.60365522707873,0.754567295048183,91.65519801882404
39,6060.143300001073,2723.0,3244.0,-0.11,-0.03,0.86,9.58,-11.72,1.16,57.5,31.8,1.03,692.4540400505066,838.2959365844727,250.78222155570984,-2.8556149501329693,0.36731138524715823,91.79419853212515
40,6164.666300001045,2710.0,3226.0,0.01,0.08,1.06,-3.3,-0.12,4.46,58.92,36.8,3.1,672.0020771026611,859.8001599311829,250.79160928726196,-2.885804663713816,0.5002095281474952,92.33899776928357
41,7543.06010000073,2419.0,3555.0,-0.07,0.07,0.89,8.97,-4.82,3.11,75.42,57.7,-4.65,351.09612345695496,1145.8381414413452,250.76520442962646,-2.923308597343114,0.31369244506264465,98.3758871436349
42,7646.3414000008925,2402.0,3603.0,-0.1,-0.02,1.1,-2.62,8.06,3.3,72.41,60.38,-5.85,327.4894058704376,1165.880560874939,250.45889616012573,-2.6130560864631565,0.5778454642203236,98.82061854891312
43,7797.976200001358,2362.0,3654.0,-0.14,0.02,1.02,-4.94,17.52,2.87,71.34,63.6,-8.61,290.4226779937744,1195.8651542663574,250.59100985527039,-2.645416586220378,0.8947986569227472,99.79504629342918
44,7997.098200001346,2328.0,3712.0,-0.27,-0.1,1.01,0.92,11.23,2.01,67.61,65.2,-15.33,241.14876985549927,1234.1922521591187,250.40075182914734,-2.4565534086317204,1.0062694350842787,100.33634641182825
45,8100.817100001223,2304.0,3734.0,0.23,0.18,1.24,5.25,-0.92,4.27,64.78,66.27,-16.01,212.59860694408417,1253.0597448349,250.4723072052002,-2.9308246782794836,0.7062816319565274,100.49873075823317
