Sample,Time (ms),ESP32_X,ESP32_Y,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
2,208.20420002564788,2752.0,4248.0,-0.04,0.02,0.98,0.85,0.18,-1.53,66.2,59.84,-42.53,-728.3951640129089,-1684.6140623092651,252.97531485557556,1.0956907265875646,0.21359499311915525,43.307209112512055
3,311.8106001056731,2730.0,4222.0,-0.04,0.02,0.98,0.85,0.18,-1.46,67.79,60.38,-43.05,-728.3822298049927,-1684.616208076477,253.00022959709167,1.1041799435195967,0.2231706809702821,43.30567350395925
4,414.55839993432164,2765.0,4205.0,-0.04,0.02,0.98,0.85,0.24,-1.4,67.08,61.81,-43.05,-728.4036874771118,-1684.6184730529785,252.97608971595764,1.1019228393738802,0.23516812146686386,43.30498045556604
5,517.9276000708342,2760.0,4223.0,-0.04,0.02,0.98,0.79,0.18,-1.46,68.68,60.2,-43.57,-728.3873558044434,-1684.6126317977905,252.99137830734253,1.1007121856108557,0.22811313825339782,43.30715386708073
6,621.5234000701457,2739.0,4278.0,-0.04,0.01,0.98,0.92,0.12,-1.46,67.08,61.09,-42.7,-728.369951248169,-1684.6188306808472,253.0057430267334,1.0926222780529664,0.22778177912896042,43.3176299801579
7,725.8297000080347,2749.0,4259.0,-0.04,0.02,0.98,0.85,0.31,-1.46,68.15,58.95,-42.7,-728.3896803855896,-1684.6164464950562,252.9754340648651,1.0980871768833877,0.23327084939822043,43.31068530645227
8,829.9445998854935,2759.0,4257.0,-0.04,0.01,0.98,0.79,0.12,-1.46,68.15,60.38,-42.02,-728.4795641899109,-1685.0894689559937,253.2585859298706,1.3925829887727796,-0.10794053088110583,43.2438444884922
9,933.7224999908358,2750.0,4189.0,-0.04,0.01,0.99,0.79,0.12,-1.46,69.92,60.74,-42.7,-727.6554703712463,-1667.2559976577759,253.20938229560852,1.2923552101653821,-0.05402049954247138,43.56550901610629
10,1036.9118000380695,2750.0,4209.0,-0.04,0.02,0.98,0.85,0.12,-1.46,68.68,60.92,-42.53,-726.1385917663574,-1642.9940462112427,252.97674536705017,1.110768914453948,0.10676181446089172,43.392807576002575
11,1140.1587000582367,2757.0,4226.0,-0.04,0.01,0.98,0.85,0.12,-1.46,68.15,61.09,-43.05,-723.2350707054138,-1612.8653287887573,253.00538539886475,1.3761729446693642,0.4440669773288399,43.418949022859
12,1241.9437000062317,2764.0,4224.0,-0.04,0.01,0.98,0.85,0.18,-1.46,69.03,61.27,-42.88,-721.5957641601562,-1582.8166007995605,252.639502286911,1.2998894732288178,0.2820113959284605,43.16523367034461
13,1344.1906000953168,2753.0,4217.0,-0.04,0.02,0.98,0.79,0.12,-1.46,67.97,60.92,-42.53,-719.5338606834412,-1552.142858505249,252.37032771110535,1.3679509858172436,0.19123202283409335,42.84196511010447
14,1447.926300112158,2775.0,4212.0,-0.04,0.02,0.98,0.85,0.12,-1.46,67.44,60.38,-42.36,-718.4311747550964,-1518.7621116638184,252.2689700126648,1.2155300392254125,-0.012760424534876738,42.38617335057906
15,1551.9485000986606,774.0,4207.0,-0.04,0.02,0.98,0.85,0.12,-1.46,68.5,61.81,-43.05,-714.4449949264526,-1486.971139907837,251.85289978981018,1.3901108173337793,0.14511310554739795,42.34513491877506
16,1655.4491000715643,2730.0,4231.0,-0.04,0.01,0.98,0.85,0.12,-1.46,66.55,60.2,-42.53,-711.1031413078308,-1452.402114868164,252.0853579044342,1.5504223406189876,0.285582713306501,42.210723276213784
