pos_x,pos_y,accel_x,accel_y
975.6169274166778,4444.681310947437,-0.19619983205392733,0.1961995706134238
976.2974835207325,4447.789066003165,-0.19619982882400555,0.19619955731501146
975.9802906608065,4464.434226458875,-0.19619982600088448,0.19619954460909256
979.8474566218988,4452.2557615917385,-0.19619982363402536,0.1961995326031988
991.1691180457303,4425.877878243988,-0.1961998217756012,0.19619952141196337
975.9104806766829,4432.054899800148,-0.1961998204805335,0.1961995111573072
983.8611537143948,4402.970938250584,-0.19619981980652068,0.1961995019686127
986.9222775144115,4397.1028241473,-0.19619981981405793,0.19619949398288294
984.1884281662137,4383.783762600271,-0.19619982056644716,0.1961994873448838
985.7809251884871,4382.027650014126,-0.1961998221297965,0.1961994822072675
990.3225454186884,4380.7643121709725,-0.19619982457300797,0.19619947873067506
988.7907697927228,4377.0755918355035,-0.19619982796775248,0.19619947708381522
994.7416926391631,4384.874484916348,-0.19619983238843133,0.19619947744351734
994.3861725523984,4392.454339579269,-0.1961998379121225,0.19619947999475573
995.5453186615431,4395.353198025384,-0.19619984461851112,0.1961994849306426
1005.1153268409644,4401.027691913662,-0.19619985258980258,0.19619949245238677
1008.0704520493707,4405.784558958405,-0.19619986191061733,0.19619950276921497
1000.008379939821,4404.954599510239,-0.19619987266786582,0.19619951609825292
997.5678969106209,4388.286651311155,-0.19619988495060217,0.19619953266436263
985.5273676325826,4371.508471888627,-0.19619989884985584,0.19619955269993258
972.4751274696719,4399.793164838638,-0.19619991445843907,0.19619957644461739
970.1754530191687,4402.075386543449,-0.19619993187072934,0.1961996041450233
970.0193673175366,4395.7397965987075,-0.1961999511824251,0.19619963605433574
974.5931146299039,4379.609085512687,-0.19619997249027302,0.1961996724318849
990.0928110911244,4371.545931974508,-0.19619999589176623,0.1961997135426459
997.3015726498495,4370.4985367192585,-0.19620002148481075,0.1961997596566689
990.8787295676757,4385.183713889869,-0.19620004936735955,0.1961998110484354
987.7676958984133,4386.229047606138,-0.19620007963701253,0.19619986799613665
997.6838532427814,4374.231373762298,-0.1962001123905805,0.1961999307808692
999.478568167344,4372.3133810229265,-0.1962001477236121,0.19619999968574417
991.6427383139654,4369.671084413265,-0.19620018572988188,0.19620007499490516
991.9142069950129,4393.528344641308,-0.1962002265008381,0.19620015699245066
982.2181595854485,4413.049289524687,-0.19620027012500907,0.19620024596125668
981.8101891173272,4405.391980498056,-0.19620031668736598,0.19620034218169474
980.3731636351628,4388.705271818137,-0.19620036626864157,0.19620044593024133
985.0756175670963,4384.302449007289,-0.19620041894460274,0.19620055747797413
996.0207288632324,4368.927128641616,-0.19620047478527633,0.19620067708895075
998.8645554008272,4367.696039012237,-0.19620053385412647,0.19620080501846596
999.264665653007,4379.040959411144,-0.19620059620718255,0.1962009415111829
1001.9991423626609,4358.575503893807,-0.1962006618921171,0.19620108679913487
1003.6593273981317,4369.787450884019,-0.19620073094727217,0.19620124109959336
993.154263507169,4380.633590239262,-0.1962008034006341,0.19620140461279897
985.2276730304313,4408.280293463103,-0.19620087926875557,0.19620157751955186
982.8801960147206,4417.436238272722,-0.19620095855562478,0.19620175997865852
986.5838568121156,4403.846843435439,-0.1962010412514814,0.1962019521242322
967.1155664602854,4429.9533152607355,-0.19620112733157935,0.19620215406284436
959.7630085390288,4412.357200677056,-0.19620121675489632,0.1962023658705253
960.9658923815892,4423.2128812611345,-0.19620130946279093,0.19620258758961215
950.4018918536557,4456.6466375038635,-0.19620140537760744,0.19620281922544286
946.4759297951762,4471.171946032406,-0.1962015044012297,0.19620306074289628
945.7377811048895,4456.255456294511,-0.19620160641358494,0.19620331206277736
960.5737280084638,4429.521494542497,-0.1962017112710996,0.19620357305804872
940.810750345254,4452.573295460896,-0.1962018188051081,0.19620384354990955
935.9857854567447,4432.51575272749,-0.19620192882021806,0.19620412330372386
970.8192573763329,4429.389505067268,-0.19620204109263348,0.19620441202480107
961.2413519533908,4443.182965234869,-0.19620215536843963,0.19620470935403259
962.8319388307565,4454.248679477463,-0.19620227136185298,0.19620501486338865
962.1460900193742,4452.492556979395,-0.19620238875343987,0.19620532805128166
975.6112742141015,4424.312030783011,-0.19620250718830906,0.19620564833780235
976.8007575247142,4418.796246694677,-0.1962026262742823,0.1962059750598366
968.0829423181419,4415.4121394639415,-0.1962027455800492,0.19620630746607237
983.0408361431986,4393.260059456053,-0.19620286463331202,0.19620664471190657
993.2706072978931,4389.480926676839,-0.19620298291892765,0.19620698585426438
998.4044646497963,4388.141823666977,-0.1962030998770536,0.1962073298463433
1003.5442267070514,4378.586704886294,-0.19620321490130627,0.19620767553229762
1002.1480533626461,4387.466760746292,-0.19620332733694068,0.19620802164187914
991.7416994319827,4371.344653506091,-0.1962034364790604,0.19620836678505213
989.6915347392103,4379.683350098975,-0.1962035415708684,0.196208709446603
982.349998146579,4390.785574013666,-0.19620364180196959,0.1962090479807658
988.6870199860388,4391.7991204286645,-0.19620373630673726,0.1962093806058873
988.4687065419369,4402.66987155717,-0.19620382416275553,0.19620970539915797
987.7116793961947,4406.1628987431495,-0.19620390438935165,0.19621002029143594
984.7944665734584,4408.13694354697,-0.1962039759462327,0.19621032306219455
986.2876308877449,4412.138384360716,-0.19620403773224163,0.19621061133462525
995.9887317589986,4392.089151159186,-0.19620408858424915,0.1962108825709313
996.3849064389318,4374.68437376807,-0.19620412727619857,0.19621113406784876
989.9692823836149,4351.1562245231635,-0.19620415251832177,0.1962113629524347
992.079220533453,4343.6408026685685,-0.1962041629565454,0.1962115661781647
994.823908084323,4355.302240287081,-0.19620415717210765,0.19621174052138476
991.2741583568733,4370.962681991111,-0.19620413368140627,0.19621188257816471
972.9303047653691,4387.4368142515295,-0.19620409093610047,0.19621198876160426
978.3853953063157,4388.493983772018,-0.19620402732348963,0.19621205529964378
983.7555742539388,4377.790760465573,-0.19620394116719292,0.19621207823343687
989.0744799629819,4361.329502404787,-0.19620383072815517,0.19621205341634276
983.2562290773619,4346.63835953416,-0.19620369420600495,0.19621197651360076
988.8803513360674,4336.578964647663,-0.19620352974079214,0.1962118430027513
996.8919317270354,4332.877952738026,-0.19620333541513302,0.19621164817487158
1001.8723953473449,4352.49668415367,-0.19620310925679182,0.19621138713669567
1008.2962197901672,4354.818307382915,-0.1962028492417288,0.1962110548136932
1016.5608184141882,4348.570443833564,-0.19620255329764538,0.1962106459541828
1011.1420803125649,4378.247320059448,-0.19620221930805828,0.19621015513455925
999.8753057164714,4390.839445992223,-0.19620184511693434,0.19620957676571646
1001.4365338263758,4390.34901773795,-0.19620142853391964,0.19620890510075079
1005.2757067037013,4378.346486515287,-0.19620096734019624,0.1962081342440319
1007.3618655250741,4363.954590799332,-0.19620045929500057,0.1962072581617307
1007.4697502828475,4364.369106497059,-0.19619990214283842,0.19620627069389648
1003.5609849232584,4361.938899323886,-0.19619929362143101,0.19620516556817694
1002.7059757916405,4347.328450765624,-0.1961986314704276,0.1962039364152777
1008.896748562314,4341.174257084666,-0.19619791344091952,0.19620257678625846
1017.1040048538936,4333.0344206217205,-0.19619713730579147,0.1962010801717655
1020.1809545443249,4326.766746006885,-0.19619630087094422,0.19619944002330064
1018.6844002655442,4367.584669297498,-0.19619540198742424,0.19619764977662862
1012.188375694877,4402.718808049893,-0.19619443856449378,0.19619570287742438
995.9742028343684,4444.719737912111,-0.19619340858367504,0.1961935928092628
997.6538425484189,4447.430969855659,-0.1961923101138012,0.19619131312405258
992.4385628779418,4411.009727850816,-0.1961911413271053,0.19618885747501646
995.0552233068767,4379.38552750816,-0.1961899005163772,0.19618621965231725
1001.3009542392025,4367.981729643064,-0.19618858611321685,0.19618339362142914
1003.0326286876698,4355.183955674724,-0.1961871967074107,0.1961803735643506
996.5071422859795,4375.845230988239,-0.19618573106745515,0.19617715392375268
986.1996522588873,4386.996786923827,-0.19618418816224928,0.19617372945015327
982.3157106624703,4394.485852798159,-0.1961825671839755,0.19617009525220372
976.9718478014997,4405.781116593393,-0.19618086757218445,0.19616624685016912
985.4481564708199,4393.684594920265,-0.1961790890390963,0.19616218023267856
954.7613115911176,4423.64247304567,-0.19617723159612716,0.1961578919168144
949.0598282546755,4413.395797211657,-0.1961752955816445,0.19615337901160299
947.0181577142575,4422.464451387258,-0.19617328168995196,0.19614863928496046
950.2846564085529,4411.455002848559,-0.19617119100149719,0.19614367123413845
958.8191248284091,4407.195965628129,-0.1961690250142921,0.19613847415970384
962.7972000698168,4400.306582858595,-0.19616678567652845,0.1961330482430755
954.5710566406214,4408.763357749578,-0.19616447542036503,0.19612739462762818
969.1356612054791,4402.153698287007,-0.19616209719685554,0.19612151550336024
977.3233487516741,4419.85820210128,-0.19615965451197956,0.19611541419510675
990.2341221534831,4419.358591980849,-0.1961571514637295,0.19610909525426298
991.1945200507585,4417.146936963679,-0.19615459278019917,0.19610256455396569
975.8442593261954,4445.63752535382,-0.19615198385860938,0.19609582938766043
971.3016017387732,4468.777752484735,-0.19614933080519648,0.19608889857096265
973.5067719985536,4451.291842814469,-0.19614664047587954,0.19608178254669759
959.3408766411426,4456.906907152747,-0.19614392051761026,0.1960744934929809
952.685885313919,4462.1854230109475,-0.19614117941029852,0.19606704543417608
943.6877835404844,4479.084293383909,-0.19613842650919383,0.19605945435453775
941.6532450467191,4489.274548969606,-0.1961356720875899,0.19605173831432118
946.8437320046081,4487.095278434369,-0.19613292737970614,0.19604391756810738
949.5420954130096,4516.135305476664,-0.19613020462358552,0.19603601468506138
976.7416113188225,4421.18947095565,-0.1961275171038328,0.19602805467080645
991.649518791367,4398.108849884224,-0.19612487919400218,0.1960200650905611
992.0314600390848,4386.83367079953,-0.19612230639842637,0.19601207619314778
996.673386352697,4373.55409463197,-0.19611981539326293,0.19600412103544185
978.119489984839,4396.756085678026,-0.19611742406651494,0.19599623560678817
972.3310601161695,4430.519489607335,-0.1961151515567661,0.19598845895286818
983.1849241195313,4408.77680284725,-0.19611301829035022,0.19598083329845503
984.6814630793679,4410.986074319646,-0.19611104601665663,0.19597340416844627
969.5474803697302,4428.8494178142055,-0.19610925784125216,0.19596622050651433
972.933061194759,4420.628653269018,-0.19610767825648012,0.19595933479066335
982.0647238466148,4408.362203261181,-0.1961063331691753,0.19595280314492775
978.3409622775977,4437.033061576859,-0.19610524992511283,0.19594668544639243
969.7274141470842,4459.677388275241,-0.19610445732978612,0.19594104542665836
967.7650820412549,4455.796687114118,-0.1961039856650873,0.1959359507668178
968.9972787615064,4434.637755093274,-0.19610386670143995,0.1959314731849441
970.1362453918986,4435.6929358779025,-0.19610413370491217,0.1959276885150393
981.0292993965161,4426.936226789623,-0.19610482143881344,0.1959246767763193
993.6491831061903,4407.935920518462,-0.1961059661592566,0.19592252223165296
990.5663337146159,4410.552335105333,-0.1961076056041421,0.19592131343390565
971.0613445307516,4433.806319281781,-0.1961097789749991,0.19592114325887203
964.9462871042227,4431.553357074763,-0.19611252691109446,0.19592210892341586
962.6499672258609,4419.580119472292,-0.19611589145519806,0.19592431198736712
946.7956898329571,4430.7095640895695,-0.19611991601037054,0.19592785833765938
948.6696472881157,4430.372174374545,-0.19612464528711773,0.19593285815312267
953.3744056157516,4426.315996576845,-0.19613012524023457,0.1959394258482795
962.4026990260292,4410.407196549254,-0.19613640299464172,0.19594767999442514
961.9469403854681,4390.679391559475,-0.19614352675949784,0.19595774321620718
960.4852755604294,4378.6930051556765,-0.1961515457298529,0.19596974206185475
966.4785250687013,4364.4630247143605,-0.19616050997509119,0.1959838068451448
968.1121217927923,4379.445956254783,-0.1961704703133967,0.19600007145713164
973.3014694685925,4389.185663339732,-0.19618147817146112,0.19601867314560759
973.954638380562,4394.273638958828,-0.19619358542864151,0.19603975226020712
965.0416438297354,4404.74816552553,-0.1962068442447675,0.1960634519610143
938.7968054388664,4449.889488306273,-0.19622130687078862,0.19608991788848582
935.40551055008,4465.669702093604,-0.19623702544145014,0.19611929779245776
945.3046548794366,4455.195041575455,-0.1962540517491828,0.1961517411179663
949.1336380006646,4453.689894827624,-0.19627243699839533,0.19618739854557976
961.73114041305,4440.60326636368,-0.19629223153936276,0.19622642148391348
974.3660073495586,4416.619474819943,-0.19631348458091405,0.1962689615119796
979.7937149815493,4408.800826792746,-0.19633624388113516,0.19631516976901367
979.8476274628742,4396.722688732109,-0.19636055541532202,0.19636519628941704
980.4686974100555,4389.58293850424,-0.19638646302044105,0.1964191892804615
987.1856834735282,4387.606766481222,-0.19641400801538192,0.19647729434042074
995.5585273028074,4396.0864841499215,-0.1964432287963221,0.19653965361482129
995.4012881220534,4389.583570472776,-0.19647416040656074,0.1966064048885477
980.2450642694141,4409.376539163753,-0.19650683408022684,0.1966776806115907
975.7461301264298,4395.382419303173,-0.19654127675931782,0.19675360685629542
970.7575591175831,4405.110332727643,-0.19657751058358494,0.19683430220405113
957.7626970270322,4423.852224956926,-0.1966155523528493,0.19691987655946333
956.1189674961627,4426.383778640842,-0.19665541296140682,0.19701042989016734
967.2944140598585,4416.198698136913,-0.19669709680426467,0.1971060508905777
968.9550070344326,4405.117021504062,-0.19674060115504366,0.1972068155680236
960.4504988935457,4419.195045463682,-0.1967859155154827,0.19731278574989783
955.2774411298361,4422.582009934597,-0.19683302093659333,0.1974240075106439
965.7539443908464,4410.129110426908,-0.1968818893116332,0.1975405095176294
962.5740897402069,4405.38836260078,-0.1969324826411996,0.1976623012951992
956.8063640280618,4414.050797528481,-0.1969847522708879,0.19778937140647465
970.9631947286103,4402.330688050672,-0.19703863810211314,0.19792168555276418
976.3487220328911,4401.156147664326,-0.19709406777686103,0.1980591845907791
986.8618102911905,4401.39301690192,-0.19715095583731196,0.1982017824682048
986.2412880465151,4408.041412148403,-0.19720920286147411,0.19834936407856676
983.3402437120533,4409.929479592007,-0.1972686945761661,0.1985017830367509
978.27711285003,4421.096039921066,-0.19732930094890747,0.198658859376992
973.7144443735742,4416.177947040009,-0.19739087526050755,0.19882037717563278
964.7877688295598,4443.015632893461,-0.1974532531603894,0.19898608210148064
969.2429648824274,4442.70586847044,-0.19751625170694526,0.19915567889715047
985.9691848827155,4417.685518135651,-0.19757966839549687,0.19932882879538313
970.1037539552373,4429.686598609295,-0.1976432801767222,0.1995051468749667
962.7551272910498,4429.00007837422,-0.1977068424687172,0.19968419936156837
969.1247266212923,4416.297090895658,-0.19777008816618083,0.19986550087950503
970.9097623572095,4420.6013206294,-0.19783272665054827,0.2000485116612435
974.8576278708163,4427.4607940021915,-0.19789444280524832,0.20023263472222663
974.3942278879301,4443.762864831908,-0.1979548960406282,0.20041721300947143
972.903555863444,4408.115616203032,-0.19801371933347073,0.20060152653327745
985.3918435553205,4382.154315831511,-0.1980705182864271,0.2007847894923223
965.3011265384733,4401.101795996378,-0.1981248702131,0.20096614740340238
962.2335503491,4392.054271274633,-0.19817632325493906,0.20114467424810464
961.0956703964644,4410.877575143671,-0.19822439553655258,0.2013193696497667
981.589678074746,4418.718612437277,-0.19826857436649284,0.20148915609519868
984.1492880158315,4409.28603070747,-0.19830831549104233,0.2016528762168003
977.9042362000246,4401.784145435668,-0.19834304240900716,0.2018092901519101
972.2414900148833,4389.81693367518,-0.19837214575601675,0.20195707299746923
968.1258101131712,4391.198821822131,-0.1983949827673316,0.20209481237936894
968.5305747551213,4399.620879493017,-0.19841087682867295,0.20222100615717695
973.9218039154042,4408.084923386433,-0.19841911712510854,0.20233406028630246
970.7495378494531,4427.636778806689,-0.19841905408264354,0.20243228686105852
974.7687318607178,4441.562697819731,-0.1984103862969507,0.20251399804760006
995.8834987783447,4423.921125314795,-0.198393351904879,0.20257779161643275
1020.1893977222014,4400.83203510781,-0.1983685373496917,0.2026227410463454
1026.7073089486846,4373.781026099918,-0.19833659059006906,0.20264820316790644
1036.2273752817844,4360.970631904434,-0.19829812579822106,0.20265353041474368
1014.2276890696204,4396.064478396313,-0.19825381953774157,0.20263807043123627
1001.8365756595072,4417.96558270213,-0.1982046027267823,0.20260154873081407
997.0742198720909,4421.051646011831,-0.19815156563814446,0.2025445473597997
994.5868025387981,4403.895852496046,-0.19809557592250146,0.20246850546282347
992.9764676251208,4422.173169870667,-0.1980371837452373,0.20237524174072274
985.829680300682,4429.095442854969,-0.19797681402410017,0.20226657288671232
972.6756763455711,4434.281350209184,-0.1979148630212397,0.2021442193435929
972.2877926584223,4423.123431643725,-0.1978516992822429,0.20200980698620896
970.2355306893103,4412.302673192023,-0.19778766460006347,0.20186486901820763
961.6730820159655,4433.643048283515,-0.19772307499808645,0.20171084805770975
957.1786860291464,4422.782135168281,-0.19765822172698508,0.2015490983879505
959.4667486647515,4413.39049902099,-0.19759337227043158,0.20138088835035797
948.6557561791673,4420.915095742003,-0.19752877135510793,0.20120740285891633
951.8118487041276,4419.849802328089,-0.19746464196083485,0.20102974601600032
957.0120670421779,4427.91943243143,-0.19740118632699147,0.2008489438111688
932.2789313560818,4429.654922950338,-0.1973385869517387,0.20066594688566594
923.6248710598946,4459.662086455337,-0.19727700758088154,0.20048163334659652
910.6717573342897,4473.591453150285,-0.1972165941835154,0.2002968116159182
909.8186633490741,4487.233272687291,-0.19715747591189253,0.20011222330052444
914.8742353037729,4501.390471864174,-0.1970997660432239,0.19992854607077967
900.6055351140499,4509.187508277085,-0.197043562901393,0.1997463965359105
894.6700668739318,4526.960257855054,-0.196988950756807,0.1995663331056552
893.8761055628808,4541.320032158402,-0.19693600070284362,0.1993888588285262
893.7250139313325,4553.703431893131,-0.19688477150757164,0.19921442419794874
881.3993874756733,4559.442709308476,-0.19683531043962915,0.19904342991840349
872.9443919742777,4583.551238055416,-0.1967876540673359,0.1988762296245208
862.7123471055008,4618.534898973998,-0.19674182903029572,0.19871313254685266
859.0011091249108,4619.062474841965,-0.19669785278291244,0.19855440611878192
892.3790598191133,4532.043420798763,-0.19665573430939778,0.1984002785197231
911.7058629551739,4470.702586270112,-0.196615474809993,0.1982509411504216
961.5207695331924,4412.82341771002,-0.19657706835825922,0.19810655103677016
970.5723322738056,4416.506670516167,-0.1965405025294119,0.1979672331591379
988.221231459517,4396.619873041318,-0.19650575899978778,0.1978330827047423
943.1594508011678,4456.585815312866,-0.19647281411763287,0.19770416724109696
891.9665725612722,4534.391202095748,-0.1964416394454935,0.19758052880903165
892.7954399641188,4537.130345971797,-0.1964122022745749,0.197462185934215
904.9658162688471,4529.526318285621,-0.1963844661115073,0.19734913555650707
935.1278722530192,4497.772853139615,-0.1963583911380263,0.1972413548768384
940.7113154588433,4481.730558054863,-0.19633393464413315,0.1971388031216483
955.8425540302884,4467.161183260162,-0.1963110514353532,0.19704142322522486
952.3727738426816,4455.1543234969195,-0.19628969421475587,0.19694914343056952
958.1520329096037,4446.766842108663,-0.19626981394043821,0.19686187880966438
975.28418791333,4422.1456900341755,-0.1962513601592077,0.19677953270425047
982.3362952875846,4412.945641304029,-0.19623428131722692,0.1967019980884307
986.8398032320936,4422.698565259697,-0.19621852504840484,0.19662915885459556
985.7994880772078,4416.125180494935,-0.19620403844133727,0.1965608910243319
968.2955241490997,4442.509357099628,-0.19619076828561155,0.19649706388611707
947.18967370157,4463.085050834709,-0.19617866129829936,0.1964375410617241
944.370459579489,4455.909477696416,-0.19616766433146596,0.19638218150337033
967.4707889262462,4420.540997805885,-0.1961577245615263,0.19633084042372922
983.407304476959,4383.668604059637,-0.19614878966127536,0.1962833701609995
1001.13782007371,4357.42628346436,-0.19614080795541627,0.19623962098128467
1022.7716489766196,4331.381648291007,-0.19613372856040126,0.19619944182058055
1026.9042255704455,4334.851033644567,-0.19612750150939093,0.19616268096870257
1017.1838078229986,4348.230366817761,-0.19612207786312494,0.19612918669750404
957.1719411859741,4428.659483537085,-0.1961174098074831,0.1960988078357488
949.3510494433513,4448.853331105624,-0.1961134507384997,0.1960713942930012
953.6216449428969,4449.929755922322,-0.19611015533557663,0.19604679753488888
940.283554249982,4463.961689271055,-0.19610747962362218,0.19602487101207663
948.3435702492405,4460.6988325237535,-0.19610538102482203,0.1960054705452661
968.4504826193402,4428.006520347829,-0.19610381840072863,0.19598845466850537
952.6006646743149,4439.049607890767,-0.19610275208533284,0.1959736849330559
956.3876749916678,4424.949741050682,-0.19610214390975975,0.195961026174022
955.243169716227,4427.424808249657,-0.1961019572192073,0.19595034674190168
948.9542164176252,4428.377190810898,-0.1961021568827236,0.19594151870116594
944.6381578967158,4419.603408398545,-0.19610270929639442,0.19593441799791994
901.2527876787707,4482.238674023502,-0.19610358238048956,0.19592892459864117
896.6389714060307,4488.986835579064,-0.19610474557109212,0.19592492260192934
900.935225769153,4476.37055181027,-0.1961061698067117,0.19592230032514069
887.7053843126838,4501.477915117124,-0.19610782751035846,0.1959209503677142
888.713207222827,4501.72857521364,-0.1961096925675318,0.19592076965293315
872.2785340812748,4546.057811848692,-0.19611174030055395,0.19592165944979656
853.7982247376132,4594.018325084905,-0.19611394743965657,0.1959235253766099
865.2672453179188,4577.943795115712,-0.19611629209120543,0.19592627738783547
897.2449005356328,4508.147304747997,-0.19611875370342674,0.19592982974567533
917.3407127745802,4474.914267289917,-0.1961213130299769,0.19593410097779257
956.9963948979847,4421.783581658549,-0.19612395209167693,0.19593901382250906
979.8302214260888,4390.6093170678905,-0.196126654136712,0.19594449516275161
978.5579093150861,4379.643018168879,-0.19612940359957687,0.1959504759499528
957.6638836018701,4379.006207050685,-0.1961321860590295,0.19595689111904807
976.379513300567,4382.286043022249,-0.1961349881952955,0.19596367949564755
988.6052453803486,4376.5787837855905,-0.19613779774674914,0.1959707836963986
990.4941871546594,4355.6874376224605,-0.19614060346627885,0.19597815002349409
987.1431447226428,4361.697920748589,-0.19614339507752923,0.19598572835422373
989.6533519828873,4381.1918981515155,-0.19614616323119544,0.1959934720264064
995.7090884825013,4377.017340015628,-0.19614889946153014,0.1960013377204871
979.6026415236774,4376.87427345221,-0.19615159614320998,0.19600928533902745
967.5112579001062,4381.521355917971,-0.19615424644869356,0.19601727788426684
977.8905149095006,4377.521744840421,-0.19615684430619035,0.1960252813343809
983.0986385243604,4391.122153102498,-0.19615938435834743,0.1960332645190155
994.1589649662129,4378.735168393774,-0.19616186192174936,0.1960411989946284
1017.870926059676,4353.85717599919,-0.19616427294731464,0.19604905892012586
1030.0193618368794,4325.589803293969,-0.19616661398166255,0.1960568209332391
1041.651711556067,4320.91612793525,-0.19616888212951367,0.19606446402804495
1026.9487105406638,4337.642079885658,-0.1961710750171785,0.196071969433996
1021.8537222476756,4341.563171617422,-0.1961731907571793,0.19607932049678914
1017.8401013938918,4330.779409335624,-0.19617522791404252,0.19608650256136645
1003.1608759897218,4351.628270328701,-0.196177185471292,0.196093502857309
