Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
58,9786.284700006945,1538.0,1142.0,89.0,0.02,-0.03,-1.0,-0.16,0.17,-0.04,69.14,59.96,-4.53,-416.60723090171814,-1431.1028718948364,229.7499030828476,-1.1719668224965325,-1.236967910229218,41.65181962452859
59,9888.216100007412,1546.0,1153.0,93.0,0.02,-0.03,-1.0,0.09,0.11,0.02,67.97,63.49,-3.4,-416.62508249282837,-1431.0972690582275,229.77034747600555,-1.169532444712834,-1.3124142227842346,41.66049201511749
60,9992.058100004215,1557.0,1131.0,91.0,0.02,-0.04,-1.0,-0.46,0.47,0.08,67.97,63.49,-3.4,-416.6206121444702,-1431.1010837554932,229.7821193933487,-1.1636512517169364,-1.353620282613667,41.66229630577545
61,10095.437299998594,1560.0,1129.0,86.0,0.02,-0.03,-1.0,-0.22,0.35,0.26,69.14,62.32,-5.66,-416.6194796562195,-1431.0970306396484,229.76379096508026,-1.1631296409867733,-1.309478790677545,41.66075591166147
62,10198.265400002128,1561.0,1117.0,89.0,0.02,-0.03,-1.0,-0.1,0.29,-0.04,67.97,59.96,-4.53,-416.6252017021179,-1431.1003684997559,229.76568341255188,-1.1656945009492452,-1.3461232052470138,41.66566980654824
63,10302.181400009431,1560.0,1110.0,90.0,0.02,-0.03,-1.0,-0.22,0.23,-0.16,66.8,61.14,-4.53,-416.62049293518066,-1431.0991764068604,229.76109385490417,-1.1686291864794784,-1.3201209059967036,41.65981994056953
64,10405.855300006806,1560.0,1107.0,89.0,0.02,-0.03,-1.0,-0.04,0.17,0.2,66.8,61.14,-5.66,-416.62558913230896,-1431.098461151123,229.7520488500595,-1.167234340112869,-1.3058275803506494,41.6641053002322
65,10509.456900006626,1557.0,1129.0,84.0,0.02,-0.03,-1.0,-0.16,0.29,0.02,66.8,61.14,-5.66,-416.61906242370605,-1431.0975074768066,229.75869476795197,-1.1646874469907806,-1.3131838495598716,41.661554828180954
66,10615.11359999713,1546.0,1136.0,92.0,0.02,-0.03,-1.0,-0.22,0.04,0.14,69.14,61.14,-5.66,-416.6271984577179,-1431.1004877090454,229.76544499397278,-1.1660806363122262,-1.3288023190755078,41.66101892669012
67,10718.547399999807,1542.0,1139.0,94.0,0.02,-0.03,-0.99,-0.16,0.41,-0.1,66.8,63.49,-6.8,-416.6160821914673,-1431.1071634292603,229.7535389661789,-1.169430584724392,-1.3063877744458428,41.663049733227346
68,10821.708600007696,1550.0,1158.0,86.0,0.02,-0.03,-0.99,-0.22,0.29,0.08,66.8,62.32,-3.4,-416.6247248649597,-1431.1059713363647,229.74923253059387,-1.1688039124861846,-1.3095836647061523,41.664051204056996
69,11021.540400004596,1532.0,1157.0,94.0,0.02,-0.03,-0.99,-0.1,0.04,0.02,69.14,59.96,-5.66,-416.6097640991211,-1431.1082363128662,229.75623607635498,-1.1668806359848827,-1.303399600653326,41.662435767423396
