1116.824: started location data observation of C6:8E:82:5A:0A:06
1127.914: 0xâ€¦D31C location data: position: x=2983 y=3558 z=1018 q=66; distances: 47B2 distance=Distance{length=1723, quality=100}, 57B0 distance=Distance{length=2726, quality=100}, 151A distance=Distance{length=4960, quality=100}, D286 distance=Distance{length=4202, quality=100}
1128.014: 0xâ€¦D31C location data: distances: 47B2 distance=Distance{length=1583, quality=100}, 57B0 distance=Distance{length=2829, quality=100}, 151A distance=Distance{length=4952, quality=100}, D286 distance=Distance{length=4356, quality=100}
1128.113: 0xâ€¦D31C location data: position: x=3108 y=3492 z=1096 q=66; distances: D286 distance=Distance{length=4497, quality=100}, 57B0 distance=Distance{length=3330, quality=100}, 47B2 distance=Distance{length=1611, quality=100}, 151A distance=Distance{length=4928, quality=100}
1128.214: 0xâ€¦D31C location data: position: x=3170 y=3526 z=1124 q=59; distances: 47B2 distance=Distance{length=1489, quality=100}, 57B0 distance=Distance{length=3035, quality=100}, 151A distance=Distance{length=4919, quality=100}, D286 distance=Distance{length=4553, quality=100}
1128.313: 0xâ€¦D31C location data: position: x=3229 y=3578 z=1070 q=55; distances: 47B2 distance=Distance{length=1480, quality=100}, 57B0 distance=Distance{length=3105, quality=100}, 151A distance=Distance{length=4956, quality=100}, D286 distance=Distance{length=4689, quality=100}
1128.414: 0xâ€¦D31C location data: position: x=3303 y=3551 z=1030 q=57; distances: 47B2 distance=Distance{length=1475, quality=100}, 57B0 distance=Distance{length=3269, quality=100}, 151A distance=Distance{length=4769, quality=100}, D286 distance=Distance{length=4581, quality=100}
1128.514: 0xâ€¦D31C location data: position: x=3363 y=3570 z=1074 q=55; distances: 47B2 distance=Distance{length=1320, quality=100}, 57B0 distance=Distance{length=3217, quality=100}, 151A distance=Distance{length=4628, quality=100}, D286 distance=Distance{length=4680, quality=100}
1128.613: 0xâ€¦D31C location data: position: x=3401 y=3577 z=1141 q=57; distances: 47B2 distance=Distance{length=1339, quality=100}, 57B0 distance=Distance{length=3189, quality=100}, 151A distance=Distance{length=4590, quality=100}, D286 distance=Distance{length=4633, quality=100}
1128.715: 0xâ€¦D31C location data: position: x=3514 y=3473 z=1087 q=57; distances: 47B2 distance=Distance{length=1381, quality=100}, 57B0 distance=Distance{length=3658, quality=100}, 151A distance=Distance{length=4539, quality=100}, D286 distance=Distance{length=4619, quality=100}
1128.815: 0xâ€¦D31C location data: position: x=3317 y=3440 z=711 q=48; distances: 57B0 distance=Distance{length=3466, quality=100}, 151A distance=Distance{length=4525, quality=100}, D286 distance=Distance{length=4717, quality=100}
1128.914: 0xâ€¦D31C location data: position: x=3416 y=3464 z=775 q=57; distances: 47B2 distance=Distance{length=1269, quality=100}, 57B0 distance=Distance{length=3428, quality=100}, 151A distance=Distance{length=4543, quality=100}, D286 distance=Distance{length=4755, quality=100}
1129.015: 0xâ€¦D31C location data: position: x=3519 y=3470 z=934 q=58; distances: 47B2 distance=Distance{length=1209, quality=100}, 57B0 distance=Distance{length=3616, quality=100}, 151A distance=Distance{length=4520, quality=100}, D286 distance=Distance{length=4881, quality=100}
1129.115: 0xâ€¦D31C location data: position: x=3607 y=3473 z=935 q=59; distances: 47B2 distance=Distance{length=1278, quality=100}, 57B0 distance=Distance{length=3696, quality=100}, 151A distance=Distance{length=4473, quality=100}, D286 distance=Distance{length=4937, quality=100}
1129.216: 0xâ€¦D31C location data: position: x=3730 y=3389 z=930 q=51; distances: 47B2 distance=Distance{length=1442, quality=100}, 57B0 distance=Distance{length=4099, quality=100}, 151A distance=Distance{length=4422, quality=100}, D286 distance=Distance{length=4993, quality=100}
1129.299: 0xâ€¦D31C location data: position: x=3776 y=3426 z=968 q=60; distances: 47B2 distance=Distance{length=1270, quality=100}, 151A distance=Distance{length=4403, quality=100}, 57B0 distance=Distance{length=3808, quality=100}, D286 distance=Distance{length=5092, quality=100}
1129.415: 0xâ€¦D31C location data: position: x=3827 y=3455 z=984 q=61; distances: 47B2 distance=Distance{length=1129, quality=100}, 151A distance=Distance{length=4379, quality=100}, 57B0 distance=Distance{length=3780, quality=100}, D286 distance=Distance{length=5049, quality=100}
1129.517: 0xâ€¦D31C location data: position: x=3918 y=3428 z=962 q=43; distances: 47B2 distance=Distance{length=1148, quality=100}, 151A distance=Distance{length=4361, quality=100}, 57B0 distance=Distance{length=4038, quality=100}, D286 distance=Distance{length=5096, quality=100}
1129.599: 0xâ€¦D31C location data: position: x=3809 y=3657 z=1059 q=59; distances: 47B2 distance=Distance{length=1124, quality=100}, 151A distance=Distance{length=4136, quality=100}, 57B0 distance=Distance{length=3939, quality=100}, D286 distance=Distance{length=5068, quality=100}
1129.715: 0xâ€¦D31C location data: position: x=3892 y=3569 z=1073 q=48; distances: 47B2 distance=Distance{length=1134, quality=100}, 57B0 distance=Distance{length=3977, quality=100}, 151A distance=Distance{length=4141, quality=100}, D286 distance=Distance{length=5012, quality=100}
1129.815: 0xâ€¦D31C location data: position: x=3793 y=3751 z=1059 q=57; distances: 47B2 distance=Distance{length=1171, quality=100}, 151A distance=Distance{length=4113, quality=100}, 57B0 distance=Distance{length=3920, quality=100}, D286 distance=Distance{length=5063, quality=100}
1129.898: 0xâ€¦D31C location data: position: x=3733 y=3894 z=1319 q=53; distances: 47B2 distance=Distance{length=1157, quality=100}, 57B0 distance=Distance{length=4084, quality=100}, 151A distance=Distance{length=4131, quality=100}, D286 distance=Distance{length=5129, quality=100}
1130.016: 0xâ€¦D31C location data: position: x=3712 y=3956 z=1248 q=63; distances: 47B2 distance=Distance{length=1232, quality=100}, 57B0 distance=Distance{length=5134, quality=100}, 151A distance=Distance{length=4113, quality=100}, D286 distance=Distance{length=5237, quality=100}
1130.114: 0xâ€¦D31C location data: position: x=3701 y=3961 z=1165 q=61; distances: 47B2 distance=Distance{length=1278, quality=100}, 57B0 distance=Distance{length=4708, quality=100}, 151A distance=Distance{length=3967, quality=100}, D286 distance=Distance{length=5143, quality=100}
1130.199: 0xâ€¦D31C location data: position: x=3686 y=3967 z=1102 q=61; distances: 47B2 distance=Distance{length=1301, quality=100}, 57B0 distance=Distance{length=4300, quality=100}, 151A distance=Distance{length=3981, quality=100}, D286 distance=Distance{length=5129, quality=100}
1130.315: 0xâ€¦D31C location data: position: x=3827 y=3902 z=997 q=45; distances: 47B2 distance=Distance{length=1320, quality=100}, 57B0 distance=Distance{length=4365, quality=100}, 151A distance=Distance{length=3892, quality=100}, D286 distance=Distance{length=5293, quality=100}
1130.416: 0xâ€¦D31C location data: position: x=3929 y=3819 z=895 q=36; distances: 47B2 distance=Distance{length=1452, quality=100}, 57B0 distance=Distance{length=4393, quality=100}, 151A distance=Distance{length=3785, quality=100}, D286 distance=Distance{length=5148, quality=100}
1130.500: 0xâ€¦D31C location data: position: x=4018 y=3741 z=789 q=31; distances: 47B2 distance=Distance{length=1531, quality=100}, 57B0 distance=Distance{length=4478, quality=100}, 151A distance=Distance{length=3743, quality=100}, D286 distance=Distance{length=5265, quality=100}
1130.615: 0xâ€¦D31C location data: position: x=4021 y=3638 z=690 q=40; distances: 47B2 distance=Distance{length=1821, quality=100}, 151A distance=Distance{length=3668, quality=100}, 57B0 distance=Distance{length=4290, quality=100}, D286 distance=Distance{length=5045, quality=100}
1130.717: 0xâ€¦D31C location data: position: x=4053 y=3565 z=625 q=37; distances: 47B2 distance=Distance{length=1718, quality=100}, 151A distance=Distance{length=3639, quality=100}, 57B0 distance=Distance{length=4389, quality=100}, D286 distance=Distance{length=4947, quality=100}
1130.799: 0xâ€¦D31C location data: position: x=3959 y=3483 z=795 q=63; distances: 47B2 distance=Distance{length=1784, quality=100}, 151A distance=Distance{length=3541, quality=100}, 57B0 distance=Distance{length=4473, quality=100}, D286 distance=Distance{length=4905, quality=100}
1130.916: 0xâ€¦D31C location data: position: x=3869 y=3395 z=836 q=65; distances: 47B2 distance=Distance{length=1976, quality=100}, 151A distance=Distance{length=3513, quality=100}, 57B0 distance=Distance{length=4558, quality=100}, D286 distance=Distance{length=4801, quality=100}
1131.016: 0xâ€¦D31C location data: position: x=3948 y=3291 z=656 q=37; distances: 47B2 distance=Distance{length=2121, quality=100}, 151A distance=Distance{length=3410, quality=100}, 57B0 distance=Distance{length=4600, quality=100}, D286 distance=Distance{length=4923, quality=100}
1131.099: 0xâ€¦D31C location data: position: x=3990 y=3170 z=514 q=41; distances: 47B2 distance=Distance{length=2276, quality=100}, 151A distance=Distance{length=3292, quality=100}, 57B0 distance=Distance{length=4600, quality=100}, D286 distance=Distance{length=4778, quality=100}
1131.217: 0xâ€¦D31C location data: position: x=4016 y=3082 z=431 q=44; distances: 47B2 distance=Distance{length=2224, quality=100}, 151A distance=Distance{length=3269, quality=100}, 57B0 distance=Distance{length=4548, quality=100}, D286 distance=Distance{length=4755, quality=100}
1131.317: 0xâ€¦D31C location data: position: x=4019 y=2972 z=374 q=49; distances: 47B2 distance=Distance{length=2360, quality=100}, 151A distance=Distance{length=3133, quality=100}, 57B0 distance=Distance{length=4543, quality=100}, D286 distance=Distance{length=4830, quality=100}
1131.400: 0xâ€¦D31C location data: position: x=4036 y=2896 z=322 q=46; distances: 47B2 distance=Distance{length=2337, quality=100}, 151A distance=Distance{length=3147, quality=100}, 57B0 distance=Distance{length=4600, quality=100}, D286 distance=Distance{length=4787, quality=100}
1131.516: 0xâ€¦D31C location data: position: x=4058 y=2820 z=267 q=44; distances: 47B2 distance=Distance{length=2412, quality=100}, 151A distance=Distance{length=3105, quality=100}, 57B0 distance=Distance{length=4675, quality=100}, D286 distance=Distance{length=4740, quality=100}
1131.616: 0xâ€¦D31C location data: position: x=4024 y=2719 z=249 q=54; distances: 47B2 distance=Distance{length=2576, quality=100}, 151A distance=Distance{length=2988, quality=100}, 57B0 distance=Distance{length=4543, quality=100}, D286 distance=Distance{length=4665, quality=100}
1131.699: 0xâ€¦D31C location data: position: x=4080 y=2643 z=219 q=44; distances: 47B2 distance=Distance{length=2478, quality=100}, 151A distance=Distance{length=2904, quality=100}, 57B0 distance=Distance{length=4844, quality=100}, D286 distance=Distance{length=4703, quality=100}
1131.818: 0xâ€¦D31C location data: position: x=4079 y=2541 z=187 q=50; distances: 47B2 distance=Distance{length=2703, quality=100}, 151A distance=Distance{length=2833, quality=100}, 57B0 distance=Distance{length=4783, quality=100}, D286 distance=Distance{length=4637, quality=100}
1131.917: 0xâ€¦D31C location data: position: x=4083 y=2448 z=186 q=53; distances: 47B2 distance=Distance{length=2698, quality=100}, 151A distance=Distance{length=2726, quality=100}, 57B0 distance=Distance{length=4801, quality=100}, D286 distance=Distance{length=4661, quality=100}
1131.999: 0xâ€¦D31C location data: position: x=4014 y=2368 z=252 q=68; distances: 47B2 distance=Distance{length=2735, quality=100}, 151A distance=Distance{length=2703, quality=100}, 57B0 distance=Distance{length=4909, quality=100}, D286 distance=Distance{length=4487, quality=100}
1132.117: 0xâ€¦D31C location data: position: x=4062 y=2180 z=82 q=26; distances: 47B2 distance=Distance{length=3424, quality=100}, 151A distance=Distance{length=2670, quality=100}, 57B0 distance=Distance{length=4905, quality=100}, D286 distance=Distance{length=4900, quality=100}
1132.219: 0xâ€¦D31C location data: position: x=3987 y=2043 z=55 q=48; distances: 47B2 distance=Distance{length=3349, quality=100}, 151A distance=Distance{length=2604, quality=100}, 57B0 distance=Distance{length=4998, quality=100}, D286 distance=Distance{length=4375, quality=100}
1132.301: 0xâ€¦D31C location data: position: x=3926 y=2002 z=136 q=64; distances: 151A distance=Distance{length=2571, quality=100}, 47B2 distance=Distance{length=2993, quality=100}, D286 distance=Distance{length=4337, quality=100}, 57B0 distance=Distance{length=4960, quality=100}
1132.418: 0xâ€¦D31C location data: position: x=3890 y=1964 z=201 q=63; distances: 151A distance=Distance{length=2524, quality=100}, 47B2 distance=Distance{length=2993, quality=100}, D286 distance=Distance{length=4351, quality=100}, 57B0 distance=Distance{length=4965, quality=100}
1132.518: 0xâ€¦D31C location data: position: x=3867 y=1924 z=228 q=60; distances: 151A distance=Distance{length=2524, quality=100}, 47B2 distance=Distance{length=3054, quality=100}, D286 distance=Distance{length=4370, quality=100}, 57B0 distance=Distance{length=4905, quality=100}
1132.601: 0xâ€¦D31C location data: position: x=3844 y=1861 z=254 q=59; distances: 151A distance=Distance{length=2431, quality=100}, 47B2 distance=Distance{length=3166, quality=100}, D286 distance=Distance{length=4290, quality=100}, 57B0 distance=Distance{length=4923, quality=100}
1132.717: 0xâ€¦D31C location data: position: x=3886 y=1794 z=227 q=46; distances: 151A distance=Distance{length=2351, quality=100}, 47B2 distance=Distance{length=3213, quality=100}, D286 distance=Distance{length=4534, quality=100}, 57B0 distance=Distance{length=5012, quality=100}
1132.818: 0xâ€¦D31C location data: position: x=3902 y=1722 z=201 q=46; distances: 151A distance=Distance{length=2318, quality=100}, 47B2 distance=Distance{length=3302, quality=100}, D286 distance=Distance{length=4492, quality=100}, 57B0 distance=Distance{length=4970, quality=100}
1132.900: 0xâ€¦D31C location data: position: x=3936 y=1671 z=180 q=44; distances: 151A distance=Distance{length=2304, quality=100}, 47B2 distance=Distance{length=3278, quality=100}, D286 distance=Distance{length=4539, quality=100}, 57B0 distance=Distance{length=5082, quality=100}
1133.018: 0xâ€¦D31C location data: position: x=3958 y=1511 z=83 q=27; distances: 151A distance=Distance{length=2266, quality=100}, 47B2 distance=Distance{length=3841, quality=100}, D286 distance=Distance{length=4492, quality=100}, 57B0 distance=Distance{length=5082, quality=100}
1133.117: 0xâ€¦D31C location data: position: x=3970 y=1396 z=11 q=28; distances: 151A distance=Distance{length=2285, quality=100}, 47B2 distance=Distance{length=3827, quality=100}, D286 distance=Distance{length=4478, quality=100}, 57B0 distance=Distance{length=5082, quality=100}
1133.200: 0xâ€¦D31C location data: position: x=3808 y=1208 z=96 q=52; distances: 151A distance=Distance{length=2210, quality=100}, 47B2 distance=Distance{length=4225, quality=100}, D286 distance=Distance{length=4464, quality=100}, 57B0 distance=Distance{length=5073, quality=100}
1133.302: 0xâ€¦D31C location data: position: x=3862 y=1190 z=82 q=35; distances: 151A distance=Distance{length=2140, quality=100}, 47B2 distance=Distance{length=3644, quality=100}, D286 distance=Distance{length=4431, quality=100}, 57B0 distance=Distance{length=5115, quality=100}
1133.417: 0xâ€¦D31C location data: position: x=3882 y=1148 z=106 q=38; distances: 151A distance=Distance{length=2032, quality=100}, 47B2 distance=Distance{length=3719, quality=100}, D286 distance=Distance{length=4281, quality=100}, 57B0 distance=Distance{length=5129, quality=100}
1133.500: 0xâ€¦D31C location data: position: x=3897 y=1108 z=128 q=38; distances: 151A distance=Distance{length=2004, quality=100}, 47B2 distance=Distance{length=3743, quality=100}, D286 distance=Distance{length=4267, quality=100}, 57B0 distance=Distance{length=5157, quality=100}
1133.601: 0xâ€¦D31C location data: position: x=3929 y=1064 z=135 q=34; distances: 151A distance=Distance{length=1958, quality=100}, 47B2 distance=Distance{length=3780, quality=100}, D286 distance=Distance{length=4346, quality=100}, 57B0 distance=Distance{length=5265, quality=100}
1133.719: 0xâ€¦D31C location data: position: x=3928 y=1053 z=160 q=40; distances: 151A distance=Distance{length=2004, quality=100}, 47B2 distance=Distance{length=3705, quality=100}, D286 distance=Distance{length=4248, quality=100}, 57B0 distance=Distance{length=5401, quality=100}
1133.800: 0xâ€¦D31C location data: position: x=3929 y=1016 z=174 q=37; distances: 151A distance=Distance{length=1967, quality=100}, 47B2 distance=Distance{length=3818, quality=100}, D286 distance=Distance{length=4215, quality=100}, 57B0 distance=Distance{length=5372, quality=100}
1133.918: 0xâ€¦D31C location data: position: x=3914 y=984 z=177 q=37; distances: 151A distance=Distance{length=2027, quality=100}, 47B2 distance=Distance{length=3869, quality=100}, D286 distance=Distance{length=4150, quality=100}, 57B0 distance=Distance{length=5401, quality=100}
1134.018: 0xâ€¦D31C location data: position: x=3892 y=892 z=267 q=52; distances: 151A distance=Distance{length=1709, quality=100}, 47B2 distance=Distance{length=4014, quality=100}, D286 distance=Distance{length=3995, quality=100}, 57B0 distance=Distance{length=5391, quality=100}
1134.103: 0xâ€¦D31C location data: position: x=3899 y=790 z=303 q=46; distances: 151A distance=Distance{length=1676, quality=100}, 47B2 distance=Distance{length=4136, quality=100}, D286 distance=Distance{length=4099, quality=100}, 57B0 distance=Distance{length=5401, quality=100}
1134.218: 0xâ€¦D31C location data: position: x=3876 y=729 z=339 q=50; distances: 151A distance=Distance{length=1756, quality=100}, 47B2 distance=Distance{length=4108, quality=100}, D286 distance=Distance{length=3986, quality=100}, 57B0 distance=Distance{length=5344, quality=100}
1134.318: 0xâ€¦D31C location data: position: x=3840 y=699 z=314 q=40; distances: 151A distance=Distance{length=1962, quality=100}, 47B2 distance=Distance{length=4136, quality=100}, D286 distance=Distance{length=3977, quality=100}, 57B0 distance=Distance{length=5410, quality=100}
1134.401: 0xâ€¦D31C location data: position: x=3821 y=659 z=292 q=40; distances: 151A distance=Distance{length=1911, quality=100}, 47B2 distance=Distance{length=4183, quality=100}, D286 distance=Distance{length=4028, quality=100}, 57B0 distance=Distance{length=5429, quality=100}
1134.518: 0xâ€¦D31C location data: position: x=3795 y=609 z=280 q=44; distances: 151A distance=Distance{length=1915, quality=100}, 47B2 distance=Distance{length=4267, quality=100}, D286 distance=Distance{length=3958, quality=100}, 57B0 distance=Distance{length=5485, quality=100}
1134.618: 0xâ€¦D31C location data: position: x=3778 y=574 z=262 q=41; distances: 151A distance=Distance{length=1929, quality=100}, D286 distance=Distance{length=3991, quality=100}, 47B2 distance=Distance{length=4262, quality=100}, 57B0 distance=Distance{length=5476, quality=100}
1134.701: 0xâ€¦D31C location data: position: x=3767 y=529 z=271 q=47; distances: 151A distance=Distance{length=1845, quality=100}, D286 distance=Distance{length=3962, quality=100}, 47B2 distance=Distance{length=4300, quality=100}, 57B0 distance=Distance{length=5508, quality=100}
1134.804: 0xâ€¦D31C location data: position: x=3772 y=482 z=248 q=40; distances: 151A distance=Distance{length=1868, quality=100}, D286 distance=Distance{length=4056, quality=100}, 47B2 distance=Distance{length=4365, quality=100}, 57B0 distance=Distance{length=5569, quality=100}
1134.918: 0xâ€¦D31C location data: position: x=3770 y=418 z=246 q=46; distances: 151A distance=Distance{length=1845, quality=100}, D286 distance=Distance{length=3981, quality=100}, 47B2 distance=Distance{length=4464, quality=100}, 57B0 distance=Distance{length=5677, quality=100}
1135.002: 0xâ€¦D31C location data: position: x=3781 y=352 z=293 q=52; distances: 151A distance=Distance{length=1676, quality=100}, D286 distance=Distance{length=3962, quality=100}, 47B2 distance=Distance{length=4468, quality=100}, 57B0 distance=Distance{length=5490, quality=100}
1135.121: 0xâ€¦D31C location data: position: x=3798 y=325 z=326 q=51; distances: 151A distance=Distance{length=1667, quality=100}, D286 distance=Distance{length=4005, quality=100}, 47B2 distance=Distance{length=4379, quality=100}, 57B0 distance=Distance{length=5612, quality=100}
1135.219: 0xâ€¦D31C location data: position: x=3799 y=257 z=283 q=41; distances: 151A distance=Distance{length=1878, quality=100}, D286 distance=Distance{length=4023, quality=100}, 47B2 distance=Distance{length=4642, quality=100}, 57B0 distance=Distance{length=5870, quality=100}
1135.303: 0xâ€¦D31C location data: position: x=3827 y=217 z=282 q=45; distances: 151A distance=Distance{length=1714, quality=100}, D286 distance=Distance{length=4084, quality=100}, 47B2 distance=Distance{length=4539, quality=100}, 57B0 distance=Distance{length=5884, quality=100}
1135.419: 0xâ€¦D31C location data: position: x=3857 y=181 z=379 q=53; distances: 151A distance=Distance{length=1423, quality=100}, D286 distance=Distance{length=4033, quality=100}, 47B2 distance=Distance{length=4459, quality=100}, 57B0 distance=Distance{length=5968, quality=100}
1135.519: 0xâ€¦D31C location data: position: x=3896 y=109 z=430 q=56; distances: 151A distance=Distance{length=1423, quality=100}, D286 distance=Distance{length=4117, quality=100}, 47B2 distance=Distance{length=4628, quality=100}, 57B0 distance=Distance{length=6240, quality=100}
1135.604: 0xâ€¦D31C location data: position: x=3954 y=52 z=465 q=54; distances: 151A distance=Distance{length=1348, quality=100}, D286 distance=Distance{length=4234, quality=100}, 47B2 distance=Distance{length=4619, quality=100}, 57B0 distance=Distance{length=6244, quality=100}
1135.702: 0xâ€¦D31C location data: position: x=4004 y=0 z=497 q=54; distances: 151A distance=Distance{length=1320, quality=100}, D286 distance=Distance{length=4253, quality=100}, 47B2 distance=Distance{length=4647, quality=100}, 57B0 distance=Distance{length=6263, quality=100}
1135.820: 0xâ€¦D31C location data: position: x=3951 y=-241 z=662 q=76; distances: 151A distance=Distance{length=1259, quality=100}, D286 distance=Distance{length=4047, quality=100}, 47B2 distance=Distance{length=5035, quality=100}, 57B0 distance=Distance{length=6099, quality=100}
1135.902: 0xâ€¦D31C location data: position: x=3982 y=-255 z=648 q=56; distances: 151A distance=Distance{length=1391, quality=100}, D286 distance=Distance{length=4183, quality=100}, 47B2 distance=Distance{length=4792, quality=100}, 57B0 distance=Distance{length=6080, quality=100}
1136.004: 0xâ€¦D31C location data: position: x=4043 y=-300 z=699 q=61; distances: 151A distance=Distance{length=1171, quality=100}, D286 distance=Distance{length=4295, quality=100}, 47B2 distance=Distance{length=4858, quality=100}, 57B0 distance=Distance{length=6230, quality=100}
1136.120: 0xâ€¦D31C location data: position: x=4044 y=-381 z=797 q=66; distances: 151A distance=Distance{length=1190, quality=100}, D286 distance=Distance{length=4220, quality=100}, 47B2 distance=Distance{length=4952, quality=100}, 57B0 distance=Distance{length=6286, quality=100}
1136.204: 0xâ€¦D31C location data: position: x=4078 y=-414 z=884 q=63; distances: 151A distance=Distance{length=1012, quality=100}, D286 distance=Distance{length=4127, quality=100}, 47B2 distance=Distance{length=4952, quality=100}, 57B0 distance=Distance{length=6286, quality=100}
1136.302: 0xâ€¦D31C location data: position: x=4234 y=-474 z=869 q=75; distances: 151A distance=Distance{length=1021, quality=100}, D286 distance=Distance{length=4797, quality=100}, 47B2 distance=Distance{length=5017, quality=100}, 57B0 distance=Distance{length=6390, quality=100}
1136.419: 0xâ€¦D31C location data: position: x=4238 y=-634 z=971 q=79; distances: 151A distance=Distance{length=918, quality=100}, D286 distance=Distance{length=4403, quality=100}, 47B2 distance=Distance{length=4984, quality=100}, 57B0 distance=Distance{length=6385, quality=100}
1136.504: 0xâ€¦D31C location data: position: x=4271 y=-535 z=985 q=60; distances: 151A distance=Distance{length=901, quality=100}, D286 distance=Distance{length=4403, quality=100}, 47B2 distance=Distance{length=5124, quality=100}, 57B0 distance=Distance{length=6319, quality=100}
1136.602: 0xâ€¦D31C location data: position: x=4296 y=-545 z=1034 q=70; distances: 151A distance=Distance{length=882, quality=100}, D286 distance=Distance{length=4318, quality=100}, 47B2 distance=Distance{length=5049, quality=100}, 57B0 distance=Distance{length=6455, quality=100}
1136.720: 0xâ€¦D31C location data: position: x=4317 y=-509 z=1053 q=62; distances: 151A distance=Distance{length=909, quality=100}, D286 distance=Distance{length=4417, quality=100}, 47B2 distance=Distance{length=5092, quality=100}, 57B0 distance=Distance{length=6437, quality=100}
1136.820: 0xâ€¦D31C location data: position: x=4352 y=-541 z=1153 q=76; distances: 151A distance=Distance{length=807, quality=100}, D286 distance=Distance{length=4403, quality=100}, 47B2 distance=Distance{length=5795, quality=100}, 57B0 distance=Distance{length=6553, quality=100}
1136.902: 0xâ€¦D31C location data: position: x=4364 y=-579 z=1181 q=77; distances: 151A distance=Distance{length=911, quality=100}, D286 distance=Distance{length=4361, quality=100}, 47B2 distance=Distance{length=5204, quality=100}, 57B0 distance=Distance{length=6558, quality=100}
1137.020: 0xâ€¦D31C location data: position: x=4429 y=-543 z=1111 q=62; distances: 151A distance=Distance{length=878, quality=100}, D286 distance=Distance{length=4684, quality=100}, 47B2 distance=Distance{length=5865, quality=100}, 57B0 distance=Distance{length=6647, quality=100}
1137.121: 0xâ€¦D31C location data: position: x=4543 y=-423 z=963 q=28; distances: 151A distance=Distance{length=1007, quality=100}, D286 distance=Distance{length=4984, quality=100}, 47B2 distance=Distance{length=5884, quality=100}, 57B0 distance=Distance{length=6624, quality=100}
1137.204: 0xâ€¦D31C location data: position: x=4644 y=-334 z=837 q=29; distances: 151A distance=Distance{length=1054, quality=100}, D286 distance=Distance{length=5054, quality=100}, 47B2 distance=Distance{length=5780, quality=100}, 57B0 distance=Distance{length=6680, quality=100}
1137.321: 0xâ€¦D31C location data: position: x=4584 y=-439 z=866 q=77; distances: 151A distance=Distance{length=1162, quality=100}, D286 distance=Distance{length=4501, quality=100}, 47B2 distance=Distance{length=5447, quality=100}, 57B0 distance=Distance{length=6727, quality=100}
1137.420: 0xâ€¦D31C location data: position: x=4531 y=-622 z=914 q=80; distances: 151A distance=Distance{length=1246, quality=100}, D286 distance=Distance{length=4346, quality=100}, 47B2 distance=Distance{length=6207, quality=100}, 57B0 distance=Distance{length=6815, quality=100}
1137.505: 0xâ€¦D31C location data: position: x=4454 y=-672 z=916 q=76; distances: 151A distance=Distance{length=1334, quality=100}, D286 distance=Distance{length=4342, quality=100}, 47B2 distance=Distance{length=5696, quality=100}, 57B0 distance=Distance{length=6666, quality=100}
1137.621: 0xâ€¦D31C location data: position: x=4407 y=-735 z=896 q=78; distances: 151A distance=Distance{length=1409, quality=100}, D286 distance=Distance{length=4417, quality=100}, 47B2 distance=Distance{length=5673, quality=100}, 57B0 distance=Distance{length=6778, quality=100}
1137.704: 0xâ€¦D31C location data: position: x=4326 y=-829 z=893 q=79; distances: 151A distance=Distance{length=1625, quality=100}, D286 distance=Distance{length=4276, quality=100}, 47B2 distance=Distance{length=5776, quality=100}, 57B0 distance=Distance{length=6806, quality=100}
1137.804: 0xâ€¦D31C location data: position: x=4269 y=-1004 z=1030 q=82; distances: 151A distance=Distance{length=1629, quality=100}, D286 distance=Distance{length=4174, quality=100}, 47B2 distance=Distance{length=5715, quality=100}, 57B0 distance=Distance{length=7106, quality=100}
1137.920: 0xâ€¦D31C location data: position: x=4182 y=-1067 z=923 q=80; distances: 151A distance=Distance{length=1948, quality=100}, D286 distance=Distance{length=4206, quality=100}, 47B2 distance=Distance{length=5752, quality=100}, 57B0 distance=Distance{length=6871, quality=100}
1138.004: 0xâ€¦D31C location data: position: x=4081 y=-1086 z=744 q=77; distances: 151A distance=Distance{length=2173, quality=100}, D286 distance=Distance{length=4155, quality=100}, 47B2 distance=Distance{length=5748, quality=100}, 57B0 distance=Distance{length=6928, quality=100}
1138.105: 0xâ€¦D31C location data: position: x=3995 y=-1133 z=701 q=79; distances: 151A distance=Distance{length=2084, quality=100}, D286 distance=Distance{length=4056, quality=100}, 47B2 distance=Distance{length=5813, quality=100}, 57B0 distance=Distance{length=7026, quality=100}
1138.220: 0xâ€¦D31C location data: position: x=3911 y=-1161 z=649 q=79; distances: 151A distance=Distance{length=2154, quality=100}, D286 distance=Distance{length=3995, quality=100}, 47B2 distance=Distance{length=5818, quality=100}, 57B0 distance=Distance{length=6811, quality=100}
1138.305: 0xâ€¦D31C location data: position: x=3833 y=-1215 z=722 q=80; distances: 151A distance=Distance{length=2112, quality=100}, D286 distance=Distance{length=3892, quality=100}, 47B2 distance=Distance{length=5898, quality=100}, 57B0 distance=Distance{length=6811, quality=100}
1138.406: 0xâ€¦D31C location data: position: x=3729 y=-1261 z=778 q=80; distances: 151A distance=Distance{length=2257, quality=100}, D286 distance=Distance{length=3733, quality=100}, 47B2 distance=Distance{length=5968, quality=100}, 57B0 distance=Distance{length=6843, quality=100}
1138.521: 0xâ€¦D31C location data: position: x=3646 y=-1255 z=707 q=78; distances: 151A distance=Distance{length=2332, quality=100}, D286 distance=Distance{length=3752, quality=100}, 47B2 distance=Distance{length=6483, quality=100}, 57B0 distance=Distance{length=6572, quality=100}
