Sample;Time (ms);ESP32_X;ESP32_Y;UWB_QF;ESP32_Ax;ESP32_Ay;ESP32_Az;ESP32_Gx;ESP32_Gy;ESP32_Gz;ESP32_Mx;ESP32_My;ESP32_Mz;Robotat_X_mm;Robotat_Y_mm;Robotat_Z_mm;Robotat_Roll;Robotat_Pitch;Robotat_Yaw
14;1343.2503;2729;1133;91;0.04;0.02;-0.97;4.18;-5.88;-61.02;60.94;85.83;18.12;690.1093721;-1451.321006;231.8982631;0.207259062;1.319616469;45.31114579
15;1447.1652;2673;1050;83;0.03;-0.02;-1;-0.34;0.11;0.08;59.77;82.3;18.12;690.1262999;-1451.331973;231.8942398;0.202556981;1.335894086;45.30513959
16;1550.6628;2673;1120;88;0.03;-0.02;-1;-0.16;0.35;-0.04;59.77;83.48;16.99;690.1141405;-1451.319933;231.8758667;0.20456648;1.339549388;45.31464734
17;1654.547;2667;1097;87;0.02;-0.02;-1.01;-0.28;0.29;0.08;59.77;82.3;16.99;690.130651;-1451.332569;231.881097;0.208990785;1.32426379;45.31094181
18;1758.5415;2664;1064;83;0.03;-0.01;-1.01;-0.04;0.11;-0.04;58.59;82.3;19.26;690.1255846;-1451.331139;231.8821549;0.211580584;1.328144448;45.31276166
19;1862.3508;2660;1119;90;0.03;-0.02;-1;-0.22;0.23;0.02;59.77;83.48;16.99;690.1364923;-1451.326966;231.8813503;0.219270023;1.325559104;45.32123481
20;1966.463;2645;1091;90;0.03;-0.01;-1;-0.22;0.04;-0.1;59.77;82.3;19.26;690.1163459;-1451.321244;231.8805158;0.215707692;1.302413449;45.31770137
21;2070.3866;2672;1082;87;0.03;-0.02;-1;-0.16;0.23;0.02;59.77;83.48;16.99;690.1311278;-1451.34449;231.8751216;0.215946576;1.34069454;45.31008557
22;2174.543;2663;1027;89;0.02;-0.01;-1.01;-0.34;0.29;0.02;59.77;84.66;19.26;690.1192665;-1451.322794;231.889233;0.221303003;1.311815476;45.31279477
24;2379.8863;2669;1048;91;0.02;-0.02;-1;0.02;0.17;-0.22;58.59;82.3;16.99;690.120995;-1451.320291;231.8714708;0.22215155;1.326091545;45.31167691
25;2483.701;2674;1053;87;0.03;-0.01;-1;-0.04;0.29;-0.1;57.42;82.3;19.26;690.1106238;-1451.328874;231.8752408;0.215037966;1.348218312;45.31133308
26;2587.215;2671;1083;95;0.03;-0.02;-1;0.02;0.11;-0.04;58.59;83.48;19.26;690.1271939;-1451.336503;231.8833917;0.214936887;1.331614701;45.3053836
27;2690.9737;2677;1060;78;0.03;-0.02;-1.01;-0.34;0.41;0.14;58.59;82.3;18.12;690.1124716;-1451.321244;231.8908423;0.21529814;1.315015533;45.31029456
28;2794.1747;2677;1083;92;0.02;-0.02;-1.01;0.09;0.17;-0.04;63.28;81.13;16.99;690.1578903;-1451.337695;231.8562716;0.228942692;1.299839179;45.33163573
29;2950.0606;2667;1067;88;0.03;-0.02;-1;-0.28;0.17;-0.1;62.11;85.83;18.12;690.1228428;-1451.333523;231.909588;0.222654133;1.347767441;45.30970148
30;3053.5925;2672;1062;88;0.03;-0.02;-1;-0.04;-0.08;-0.04;58.59;83.48;18.12;690.1402473;-1451.305866;231.8752408;0.216706537;1.334132713;45.29746298
31;3157.1718;2672;1062;88;0.03;-0.02;-1;-0.1;0.04;-0.04;59.77;82.3;16.99;690.1239753;-1451.330543;231.9010496;0.223912805;1.375063244;45.31143042
32;3368.9476;2668;1056;88;0.02;-0.02;-1;-0.04;0.17;-0.16;60.94;83.48;16.99;690.1302934;-1451.331615;231.8739742;0.213275665;1.329960304;45.3147281
33;3472.2272;2668;1056;88;0.03;-0.02;-1;-0.16;0.17;0.14;59.77;83.48;16.99;690.109551;-1451.327801;231.8929136;0.208716055;1.334854136;45.30762585
34;3575.8399;2687;1077;90;0.02;-0.02;-1;-0.04;0.53;-0.1;57.42;82.3;16.99;690.1424527;-1451.332092;231.8654358;0.221144397;1.325154517;45.3147157
35;3679.6199;2681;1077;87;0.03;-0.02;-1.01;-0.1;0.23;-0.04;58.59;82.3;16.99;690.1274323;-1451.322794;231.8754047;0.204366553;1.338719132;45.31190507
36;3783.3356;2676;1086;93;0.03;-0.02;-1.01;-0.28;0.17;0.02;59.77;79.95;16.99;690.1357174;-1451.328278;231.8815142;0.212522389;1.315493745;45.31670956
37;3887.1994;2672;1097;89;0.02;-0.02;-1;-0.34;0.17;0.08;59.77;79.95;16.99;690.126121;-1451.330066;231.8895459;0.216009944;1.323248325;45.31298676
38;3991.5419;2687;1098;89;0.03;-0.01;-1;-0.1;0.17;0.02;62.11;82.3;15.86;690.1367903;-1451.334;231.8665832;0.213136559;1.330740894;45.31392502
39;4095.5616;2678;1079;87;0.02;-0.02;-1;-0.22;0.17;0.2;62.11;83.48;18.12;690.1385188;-1451.328516;231.8883985;0.206604241;1.315377877;45.31959126
40;4199.116;2668;1067;90;0.03;-0.02;-1;-0.16;0.17;0.08;60.94;83.48;18.12;690.1394725;-1451.319575;231.8768948;0.214023692;1.347073085;45.31800777
41;4384.2951;2665;1083;80;0.03;-0.01;-1;-0.46;0.11;-0.1;58.59;84.66;18.12;690.1322007;-1451.329708;231.8951041;0.21143238;1.314934684;45.31153293
42;4487.7011;2670;1092;80;0.03;-0.01;-1;-0.28;0.23;-0.04;59.77;84.66;16.99;690.1423335;-1451.327085;231.8753004;0.217017028;1.331520426;45.31723976
43;4591.2006;2670;1092;80;0.03;-0.02;-1;0.02;0.29;0.08;57.42;84.66;18.12;690.1327372;-1451.32041;231.8792194;0.215184548;1.344932464;45.31281678
44;4694.755;2676;1068;88;0.02;-0.02;-1;-0.46;0.23;0.02;62.11;82.3;16.99;690.1319027;-1451.321244;231.8909317;0.209990958;1.306629169;45.31804395
45;4798.3542;2676;1067;83;0.02;-0.02;-1.01;-0.16;-0.08;0.02;59.77;81.13;18.12;690.1425719;-1451.329827;231.8769395;0.217139872;1.340383054;45.31299201
46;4901.7818;2673;1058;91;0.03;-0.02;-1.01;-0.16;0.17;0.14;60.94;81.13;18.12;690.1307702;-1451.325893;231.8845242;0.210743908;1.32747744;45.31346487
47;5005.8108;2681;1085;94;0.02;-0.02;-1;-0.4;0.29;0.2;62.11;83.48;16.99;690.1336312;-1451.331735;231.8855822;0.206124793;1.315275003;45.32210477
48;5109.4403;2678;1068;77;0.03;-0.02;-1;-0.22;0.11;0.08;58.59;84.66;19.26;690.1304722;-1451.33245;231.8745404;0.219880405;1.334949257;45.31223511
49;5213.2969;2675;1075;89;0.03;-0.02;-1;-0.1;0.11;-0.1;60.94;82.3;16.99;690.1383996;-1451.32494;231.8748087;0.216484165;1.330657452;45.31982869
50;5317.26;2669;1076;89;0.03;-0.02;-1;0.09;0.11;0.2;60.94;82.3;16.99;690.1403666;-1451.333642;231.8870723;0.209285575;1.298253259;45.31613903
51;5508.6937;2668;1052;86;0.03;-0.02;-1;0.02;0.23;0.02;60.94;83.48;15.86;690.1048422;-1451.332569;231.8749577;0.211480368;1.345090732;45.30909425
52;5611.8908;2668;1052;86;0.03;-0.01;-1;-0.28;0.23;0.2;62.11;84.66;16.99;690.1342869;-1451.32339;231.8830192;0.209776254;1.338475184;45.31333022
53;5715.5153;2665;1053;92;0.03;-0.02;-1;0.02;0.17;0.08;60.94;83.48;19.26;690.1294589;-1451.326728;231.8834066;0.211056421;1.305851963;45.31409326
54;5819.7902;2683;1064;92;0.03;-0.01;-1;0.02;0.29;0.08;60.94;83.48;19.26;690.1170015;-1451.326728;231.8677753;0.218875144;1.311028174;45.31103214
55;5923.6964;2678;1062;87;0.03;-0.02;-1.01;-0.16;0.11;0.14;59.77;84.66;18.12;690.1407838;-1451.334119;231.8716198;0.220294929;1.322666608;45.31050746
56;6027.342;2670;1060;85;0.02;-0.02;-1;-0.34;0.23;-0.04;60.94;84.66;18.12;690.1203394;-1451.331735;231.8990231;0.228744983;1.372814733;45.30702265
57;6130.5312;2672;1056;86;0.03;-0.02;-1;-0.1;0.29;0.02;62.11;82.3;16.99;690.1341677;-1451.327562;231.8606526;0.214898215;1.334214183;45.30996386
58;6234.3526;2672;1062;87;0.02;-0.02;-1;-0.22;0.35;0.08;62.11;82.3;16.99;690.1162267;-1451.328039;231.8657041;0.224075611;1.297680171;45.31127188
59;6338.3741;2677;1057;86;0.03;-0.02;-1;-0.22;0.17;-0.1;59.77;81.13;18.12;690.1237965;-1451.315641;231.884107;0.214338768;1.330905496;45.32224157
60;6442.1044;2681;1080;94;0.03;-0.02;-1;-0.4;0.23;-0.04;60.94;82.3;18.12;690.1322007;-1451.328397;231.8731248;0.211580332;1.338715925;45.31226776
61;6546.0113;2678;1060;85;0.03;-0.01;-1;-0.04;0.23;-0.16;62.11;83.48;16.99;690.1231408;-1451.336503;231.875807;0.213632601;1.314914057;45.30951356
62;6649.3765;2677;1049;87;0.02;-0.02;-1;-0.28;-0.08;0.2;62.11;84.66;16.99;690.1592612;-1451.330066;231.8645716;0.214250501;1.33390671;45.3178385
63;6752.8966;2681;1060;90;0.03;-0.01;-1;0.02;-0.08;0.08;62.11;84.66;16.99;690.1243925;-1451.322794;231.8982184;0.223744322;1.361753234;45.3158145
64;6856.6468;2675;1050;87;0.02;-0.02;-1;-0.28;0.11;0.32;58.59;83.48;14.73;690.1378036;-1451.336622;231.8810374;0.209982522;1.312844372;45.3155648
65;6960.3232;2676;1060;88;0.03;-0.02;-1;-0.22;-0.14;-0.1;58.59;83.48;18.12;690.1355982;-1451.332211;231.8766117;0.220636465;1.316661212;45.30973181
66;7148.8214;2675;1054;81;0.03;-0.02;-0.99;0.09;0.29;-0.16;62.11;83.48;16.99;690.132618;-1451.330066;231.8878919;0.210599924;1.32294315;45.31528739
67;7252.5557;2679;1046;86;0.02;-0.02;-1;-0.04;0.04;-0.1;62.11;83.48;16.99;690.1345253;-1451.323628;231.8796515;0.224315346;1.324302052;45.3154402
68;7455.0136;2680;1042;86;0.02;-0.02;-1.01;-0.28;0.35;0.14;60.94;83.48;18.12;690.1362538;-1451.326013;231.8771929;0.211301758;1.329059711;45.31235025
69;7559.0009;2674;1048;83;0.03;-0.02;-1;-0.34;0.17;0.02;59.77;82.3;18.12;690.1327372;-1451.32637;231.861636;0.224223323;1.34441276;45.31294433
70;7662.6833;2676;1041;84;0.02;-0.02;-1;-0.28;0.35;0.02;58.59;84.66;19.26;690.120697;-1451.329947;231.8616956;0.218832077;1.308567043;45.31189633
71;7766.7319;2683;1062;92;0.02;-0.02;-1;-0.34;0.23;-0.1;58.59;84.66;19.26;690.12779;-1451.328278;231.8750918;0.21463971;1.330436187;45.31405289
72;7961.7865;2671;1059;87;0.03;-0.02;-1;-0.1;0.11;0.14;59.77;81.13;18.12;690.12779;-1451.323867;231.8594158;0.224027157;1.328571083;45.31124628
73;8072.6599;2665;1086;88;0.02;-0.02;-1;-0.16;0.11;0.14;60.94;83.48;18.12;690.1142597;-1451.329589;231.8797708;0.218787835;1.314405475;45.30794687
74;8176.361;2672;1083;89;0.03;-0.02;-1;-0.04;0.35;0.02;57.42;82.3;19.26;690.1410818;-1451.330781;231.8644673;0.220885328;1.334778093;45.31245087
75;8280.506;2662;1069;86;0.03;-0.02;-1.01;-0.28;0.17;-0.16;57.42;82.3;19.26;690.1224256;-1451.336145;231.8631858;0.214802055;1.350001621;45.31286521
76;9354.8188;2650;1112;85;0.03;-0.01;-1;-0.16;0.17;-0.1;59.77;84.66;18.12;690.1282668;-1451.326847;231.859073;0.22453849;1.342113962;45.31206466
77;9458.7924;2679;1120;79;0.03;-0.02;-1;-0.22;0.35;0.02;59.77;83.48;18.12;690.1479959;-1451.326728;231.8744063;0.214385821;1.349393129;45.31415709
78;9562.5856;2670;1136;88;0.03;-0.01;-1;-0.1;0.17;-0.04;59.77;81.13;15.86;690.1041865;-1451.328874;231.8746001;0.204347511;1.28875322;45.30699418
79;9748.1884;2665;1106;91;0.03;-0.01;-1;-0.1;0.17;-0.1;58.59;83.48;18.12;690.1113391;-1451.326489;231.8636477;0.216391259;1.326726524;45.31200135
80;9915.0156;2674;1094;91;0.03;-0.02;-1;-0.28;0.11;-0.22;60.94;82.3;15.86;690.1091337;-1451.334834;231.8878621;0.21406626;1.311968657;45.30614397
81;10017.133;2662;1087;93;0.03;-0.02;-1;0.02;0.11;0.08;59.77;82.3;16.99;690.1311874;-1451.32947;231.9041491;0.23242195;1.371971446;45.31319092
82;10120.2354;2664;1095;93;0.03;-0.02;-1;-0.16;-0.14;0.02;57.42;83.48;16.99;690.1376247;-1451.333165;231.8744957;0.212525715;1.332397473;45.31046961
83;10229.7015;2668;1096;86;0.02;-0.02;-1.01;-0.16;0.17;0.14;57.42;83.48;16.99;690.1176572;-1451.328874;231.8762541;0.207461417;1.338075694;45.30945086
84;10333.6539;2666;1099;88;0.02;-0.02;-1;-0.1;0.29;-0.04;60.94;83.48;16.99;690.1210546;-1451.339602;231.8593115;0.223839085;1.321962589;45.31047137
85;10436.5078;2656;1102;92;0.03;-0.02;-1.01;-0.22;0.17;-0.22;58.59;84.66;19.26;690.1279688;-1451.325893;231.8799198;0.211611152;1.343611864;45.31200986
86;10630.5053;2662;1090;84;0.02;-0.02;-1.01;-0.28;0.23;-0.16;58.59;82.3;18.12;690.1357174;-1451.327205;231.8733037;0.220322081;1.334105366;45.3211634
87;10734.1335;2665;1074;91;0.03;-0.02;-1;-0.22;0.04;-0.22;58.59;82.3;18.12;690.150857;-1451.332688;231.8785489;0.222951011;1.313413331;45.32371481
88;10939.0118;2662;1063;87;0.02;-0.02;-1;-0.16;0.17;0.02;60.94;79.95;18.12;690.1103854;-1451.330304;231.8729162;0.217682193;1.335055272;45.30807132
89;11052.2676;2668;1060;89;0.03;-0.02;-1;-0.28;0.41;-0.16;60.94;82.3;16.99;690.118432;-1451.330662;231.8733633;0.217547029;1.32380224;45.31514876
90;11245.0533;2674;1084;92;0.02;-0.02;-1;-0.4;-0.02;-0.16;59.77;82.3;16.99;690.125227;-1451.325536;231.8688333;0.223762054;1.329992955;45.31453284
91;11349.1893;2674;1083;88;0.02;-0.02;-1;-0.16;0.04;0.08;60.94;81.13;19.26;690.1277304;-1451.325417;231.8949699;0.229847386;1.359539508;45.31147331
92;11452.6468;2670;1070;91;0.02;-0.02;-1;-0.16;-0.08;-0.16;59.77;82.3;19.26;690.1264191;-1451.334953;231.885463;0.20803014;1.313865026;45.3106603
93;11556.6037;2664;1077;88;0.02;-0.02;-1;-0.1;0.04;0.14;60.94;82.3;16.99;690.1394725;-1451.343656;231.8697423;0.222116613;1.331201441;45.30800563
94;11660.7472;2664;1077;88;0.03;-0.02;-1;-0.1;0.11;0.14;60.94;83.48;15.86;690.1110411;-1451.332569;231.8615317;0.22399839;1.332426506;45.31271229
95;11764.6333;2656;1079;91;0.03;-0.02;-1;-0.16;0.29;0.14;60.94;83.48;15.86;690.1222467;-1451.328278;231.8761349;0.214619802;1.302073071;45.31207917
96;12698.7047;2692;1107;86;0.03;-0.02;-1;-0.22;0.11;0.02;60.94;82.3;19.26;690.1202202;-1451.323867;231.8825722;0.216296809;1.304311965;45.31731784
97;12904.9076;2695;1072;89;0.03;-0.02;-1;-0.34;0.23;0.02;59.77;82.3;15.86;690.1237965;-1451.328039;231.8857014;0.206468785;1.33692259;45.32091965
98;13184.827;2675;1068;87;0.03;-0.02;-1;-0.28;0.11;-0.04;60.94;84.66;19.26;690.1385784;-1451.330543;231.8801433;0.220996232;1.322393685;45.31060852
99;13391.0591;2666;1095;86;0.02;-0.02;-1;-0.22;0.41;-0.1;59.77;84.66;18.12;690.1208162;-1451.332927;231.8582386;0.219345727;1.32820643;45.31398116
100;13494.5707;2668;1092;87;0.02;-0.02;-1;-0.16;0.41;-0.22;59.77;83.48;19.26;690.1164651;-1451.339722;231.8784297;0.20297545;1.341101112;45.30786256
101;13598.4493;2686;1112;89;0.03;-0.02;-1;-0.1;-0.08;-0.04;59.77;84.66;18.12;690.1048422;-1451.318622;231.8792343;0.216566414;1.316144279;45.31423546
102;13702.0011;2676;1085;88;0.03;-0.01;-1;-0.22;-0.02;0.08;60.94;83.48;16.99;690.1244521;-1451.330662;231.8636179;0.22616825;1.335750342;45.31326979
103;13806.0273;2677;1049;89;0.02;-0.02;-1;-0.22;0.17;0.2;58.59;82.3;16.99;690.1228428;-1451.328516;231.8710536;0.210014839;1.315002323;45.31041228
104;13939.1207;2678;1069;93;0.03;-0.02;-1;-0.1;0.17;0.02;62.11;82.3;15.86;690.1217103;-1451.332569;231.8717986;0.211886085;1.341837737;45.31264732
105;14042.3789;2667;1060;85;0.03;-0.02;-0.99;-0.16;-0.08;-0.04;59.77;82.3;16.99;690.1272535;-1451.331139;231.8697721;0.217194308;1.358237432;45.31207607
106;14145.8798;2675;1046;83;0.02;-0.01;-1;-0.04;0.04;-0.1;59.77;82.3;16.99;690.1218295;-1451.33698;231.8866849;0.207026369;1.315916646;45.31161692
107;14249.9399;2670;1066;91;0.03;-0.01;-1;-0.28;0.17;-0.16;63.28;83.48;15.86;690.1301146;-1451.341629;231.8691611;0.217054945;1.317644346;45.31554445
108;14353.6941;2669;1054;85;0.03;-0.02;-1;0.15;0.11;0.14;57.42;81.13;18.12;690.1195049;-1451.335192;231.8964005;0.23494493;1.343936202;45.31538654
109;14457.7608;2685;1054;88;0.03;-0.02;-1;-0.22;0.04;-0.1;59.77;82.3;16.99;690.1340485;-1451.334953;231.8793535;0.213416754;1.35711357;45.30523343
110;14561.4011;2689;1078;93;0.03;-0.02;-1;-0.22;0.11;-0.1;60.94;83.48;18.12;690.1259422;-1451.330423;231.8789959;0.212943878;1.339917968;45.31372582
111;14665.0021;2689;1078;93;0.03;-0.02;-1;-0.34;0.23;0.02;60.94;83.48;18.12;690.1222467;-1451.32947;231.8700999;0.215271627;1.335657136;45.31311202
112;14822.3246;2669;1060;89;0.03;-0.02;-1;-0.04;0.29;0.14;60.94;83.48;19.26;690.1311278;-1451.337814;231.8879515;0.207605387;1.298401392;45.31126591
113;14926.333;2663;1084;93;0.03;-0.01;-1;-0.1;-0.08;0.02;59.77;82.3;16.99;690.1386976;-1451.323032;231.8737507;0.211694315;1.334289058;45.31525556
114;15135.9925;2658;1062;87;0.03;-0.02;-1;-0.4;0.23;0.02;60.94;83.48;18.12;690.1276708;-1451.328993;231.8751663;0.211974512;1.337620789;45.31030658
115;15239.9205;2652;1047;90;0.03;-0.01;-0.99;-0.1;0.11;-0.04;60.94;83.48;18.12;690.1451349;-1451.33841;231.865108;0.232421876;1.27584761;45.33265614
116;15343.5093;2653;1057;87;0.02;-0.02;-1;-0.34;0.17;0.14;60.94;83.48;16.99;690.1375651;-1451.3309;231.9030613;0.229735953;1.375886845;45.31356306
117;15470.1021;2645;1042;85;0.03;-0.02;-1;-0.22;0.04;0.02;58.59;84.66;18.12;690.1165247;-1451.332808;231.8758518;0.220018549;1.306522053;45.30875235
118;15574.4599;2653;1046;88;0.03;-0.02;-1;-0.28;-0.02;-0.16;63.28;81.13;18.12;690.1391745;-1451.329231;231.8669111;0.22504372;1.332931858;45.32356405
119;15678.1337;2654;1040;88;0.03;-0.01;-1;-0.1;0.11;0.02;63.28;81.13;18.12;690.1189685;-1451.32935;231.8828106;0.224107118;1.324069419;45.30868762
120;15782.0549;2654;1061;88;0.03;-0.01;-1.01;-0.04;0.17;-0.16;59.77;79.95;19.26;690.1246309;-1451.343894;231.8633944;0.212887479;1.353913903;45.30434129
121;15885.6249;2668;1080;91;0.02;-0.02;-1;-0.04;0.29;0.02;58.59;83.48;18.12;690.1276708;-1451.335907;231.8673134;0.216125358;1.328387429;45.31011277
122;15989.4193;2675;1102;85;0.02;-0.02;-1.01;-0.1;0.04;-0.1;62.11;83.48;16.99;690.1246905;-1451.336145;231.8791151;0.213940652;1.326594827;45.31005708
123;16158.1852;2673;1102;84;0.03;-0.02;-1.01;0.02;0.11;-0.04;59.77;84.66;18.12;690.1254654;-1451.331496;231.8721116;0.216296815;1.340141951;45.3066173
124;16292.8469;2670;1089;89;0.02;-0.01;-1;-0.16;0.04;0.08;59.77;82.3;19.26;690.1356578;-1451.334357;231.8710685;0.211958795;1.316658428;45.31159672
125;16565.3237;2676;1073;91;0.03;-0.02;-1.01;-0.04;0.35;0.08;60.94;84.66;19.26;690.1394725;-1451.329589;231.8753004;0.224856382;1.322665301;45.3146388
126;16668.7943;2676;1097;95;0.03;-0.02;-1.01;-0.22;0.29;-0.22;60.94;84.66;19.26;690.1227832;-1451.32792;231.8790555;0.213563464;1.341022753;45.31376819
127;16772.8791;2676;1097;95;0.03;-0.02;-1;-0.16;0.04;0.32;60.94;83.48;19.26;690.1177764;-1451.328039;231.8664342;0.219724824;1.327418319;45.31225036
128;16877.3791;2677;1092;88;0.03;-0.02;-1;0.02;0.23;-0.1;59.77;81.13;19.26;690.1190877;-1451.322317;231.8810374;0.209616292;1.332885147;45.30575317
129;17013.2694;2678;1089;90;0.02;-0.02;-1;0.02;0.59;0.02;59.77;83.48;18.12;690.1324391;-1451.31743;231.8615317;0.218113022;1.321181227;45.31849614
130;17117.2006;2700;1104;91;0.03;-0.02;-1;-0.16;0.11;0.02;59.77;83.48;18.12;690.1144385;-1451.320887;231.8743318;0.207888113;1.326450143;45.31919416
131;17223.5166;2681;1112;88;0.03;-0.02;-1;0.02;0.29;0.08;58.59;83.48;20.39;690.1269555;-1451.337337;231.8746299;0.207789848;1.307199599;45.31298869
132;17384.0854;2689;1156;91;0.03;-0.02;-1;0.02;0.17;-0.16;59.77;82.3;16.99;690.1213527;-1451.335311;231.8735421;0.219645552;1.326421974;45.31496196
133;17487.8011;2682;1136;80;0.03;-0.02;-1;-0.1;0.17;0.2;60.94;83.48;16.99;690.1234984;-1451.34747;231.8692654;0.212084934;1.332752033;45.30459215
134;17591.8524;2682;1136;80;0.03;-0.02;-1.01;0.15;0.17;-0.04;60.94;82.3;16.99;690.1142001;-1451.338053;231.903702;0.224889087;1.366180032;45.30785938
135;17695.0628;2657;1101;88;0.02;-0.02;-1;-0.16;-0.14;0.08;59.77;81.13;16.99;690.1287436;-1451.331496;231.871739;0.217542147;1.330236072;45.31402637
136;17798.0705;2666;1086;90;0.03;-0.02;-1;-0.16;0.23;0.08;59.77;84.66;19.26;690.1026368;-1451.336861;231.9010943;0.208174324;1.284840748;45.30385221
137;17900.9229;2659;1075;84;0.02;-0.02;-1;-0.04;0.35;0.02;60.94;84.66;16.99;690.1199818;-1451.330423;231.8869531;0.21393066;1.312813247;45.31734042
138;18003.3436;2657;1077;83;0.03;-0.02;-1;-0.04;0.17;-0.04;59.77;83.48;16.99;690.1339889;-1451.334476;231.8778485;0.216409686;1.348665949;45.31756656
139;18209.5258;2648;1079;88;0.03;-0.02;-1;-0.22;0.11;-0.04;59.77;83.48;18.12;690.1200414;-1451.335907;231.8775803;0.204738583;1.343151537;45.30639899
140;18313.0504;2668;1065;88;0.03;-0.01;-1;-0.28;0.17;0.02;60.94;83.48;16.99;690.1342869;-1451.336384;231.896773;0.213668873;1.303666795;45.31956664
141;18416.8112;2669;1072;86;0.02;-0.02;-1;-0.16;0.41;0.08;58.59;83.48;16.99;690.1068091;-1451.335907;231.8814099;0.212125191;1.327372986;45.31022959
142;18557.4453;2653;1078;86;0.02;-0.02;-1;-0.34;0.35;0.14;62.11;83.48;16.99;690.1535988;-1451.337695;231.870234;0.215496193;1.358975334;45.31486098
143;18661.877;2653;1075;93;0.03;-0.01;-1;-0.04;0.11;0.14;62.11;83.48;16.99;690.1342273;-1451.333165;231.8807095;0.212740589;1.348936736;45.31425055
144;18766.0006;2640;1071;91;0.03;-0.02;-1;-0.22;0.41;0.02;60.94;83.48;16.99;690.1214123;-1451.337337;231.879279;0.206316721;1.316412591;45.30996432
145;18869.9937;2640;1065;90;0.03;-0.01;-1;-0.16;0.23;-0.04;58.59;82.3;18.12;690.1333928;-1451.34294;231.857121;0.226262959;1.326622004;45.3081168
146;18974.6238;2640;1065;90;0.02;-0.02;-1;0.09;0.23;-0.1;59.77;82.3;19.26;690.1239157;-1451.331854;231.8778336;0.216662237;1.303217441;45.31486494
147;19078.0202;2648;1084;86;0.03;-0.02;-1.01;-0.22;0.23;0.02;59.77;82.3;19.26;690.1194453;-1451.332927;231.8771929;0.212764724;1.31015105;45.31262833
148;19181.9447;2657;1080;88;0.03;-0.02;-1;0.09;0.29;0.08;59.77;84.66;18.12;690.1319623;-1451.33543;231.8702936;0.219986894;1.325955944;45.3091783
149;19285.7729;2659;1046;88;0.03;-0.02;-1;-0.28;0.17;-0.04;59.77;82.3;19.26;690.1407242;-1451.319575;231.8637818;0.218727225;1.331163533;45.32438016
150;19389.7592;2663;1054;91;0.03;-0.02;-1;-0.52;0.59;0.08;58.59;83.48;19.26;690.1240945;-1451.335192;231.8942547;0.225374427;1.373957617;45.31325192
151;20341.6698;2668;1036;91;0.03;-0.01;-1.01;-0.1;-0.02;0.02;60.94;83.48;18.12;690.1327372;-1451.334834;231.8890095;0.209415499;1.321355967;45.31741253
152;20445.9308;2668;1036;91;0.02;-0.02;-1;-0.4;0.29;0.08;59.77;82.3;18.12;690.1336312;-1451.333404;231.8522334;0.219049315;1.353312525;45.31055391
