Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
12,1901.8852000008337,3371.0,3512.0,62.0,0.03,-0.02,-0.99,-0.22,-0.08,0.14,55.08,43.5,-4.53,1396.2334394454956,964.3785953521729,227.79810428619385,-0.7741648264686369,-1.2265853010702539,54.64347296731888
13,2105.432700001984,3369.0,3531.0,58.0,0.02,-0.02,-1.0,-0.16,0.11,0.2,57.42,45.86,-2.27,1396.262764930725,964.3564224243164,227.8074324131012,-0.7828998750916635,-1.2205660651082813,54.63396020784988
14,2210.2243000117596,3400.0,3545.0,56.0,0.02,-0.02,-1.0,-0.4,0.11,0.02,56.25,43.5,-2.27,1396.2417840957642,964.3670916557312,227.81407833099365,-0.7947876869729514,-1.215858675756273,54.63314423680275
15,2321.671800003969,3415.0,3566.0,53.0,0.02,-0.02,-0.99,-0.1,0.23,0.2,56.25,47.03,-2.27,1396.2609767913818,964.3594622612,227.81509160995483,-0.8048108685304922,-1.2092666936611498,54.6308415345571
16,2423.747800014098,3387.0,3546.0,61.0,0.03,-0.02,-1.0,-0.1,0.23,0.14,56.25,42.33,-1.13,1396.2658643722534,964.3604159355164,227.81020402908325,-0.7874195729511357,-1.22179421440951,54.63525395782344
17,2528.049700005795,3378.0,3539.0,59.0,0.03,-0.02,-1.0,-0.1,0.23,-0.1,56.25,42.33,-1.13,1396.2152004241943,964.3703103065491,227.82091796398163,-0.7651662622059663,-1.2091497332519043,54.63129235192557
18,2631.1856000102125,3389.0,3523.0,53.0,0.02,-0.02,-0.99,0.02,0.23,0.14,55.08,44.68,-2.27,1396.2444067001343,964.3462896347046,227.82698273658752,-0.7938314918352303,-1.1980571415586434,54.64078336224517
19,2821.9276000018,3388.0,3510.0,57.0,0.02,-0.02,-1.0,-0.28,0.11,-0.04,55.08,44.68,-3.4,1396.238923072815,964.3585681915283,227.81164944171906,-0.7970497571091992,-1.2318784557324276,54.63524977998984
20,2925.809100008337,3391.0,3506.0,58.0,0.02,-0.02,-1.0,-0.22,0.04,0.02,52.73,43.5,-1.13,1396.2585926055908,964.347779750824,227.80846059322357,-0.7828135349923097,-1.2388585876747482,54.643391203632476
21,3131.9562000135193,3390.0,3505.0,51.0,0.02,-0.02,-1.0,-0.28,0.23,0.2,55.08,45.86,0.0,1396.2613344192505,964.3561840057373,227.8117537498474,-0.8016987961872366,-1.1979826540021392,54.64025855131996
22,3235.9825000021374,3415.0,3527.0,78.0,0.02,-0.02,-0.99,-0.34,0.23,-0.04,55.08,45.86,-2.27,1396.2541818618774,964.3518328666687,227.80804336071014,-0.7848030955893563,-1.2425116473625768,54.644663349995355
23,3340.9382000099868,3375.0,3506.0,65.0,0.03,-0.02,-0.99,-0.16,0.47,-0.35,55.08,45.86,-1.13,1396.2571620941162,964.3567800521851,227.81015932559967,-0.8003454784430216,-1.1693142769192657,54.633466552407285
24,3444.031700011692,3381.0,3500.0,51.0,0.02,-0.02,-1.0,-0.1,0.47,0.32,55.08,47.03,-1.13,1396.2225914001465,964.3754959106445,227.79995203018188,-0.8007716463492576,-1.1496028698766982,54.63804344675061
25,3546.2849000032293,3383.0,3482.0,51.0,0.02,-0.02,-1.0,-0.22,0.41,0.08,55.08,47.03,-1.13,1396.2254524230957,964.3661975860596,227.8023064136505,-0.7752752699602842,-1.2497288525983565,54.63992465927205
26,3648.0537000024924,3421.0,3524.0,48.0,0.02,-0.02,-1.0,0.09,0.17,0.02,55.08,44.68,-2.27,1396.2417840957642,964.3725156784058,227.8079092502594,-0.7908007648821123,-1.2125858443939783,54.63945359702193
27,3749.4315000076313,3412.0,3527.0,54.0,0.02,-0.02,-1.0,-0.46,0.17,-0.16,57.42,44.68,-3.4,1396.2565660476685,964.3590450286865,227.82045602798462,-0.816070568262516,-1.196904342010157,54.63255807923624
28,3851.9031000032555,3418.0,3551.0,62.0,0.02,-0.02,-0.99,-0.04,-0.02,0.08,55.08,45.86,-2.27,1396.2136507034302,964.3455147743225,227.81214118003845,-0.7796093550233872,-1.2135564647503398,54.61959646651899
29,3956.0997000080533,3421.0,3555.0,57.0,0.02,-0.02,-1.0,-0.1,0.11,0.14,53.91,45.86,-3.4,1396.2504863739014,964.3466472625732,227.813720703125,-0.7968393063647159,-1.2257577984603516,54.63254416287934
30,4060.519700011355,3430.0,3547.0,53.0,0.02,-0.02,-1.0,-0.22,0.29,0.08,53.91,45.86,-3.4,1396.228551864624,964.3858671188354,227.77986526489258,-0.7840800050416272,-1.168557867203388,54.64031543829279
31,4165.390400012257,3430.0,3516.0,48.0,0.02,-0.02,-0.99,-0.34,0.04,0.02,56.25,44.68,-2.27,1396.259069442749,964.3540382385254,227.79877483844757,-0.7865834272484309,-1.2506999229870814,54.63737086620391
32,4268.854900001315,3405.0,3533.0,64.0,0.02,-0.02,-1.0,-0.16,0.29,-0.04,55.08,47.03,-2.27,1396.2428569793701,964.3493890762329,227.79175639152527,-0.7789283239199599,-1.233666131805789,54.63813705947224
33,4372.748800000409,3397.0,3547.0,62.0,0.02,-0.02,-1.0,-0.22,0.17,-0.04,53.91,44.68,-1.13,1396.2433338165283,964.3552899360657,227.82018780708313,-0.7998881140053324,-1.2062562750006465,54.637403723964894
34,4476.466800013441,3423.0,3573.0,53.0,0.02,-0.02,-1.0,-0.16,0.17,-0.1,53.91,48.21,-1.13,1396.2526321411133,964.3449783325195,227.7996987104416,-0.7855144947348678,-1.2348738603863199,54.628872320895894
35,4578.813900006935,3424.0,3562.0,57.0,0.02,-0.02,-1.0,-0.1,0.23,0.14,53.91,48.21,-1.13,1396.248698234558,964.3458127975464,227.80665755271912,-0.7831440145453384,-1.222825423774556,54.64595712052627
36,4682.805900010862,3410.0,3533.0,56.0,0.02,-0.02,-0.99,-0.22,0.04,0.08,55.08,45.86,-1.13,1396.222472190857,964.3669724464417,227.83510386943817,-0.7981176512120847,-1.162044887116755,54.62411864512669
37,4787.206200009678,3402.0,3545.0,62.0,0.02,-0.02,-0.99,-0.22,0.41,-0.1,56.25,45.86,1.13,1396.2299823760986,964.384138584137,227.77338325977325,-0.7848473844544405,-1.1980421044027532,54.641857256935985
38,4891.316500012181,3405.0,3549.0,53.0,0.02,-0.02,-1.0,-0.28,0.41,0.08,55.08,44.68,-4.53,1396.2502479553223,964.3486738204956,227.80820727348328,-0.7901950754052114,-1.2309423312173005,54.63781825464159
39,4995.047900010832,3396.0,3528.0,52.0,0.03,-0.02,-1.0,-0.16,0.17,-0.04,55.08,44.68,-4.53,1396.26944065094,964.34485912323,227.80361771583557,-0.7922485174038874,-1.2317178392504609,54.642597203453285
40,5099.228000006406,3385.0,3527.0,59.0,0.02,-0.02,-0.99,-0.46,0.29,0.14,53.91,45.86,-2.27,1396.2146043777466,964.378833770752,227.82233357429504,-0.7944086134130347,-1.2280690155151532,54.63655969214928
41,5202.8133000130765,3386.0,3523.0,57.0,0.02,-0.02,-1.0,-0.04,0.41,0.2,55.08,45.86,-3.4,1396.2634801864624,964.3498063087463,227.79297828674316,-0.785249490380588,-1.2080710842838336,54.640405490511235
42,6677.183100007824,3405.0,3544.0,58.0,0.02,-0.02,-1.0,0.15,-0.02,0.08,53.91,45.86,-1.13,1396.2312936782837,964.3335938453674,227.812722325325,-0.7835566230197176,-1.2389640947494074,54.63070673613906
43,6816.019100006088,3375.0,3522.0,63.0,0.02,-0.02,-1.0,-0.1,0.11,0.08,56.25,45.86,-3.4,1396.2522745132446,964.3566608428955,227.7960628271103,-0.7910295129640815,-1.2055632757532695,54.635839497745664
44,6919.392200012226,3352.0,3490.0,61.0,0.02,-0.02,-1.0,-0.22,0.23,0.08,56.25,45.86,-3.4,1396.2504863739014,964.3469452857971,227.8134822845459,-0.7789875874679983,-1.2350295084261327,54.64460475327844
45,7023.709800007055,3388.0,3534.0,50.0,0.03,-0.02,-1.0,-0.04,-0.02,0.02,55.08,45.86,-4.53,1396.239161491394,964.3407464027405,227.82501578330994,-0.8016619503418976,-1.2100891728071272,54.63322961570462
46,7128.239300000132,3373.0,3526.0,57.0,0.02,-0.02,-0.99,-0.22,0.29,0.02,55.08,45.86,0.0,1396.237850189209,964.3641710281372,227.7994155883789,-0.7734777210339184,-1.191188952349322,54.63180030386982
47,7232.75230001309,3371.0,3529.0,62.0,0.02,-0.02,-0.99,-0.22,0.29,-0.1,56.25,43.5,-2.27,1396.232008934021,964.3747806549072,227.8016209602356,-0.7813114347995042,-1.2435656361826097,54.63933610652777
48,7336.530400003539,3382.0,3548.0,58.0,0.02,-0.02,-1.0,-0.04,0.11,0.14,56.25,45.86,-2.27,1396.2576389312744,964.3332362174988,227.79496014118195,-0.7836373411386881,-1.2332515629384726,54.63994150363929
49,7439.896200012299,3405.0,3566.0,54.0,0.02,-0.02,-1.0,-0.52,0.04,0.02,56.25,45.86,-2.27,1396.2140083312988,964.3828868865967,227.79671847820282,-0.7772367226206428,-1.208665185569409,54.627844077221795
50,7548.258900002111,3406.0,3567.0,57.0,0.02,-0.02,-1.0,-0.34,0.29,-0.1,55.08,45.86,-1.13,1396.2047100067139,964.3699526786804,227.8113067150116,-0.7895520842014009,-1.224219620829579,54.64286440538142
51,7650.569400007953,3385.0,3540.0,61.0,0.02,-0.02,-1.0,-0.04,0.29,-0.04,55.08,44.68,-1.13,1396.2019681930542,964.3902778625488,227.7834713459015,-0.7785192791708024,-1.1485915744555548,54.631887880910675
52,7754.103200000827,3420.0,3572.0,50.0,0.02,-0.02,-1.0,-0.34,0.35,-0.16,56.25,43.5,-2.27,1396.188735961914,964.3571972846985,227.80802845954895,-0.7973214932437981,-1.1511696466660553,54.63141843605127
53,7943.298700003652,3409.0,3540.0,56.0,0.02,-0.02,-0.99,0.02,0.23,-0.04,53.91,44.68,-1.13,1396.263599395752,964.3443822860718,227.78840363025665,-0.7860513364450978,-1.2320090571622286,54.64289894032338
54,8153.878900004202,3418.0,3491.0,45.0,0.02,-0.02,-1.0,-0.22,0.29,0.02,52.73,43.5,-3.4,1396.2384462356567,964.3458127975464,227.8072088956833,-0.7942445927693038,-1.1940285670593975,54.633404279434885
55,8255.974400002742,3435.0,3548.0,52.0,0.02,-0.02,-0.99,-0.22,0.35,0.26,56.25,47.03,-3.4,1396.2459564208984,964.3409252166748,227.8120517730713,-0.8087739710235717,-1.1991450365336014,54.64394469611711
56,8359.905800010893,3429.0,3549.0,54.0,0.02,-0.02,-1.0,0.02,0.29,-0.04,56.25,43.5,-1.13,1396.2465524673462,964.3410444259644,227.81908512115479,-0.7893863628217086,-1.229606032487485,54.63660215157095
57,8463.503100007074,3424.0,3531.0,50.0,0.02,-0.02,-1.0,-0.28,0.47,0.32,56.25,43.5,-1.13,1396.2457180023193,964.3402695655823,227.79758274555206,-0.779773828086577,-1.2361741552826582,54.64442432904239
58,8567.682300010347,3403.0,3485.0,54.0,0.02,-0.02,-1.0,-0.28,-0.08,0.26,55.08,44.68,-3.4,1396.2700366973877,964.3513560295105,227.8045415878296,-0.7848828902662415,-1.2299854626569018,54.64207008777145
59,8671.57030000817,3406.0,3504.0,55.0,0.02,-0.02,-1.0,-0.1,0.41,-0.29,56.25,45.86,-3.4,1396.246075630188,964.3450975418091,227.81842947006226,-0.8032194301398081,-1.2029108300966915,54.63452013395599
60,8775.948100010282,3424.0,3537.0,57.0,0.02,-0.02,-1.0,-0.22,0.41,0.08,56.25,44.68,-3.4,1396.2469100952148,964.3483757972717,227.79889404773712,-0.7740027039581266,-1.2099822597043737,54.636455981311016
61,8880.539200006751,3420.0,3548.0,57.0,0.02,-0.02,-0.99,-0.22,0.35,0.08,55.08,48.21,0.0,1396.2247371673584,964.3592238426208,227.79831290245056,-0.8125737374278039,-1.1431275413014843,54.64665978075999
62,8984.098100001574,3399.0,3546.0,60.0,0.02,-0.02,-1.0,-0.16,0.04,-0.04,56.25,44.68,-3.4,1396.2218761444092,964.3944501876831,227.7923822402954,-0.7727363663122048,-1.1953436244503688,54.63259973922253
63,9088.143500004662,3392.0,3547.0,59.0,0.02,-0.02,-0.99,-0.16,0.11,0.14,53.91,42.33,-2.27,1396.2451219558716,964.371383190155,227.77479887008667,-0.7742236790301948,-1.2452127209578079,54.63845140122429
64,9192.212400012068,3392.0,3554.0,59.0,0.02,-0.02,-1.0,-0.16,0.17,-0.04,52.73,45.86,-2.27,1396.2441682815552,964.3442034721375,227.81777381896973,-0.7988428700079077,-1.2124002342617133,54.64052948036315
65,9295.823300009943,3358.0,3524.0,59.0,0.02,-0.02,-1.0,0.15,0.17,-0.1,57.42,47.03,-2.27,1396.225094795227,964.3353223800659,227.8122901916504,-0.8114134920494048,-1.2044851058890846,54.6259637669031
66,9400.034900012542,3370.0,3496.0,51.0,0.02,-0.02,-1.0,-0.28,0.23,0.14,57.42,47.03,-2.27,1396.214485168457,964.343011379242,227.7977615594864,-0.7728025345626492,-1.2315296205155968,54.62909072654049
67,10674.057600001106,3369.0,3500.0,57.0,0.02,-0.02,-1.0,-0.22,0.41,-0.16,55.08,44.68,-3.4,1396.2420225143433,964.3380045890808,227.8190702199936,-0.8029359411352255,-1.2210969755681553,54.647782509722056
68,11115.669100006926,3399.0,3565.0,55.0,0.03,-0.02,-0.99,-0.22,0.23,-0.16,55.08,45.86,-1.13,1396.22962474823,964.3594026565552,227.81071066856384,-0.8079136516002543,-1.2058949339390712,54.63598265663313
69,11219.776900004945,3387.0,3550.0,57.0,0.03,-0.02,-1.0,-0.1,0.35,0.14,55.08,44.68,-4.53,1396.2390422821045,964.3337726593018,227.79163718223572,-0.7863459321713384,-1.2400525832624045,54.626071740522015
70,11327.903299999889,3388.0,3544.0,56.0,0.02,-0.02,-1.0,0.02,0.17,0.26,55.08,45.86,-2.27,1396.2126970291138,964.3579721450806,227.81242430210114,-0.794571792407815,-1.2298105696265056,54.63853729215417
71,11430.337800004054,3398.0,3535.0,54.0,0.02,-0.02,-1.0,-0.22,0.29,0.08,55.08,45.86,-2.27,1396.253228187561,964.3568992614746,227.8135120868683,-0.8090806750759619,-1.1997844155464108,54.63565763332544
72,11533.625400013989,3374.0,3521.0,60.0,0.02,-0.02,-1.0,-0.52,0.29,0.02,57.42,43.5,-3.4,1396.268367767334,964.3598198890686,227.791428565979,-0.7962873061571437,-1.215668845837796,54.64266748834109
73,11637.457800010452,3357.0,3500.0,58.0,0.03,-0.02,-1.0,-0.34,0.23,-0.04,56.25,44.68,-3.4,1396.2517976760864,964.3287658691406,227.80366241931915,-0.7860199030649826,-1.224889346766351,54.64295735312163
74,11839.694100010092,3382.0,3459.0,44.0,0.03,-0.02,-1.0,-0.22,0.23,0.02,56.25,49.38,-3.4,1396.2531089782715,964.3427133560181,227.79995203018188,-0.7859865865895616,-1.2148002204358155,54.639965649989605
75,11943.146400008118,3394.0,3495.0,58.0,0.02,-0.02,-0.99,-0.04,0.29,0.26,56.25,49.38,-3.4,1396.2507247924805,964.3648862838745,227.78360545635223,-0.7834416087159726,-1.2170728993001498,54.64007770926718
76,12142.825400005677,3375.0,3507.0,59.0,0.02,-0.02,-1.0,-0.34,0.11,0.02,53.91,43.5,-3.4,1396.2583541870117,964.3772840499878,227.799654006958,-0.8103480435517886,-1.1988364140870365,54.64171287216385
77,12245.905300005688,3386.0,3513.0,58.0,0.02,-0.02,-1.0,-0.22,0.47,-0.16,55.08,45.86,-1.13,1396.2453603744507,964.362621307373,227.78040170669556,-0.7862177745596225,-1.236904700342955,54.63882166901892
78,12353.86770000332,3387.0,3508.0,56.0,0.02,-0.02,-0.99,0.02,0.17,-0.04,55.08,45.86,-1.13,1396.2397575378418,964.3464684486389,227.78403759002686,-0.7841325736728646,-1.2251899705713931,54.64122016464717
79,12557.199000002583,3405.0,3513.0,58.0,0.02,-0.02,-1.0,-0.28,0.23,0.02,55.08,45.86,-2.27,1396.2193727493286,964.3576145172119,227.80728340148926,-0.7987257945570233,-1.244855584303927,54.63467112844546
80,12660.536000010325,3411.0,3562.0,65.0,0.02,-0.02,-0.99,-0.04,0.35,-0.16,52.73,45.86,-1.13,1396.2539434432983,964.3518328666687,227.7851104736328,-0.7824488210997282,-1.2288995669631788,54.639453120811375
81,12765.062400008901,3393.0,3555.0,63.0,0.02,-0.02,-1.01,-0.28,-0.02,-0.04,55.08,45.86,-3.4,1396.2182998657227,964.3641710281372,227.77944803237915,-0.7857865357585597,-1.172946553469937,54.640441511618434
82,12870.756800009985,3379.0,3535.0,56.0,0.02,-0.02,-0.99,-0.28,0.23,-0.04,55.08,45.86,-3.4,1396.1448669433594,964.3369913101196,227.84875333309174,-0.7799877069772816,-1.4169035506646839,54.666580199871014
83,12974.73150001315,3384.0,3528.0,52.0,0.02,-0.02,-1.0,-0.22,-0.08,0.14,57.42,44.68,-3.4,1396.2562084197998,964.3387794494629,227.78655588626862,-0.7830727251546139,-1.230643428429277,54.64365686318492
84,13170.174300001236,3401.0,3564.0,59.0,0.02,-0.02,-1.0,-0.16,0.17,0.02,51.56,42.33,-2.27,1396.2281942367554,964.3402099609375,227.81962156295776,-0.7995549833721822,-1.2135400596688304,54.637176376077974
85,13275.124300009338,3396.0,3558.0,61.0,0.02,-0.02,-0.99,-0.1,0.47,0.2,55.08,44.68,-1.13,1396.2485790252686,964.343786239624,227.79935598373413,-0.8056545364209179,-1.2057950404894717,54.637218688083735
86,13378.546400010237,3403.0,3569.0,61.0,0.02,-0.02,-0.99,-0.34,0.35,0.2,55.08,44.68,-1.13,1396.2332010269165,964.368462562561,227.7899831533432,-0.7796888267980309,-1.23337538444583,54.64289899634379
87,13482.15280000295,3370.0,3539.0,63.0,0.02,-0.02,-0.99,-0.28,0.41,0.26,57.42,44.68,-3.4,1396.2057828903198,964.3695950508118,227.7865707874298,-0.7760274617375814,-1.1332528259939678,54.640947103745724
88,13586.056000000099,3354.0,3564.0,69.0,0.02,-0.02,-0.99,-0.4,-0.02,0.32,53.91,44.68,-3.4,1396.2063789367676,964.3663167953491,227.78312861919403,-0.7969801825788275,-1.1666152009173094,54.63921396865819
89,13690.71170000825,3347.0,3580.0,66.0,0.02,-0.02,-1.0,-0.22,0.35,-0.04,55.08,47.03,-4.53,1396.2185382843018,964.3577337265015,227.7851402759552,-0.7849443339093787,-1.2320151832924777,54.636633263850655
90,13794.401300008758,3338.0,3544.0,57.0,0.02,-0.02,-1.0,0.09,0.23,0.26,57.42,44.68,0.0,1396.234631538391,964.3449187278748,227.80126333236694,-0.7771411345843733,-1.2489378762509509,54.62905826877276
91,13898.848600001656,3352.0,3522.0,52.0,0.02,-0.02,-1.0,-0.4,0.11,0.26,56.25,43.5,0.0,1396.2191343307495,964.3771052360535,227.8018444776535,-0.7718333140717935,-1.2297934377612314,54.63387265293524
92,14002.85510001413,3363.0,3509.0,58.0,0.03,-0.02,-0.99,-0.04,0.29,-0.16,56.25,44.68,-2.27,1396.2384462356567,964.3417596817017,227.80555486679077,-0.7863809279614805,-1.2238333903153964,54.63757642682522
93,14106.338600002346,3361.0,3506.0,60.0,0.03,-0.02,-1.0,-0.52,0.29,0.02,53.91,43.5,-2.27,1396.217942237854,964.3686413764954,227.80421376228333,-0.7722735830965929,-1.1971999903387702,54.63296843131291
94,14210.307000001194,3365.0,3514.0,58.0,0.02,-0.02,-1.0,-0.34,0.04,0.2,55.08,45.86,-4.53,1396.2432146072388,964.3437266349792,227.78740525245667,-0.7797524621094921,-1.2360700061291328,54.62789272762647
95,14314.009800000349,3396.0,3546.0,54.0,0.02,-0.02,-0.99,-0.28,0.04,0.08,55.08,45.86,-4.53,1396.2303400039673,964.3260836601257,227.80519723892212,-0.7829327089757053,-1.2270965064710087,54.6256439198882
96,14418.112600003951,3408.0,3559.0,54.0,0.02,-0.02,-0.99,-0.28,0.29,0.08,53.91,45.86,-2.27,1396.242380142212,964.3368721008301,227.80106961727142,-0.7868875719484445,-1.2335196603574887,54.636166926733836
97,14521.368900008383,3398.0,3560.0,60.0,0.02,-0.02,-1.0,-0.1,0.41,0.08,53.91,45.86,-2.27,1396.2191343307495,964.3309116363525,227.82467305660248,-0.8010958951972379,-1.2132306986675887,54.62481509966123
98,14623.181100003421,3390.0,3540.0,55.0,0.02,-0.02,-1.0,-0.16,0.23,-0.04,56.25,47.03,-2.27,1396.2311744689941,964.3581509590149,227.80397534370422,-0.7851905368916609,-1.2377548289133546,54.6312992916082
99,14727.47640000307,3386.0,3556.0,60.0,0.02,-0.02,-0.99,-0.16,0.17,-0.1,55.08,45.86,-1.13,1396.220088005066,964.368999004364,227.80394554138184,-0.7933571540895378,-1.126288445629579,54.63567202255134
100,14830.246800003806,3397.0,3553.0,57.0,0.02,-0.02,-0.99,0.09,0.53,-0.04,55.08,45.86,-1.13,1396.2273597717285,964.35546875,227.8057485818863,-0.7751370565912087,-1.1908228413475543,54.6282572603791
101,14933.683100010967,3400.0,3522.0,77.0,0.02,-0.02,-1.0,-0.22,0.35,-0.1,53.91,45.86,-1.13,1396.2470293045044,964.3469452857971,227.7916520833969,-0.7884023256417361,-1.2242658622985967,54.641349530999165
102,15037.053800013382,3400.0,3512.0,54.0,0.02,-0.02,-1.0,-0.28,0.53,-0.1,56.25,45.86,-2.27,1396.2585926055908,964.3613696098328,227.793887257576,-0.7887511469490409,-1.247966720293511,54.640456396929835
103,15140.463700008695,3390.0,3525.0,60.0,0.02,-0.02,-0.99,-0.22,0.29,0.02,55.08,45.86,-2.27,1396.2496519088745,964.3554091453552,227.8153896331787,-0.8089742282438888,-1.1886425821467352,54.6307039933033
104,15243.946000002325,3395.0,3527.0,56.0,0.02,-0.02,-0.99,-0.28,0.47,-0.04,56.25,44.68,-1.13,1396.245837211609,964.3428921699524,227.79448330402374,-0.7876875174338489,-1.2384120304797168,54.64008725605889
105,15348.017800002708,3395.0,3514.0,54.0,0.02,-0.02,-1.0,-0.16,0.04,0.2,56.25,44.68,-1.13,1396.2056636810303,964.3577337265015,227.79278457164764,-0.7861489611244021,-1.2577849496846545,54.64129389745373
106,15450.698700005887,3411.0,3556.0,56.0,0.02,-0.01,-1.0,-0.4,0.47,0.2,56.25,45.86,-2.27,1396.233081817627,964.3515348434448,227.81945765018463,-0.8089467575973489,-1.2059430115855205,54.63569401381232
107,15553.624700012733,3390.0,3565.0,61.0,0.02,-0.02,-0.99,-0.4,0.29,0.2,57.42,47.03,-2.27,1396.2416648864746,964.368999004364,227.80045866966248,-0.799899078442502,-1.2076136210045296,54.63757213568374
108,15657.356300012907,3412.0,3594.0,53.0,0.02,-0.02,-1.0,-0.16,-0.02,0.14,55.08,44.68,-2.27,1396.2159156799316,964.3576145172119,227.79880464076996,-0.7772734465190625,-1.246682140140745,54.63434679410068
109,15760.439800011227,3405.0,3582.0,56.0,0.02,-0.02,-0.99,-0.34,0.35,-0.1,53.91,45.86,-2.27,1396.2376117706299,964.3499851226807,227.81233489513397,-0.8044962392323391,-1.1976119084958383,54.63397284427125
110,15864.049700001488,3389.0,3576.0,58.0,0.02,-0.02,-0.99,-0.16,0.29,0.14,53.91,45.86,-2.27,1396.2414264678955,964.3501043319702,227.79704630374908,-0.7852783298194952,-1.2332858785073624,54.63896122092691
111,15967.318300012266,3380.0,3563.0,60.0,0.03,-0.02,-0.99,-0.04,0.17,0.02,53.91,44.68,-2.27,1396.2115049362183,964.3811583518982,227.787047624588,-0.8027913974851603,-1.1349695300224425,54.6446008525298
112,16070.222400012426,3374.0,3553.0,60.0,0.03,-0.02,-0.99,-0.22,0.35,0.02,53.91,47.03,-3.4,1396.2563276290894,964.3403887748718,227.8062403202057,-0.7808279151111044,-1.2380537268283847,54.646964607191634
113,16173.625600000378,3392.0,3579.0,64.0,0.02,-0.02,-1.0,-0.34,0.23,-0.04,53.91,45.86,-3.4,1396.2410688400269,964.3372297286987,227.82160341739655,-0.7975333302045956,-1.224119461861378,54.64205861861042
114,16276.742900008685,3367.0,3552.0,62.0,0.02,-0.02,-1.0,0.02,0.17,0.02,56.25,43.5,-3.4,1396.2305784225464,964.3591046333313,227.79232263565063,-0.7732491866980095,-1.2727925470483088,54.64051925471656
115,16381.276500003878,3369.0,3552.0,55.0,0.02,-0.02,-1.0,-0.28,0.17,0.02,56.25,43.5,-3.4,1396.2204456329346,964.3419981002808,227.81799733638763,-0.7929528311441946,-1.2296523238212707,54.63478922833687
116,16484.793499999796,3396.0,3522.0,46.0,0.03,-0.02,-0.99,0.02,0.17,-0.04,56.25,44.68,-2.27,1396.2477445602417,964.3427729606628,227.8057485818863,-0.7822403693944563,-1.2440615303690892,54.62103838899846
117,16589.03810000629,3371.0,3506.0,59.0,0.03,-0.02,-1.0,-0.1,0.23,-0.22,53.91,44.68,-1.13,1396.2100744247437,964.3524885177612,227.80250012874603,-0.7730736365842381,-1.2056609263794305,54.62625326616618
118,16692.25850001385,3375.0,3481.0,56.0,0.02,-0.02,-1.01,-0.22,0.29,0.39,55.08,44.68,-2.27,1396.2159156799316,964.3591046333313,227.80068218708038,-0.7739123893456181,-1.200319717884247,54.634095258428054
