Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
13,1245.6558999983827,2288.0,2863.0,67.0,0.02,-0.02,-1.0,-0.1,0.29,0.02,59.77,-25.87,20.39,376.39856338500977,297.0805764198303,227.53466665744781,-1.1199910399121078,-1.2023649327613994,45.846541791052005
14,1349.2583000042941,2284.0,2834.0,64.0,0.02,-0.03,-0.99,-0.1,0.17,0.14,59.77,-25.87,20.39,376.3915002346039,297.07497358322144,227.53466665744781,-1.1218698457648768,-1.1988073105178816,45.844105415043835
15,1453.0123000004096,2268.0,2806.0,64.0,0.02,-0.03,-0.99,0.09,0.29,-0.04,60.94,-28.22,21.52,376.39468908309937,297.0757484436035,227.54286229610443,-1.1226883726144952,-1.2036964761680904,45.84780557974654
16,1558.000599994557,2276.0,2808.0,64.0,0.02,-0.03,-1.0,-0.16,0.41,0.02,58.59,-29.39,19.26,376.40032172203064,297.0777153968811,227.53767669200897,-1.1198520671009444,-1.196730928911425,45.84760917698084
17,1662.683399990783,2270.0,2825.0,70.0,0.02,-0.03,-1.0,-0.46,0.53,0.14,58.59,-27.04,18.12,376.3880431652069,297.07416892051697,227.53676772117615,-1.122521581411009,-1.2199337663263654,45.84964374585396
18,1765.8433000033256,2291.0,2844.0,71.0,0.02,-0.03,-1.0,-0.16,0.35,-0.22,57.42,-25.87,21.52,376.39540433883667,297.06716537475586,227.54143178462982,-1.1150831074569914,-1.2219103042501263,45.84592917072747
19,1870.5267000041204,2278.0,2821.0,65.0,0.02,-0.02,-1.0,-0.16,0.41,0.02,57.42,-25.87,21.52,376.38700008392334,297.0750331878662,227.54105925559998,-1.1219693604214442,-1.2020498143906846,45.84954855742333
20,1974.7695999976713,2292.0,2861.0,75.0,0.02,-0.03,-0.99,0.02,0.17,-0.1,58.59,-24.69,20.39,376.39203667640686,297.0696985721588,227.52538323402405,-1.1238290523099532,-1.2142236640597706,45.851286548851945
21,2078.5693999932846,2269.0,2816.0,64.0,0.02,-0.03,-1.0,-0.16,0.23,0.02,60.94,-24.69,20.39,376.3923645019531,297.0619797706604,227.54111886024475,-1.1250022957004713,-1.2249062297387836,45.84560179906676
22,2182.3101000045426,2268.0,2820.0,66.0,0.03,-0.02,-1.0,-0.4,0.11,0.08,59.77,-28.22,20.39,376.3848543167114,297.07321524620056,227.52530872821808,-1.1226601037854562,-1.1939297619655094,45.848138251360425
23,2286.2102999933995,2245.0,2792.0,63.0,0.02,-0.03,-1.01,-0.04,0.17,-0.04,59.77,-28.22,19.26,376.3887882232666,297.067254781723,227.52445936203003,-1.118892486297025,-1.2066860108928394,45.84995948817446
24,2389.821499993559,2273.0,2813.0,69.0,0.02,-0.03,-1.0,-0.16,0.29,0.08,59.77,-28.22,19.26,376.3870596885681,297.0682978630066,227.53804922103882,-1.119086249098163,-1.2126286295929978,45.84726710354806
25,2493.3504999935394,2259.0,2811.0,63.0,0.02,-0.03,-1.0,-0.1,0.11,0.14,60.94,-24.69,20.39,376.38795375823975,297.0702052116394,227.52968966960907,-1.1196093841758703,-1.1947405159703892,45.848204176267714
26,2678.778899993631,2267.0,2786.0,63.0,0.02,-0.02,-0.99,-0.1,0.23,-0.04,57.42,-25.87,19.26,376.38241052627563,297.06335067749023,227.53188014030457,-1.1173091104274566,-1.2038087788418455,45.847230626278
27,2781.6584999964107,2296.0,2850.0,77.0,0.02,-0.03,-1.0,0.02,0.23,-0.1,59.77,-27.04,18.12,376.38407945632935,297.0622777938843,227.53985226154327,-1.11950481291148,-1.207870244413483,45.848836115895956
28,2886.117200003355,2291.0,2862.0,68.0,0.02,-0.03,-1.0,-0.16,0.23,0.08,59.77,-27.04,18.12,376.41122937202454,297.04782366752625,227.52901911735535,-1.1229498213877398,-1.2221470494349624,45.85220589018484
29,2989.6721999975853,2302.0,2888.0,71.0,0.02,-0.03,-1.0,-0.28,0.17,0.02,60.94,-28.22,21.52,376.3889670372009,297.0609962940216,227.5266945362091,-1.117980012860735,-1.2085573198963797,45.8507575923115
30,3097.054700003355,2313.0,2899.0,71.0,0.02,-0.03,-1.0,-0.22,0.23,-0.1,58.59,-25.87,18.12,376.39325857162476,297.0576584339142,227.52271592617035,-1.0998300329583428,-1.2376609455375593,45.850789316751275
31,3202.5427000044147,2298.0,2905.0,72.0,0.02,-0.03,-1.0,-0.4,0.04,0.14,58.59,-27.04,21.52,376.3958215713501,297.05873131752014,227.5242656469345,-1.123725937010165,-1.2234136948062155,45.84866595976489
32,3308.4831000014674,2284.0,2854.0,64.0,0.02,-0.03,-1.0,-0.1,0.29,-0.04,58.59,-27.04,20.39,376.40896439552307,297.07208275794983,227.53025591373444,-1.1146970953959916,-1.2307865814963788,45.844355182736244
33,3411.905300003127,2297.0,2859.0,67.0,0.02,-0.02,-1.0,-0.1,0.23,-0.1,59.77,-24.69,19.26,376.42163038253784,297.03831672668457,227.5199443101883,-1.1013297016968633,-1.224289656611963,45.85797753161842
34,3598.197600003914,2307.0,2897.0,70.0,0.02,-0.03,-1.0,-0.22,0.17,0.14,58.59,-28.22,19.26,376.3956129550934,297.0603406429291,227.5305837392807,-1.12271316321454,-1.1973381114481751,45.84811052960476
35,3905.178300003172,2326.0,2927.0,69.0,0.02,-0.02,-0.99,-0.1,0.17,-0.04,62.11,-28.22,20.39,376.38580799102783,297.05724120140076,227.53261029720306,-1.12381147391836,-1.1988993242090076,45.84713939847153
36,4007.6584999915212,2335.0,2969.0,69.0,0.02,-0.03,-1.0,-0.16,-0.02,0.2,59.77,-27.04,20.39,376.3984143733978,297.05941677093506,227.52848267555237,-1.1205381627146278,-1.2231969048857367,45.849529485718186
37,4113.433799997438,2328.0,2928.0,64.0,0.02,-0.03,-0.99,-0.16,0.23,-0.04,57.42,-25.87,20.39,376.3899505138397,297.05649614334106,227.53114998340607,-1.1259503588217992,-1.207654262856172,45.85114984815837
38,4217.162500004633,2334.0,2945.0,74.0,0.02,-0.03,-1.0,-0.16,0.17,0.2,57.42,-25.87,20.39,376.3827979564667,297.05455899238586,227.53426432609558,-1.1214416176538167,-1.220387568889383,45.84893141222308
39,4320.861100000911,2334.0,2949.0,73.0,0.02,-0.03,-1.0,-0.34,0.04,0.02,57.42,-25.87,20.39,376.3919770717621,297.0544695854187,227.52806544303894,-1.123993154850267,-1.2073506433886712,45.84953367547845
40,4424.243599991314,2339.0,2923.0,68.0,0.02,-0.03,-1.0,-0.22,0.04,0.2,60.94,-25.87,18.12,376.3875961303711,297.0482110977173,227.53065824508667,-1.1141553850605463,-1.213499095003027,45.84512119797815
41,4527.799799994682,2354.0,2895.0,66.0,0.02,-0.02,-0.99,-0.04,0.41,0.02,58.59,-25.87,21.52,376.3861954212189,297.0520853996277,227.51343250274658,-1.097573111590596,-1.246288221309559,45.8529482746718
42,4632.1246000006795,2353.0,2887.0,65.0,0.01,-0.02,-1.0,0.02,0.29,0.02,59.77,-25.87,19.26,376.389741897583,297.05286026000977,227.53068804740906,-1.1203360143287564,-1.218564970897314,45.849074022842224
43,4733.806299991556,2343.0,2907.0,73.0,0.02,-0.03,-1.0,-0.16,0.23,-0.1,59.77,-25.87,19.26,376.3948976993561,297.07759618759155,227.53918170928955,-1.125031339519967,-1.195582544544676,45.841467923205855
44,4837.625100000878,2349.0,2921.0,66.0,0.02,-0.02,-1.0,-0.28,0.23,-0.04,58.59,-25.87,16.99,376.38917565345764,297.0902919769287,227.5378704071045,-1.1257289277528124,-1.2046489495349344,45.8446988675793
45,4941.9854000007035,2346.0,2948.0,70.0,0.02,-0.02,-1.0,-0.1,0.29,-0.16,57.42,-27.04,19.26,376.3958811759949,297.08054661750793,227.5337129831314,-1.1315065404455196,-1.2043825159827777,45.84639390532105
46,5044.81219999434,2316.0,2914.0,70.0,0.02,-0.03,-1.0,-0.16,0.35,0.02,59.77,-24.69,19.26,376.3802647590637,297.0743477344513,227.53794491291046,-1.1246766251696851,-1.203406427560834,45.84575035369508
47,5148.524899996119,2327.0,2967.0,69.0,0.02,-0.02,-1.0,0.09,0.23,-0.04,59.77,-24.69,20.39,376.3847053050995,297.07416892051697,227.53384709358215,-1.1267866008677034,-1.1977495205898847,45.84963749233404
48,5252.638699996169,2329.0,2963.0,74.0,0.02,-0.03,-0.99,-0.28,0.35,0.26,59.77,-24.69,20.39,376.38670206069946,297.0726788043976,227.52700746059418,-1.1219033294209195,-1.225528744856668,45.84762787014487
49,5357.710600001155,2328.0,2982.0,76.0,0.02,-0.03,-1.0,-0.22,0.23,-0.04,60.94,-24.69,20.39,376.3844668865204,297.0746159553528,227.53337025642395,-1.121836180569969,-1.2170035487014506,45.84893459150741
50,5461.528700005147,2320.0,2965.0,67.0,0.02,-0.03,-0.99,-0.28,0.29,0.14,58.59,-27.04,21.52,376.3895034790039,297.0810830593109,227.52922773361206,-1.1215708917690785,-1.1992041428567908,45.846095554695644
51,5564.926699997159,2316.0,2900.0,65.0,0.02,-0.03,-0.99,-0.04,-0.02,0.08,58.59,-25.87,20.39,376.38527154922485,297.0706820487976,227.53141820430756,-1.1193329056606292,-1.1944747149036261,45.84653817103509
52,5668.424000003142,2320.0,2912.0,74.0,0.03,-0.02,-1.0,-0.22,0.23,-0.1,59.77,-24.69,20.39,376.38720870018005,297.0706820487976,227.53477096557617,-1.127806453897694,-1.2113271207770318,45.84899696429276
53,5771.8583999958355,2293.0,2864.0,64.0,0.02,-0.03,-0.99,-0.04,0.35,0.02,59.77,-24.69,20.39,376.3931095600128,297.0640957355499,227.52998769283295,-1.1180993736402276,-1.2072397269000181,45.8482112674376
54,5875.803599992651,2310.0,2900.0,69.0,0.02,-0.03,-1.0,-0.28,0.23,0.14,58.59,-24.69,18.12,376.3872981071472,297.07521200180054,227.53512859344482,-1.120511489361554,-1.2101197833044983,45.84650198275837
55,5979.034599993611,2305.0,2870.0,68.0,0.03,-0.02,-1.0,-0.1,0.04,0.14,57.42,-27.04,21.52,376.3861954212189,297.06722497940063,227.53004729747772,-1.1258847718905254,-1.2186837261690262,45.844963371233405
56,6082.47009999468,2273.0,2821.0,64.0,0.02,-0.02,-0.99,-0.16,0.11,0.08,59.77,-27.04,20.39,376.3865530490875,297.06624150276184,227.53086686134338,-1.1209612110560851,-1.2200046343169297,45.84723465004304
57,6185.34379999619,2278.0,2820.0,64.0,0.02,-0.03,-1.0,-0.16,0.29,0.02,60.94,-25.87,19.26,376.38381123542786,297.06645011901855,227.5248020887375,-1.1196759197908808,-1.2285159065801177,45.847466784177094
58,6463.163599997642,2281.0,2887.0,69.0,0.02,-0.02,-1.0,-0.22,0.04,0.2,58.59,-27.04,19.26,376.38774514198303,297.0646917819977,227.5354564189911,-1.1242063804330413,-1.210648724734722,45.848841470357094
59,6566.139000002295,2300.0,2903.0,69.0,0.02,-0.03,-1.0,-0.34,0.17,0.14,60.94,-27.04,19.26,376.38071179389954,297.07440733909607,227.53563523292542,-1.1201942380131513,-1.2130238641886228,45.85291452438199
60,6668.3900999923935,2291.0,2885.0,69.0,0.02,-0.03,-1.0,-0.46,0.23,-0.04,58.59,-24.69,20.39,376.3914108276367,297.05655574798584,227.53721475601196,-1.123992391107028,-1.2076753752001481,45.84898771009763
61,7760.114399992744,2297.0,2852.0,70.0,0.02,-0.02,-1.0,-0.34,0.17,-0.1,59.77,-25.87,20.39,376.384973526001,297.05989360809326,227.5325506925583,-1.1200420922239107,-1.2089303092272734,45.85089652404245
62,7863.232000003336,2274.0,2817.0,64.0,0.02,-0.02,-1.0,-0.16,0.17,0.02,60.94,-28.22,20.39,376.3868510723114,297.0561981201172,227.52612829208374,-1.119746311766331,-1.207094702220448,45.84805606917108
63,7967.075900000054,2275.0,2836.0,74.0,0.02,-0.03,-1.0,-0.16,0.35,-0.04,59.77,-28.22,19.26,376.3867914676666,297.05190658569336,227.54032909870148,-1.1251896154266217,-1.224715310664397,45.84621564783179
64,8070.825599992531,2267.0,2831.0,68.0,0.02,-0.03,-1.0,-0.22,0.11,0.02,58.59,-27.04,19.26,376.38458609580994,297.0597445964813,227.53304243087769,-1.1200716439467509,-1.2091556724183006,45.84598559295479
65,8172.89429999073,2234.0,2785.0,63.0,0.02,-0.02,-1.0,-0.4,0.35,0.02,60.94,-28.22,18.12,376.37919187545776,297.0562279224396,227.5260090827942,-1.1147418007259022,-1.2173975932907248,45.84907099988801
66,8276.37579999282,2225.0,2779.0,63.0,0.02,-0.03,-1.0,-0.34,0.23,-0.1,60.94,-28.22,18.12,376.37290358543396,297.0536947250366,227.53195464611053,-1.1164511699083937,-1.2022522518338343,45.84630482756486
67,8378.750999996555,2222.0,2849.0,80.0,0.02,-0.02,-1.0,-0.1,-0.02,0.14,57.42,-27.04,21.52,376.37847661972046,297.0549464225769,227.53891348838806,-1.1258244624640217,-1.2046813927047142,45.848051188635026
68,8481.83920000156,2225.0,2838.0,66.0,0.02,-0.02,-1.0,-0.1,0.47,0.08,58.59,-28.22,20.39,376.3860762119293,297.0563769340515,227.5250405073166,-1.1203935894340913,-1.2047878865732475,45.84823812354675
69,8585.012099996675,2256.0,2830.0,65.0,0.02,-0.03,-1.0,0.02,-0.02,-0.1,59.77,-25.87,19.26,376.3841688632965,297.04996943473816,227.5337129831314,-1.1208999644550444,-1.2124852095889724,45.84785259842843
70,8688.781100005144,2269.0,2817.0,65.0,0.02,-0.03,-1.0,-0.22,0.53,0.02,59.77,-25.87,20.39,376.38071179389954,297.06230759620667,227.52438485622406,-1.1221486498110689,-1.2063028662538382,45.84442563042143
71,8792.696299991803,2254.0,2842.0,72.0,0.02,-0.03,-0.99,-0.16,0.35,-0.1,59.77,-25.87,20.39,376.37585401535034,297.0636785030365,227.52416133880615,-1.1183357144120365,-1.210293339349613,45.84491716867192
72,8896.50889999757,2272.0,2871.0,71.0,0.02,-0.02,-0.99,-0.16,0.35,-0.16,60.94,-28.22,22.66,376.37874484062195,297.05312848091125,227.53344476222992,-1.119650715687347,-1.2032333734376854,45.846053363838244
73,9000.380099998438,2303.0,2838.0,66.0,0.02,-0.03,-0.99,0.02,0.11,0.02,59.77,-25.87,18.12,376.3824701309204,297.0515489578247,227.52730548381805,-1.1203796331370586,-1.2076396315762132,45.84977053615911
74,9102.802199995494,2294.0,2853.0,68.0,0.02,-0.02,-0.99,-0.16,0.11,0.02,59.77,-24.69,19.26,376.38574838638306,297.0467507839203,227.52855718135834,-1.1207816089899487,-1.2106113807448557,45.845159257414075
75,9206.858000005013,2288.0,2870.0,74.0,0.02,-0.02,-0.99,-0.22,0.35,0.14,60.94,-27.04,19.26,376.38625502586365,297.05220460891724,227.5303602218628,-1.1162160427109322,-1.2061064647853514,45.84936842810536
76,9310.228000002098,2270.0,2851.0,65.0,0.02,-0.03,-1.0,-0.22,0.29,0.02,59.77,-25.87,19.26,376.38169527053833,297.05536365509033,227.52010822296143,-1.1164049340309716,-1.217750140563392,45.846994477194436
77,9413.724300000467,2289.0,2858.0,65.0,0.02,-0.03,-1.0,-0.28,0.41,-0.04,62.11,-27.04,19.26,376.3861060142517,297.0411479473114,227.5267392396927,-1.1204037173841417,-1.2286112750893994,45.85006103561322
78,9517.14599999832,2299.0,2851.0,65.0,0.02,-0.03,-1.0,-0.16,0.29,0.2,59.77,-28.22,21.52,376.3897120952606,297.04946279525757,227.52779722213745,-1.1135803770295454,-1.2166715217398838,45.84668656422601
79,9647.901000003912,2320.0,2870.0,65.0,0.02,-0.02,-1.0,-0.16,0.17,0.02,59.77,-27.04,20.39,376.39445066452026,297.05068469047546,227.51204669475555,-1.0996593882267895,-1.2366407506587536,45.85522389108951
80,9750.116600000183,2304.0,2857.0,70.0,0.02,-0.03,-1.0,-0.16,0.35,0.02,59.77,-27.04,20.39,376.3895034790039,297.0428764820099,227.52420604228973,-1.1215308173864593,-1.2018155153743493,45.850986096521275
81,9852.768700002343,2322.0,2893.0,66.0,0.02,-0.03,-1.0,-0.46,0.23,0.2,58.59,-25.87,16.99,376.3928711414337,297.04949259757996,227.53149271011353,-1.114633012491292,-1.2278535131425907,45.84588151188082
82,9957.087100003264,2291.0,2859.0,63.0,0.02,-0.03,-1.0,-0.04,0.23,0.02,59.77,-24.69,19.26,376.3796091079712,297.05092310905457,227.5257110595703,-1.121626630649549,-1.2111221701969235,45.84627199090908
83,10150.089999995544,2289.0,2877.0,65.0,0.02,-0.02,-1.0,-0.1,0.23,-0.16,59.77,-28.22,19.26,376.39138102531433,297.04734683036804,227.53144800662994,-1.120457445864289,-1.1918635590102695,45.84565198609573
84,10254.877500003204,2312.0,2939.0,70.0,0.02,-0.03,-1.0,-0.28,0.41,-0.04,59.77,-28.22,19.26,376.3798773288727,297.0472574234009,227.5271713733673,-1.1166919271179436,-1.2022765907542383,45.849361226599754
85,10358.464999997523,2319.0,2899.0,95.0,0.02,-0.03,-1.0,-0.16,0.11,-0.04,60.94,-28.22,18.12,376.38697028160095,297.0471680164337,227.52663493156433,-1.1172366713171216,-1.2107307747860476,45.84538429589387
86,10463.082200003555,2320.0,2915.0,72.0,0.02,-0.02,-1.0,-0.16,0.29,0.02,57.42,-27.04,19.26,376.38410925865173,297.0501780509949,227.52922773361206,-1.118984153969784,-1.1980936031602123,45.85065109693776
87,11759.57149999158,2331.0,2862.0,66.0,0.02,-0.02,-1.0,-0.34,0.23,0.02,59.77,-27.04,19.26,376.3866722583771,297.0452904701233,227.51936316490173,-1.1012291492417958,-1.2230359971268048,45.850004548987464
88,11862.6690999954,2342.0,2879.0,67.0,0.02,-0.02,-1.0,-0.22,0.04,-0.04,59.77,-27.04,18.12,376.37650966644287,297.04734683036804,227.5262326002121,-1.1268732358714821,-1.213430579452264,45.84772606750477
89,11966.461999996682,2325.0,2872.0,65.0,0.03,-0.03,-1.01,0.45,0.9,0.02,60.94,-28.22,20.39,376.3791620731354,297.05074429512024,227.51836478710175,-1.1060106711473614,-1.2423201961997805,45.85367690436761
90,12068.228399992222,2343.0,2899.0,65.0,0.02,-0.03,-1.0,-0.52,0.04,-0.16,60.94,-25.87,19.26,376.37221813201904,297.0830798149109,227.53870487213135,-1.1300895671854074,-1.2204394134431868,45.853902543735124
91,12170.756799998344,2345.0,2917.0,75.0,0.02,-0.02,-1.0,-0.34,0.29,0.08,60.94,-25.87,19.26,376.376211643219,297.0869541168213,227.5312840938568,-1.1260609171095128,-1.2162633873866135,45.84547094591422
92,12274.933900000178,2326.0,2870.0,64.0,0.02,-0.03,-0.99,-0.28,0.29,0.02,59.77,-28.22,21.52,376.3771057128906,297.0808148384094,227.54260897636414,-1.121158642669268,-1.2025362223090488,45.84378126203825
93,12376.739999992424,2323.0,2886.0,73.0,0.02,-0.03,-1.0,-0.28,0.23,0.02,59.77,-27.04,20.39,376.3832747936249,297.082394361496,227.5426685810089,-1.1260747464187915,-1.227516552884619,45.84701100044004
94,12479.577199992491,2331.0,2937.0,72.0,0.02,-0.03,-0.99,-0.1,0.41,-0.04,57.42,-25.87,19.26,376.38771533966064,297.0810830593109,227.54064202308655,-1.1237881980447453,-1.213898216165546,45.8459496860438
95,12582.960899992031,2316.0,2900.0,65.0,0.02,-0.03,-1.0,-0.34,0.29,0.08,57.42,-27.04,20.39,376.3898015022278,297.07521200180054,227.55537927150726,-1.1242627473040243,-1.2043490616974333,45.84765473840212
96,12731.793099999777,2309.0,2897.0,70.0,0.02,-0.02,-1.0,-0.04,0.11,0.26,58.59,-25.87,18.12,376.37948989868164,297.07807302474976,227.5410145521164,-1.1281882945805433,-1.2167075700990106,45.846055961715216
97,12835.281199993915,2260.0,2851.0,66.0,0.02,-0.02,-1.0,-0.4,0.17,0.14,59.77,-27.04,20.39,376.3756453990936,297.0726788043976,227.53585875034332,-1.1270909114584933,-1.211593707135709,45.845820856900964
98,12939.243699991493,2264.0,2830.0,68.0,0.02,-0.02,-1.0,0.09,0.11,-0.04,58.59,-28.22,20.39,376.38145685195923,297.0728874206543,227.5318056344986,-1.123528792659792,-1.2207077627007141,45.846292134720045
99,13042.774200002896,2287.0,2869.0,69.0,0.02,-0.02,-0.99,-0.28,0.11,0.2,62.11,-28.22,16.99,376.3875365257263,297.07348346710205,227.53217816352844,-1.124674221409843,-1.2102004402189555,45.84597250826873
100,13146.13379999355,2310.0,2890.0,72.0,0.02,-0.03,-1.0,-0.16,-0.02,0.32,62.11,-28.22,16.99,376.3819634914398,297.0726191997528,227.5284230709076,-1.1218127303396765,-1.2033569991640016,45.84632016438253
101,13249.770099995658,2317.0,2926.0,75.0,0.02,-0.03,-0.99,-0.4,0.23,0.14,59.77,-27.04,19.26,376.3863444328308,297.06352949142456,227.5368720293045,-1.1215466180937759,-1.2189591646666942,45.84478626138963
102,13353.7032000022,2332.0,2916.0,71.0,0.02,-0.03,-1.0,-0.04,0.35,0.14,56.25,-24.69,20.39,376.4093518257141,297.0428168773651,227.52316296100616,-1.1252785578205755,-1.2149711881956147,45.85497264857798
103,13459.35499999905,2314.0,2893.0,65.0,0.02,-0.03,-1.0,-0.46,0.04,0.08,60.94,-27.04,20.39,376.38697028160095,297.06722497940063,227.53702104091644,-1.1231246332564049,-1.213934802445288,45.84858387586265
104,13562.826499997755,2307.0,2860.0,65.0,0.02,-0.02,-1.0,-0.22,0.23,0.02,59.77,-25.87,19.26,376.38014554977417,297.0671355724335,227.5233417749405,-1.125777025619216,-1.1996140397029629,45.84888947639645
105,14758.094000004348,2327.0,2874.0,68.0,0.02,-0.03,-0.99,0.02,0.11,0.32,59.77,-25.87,20.39,376.3802647590637,297.05482721328735,227.53359377384186,-1.119867408537963,-1.216130434464511,45.84463985164651
106,14861.506300003384,2334.0,2884.0,69.0,0.02,-0.03,-1.0,-0.16,0.35,0.02,59.77,-25.87,19.26,376.3815462589264,297.05312848091125,227.52663493156433,-1.1191118669927944,-1.2142743248073717,45.84582268347245
107,14964.732399996137,2313.0,2867.0,68.0,0.02,-0.02,-1.0,-0.22,0.35,-0.1,59.77,-28.22,18.12,376.38726830482483,297.0585525035858,227.520152926445,-1.1180941090938898,-1.2068199404455155,45.845184954085745
108,15069.63800000085,2330.0,2849.0,66.0,0.02,-0.03,-0.99,-0.16,0.35,-0.04,60.94,-24.69,20.39,376.3856887817383,297.0547080039978,227.53174602985382,-1.1204459576976313,-1.2189115574593112,45.84483199159178
109,15195.548599993344,2324.0,2805.0,65.0,0.02,-0.03,-1.0,-0.1,0.17,0.08,60.94,-24.69,20.39,376.3808012008667,297.05482721328735,227.52098739147186,-1.1216823753111007,-1.2155449524008417,45.84468294835244
110,15299.9051999941,2335.0,2856.0,67.0,0.02,-0.02,-1.01,-0.1,0.23,-0.04,57.42,-27.04,20.39,376.37409567832947,297.0496416091919,227.53046452999115,-1.1210300978704086,-1.2170136703654204,45.84205366583853
111,15403.54309999384,2310.0,2863.0,69.0,0.02,-0.02,-1.0,-0.1,0.47,0.08,59.77,-23.52,19.26,376.38241052627563,297.053724527359,227.52590477466583,-1.118173016621928,-1.2342952770204354,45.84400163925663
112,15507.537299999967,2306.0,2863.0,72.0,0.02,-0.02,-0.99,0.02,0.11,0.02,60.94,-28.22,20.39,376.38214230537415,297.0605194568634,227.52197086811066,-1.1247501334240895,-1.216585664490682,45.84587592898672
113,15610.998499993002,2273.0,2855.0,67.0,0.02,-0.03,-1.0,0.09,0.29,0.26,58.59,-25.87,18.12,376.38604640960693,297.05899953842163,227.5138646364212,-1.1013754866419083,-1.2476979816790723,45.85569774770168
114,15923.246199992718,2295.0,2867.0,65.0,0.02,-0.03,-1.0,-0.34,0.04,0.02,58.59,-25.87,20.39,376.3973116874695,297.0494031906128,227.51589119434357,-1.101097514264518,-1.212227581204545,45.852809795437686
115,16026.623199999449,2303.0,2868.0,71.0,0.02,-0.02,-1.0,-0.34,0.17,-0.16,59.77,-28.22,16.99,376.3868808746338,297.0614731311798,227.5310456752777,-1.1218864357503489,-1.2054695554553188,45.84347944920801
116,16130.369699996663,2317.0,2891.0,72.0,0.02,-0.03,-0.99,-0.16,0.11,-0.04,59.77,-28.22,16.99,376.3870894908905,297.0562279224396,227.51246392726898,-1.100639274220935,-1.2319855643502282,45.848294441993154
117,16232.622600000468,2330.0,2946.0,71.0,0.02,-0.03,-1.0,-0.04,0.29,0.14,59.77,-27.04,20.39,376.3907253742218,297.05068469047546,227.5102287530899,-1.1015301703684568,-1.2460551337817172,45.852588648515464
118,16336.71219999087,2303.0,2908.0,69.0,0.02,-0.03,-1.0,-0.22,0.23,0.02,59.77,-28.22,18.12,376.3721287250519,297.0488667488098,227.52368450164795,-1.121005371069351,-1.211921547100586,45.84626264766289
119,16499.250199995004,2316.0,2952.0,68.0,0.02,-0.03,-1.0,-0.16,0.29,-0.1,60.94,-27.04,16.99,376.3812482357025,297.05262184143066,227.5213748216629,-1.1230965663837993,-1.2067540433795434,45.843542402269264
