Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
13,3153.355200003716,2161.0,378.0,80.0,0.01,-0.03,-0.99,-0.1,0.35,0.08,79.69,78.78,11.33,170.14063894748688,-2217.395782470703,237.8714233636856,-1.794066853139068,-0.9765454427665207,43.93686355566225
14,3256.8515000020852,2166.0,371.0,75.0,0.02,-0.03,-1.0,-0.16,0.11,-0.16,79.69,78.78,11.33,170.1732575893402,-2217.4158096313477,237.87368834018707,-1.7891916417227016,-0.9956407238284867,43.939496417806794
15,3543.459399996209,2169.0,377.0,68.0,0.02,-0.03,-1.0,-0.1,0.35,0.26,78.52,75.25,10.2,170.14147341251373,-2217.3900604248047,237.89633810520172,-1.8031448933823329,-0.9760069219550059,43.94901942638557
16,3647.8806999948574,2171.0,391.0,78.0,0.01,-0.04,-0.99,-0.1,0.17,-0.04,80.86,77.6,10.2,170.1701432466507,-2217.4429893493652,237.8694713115692,-1.7811518288166825,-0.9951949405677687,43.91638063283113
17,3752.15919999755,2147.0,367.0,74.0,0.01,-0.03,-1.0,-0.1,0.23,0.14,80.86,76.43,13.59,170.1417863368988,-2217.3640727996826,237.89142072200775,-1.790157204144193,-0.965869459470279,43.93652686701298
18,3856.2586000043666,2153.0,348.0,70.0,0.02,-0.04,-0.99,-0.22,0.23,0.08,82.03,75.25,12.46,170.1827049255371,-2217.4324989318848,237.8818541765213,-1.7971974208558825,-1.0058649906237642,43.96305208367391
19,3959.8211999982595,2133.0,325.0,76.0,0.01,-0.03,-1.0,-0.1,0.04,0.02,78.52,78.78,11.33,170.14801502227783,-2217.45228767395,237.87592351436615,-1.7845601588484992,-0.9815938876289595,43.93043636465371
20,6250.503200004459,2161.0,396.0,75.0,0.01,-0.03,-0.99,-0.34,0.47,0.02,80.86,77.6,13.59,170.16524076461792,-2217.425584793091,237.88000643253326,-1.783894848143695,-0.9939967261324579,43.9421065110628
21,6354.615100004594,2140.0,359.0,80.0,0.02,-0.03,-0.99,-0.28,0.47,0.02,80.86,77.6,11.33,170.16814649105072,-2217.44704246521,237.8830462694168,-1.7762082661228233,-1.0006410402313255,43.929864271203634
22,6458.410199993523,2130.0,350.0,78.0,0.02,-0.03,-1.0,0.02,0.23,0.02,80.86,77.6,12.46,170.15060782432556,-2217.4110412597656,237.87808418273926,-1.7881036232608007,-0.9890290190574503,43.9479169235345
23,6562.71050000214,2128.0,319.0,68.0,0.02,-0.03,-1.0,-0.34,0.29,0.14,79.69,77.6,12.46,170.142263174057,-2217.4019813537598,237.85720765590668,-1.7911066956842099,-1.015612864473848,43.93720326951938
24,6667.07339999266,2140.0,343.0,70.0,0.02,-0.03,-0.99,-0.16,0.17,-0.1,79.69,77.6,13.59,170.1686829328537,-2217.472791671753,237.8409206867218,-1.7928074143764154,-0.9846694093995807,43.95106922642104
25,6771.267300006002,2140.0,356.0,72.0,0.01,-0.03,-1.0,-0.1,0.17,-0.1,79.69,77.6,13.59,170.15789449214935,-2217.400074005127,237.89255321025848,-1.7949164923161345,-1.0176754080014776,43.95683342912004
26,6874.4765000010375,2163.0,347.0,77.0,0.01,-0.04,-0.99,-0.34,0.04,-0.04,80.86,77.6,11.33,170.1681613922119,-2217.3619270324707,237.89945244789124,-1.808203556036465,-0.9744748595309204,43.95520223095513
27,9151.410399994347,2171.0,402.0,76.0,0.02,-0.03,-1.0,0.02,0.17,0.14,79.69,75.25,10.2,170.16606032848358,-2217.4510955810547,237.86145448684692,-1.7897633444206082,-0.9770413228872769,43.949095000720284
28,9254.633799995645,2166.0,371.0,73.0,0.01,-0.04,-1.0,-0.34,0.23,-0.16,80.86,76.43,9.06,170.1449453830719,-2217.4453735351562,237.85285651683807,-1.797714495967201,-1.0169349389461217,43.951337687939294
29,9358.643999992637,2169.0,395.0,74.0,0.01,-0.04,-1.0,0.02,0.17,-0.04,79.69,76.43,9.06,170.1834350824356,-2217.3755168914795,237.8784716129303,-1.7936535026145792,-1.01595724702918,43.942628063911194
30,9463.233400005265,2182.0,393.0,78.0,0.02,-0.04,-1.0,-0.16,0.23,0.02,78.52,78.78,11.33,170.16524076461792,-2217.3800468444824,237.87955939769745,-1.813688800547013,-0.9597416051521624,43.96511895052084
31,9676.024000000325,2160.0,378.0,71.0,0.02,-0.03,-1.0,-0.28,0.04,0.2,80.86,79.95,12.46,170.14414072036743,-2217.3800468444824,237.88505792617798,-1.7952936535189539,-0.9835358553835012,43.940497950597575
32,9879.89139999263,2160.0,384.0,76.0,0.01,-0.03,-1.0,-0.16,0.53,0.02,79.69,77.6,12.46,170.16415297985077,-2217.463731765747,237.84120380878448,-1.785265601688584,-0.9509910560290784,43.92829148987239
33,9983.5929999972,2161.0,377.0,75.0,0.02,-0.03,-1.01,-0.1,0.11,-0.04,79.69,75.25,11.33,170.1505035161972,-2217.440128326416,237.84679174423218,-1.7933502795658187,-1.008350365468471,43.9618044154897
34,10087.84179999202,2157.0,393.0,78.0,0.02,-0.03,-1.0,-0.28,0.23,0.02,80.86,78.78,10.2,170.15177011489868,-2217.4367904663086,237.85322904586792,-1.7813862214361187,-1.0069372752719916,43.928555676022
35,10191.301900005783,2172.0,392.0,73.0,0.01,-0.04,-1.0,-0.4,0.35,0.08,80.86,78.78,10.2,170.14476656913757,-2217.3855304718018,237.88553476333618,-1.7884118417078523,-0.9958297349301736,43.93311174129009
36,10295.15239999455,2171.0,364.0,72.0,0.02,-0.04,-1.0,0.09,0.17,-0.04,80.86,78.78,12.46,170.14791071414948,-2217.423915863037,237.87280917167664,-1.7785365023985849,-1.0172225445264964,43.932045615845034
37,10400.353499993798,2162.0,366.0,73.0,0.02,-0.03,-1.0,-0.22,0.23,0.14,79.69,78.78,12.46,170.18616199493408,-2217.466115951538,237.85117268562317,-1.7865638416340048,-1.0373772624843582,43.95380036216614
38,10530.62669999781,2133.0,309.0,66.0,0.01,-0.04,-1.0,-0.28,0.23,-0.04,80.86,78.78,10.2,170.1921820640564,-2217.4036502838135,237.8673255443573,-1.781866920861982,-0.9978659621989162,43.95359913689493
39,10634.110600003623,2143.0,336.0,77.0,0.01,-0.03,-1.0,-0.4,0.23,0.08,79.69,76.43,12.46,170.16491293907166,-2217.4086570739746,237.87528276443481,-1.8086499661431217,-0.9780307402689647,43.96122491092452
40,10737.838500004727,2158.0,345.0,73.0,0.02,-0.03,-1.0,0.15,0.47,0.02,79.69,76.43,12.46,170.17000913619995,-2217.4882888793945,237.82740533351898,-1.797616979926867,-1.0036585405999396,43.95952975063511
41,10841.561599998386,2157.0,344.0,76.0,0.02,-0.03,-1.0,-0.16,0.35,0.08,78.52,79.95,10.2,170.17938196659088,-2217.474937438965,237.8508746623993,-1.8007231946131061,-1.0122896783778246,43.95591225315113
42,10945.273499994073,2160.0,354.0,72.0,0.02,-0.03,-1.0,-0.22,-0.14,-0.22,78.52,76.43,12.46,170.1638549566269,-2217.4015045166016,237.86422610282898,-1.7807252979786699,-1.0161002705261075,43.95036975033207
43,11049.804499998572,2155.0,338.0,71.0,0.02,-0.03,-0.99,0.02,0.29,0.08,80.86,78.78,14.73,170.1710969209671,-2217.4620628356934,237.84239590168,-1.7759405225682954,-0.9873848391213854,43.93255995557523
44,11152.207899998757,2158.0,352.0,73.0,0.02,-0.03,-1.0,-0.16,0.23,0.02,77.34,77.6,11.33,170.16638815402985,-2217.4479961395264,237.87663877010345,-1.7869982455134104,-0.9833620098965415,43.94455783337119
45,11255.57249999838,2159.0,364.0,75.0,0.01,-0.03,-1.0,-0.16,0.23,0.08,77.34,77.6,11.33,170.16923427581787,-2217.46826171875,237.85360157489777,-1.7862016468392432,-0.9937515024389301,43.93583816206361
46,11359.43280000356,2170.0,380.0,78.0,0.02,-0.03,-0.99,-0.1,0.35,-0.04,80.86,78.78,12.46,170.16735672950745,-2217.437267303467,237.8503978252411,-1.790305860521662,-1.0079257641346053,43.94938969059441
47,11462.753899992094,2181.0,378.0,76.0,0.02,-0.03,-1.0,-0.28,0.35,0.08,80.86,77.6,12.46,170.1624095439911,-2217.44704246521,237.85698413848877,-1.7817834982315388,-0.9845792076614142,43.952676710748435
48,11566.588599991519,2182.0,376.0,75.0,0.02,-0.03,-1.0,-0.28,0.29,0.02,80.86,77.6,12.46,170.16516625881195,-2217.4384593963623,237.87498474121094,-1.816225217132196,-0.9849386330711318,43.9546166752121
49,11724.824699995224,2173.0,365.0,75.0,0.01,-0.03,-1.0,-0.04,0.23,0.14,78.52,77.6,11.33,170.17653584480286,-2217.4136638641357,237.86912858486176,-1.7855524441688064,-0.9982576297111443,43.92620663236424
50,11828.993200004334,2150.0,340.0,75.0,0.01,-0.03,-0.99,0.09,0.11,0.02,80.86,78.78,13.59,170.16737163066864,-2217.4482345581055,237.87452280521393,-1.7858968158141346,-1.0567854453794685,43.9514451444687
51,11932.358699996257,2159.0,347.0,74.0,0.01,-0.04,-0.99,-0.28,0.04,0.14,82.03,76.43,9.06,170.16293108463287,-2217.4606323242188,237.8539890050888,-1.8025382307544853,-0.9434892827709657,43.94651187978509
52,12036.130599997705,2162.0,358.0,74.0,0.01,-0.03,-1.0,0.02,0.41,-0.04,79.69,78.78,11.33,170.1585203409195,-2217.411518096924,237.86330223083496,-1.7892006257904522,-0.9917044662120712,43.932062659925144
53,12140.533300000243,2170.0,362.0,74.0,0.01,-0.04,-1.0,-0.22,0.04,0.2,79.69,78.78,11.33,170.17166316509247,-2217.426061630249,237.86351084709167,-1.7843581146289473,-0.9786799479546318,43.93753418044863
54,12244.433200001367,2172.0,368.0,76.0,0.02,-0.03,-1.0,-0.1,0.11,-0.1,79.69,77.6,12.46,170.1563447713852,-2217.4482345581055,237.8554493188858,-1.8105769273942427,-0.9952551567388347,43.96493112231691
55,12446.735899997293,2170.0,365.0,73.0,0.02,-0.03,-1.0,-0.16,0.35,0.08,79.69,78.78,11.33,170.16541957855225,-2217.479467391968,237.86024749279022,-1.7847693716524966,-1.002793800400335,43.94546679333255
56,12551.025099994149,2178.0,382.0,78.0,0.01,-0.03,-0.99,-0.1,0.35,0.14,78.52,78.78,12.46,170.16154527664185,-2217.447280883789,237.8493994474411,-1.781422132046945,-1.0130717031088328,43.94578864022985
57,14283.397899998818,2164.0,354.0,73.0,0.01,-0.03,-1.0,-0.22,0.23,0.14,80.86,77.6,10.2,170.2091544866562,-2217.423915863037,237.87206411361694,-1.7835378073293267,-1.0500224349027856,43.95291743417411
58,14386.869800000568,2165.0,365.0,74.0,0.01,-0.04,-1.0,-0.16,-0.02,0.2,79.69,76.43,13.59,170.14148831367493,-2217.5230979919434,237.83858120441437,-1.7848517065998937,-1.005739942242098,43.94469733021133
59,14490.703799994662,2169.0,374.0,75.0,0.02,-0.04,-1.0,-0.1,0.17,0.02,82.03,75.25,11.33,170.15781998634338,-2217.480182647705,237.86020278930664,-1.783418008977307,-0.9758523132825686,43.93594884205006
60,14898.272199992789,2161.0,351.0,73.0,0.01,-0.03,-1.0,-0.16,-0.02,0.08,80.86,77.6,12.46,170.16342282295227,-2217.426061630249,237.86303400993347,-1.7960058089259918,-1.0353596600394985,43.95822453573502
61,15105.313399995794,2182.0,353.0,75.0,0.02,-0.03,-0.99,-0.28,0.23,0.08,80.86,78.78,11.33,170.17267644405365,-2217.4782752990723,237.85720765590668,-1.7969254026229036,-0.9657924233491256,43.94973552513745
62,15207.217799994396,2180.0,360.0,74.0,0.01,-0.03,-0.99,0.02,0.04,0.2,78.52,76.43,12.46,170.16422748565674,-2217.4713611602783,237.8503531217575,-1.7808606154033366,-0.9792155335791932,43.92558496165137
63,15309.561599991866,2185.0,377.0,74.0,0.02,-0.03,-0.99,0.09,0.11,0.08,79.69,78.78,11.33,170.17923295497894,-2217.479467391968,237.85176873207092,-1.7739895886849564,-1.0066077437695597,43.934312113515205
64,15525.234400003683,2178.0,371.0,78.0,0.02,-0.03,-0.99,-0.22,0.17,0.26,77.34,79.95,12.46,170.17802596092224,-2217.4999713897705,237.83569037914276,-1.798349361306931,-0.9955031050425523,43.94876184579665
65,15717.354899999918,2178.0,382.0,76.0,0.01,-0.03,-1.0,-0.1,0.11,0.02,82.03,76.43,10.2,170.20313441753387,-2217.4909114837646,237.83069849014282,-1.808567662814535,-0.9712294114021037,43.963748805350356
66,15820.509900004254,2180.0,384.0,78.0,0.02,-0.03,-1.0,-0.04,0.41,0.14,79.69,77.6,12.46,170.1696217060089,-2217.421770095825,237.87569999694824,-1.7859840689201558,-0.9802003169217853,43.942826110496945
67,15923.043799994048,2181.0,377.0,70.0,0.02,-0.04,-1.0,-0.34,0.17,-0.04,78.52,78.78,9.06,170.1555848121643,-2217.4763679504395,237.85492777824402,-1.778839576012636,-1.017181603092023,43.94492396123231
68,16026.969300000928,2182.0,355.0,69.0,0.02,-0.03,-1.0,-0.04,0.29,0.08,80.86,79.95,11.33,170.1776683330536,-2217.4997329711914,237.83497512340546,-1.7885378170194886,-1.0063400331728531,43.93587412235491
69,16227.993199994671,2170.0,338.0,73.0,0.02,-0.03,-1.0,-0.04,-0.2,0.02,79.69,77.6,10.2,170.16562819480896,-2217.4227237701416,237.86018788814545,-1.807518328757308,-1.0017348205143146,43.96515583764581
70,16331.148099998245,2174.0,345.0,71.0,0.02,-0.04,-0.99,-0.04,0.53,0.02,79.69,76.43,12.46,170.17005383968353,-2217.4768447875977,237.84007132053375,-1.7914148768766698,-0.9537775268095958,43.93482702450147
71,16435.438300002716,2174.0,356.0,76.0,0.02,-0.03,-1.0,-0.22,0.35,0.32,79.69,77.6,12.46,170.17145454883575,-2217.4553871154785,237.8595471382141,-1.7954820502332203,-0.9715935879175299,43.944588036723424
72,16538.32880000118,2171.0,351.0,72.0,0.01,-0.03,-1.0,-0.16,0.29,-0.04,80.86,77.6,10.2,170.17392814159393,-2217.472553253174,237.86196112632751,-1.788819049912253,-1.0041956268421512,43.94709034663326
73,16642.23050000146,2167.0,362.0,75.0,0.02,-0.03,-1.0,-0.34,0.23,-0.04,80.86,77.6,10.2,170.17608880996704,-2217.489004135132,237.83902823925018,-1.7945570002656563,-0.9616292664303348,43.95162728530607
74,16745.664899994154,2167.0,359.0,74.0,0.02,-0.03,-1.0,-0.1,0.04,-0.16,79.69,77.6,10.2,170.16492784023285,-2217.4317836761475,237.8520667552948,-1.7773961566461927,-1.0179183797977915,43.93586338819884
75,16849.250300001586,2170.0,360.0,75.0,0.01,-0.04,-1.0,-0.1,0.17,-0.04,78.52,77.6,12.46,170.15482485294342,-2217.4253463745117,237.86720633506775,-1.789475733573194,-0.9821016002671101,43.93729497514366
76,17059.428099993966,2173.0,351.0,81.0,0.01,-0.03,-0.99,-0.22,0.35,-0.1,78.52,77.6,12.46,170.17318308353424,-2217.414140701294,237.8813773393631,-1.7805890807928444,-0.9723288153130222,43.93117203156704
77,17162.917800000287,2188.0,350.0,71.0,0.01,-0.03,-0.99,-0.28,0.17,0.08,79.69,77.6,11.33,170.1744943857193,-2217.468023300171,237.83795535564423,-1.7991568249895462,-0.9560051423897044,43.94781929161124
78,17266.97480000439,2182.0,356.0,77.0,0.01,-0.03,-1.0,-0.1,0.35,-0.04,80.86,81.13,10.2,170.16218602657318,-2217.454433441162,237.85369098186493,-1.7852840503748748,-0.9793778835543481,43.94147932938291
79,18280.83790000528,2170.0,369.0,73.0,0.02,-0.03,-1.0,0.02,0.04,0.02,77.34,75.25,10.2,170.16658186912537,-2217.392683029175,237.8774732351303,-1.7826109558066194,-1.0030085999574514,43.95860729260588
80,18383.7932000024,2164.0,380.0,79.0,0.02,-0.04,-0.99,-0.34,0.17,0.2,78.52,77.6,12.46,170.15451192855835,-2217.46826171875,237.84582316875458,-1.7894958781862598,-0.9797262305674155,43.949177162364236
81,18487.51639999682,2166.0,380.0,76.0,0.02,-0.04,-0.99,-0.28,0.04,-0.04,78.52,77.6,12.46,170.18142342567444,-2217.480182647705,237.84752190113068,-1.797273500387064,-0.9790810902782833,43.96538355859382
82,18590.58139999979,2156.0,350.0,75.0,0.02,-0.03,-1.0,0.09,0.41,-0.1,79.69,78.78,13.59,170.15445232391357,-2217.4129486083984,237.86842823028564,-1.7968182515841815,-1.0002445986057913,43.955718829849445
83,18694.684400004917,2150.0,350.0,77.0,0.01,-0.03,-1.0,-0.16,-0.02,0.08,80.86,77.6,13.59,170.14621198177338,-2217.438220977783,237.86024749279022,-1.801552838903284,-1.0008115897109795,43.952619707672184
84,19781.11969999736,2156.0,368.0,76.0,0.02,-0.03,-1.0,-0.22,0.29,0.2,80.86,77.6,12.46,170.19997537136078,-2217.493772506714,237.8455251455307,-1.790506135963944,-1.0277264763283358,43.958111395081254
85,19884.385099998326,2163.0,361.0,74.0,0.02,-0.03,-1.0,-0.28,0.23,0.02,78.52,76.43,11.33,170.19182443618774,-2217.453956604004,237.86236345767975,-1.7911383968558672,-0.9852524751308437,43.94846022616826
86,19987.716100004036,2161.0,375.0,77.0,0.01,-0.03,-1.0,-0.28,0.17,-0.04,78.52,76.43,11.33,170.20408809185028,-2217.4878120422363,237.8665655851364,-1.7793025419590445,-1.000335897836063,43.94752141910948
87,20121.07609999657,2170.0,371.0,73.0,0.01,-0.03,-0.99,-0.22,-0.14,0.14,82.03,76.43,10.2,170.18818855285645,-2217.458963394165,237.83858120441437,-1.8019586929367295,-0.947637893088511,43.96395464772844
88,20224.290800004383,2166.0,362.0,74.0,0.01,-0.04,-1.0,-0.22,0.23,-0.04,80.86,77.6,11.33,170.1861321926117,-2217.517137527466,237.82382905483246,-1.7865996195326448,-1.0050013938946964,43.956640264113354
89,20327.469600000768,2170.0,367.0,77.0,0.01,-0.04,-1.0,-0.16,0.11,-0.1,79.69,76.43,10.2,170.16342282295227,-2217.452049255371,237.84855008125305,-1.7995843975293146,-0.9938917999630587,43.957605299612396
90,20431.425200004014,2167.0,356.0,71.0,0.02,-0.03,-1.0,0.02,0.23,0.02,80.86,75.25,13.59,170.16686499118805,-2217.5381183624268,237.82093822956085,-1.7963612828518234,-0.9455706550910806,43.94556719154709
91,20535.40179999254,2151.0,328.0,73.0,0.02,-0.03,-0.99,-0.22,0.17,0.08,80.86,75.25,13.59,170.21101713180542,-2217.4837589263916,237.84446716308594,-1.785973736802195,-1.00614618319371,43.959571265577836
92,20735.822200003895,2127.0,316.0,78.0,0.01,-0.03,-1.0,-0.04,0.23,0.14,78.52,75.25,12.46,170.16959190368652,-2217.4646854400635,237.84729838371277,-1.8071164239569122,-0.9533986563865281,43.94809783578508
93,20839.722599994275,2133.0,355.0,80.0,0.02,-0.04,-1.0,-0.22,0.11,-0.04,79.69,77.6,10.2,170.18386721611023,-2217.510938644409,237.83865571022034,-1.7956830420249608,-0.9836084174716672,43.957082056796345
94,20943.518999993103,2146.0,367.0,74.0,0.02,-0.03,-1.0,-0.28,0.17,0.02,80.86,79.95,12.46,170.15454173088074,-2217.453718185425,237.87778615951538,-1.7838430492417603,-0.9662529579784475,43.934925530030235
95,21046.515199996065,2150.0,357.0,70.0,0.02,-0.03,-1.0,0.02,0.23,-0.1,80.86,79.95,12.46,170.19186913967133,-2217.498540878296,237.8404587507248,-1.7855868389566196,-0.9855968120680679,43.94586648935481
96,21150.865499992506,2159.0,379.0,73.0,0.02,-0.03,-1.0,-0.1,0.17,0.14,78.52,76.43,11.33,170.17550766468048,-2217.4627780914307,237.86090314388275,-1.7857130342826464,-1.0073777315824737,43.93161955378056
97,21254.054100005305,2161.0,388.0,74.0,0.02,-0.03,-1.0,-0.16,0.23,0.02,78.52,77.6,11.33,170.17069458961487,-2217.4856662750244,237.83795535564423,-1.775972885669218,-0.9384669278452091,43.93049430340688
98,21357.653500002925,2174.0,385.0,74.0,0.01,-0.03,-1.0,0.02,0.17,0.08,79.69,77.6,11.33,170.19736766815186,-2217.4620628356934,237.8484159708023,-1.788055023229231,-0.9517576016613091,43.939324534070394
99,23649.974500003736,2170.0,351.0,69.0,0.02,-0.03,-0.99,-0.22,0.47,-0.22,79.69,75.25,12.46,170.1950877904892,-2217.4806594848633,237.82974481582642,-1.7783572002664245,-1.0005329268220118,43.941168411703025
100,23754.048100003274,2172.0,392.0,78.0,0.02,-0.03,-1.0,-0.28,0.23,-0.04,79.69,77.6,10.2,170.1299250125885,-2217.454195022583,237.87550628185272,-1.7956462444358134,-0.9664160676716765,43.9382611377756
101,23857.69979999168,2176.0,381.0,73.0,0.02,-0.03,-1.0,-0.22,0.23,0.08,79.69,77.6,10.2,170.1565980911255,-2217.5097465515137,237.84354329109192,-1.7653744365604762,-0.9807784859384951,43.93247535512002
102,23961.985999994795,2174.0,348.0,70.0,0.01,-0.04,-1.0,-0.1,0.35,0.14,78.52,77.6,10.2,170.18531262874603,-2217.51070022583,237.80976235866547,-1.790506254761684,-1.0066526523946377,43.93397934069938
103,24065.265900004306,2172.0,333.0,74.0,0.02,-0.03,-0.99,-0.16,0.04,-0.22,82.03,77.6,13.59,170.14172673225403,-2217.426538467407,237.87440359592438,-1.8001367015821916,-1.0258031860025973,43.9521467241746
104,24167.81909999554,2172.0,347.0,77.0,0.01,-0.04,-1.0,-0.34,0.17,0.14,79.69,77.6,11.33,170.16156017780304,-2217.471122741699,237.85631358623505,-1.7946179452640152,-1.03013106730679,43.96925957305532
105,24272.43159999489,2175.0,366.0,75.0,0.02,-0.03,-1.0,-0.28,0.41,0.02,80.86,78.78,12.46,170.17246782779694,-2217.4441814422607,237.86446452140808,-1.8018108072125114,-0.9775794765153308,43.94644246550655
106,24376.767299996573,2174.0,348.0,84.0,0.02,-0.03,-1.0,-0.4,-0.14,0.02,80.86,78.78,12.46,170.16473412513733,-2217.479467391968,237.84996569156647,-1.8043624144203525,-0.9630048585540816,43.96307135895246
107,26649.631199994474,2165.0,361.0,79.0,0.02,-0.03,-0.99,-0.4,0.04,0.14,82.03,79.95,12.46,170.18209397792816,-2217.5052165985107,237.8244549036026,-1.7684072370861108,-1.0426087514280473,43.94790842327959
108,26752.88400000136,2172.0,368.0,76.0,0.02,-0.03,-0.99,-0.16,0.47,0.02,79.69,76.43,11.33,170.1744794845581,-2217.5090312957764,237.83403635025024,-1.778695858985063,-1.024298114648241,43.95484680198533
109,26856.78899999766,2169.0,363.0,73.0,0.01,-0.03,-0.99,-0.16,0.29,0.08,79.69,79.95,10.2,170.17489671707153,-2217.5052165985107,237.83892393112183,-1.7870932282521643,-0.9864899261647027,43.94922364320542
110,26980.781999998726,2164.0,359.0,79.0,0.01,-0.04,-0.99,-0.34,0.35,0.02,77.34,76.43,10.2,170.16109824180603,-2217.468023300171,237.8484457731247,-1.7860311549648138,-0.955445106144057,43.92578373206161
111,27186.642700005905,2169.0,374.0,75.0,0.01,-0.04,-1.0,-0.1,0.35,-0.16,78.52,76.43,10.2,170.18230259418488,-2217.477560043335,237.8290444612503,-1.7851020269943412,-0.9684758611567119,43.927616399422085
112,27289.98839999258,2172.0,390.0,77.0,0.02,-0.03,-1.0,0.09,0.35,0.08,79.69,76.43,12.46,170.16194760799408,-2217.4432277679443,237.8617823123932,-1.79899883046273,-1.0025431678182393,43.95206167790673
113,27393.288699997356,2170.0,383.0,74.0,0.01,-0.04,-1.0,-0.1,0.04,0.32,79.69,76.43,12.46,170.15919089317322,-2217.4766063690186,237.82844841480255,-1.7763450736550956,-1.0092024553155048,43.94758844559773
114,27497.93490000593,2172.0,377.0,77.0,0.02,-0.03,-0.99,-0.52,0.23,0.32,80.86,75.25,12.46,170.16689479351044,-2217.4699306488037,237.824484705925,-1.7951660045883524,-0.967906740046726,43.94783175188098
115,27601.99399999692,2167.0,378.0,76.0,0.02,-0.03,-0.99,-0.4,0.41,-0.04,82.03,76.43,12.46,170.1362282037735,-2217.4289226531982,237.85299062728882,-1.7914655105766888,-0.9471127805234429,43.949998030444725
116,27705.93139999255,2170.0,383.0,73.0,0.01,-0.03,-0.99,-0.04,0.23,0.14,79.69,77.6,11.33,170.1935976743698,-2217.524528503418,237.8322184085846,-1.7929855876084182,-0.9683000368502834,43.94160410965992
117,27810.00810000114,2169.0,377.0,73.0,0.01,-0.04,-1.0,-0.1,0.23,-0.04,79.69,77.6,12.46,170.17094790935516,-2217.4880504608154,237.84682154655457,-1.8044823246185904,-0.9459590057031078,43.96047967815911
118,27913.94600000058,2153.0,351.0,68.0,0.02,-0.03,-1.0,-0.22,0.23,-0.16,79.69,77.6,12.46,170.17525434494019,-2217.4971103668213,237.83200979232788,-1.7910602182108262,-1.0020351260023326,43.946706993073875
119,28017.81910000136,2156.0,359.0,76.0,0.01,-0.03,-1.0,-0.4,0.35,0.14,78.52,78.78,11.33,170.18407583236694,-2217.515230178833,237.83548176288605,-1.779753412226991,-0.9757237615083062,43.9417837961122
