Sample;Time (ms);ESP32_X;ESP32_Y;UWB_QF;ESP32_Ax;ESP32_Ay;ESP32_Az;ESP32_Gx;ESP32_Gy;ESP32_Gz;ESP32_Mx;ESP32_My;ESP32_Mz;Robotat_X_mm;Robotat_Y_mm;Robotat_Z_mm;Robotat_Roll;Robotat_Pitch;Robotat_Yaw
16;1543.5879;179;3517;76;0.03;-0.03;-0.99;-0.1;0.35;0.08;92.58;51.73;-38.52;-1635.872841;1050.709844;219.0100402;-0.707465779;-1.298242872;36.66162539
17;1647.1488;180;3538;81;0.03;-0.03;-0.99;-0.22;0.17;-0.04;90.23;56.44;-39.65;-1635.865331;1050.712585;219.0075368;-0.7199635;-1.251890905;36.66695087
18;1751.178;180;3541;74;0.02;-0.02;-1;0.02;0.17;-0.04;89.06;54.09;-38.52;-1635.890722;1050.702453;218.9907283;-0.711859837;-1.247374243;36.65484986
19;1853.3042;155;3530;81;0.02;-0.02;-1;-0.16;-0.02;0.14;91.41;57.61;-38.52;-1635.879278;1050.701857;219.0060765;-0.703371808;-1.273978957;36.6490444
20;1955.5236;180;3515;80;0.03;-0.03;-0.99;-0.28;0.53;0.02;90.23;54.09;-39.65;-1635.846615;1050.709367;219.0277278;-0.707628294;-1.304646982;36.64706448
21;2059.6375;174;3527;82;0.02;-0.03;-1;-0.04;0.11;-0.1;92.58;55.26;-38.52;-1635.863662;1050.712705;219.0022618;-0.706648265;-1.304102289;36.65707602
22;2163.1503;194;3515;75;0.02;-0.02;-1;-0.22;0.04;0.08;92.58;57.61;-38.52;-1635.87296;1050.708055;219.0147489;-0.718494653;-1.238595027;36.65613158
23;2267.1255;168;3502;64;0.02;-0.02;-0.99;-0.1;0.53;0.14;91.41;52.91;-38.52;-1635.883331;1050.723791;219.011426;-0.708438532;-1.338274712;36.64983512
24;2372.0778;146;3506;59;0.02;-0.03;-1;-0.16;0.47;0.08;92.58;55.26;-37.38;-1635.878921;1050.704479;219.0033495;-0.719115861;-1.243541508;36.66713637
25;2475.4734;182;3539;75;0.03;-0.03;-0.99;-0.1;-0.08;0.02;90.23;57.61;-39.65;-1635.885715;1050.713539;218.9898938;-0.720524587;-1.2508055;36.67405491
26;2579.2566;142;3471;78;0.03;-0.02;-0.99;-0.22;0.29;0.26;90.23;55.26;-38.52;-1635.865808;1050.710917;219.0112472;-0.720017788;-1.24780367;36.6702576
27;2683.0267;156;3495;75;0.02;-0.03;-1;-0.16;0.23;-0.16;90.23;56.44;-37.38;-1635.870218;1050.716043;219.0051824;-0.70514421;-1.257040938;36.66425021
28;2787.7967;146;3482;62;0.03;-0.02;-0.99;-0.22;0.29;0.08;91.41;54.09;-37.38;-1635.896444;1050.70889;218.9884931;-0.713660928;-1.234258673;36.67114914
29;3092.7146;183;3522;81;0.02;-0.03;-0.99;-0.22;0.23;0.02;90.23;54.09;-39.65;-1635.878205;1050.704598;218.9893275;-0.706998655;-1.254164857;36.66167839
30;3197.4247;187;3535;80;0.02;-0.03;-1;-0.22;0.11;-0.1;91.41;55.26;-39.65;-1635.869861;1050.715685;219.0032154;-0.694881047;-1.274445541;36.65993583
31;3395.3241;181;3543;73;0.02;-0.02;-1;-0.22;0.23;0.26;89.06;54.09;-39.65;-1635.870337;1050.70889;219.0035582;-0.70663646;-1.268124719;36.658681
32;3499.8733;189;3562;81;0.03;-0.02;-1;-0.16;0.11;0.14;89.06;56.44;-38.52;-1635.889888;1050.703645;218.9935595;-0.705548215;-1.254355651;36.65971774
33;3603.4176;198;3565;81;0.02;-0.03;-1;-0.22;0.11;0.26;93.75;54.09;-36.25;-1635.884047;1050.711989;218.9939171;-0.716826367;-1.264168201;36.6762969
34;3706.7774;206;3554;71;0.02;-0.02;-0.99;-0.04;0.41;0.08;89.06;56.44;-37.38;-1635.864377;1050.721884;219.0100551;-0.707813586;-1.268164622;36.65254897
35;3810.4241;201;3558;73;0.03;-0.03;-1;-0.34;0.23;0.08;90.23;54.09;-38.52;-1635.870218;1050.710797;219.0133035;-0.712847942;-1.279007101;36.67073197
36;3914.6856;204;3551;80;0.03;-0.02;-0.99;-0.22;-0.02;-0.16;90.23;54.09;-38.52;-1635.952115;1050.705194;218.9740539;-0.70828513;-1.185449674;36.67884845
37;4216.0851;186;3556;79;0.02;-0.03;-1;-0.16;0.11;0.08;91.41;55.26;-38.52;-1635.860682;1050.697923;219.0149277;-0.70285241;-1.284399001;36.65322581
38;4611.505;158;3514;81;0.02;-0.03;-1;-0.22;0.29;0.14;90.23;57.61;-36.25;-1635.883331;1050.716519;218.9915329;-0.705794754;-1.294216913;36.6591693
39;4733.0574;189;3524;66;0.02;-0.03;-1;-0.04;0.35;0.02;91.41;52.91;-38.52;-1635.898113;1050.707936;219.0079093;-0.709622419;-1.272563679;36.6438869
40;4838.0574;192;3536;80;0.03;-0.02;-1;-0.16;0.23;0.08;90.23;56.44;-36.25;-1635.890126;1050.698996;218.9933807;-0.72401917;-1.239080492;36.65965789
41;4941.97;182;3527;71;0.03;-0.02;-1;-0.1;0.04;0.14;90.23;56.44;-36.25;-1635.869145;1050.726175;219.0063596;-0.710033543;-1.277767143;36.65848291
42;5045.9518;187;3539;77;0.02;-0.02;-1;-0.34;0.11;0.32;90.23;55.26;-38.52;-1635.86998;1050.705075;219.0125883;-0.710230829;-1.266358093;36.6658174
43;5149.7995;184;3556;81;0.03;-0.03;-1;-0.1;0.23;0.08;87.89;55.26;-39.65;-1635.899067;1050.713539;219.0018743;-0.701428761;-1.226368853;36.66556193
44;5448.7563;167;3533;77;0.03;-0.03;-1;-0.22;0.29;-0.04;90.23;55.26;-38.52;-1635.859728;1050.712943;219.0124243;-0.710374614;-1.295600754;36.66462751
45;5552.0759;179;3540;80;0.03;-0.02;-1;-0.22;0.29;0.08;91.41;55.26;-38.52;-1635.888219;1050.715327;219.0006822;-0.724021775;-1.272702956;36.6583131
46;5657.1721;182;3537;63;0.03;-0.03;-0.99;-0.04;0.11;0.2;91.41;54.09;-36.25;-1635.871887;1050.702929;218.9994603;-0.714862517;-1.272388298;36.66234234
47;5762.2141;184;3544;77;0.02;-0.03;-0.99;-0.22;0.11;0.14;92.58;54.09;-39.65;-1635.898113;1050.710082;218.9998329;-0.714591136;-1.276900094;36.656775
48;5966.9077;199;3557;81;0.03;-0.03;-1;-0.1;0.23;0.08;90.23;55.26;-36.25;-1635.882258;1050.709248;219.0005183;-0.70535053;-1.273913897;36.65976004
49;6070.4579;147;3508;80;0.02;-0.03;-1;-0.16;0.47;0.02;90.23;57.61;-36.25;-1635.879993;1050.726891;218.985036;-0.718066577;-1.292214014;36.6544806
50;6174.6825;154;3535;81;0.03;-0.03;-0.99;-0.28;-0.08;0.02;91.41;57.61;-36.25;-1635.878921;1050.700307;218.9965993;-0.71773679;-1.253753438;36.65644732
51;6278.9367;170;3533;75;0.02;-0.03;-1;-0.16;0.17;0.02;89.06;55.26;-37.38;-1635.90765;1050.71938;218.9903706;-0.712565784;-1.25154004;36.66227622
52;6382.117;168;3506;69;0.02;-0.03;-1;-0.04;0.17;0.02;89.06;55.26;-37.38;-1635.869622;1050.701976;218.9982533;-0.715024508;-1.287927855;36.65194135
53;6485.5924;178;3521;71;0.03;-0.03;-0.99;-0.1;0.23;0.02;90.23;57.61;-36.25;-1635.88047;1050.713778;219.0050483;-0.717830888;-1.24412952;36.6632905
54;7647.4234;161;3496;77;0.02;-0.02;-1;-0.34;0.04;0.08;92.58;52.91;-39.65;-1635.878325;1050.704241;219.0012634;-0.724246319;-1.286939667;36.66207703
55;7750.5033;168;3513;73;0.02;-0.03;-1;-0.04;0.41;0.02;90.23;54.09;-37.38;-1635.871291;1050.712347;218.9947963;-0.720084593;-1.280814227;36.6710561
56;7854.2991;180;3526;72;0.03;-0.02;-0.99;-0.22;0.11;0.26;90.23;54.09;-37.38;-1635.873437;1050.727487;218.9973891;-0.72019505;-1.257065249;36.67134168
57;7957.7909;184;3507;58;0.02;-0.03;-1;-0.28;0.17;0.08;91.41;55.26;-38.52;-1635.898471;1050.713778;218.9966738;-0.715450877;-1.27550927;36.65334322
58;8061.2491;198;3519;74;0.03;-0.03;-1;-0.34;0.47;0.02;91.41;52.91;-35.12;-1635.893822;1050.715804;218.98745;-0.713389835;-1.253569774;36.65653265
59;8227.7092;177;3528;81;0.03;-0.03;-1;-0.28;0.17;0.02;90.23;54.09;-38.52;-1635.878444;1050.714731;218.9993411;-0.710592025;-1.272201279;36.67614301
60;8329.4212;180;3524;79;0.02;-0.03;-1;-0.1;-0.02;0.08;90.23;54.09;-38.52;-1635.882139;1050.702929;218.994379;-0.720107217;-1.263579519;36.65561416
61;8431.798;185;3533;81;0.02;-0.03;-1;-0.52;0.29;0.14;90.23;56.44;-37.38;-1635.933876;1050.696611;218.98067;-0.730346538;-1.15177892;36.69589409
62;8536.811;175;3505;73;0.03;-0.03;-1;-0.4;0.29;0.02;91.41;56.44;-39.65;-1635.867357;1050.716639;218.9964801;-0.714292701;-1.266454387;36.66644091
63;8640.2306;192;3519;74;0.03;-0.03;-1;-0.22;0.04;0.14;90.23;55.26;-38.52;-1635.874391;1050.715089;218.9840674;-0.708852965;-1.29238602;36.65677494
64;8745.3233;205;3530;70;0.03;-0.02;-1;-0.22;0.29;-0.16;91.41;57.61;-36.25;-1635.863304;1050.706863;219.0043479;-0.714735422;-1.315807872;36.66798431
65;8848.4657;211;3539;75;0.02;-0.02;-1;-0.4;0.35;0.02;91.41;57.61;-36.25;-1635.885358;1050.703287;219.0029472;-0.718604738;-1.257429828;36.66824344
66;8952.7547;202;3564;81;0.02;-0.03;-0.99;-0.1;0.11;0.08;89.06;54.09;-36.25;-1635.862947;1050.715446;218.9994305;-0.711565379;-1.283642802;36.66494081
67;9055.6307;200;3561;81;0.03;-0.03;-0.99;-0.28;0.11;0.26;89.06;56.44;-36.25;-1635.869265;1050.706387;218.9972997;-0.713459766;-1.275459226;36.64513265
68;9938.355;214;3538;77;0.03;-0.03;-1;-0.16;0.17;-0.1;91.41;54.09;-37.38;-1635.864139;1050.706506;219.0200388;-0.728003657;-1.30279478;36.66343084
69;10042.5303;206;3543;80;0.02;-0.03;-1;-0.22;0.41;0.08;90.23;56.44;-39.65;-1635.866761;1050.721765;219.0230936;-0.718087738;-1.279547088;36.67129731
70;10186.2622;201;3542;70;0.02;-0.03;-1;-0.46;0.17;0.26;89.06;55.26;-38.52;-1635.864496;1050.701857;219.0100104;-0.724157399;-1.312807128;36.67957373
71;10350.8688;162;3504;77;0.03;-0.03;-1;-0.1;0.04;0.26;91.41;55.26;-36.25;-1635.875583;1050.710678;218.9984322;-0.724223198;-1.264215275;36.67719321
72;10455.487;123;3463;73;0.02;-0.03;-0.99;-0.1;-0.08;0.2;92.58;52.91;-37.38;-1635.862231;1050.710201;218.996495;-0.729868081;-1.286568602;36.68455769
73;10559.8596;169;3428;66;0.03;-0.03;-1;-0.34;0.41;-0.04;91.41;55.26;-38.52;-1635.859489;1050.707579;219.0021425;-0.72614897;-1.277368351;36.66755722
74;10662.3582;107;3458;72;0.02;-0.03;-1;-0.34;0.35;0.14;91.41;54.09;-40.78;-1635.874748;1050.710201;218.9981192;-0.715697689;-1.273713577;36.67366825
75;10766.1049;134;3475;75;0.02;-0.02;-1;-0.28;0.04;0.02;90.23;55.26;-39.65;-1635.893106;1050.708055;218.9905494;-0.717979694;-1.229885139;36.66925661
76;10869.0706;147;3502;60;0.02;-0.03;-1;-0.28;0.11;-0.16;90.23;55.26;-39.65;-1635.890722;1050.701499;218.9956456;-0.716642251;-1.247944897;36.68247058
77;10972.85;150;3492;65;0.02;-0.03;-1;-0.04;0.35;-0.1;91.41;54.09;-38.52;-1635.850191;1050.705075;219.0132141;-0.717994174;-1.263393175;36.67751816
78;11076.466;167;3515;79;0.02;-0.03;-1;-0.22;0.17;-0.1;91.41;55.26;-38.52;-1635.852933;1050.708413;219.0140933;-0.715493512;-1.239137153;36.67243259
79;11179.8633;200;3527;71;0.02;-0.02;-1;-0.16;-0.08;0.08;90.23;54.09;-40.78;-1635.891914;1050.71044;218.9895958;-0.712625759;-1.258811886;36.66497117
80;11283.8709;192;3507;71;0.02;-0.03;-0.99;-0.52;0.29;0.02;89.06;55.26;-36.25;-1635.875463;1050.707698;218.9894915;-0.706551372;-1.318564054;36.65115716
81;11387.5687;186;3510;77;0.02;-0.02;-1;-0.22;0.41;0.14;89.06;55.26;-36.25;-1635.888815;1050.71938;218.9878821;-0.702225013;-1.257657684;36.66929881
82;11518.4005;207;3548;81;0.03;-0.02;-0.99;-0.22;0.04;0.26;91.41;55.26;-37.38;-1635.888219;1050.711632;218.9911008;-0.720288432;-1.251704553;36.68221951
83;11621.9171;226;3547;73;0.03;-0.03;-1;-0.22;0.11;-0.04;90.23;54.09;-37.38;-1635.878205;1050.711274;219.000414;-0.717428343;-1.251632924;36.66184548
84;11726.5065;220;3545;72;0.03;-0.03;-1;0.02;0.17;0.14;90.23;54.09;-37.38;-1635.86247;1050.693631;219.0041542;-0.726035544;-1.229798114;36.66368033
85;11830.4146;208;3555;81;0.03;-0.02;-1;-0.22;0.11;-0.1;89.06;54.09;-38.52;-1635.864139;1050.709009;219.0037966;-0.718372252;-1.245759726;36.68153407
86;11934.4852;210;3558;78;0.02;-0.03;-1;-0.16;0.29;0.02;90.23;55.26;-38.52;-1635.86688;1050.703764;218.9987898;-0.712440463;-1.249320944;36.65185005
87;12038.1261;211;3565;76;0.02;-0.02;-0.99;-0.04;0.17;-0.22;86.72;56.44;-36.25;-1635.8639;1050.699949;219.0191448;-0.716703484;-1.276754178;36.65465949
88;12141.7207;217;3556;76;0.03;-0.03;-1;-0.4;0.17;0.08;91.41;54.09;-38.52;-1635.883331;1050.714493;219.0070301;-0.71407172;-1.234433492;36.66051091
89;12245.8549;216;3548;77;0.03;-0.03;-1;-0.34;0.04;0.08;91.41;54.09;-38.52;-1635.879397;1050.699949;219.0068066;-0.711701597;-1.28406343;36.65836835
90;12349.4993;214;3549;81;0.02;-0.03;-1;-0.04;0.35;0.08;90.23;55.26;-39.65;-1635.865092;1050.709605;218.9954072;-0.715338326;-1.276410904;36.6734461
91;12451.827;218;3550;80;0.02;-0.03;-1;-0.22;0.23;0.14;90.23;54.09;-38.52;-1635.86688;1050.718188;218.9939171;-0.720377938;-1.264461881;36.68195447
92;12554.0283;221;3553;81;0.02;-0.03;-1;-0.34;0.11;0.02;91.41;54.09;-38.52;-1635.865927;1050.705194;219.0134674;-0.718833887;-1.281169561;36.67695346
93;12657.4217;171;3515;75;0.03;-0.03;-1;-0.34;0.23;-0.04;89.06;52.91;-36.25;-1635.893464;1050.713539;219.0045118;-0.705151618;-1.285782529;36.65086094
94;12761.0096;179;3536;77;0.02;-0.02;-0.99;0.02;0.11;-0.04;89.06;52.91;-36.25;-1635.884881;1050.709605;219.0000117;-0.710997543;-1.279106134;36.67074672
95;13012.9825;184;3547;80;0.03;-0.03;-1;-0.22;0.23;-0.04;93.75;54.09;-36.25;-1635.863304;1050.719142;219.0143317;-0.718926792;-1.295704045;36.67301717
96;13116.5322;180;3520;69;0.02;-0.03;-0.99;-0.22;0.35;0.14;91.41;52.91;-38.52;-1635.885715;1050.715089;218.9909816;-0.715576284;-1.259921857;36.67974293
97;13220.7734;186;3534;80;0.02;-0.02;-1;-0.22;-0.02;0.2;91.41;52.91;-38.52;-1635.867834;1050.702929;218.9976722;-0.712442345;-1.267200044;36.66846302
98;13325.2484;188;3545;81;0.03;-0.03;-1;-0.16;0.04;0.08;90.23;55.26;-37.38;-1635.897398;1050.712347;218.9942598;-0.712649995;-1.246204287;36.66928799
99;13429.2377;198;3551;81;0.02;-0.02;-1;-0.4;0.04;-0.04;91.41;56.44;-38.52;-1635.891795;1050.71032;218.9931422;-0.705726774;-1.255309689;36.66617001
100;13532.4223;181;3531;79;0.02;-0.03;-0.99;-0.1;0.23;-0.04;91.41;56.44;-37.38;-1635.860443;1050.718784;219.015196;-0.717297541;-1.249580273;36.67205081
101;13722.8514;177;3514;78;0.03;-0.02;-0.99;0.02;0.35;0.02;89.06;56.44;-39.65;-1635.891318;1050.725341;218.9902812;-0.70677898;-1.240348112;36.67261392
102;13826.3855;178;3521;77;0.03;-0.03;-0.99;-0.22;0.29;0.2;89.06;56.44;-35.12;-1635.884762;1050.697923;218.9908177;-0.7111116;-1.253312788;36.67062732
103;15668.7162;189;3520;73;0.03;-0.03;-1;-0.28;0.35;-0.1;89.06;55.26;-38.52;-1635.853171;1050.712585;219.0119773;-0.710279245;-1.309618622;36.6618755
104;15770.8625;204;3550;80;0.03;-0.03;-1;-0.22;0.17;0.14;92.58;54.09;-37.38;-1635.880947;1050.709009;219.0088481;-0.713193672;-1.266177153;36.65407438
105;15874.9554;191;3553;81;0.02;-0.02;-0.99;-0.22;-0.08;-0.04;92.58;55.26;-37.38;-1635.85186;1050.706029;219.0081924;-0.710445688;-1.286848272;36.65820216
106;15978.8032;197;3557;81;0.02;-0.03;-0.99;-0.16;0.17;0.08;91.41;56.44;-38.52;-1635.860205;1050.715685;219.0040946;-0.726007487;-1.251501539;36.68276099
107;16082.8974;197;3569;81;0.03;-0.03;-1;0.02;0.29;0.08;90.23;55.26;-39.65;-1635.865331;1050.71497;218.9894468;-0.705102397;-1.243232758;36.66046015
108;16186.2694;150;3518;83;0.02;-0.03;-1;-0.34;0.17;-0.04;92.58;56.44;-36.25;-1635.870099;1050.708175;218.9853191;-0.707072534;-1.242830461;36.66917908
109;16295.6084;189;3553;80;0.02;-0.03;-0.99;-0.28;0.41;-0.16;89.06;54.09;-39.65;-1635.881186;1050.720334;218.9883888;-0.705679131;-1.252671036;36.66980477
110;16491.6838;130;3551;74;0.02;-0.03;-1;0.09;0.41;-0.22;91.41;55.26;-38.52;-1635.843754;1050.717473;219.0046012;-0.719588277;-1.315212323;36.6740532
111;16696.65;148;3528;72;0.02;-0.03;-0.99;-0.04;0.29;0.02;91.41;54.09;-37.38;-1635.876656;1050.699949;219.0190554;-0.71161928;-1.264559443;36.65563563
112;16915.832;162;3532;65;0.02;-0.03;-1;-0.16;0.29;-0.04;89.06;54.09;-38.52;-1635.85031;1050.721169;219.0156728;-0.710449229;-1.284027574;36.67154337
113;17212.6428;165;3523;80;0.03;-0.02;-0.99;-0.34;0.23;0.14;90.23;56.44;-36.25;-1635.903358;1050.706029;219.0098763;-0.713516029;-1.242609217;36.65231329
114;17416.6663;188;3531;76;0.02;-0.03;-1;0.02;0.47;-0.04;93.75;54.09;-39.65;-1635.895371;1050.710559;218.9846784;-0.708915248;-1.298439078;36.66247176
115;17520.0649;128;3501;83;0.03;-0.02;-1;-0.1;0.29;-0.04;89.06;55.26;-38.52;-1635.864615;1050.699353;219.0004736;-0.724042438;-1.276557763;36.68062718
116;17623.5299;129;3489;69;0.03;-0.03;-0.99;-0.22;0.41;0.02;89.06;55.26;-38.52;-1635.796785;1050.715923;219.0124094;-0.725465222;-1.248121428;36.72776939
117;18654.9574;168;3529;81;0.02;-0.03;-1;-0.28;0.04;0.02;91.41;56.44;-39.65;-1635.854006;1050.709963;219.0005332;-0.717411104;-1.316669074;36.65981132
118;18758.3232;172;3537;75;0.03;-0.02;-1;0.02;-0.02;0.02;90.23;55.26;-37.38;-1635.860205;1050.721645;219.0070599;-0.711810476;-1.297469021;36.67069373
119;18862.3821;177;3515;60;0.03;-0.03;-0.99;-0.16;0.11;-0.16;87.89;55.26;-37.38;-1635.844827;1050.716877;219.0024406;-0.713600584;-1.284823121;36.66005103
120;18966.3553;185;3520;71;0.02;-0.02;-1;-0.4;0.17;0.2;91.41;54.09;-37.38;-1635.889888;1050.712109;219.0015167;-0.709264738;-1.285606202;36.65475911
121;19070.5555;180;3543;81;0.02;-0.02;-1;-0.34;-0.02;0.26;91.41;55.26;-37.38;-1635.906577;1050.722361;218.9889848;-0.708917306;-1.245285275;36.65986888
122;19174.8353;189;3545;79;0.02;-0.02;-1;-0.04;0.29;0.02;91.41;55.26;-37.38;-1635.877371;1050.70138;218.991071;-0.718925502;-1.24806672;36.67757318
123;19278.9917;189;3539;79;0.02;-0.03;-1;-0.16;0.11;-0.04;91.41;54.09;-36.25;-1635.851502;1050.72844;219.0056741;-0.712858984;-1.273168692;36.67856909
124;19382.8174;207;3556;78;0.02;-0.03;-1;-0.04;0.11;0.02;89.06;54.09;-37.38;-1635.85794;1050.698161;219.0068066;-0.725401537;-1.262768532;36.66394437
125;19569.3983;157;3512;78;0.03;-0.03;-1;-0.22;0.41;0.08;90.23;54.09;-38.52;-1635.850549;1050.712585;219.013378;-0.714390476;-1.26520119;36.66099674
126;19674.1567;159;3536;81;0.02;-0.03;-0.99;-0.4;0.17;0.02;90.23;54.09;-38.52;-1635.904551;1050.721169;218.9894617;-0.711599854;-1.273201261;36.65054004
127;19779.4806;179;3539;70;0.02;-0.03;-1;-0.16;0.35;0.02;91.41;55.26;-36.25;-1635.885715;1050.704598;218.9895511;-0.70596018;-1.266459356;36.66659075
128;19883.0426;191;3528;81;0.02;-0.02;-0.99;-0.22;0.53;-0.16;91.41;56.44;-40.78;-1635.893703;1050.730467;218.9947665;-0.715355808;-1.250340322;36.67155954
129;21151.1372;191;3455;78;0.02;-0.02;-0.99;0.02;0.17;-0.1;89.06;55.26;-39.65;-1635.870218;1050.7195;219.0016359;-0.719528914;-1.276051661;36.66044546
130;21313.6423;141;3474;63;0.03;-0.03;-0.99;-0.28;0.35;-0.16;89.06;56.44;-38.52;-1635.894418;1050.721884;218.9984918;-0.722747101;-1.238169771;36.66417729
131;21416.6586;156;3501;75;0.02;-0.02;-1;-0.1;0.35;0.08;91.41;55.26;-38.52;-1635.8881;1050.706625;219.0050781;-0.71601279;-1.250096218;36.66410084
132;21520.8584;162;3523;80;0.03;-0.03;-1;-0.04;0.17;0.02;90.23;55.26;-36.25;-1635.866284;1050.707221;218.9934552;-0.714398767;-1.265456774;36.66611723
133;21623.8578;197;3523;66;0.02;-0.02;-0.99;-0.16;0.47;0.08;90.23;55.26;-36.25;-1635.874629;1050.71795;219.0092951;-0.730913244;-1.250597788;36.68111598
134;21727.7255;195;3532;76;0.02;-0.02;-1;-0.46;0.17;0.14;90.23;56.44;-38.52;-1635.850787;1050.700068;219.003737;-0.715138612;-1.299919792;36.67689169
135;21831.7436;148;3509;72;0.03;-0.02;-0.99;-0.16;-0.02;0.08;90.23;55.26;-38.52;-1635.886192;1050.718188;218.9886272;-0.714520085;-1.268592187;36.68061286
136;21935.8368;170;3519;78;0.02;-0.02;-0.99;-0.22;0.41;0.2;92.58;54.09;-38.52;-1635.903597;1050.720692;218.9882845;-0.715034224;-1.285659636;36.6519406
137;22039.5692;188;3526;79;0.03;-0.03;-0.99;-0.22;0.23;0.14;91.41;55.26;-39.65;-1635.872126;1050.709724;219.0105319;-0.720151775;-1.244429795;36.67125473
138;22142.7818;189;3535;77;0.02;-0.03;-1;-0.1;0.47;0.14;91.41;55.26;-39.65;-1635.871053;1050.7195;218.994543;-0.708214421;-1.259230564;36.66714707
139;22246.1174;203;3529;69;0.03;-0.03;-1;-0.22;0.29;0.08;87.89;54.09;-39.65;-1635.873675;1050.70734;219.0180272;-0.716103989;-1.253452135;36.65960022
140;22350.092;198;3533;74;0.03;-0.03;-1;-0.22;0.11;-0.04;89.06;54.09;-39.65;-1635.879159;1050.715566;219.0052569;-0.69689022;-1.291348547;36.66430933
141;22454.3999;187;3543;81;0.02;-0.03;-1;-0.1;0.17;-0.04;90.23;56.44;-37.38;-1635.864139;1050.72248;219.0081626;-0.721484617;-1.317932451;36.65329388
142;22558.2722;205;3541;73;0.02;-0.03;-1;-0.16;0.29;0.2;91.41;56.44;-38.52;-1635.801911;1050.707102;219.0114707;-0.733028043;-1.236901521;36.74156044
143;22734.9154;181;3519;80;0.03;-0.03;-1;-0.1;0.41;0.02;91.41;58.79;-38.52;-1635.87141;1050.728202;218.9936191;-0.712246269;-1.26238955;36.65782257
144;22838.3293;195;3526;63;0.02;-0.03;-0.99;-0.1;0.23;-0.04;89.06;54.09;-39.65;-1635.865808;1050.706267;219.0042883;-0.71066932;-1.273889655;36.67386564
145;22942.0602;201;3528;75;0.02;-0.02;-1;-0.16;0.23;0.08;90.23;54.09;-38.52;-1635.869622;1050.715446;219.011426;-0.717832468;-1.287955762;36.6688598
146;23045.7466;189;3517;66;0.02;-0.02;-1;-0.4;0.47;-0.1;89.06;57.61;-35.12;-1635.936618;1050.732017;219.0040797;-0.72096593;-1.245245106;36.65125214
147;23148.8768;216;3523;70;0.02;-0.03;-0.99;-0.1;0.11;0.14;89.06;57.61;-35.12;-1635.871649;1050.718069;218.9898193;-0.715118677;-1.261495504;36.67158525
148;23263.9322;210;3514;72;0.03;-0.03;-1;-0.46;0.29;0.26;91.41;55.26;-37.38;-1635.873318;1050.707817;218.9982235;-0.712576323;-1.284746946;36.672356
